"Status","Year","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","London","245","[c]","52140","52430"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Scotland","Outside London","30","[c]","47990","44050"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","East Midlands (England)","Outside London","60","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","East of England","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","London","390","[c]","49160","44680"
"Leaver Dept.","2021","HM Revenue and Customs","North East (England)","Outside London","225","[c]","25890","23300"
"Leaver Dept.","2021","HM Revenue and Customs","North West (England)","Outside London","360","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Northern Ireland","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Scotland","Outside London","205","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","South East (England)","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","South West (England)","Outside London","40","[c]","25950","21100"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Wales","Outside London","115","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","West Midlands (England)","Outside London","105","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Yorkshire and The Humber","Outside London","115","[c]","30070","21100"
"Leaver Dept.","2021","HM Treasury","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","London","140","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","East of England","Outside London","25","[c]","28490","25220"
"Leaver Dept.","2021","Home Office","London","London","595","[c]","43720","39290"
"Leaver Dept.","2021","Home Office","North East (England)","Outside London","55","[c]","24510","24110"
"Leaver Dept.","2021","Home Office","North West (England)","Outside London","175","[c]","26800","24880"
"Leaver Dept.","2021","Home Office","Northern Ireland","Outside London","15","[c]","24250","24700"
"Leaver Dept.","2021","Home Office","Scotland","Outside London","45","[c]","28190","24880"
"Leaver Dept.","2021","Home Office","South East (England)","Outside London","15","[c]","25060","25120"
"Leaver Dept.","2021","Home Office","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Wales","Outside London","30","[c]","29460","24970"
"Leaver Dept.","2021","Home Office","West Midlands (England)","Outside London","25","[c]","27360","24770"
"Leaver Dept.","2021","Home Office","Yorkshire and The Humber","Outside London","85","[c]","28420","24890"
"Leaver Dept.","2021","Ministry of Defence","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East of England","Outside London","35","[c]","38090","36100"
"Leaver Dept.","2021","Ministry of Defence","London","London","145","[c]","46750","45200"
"Leaver Dept.","2021","Ministry of Defence","North West (England)","Outside London","30","[c]","24370","20920"
"Leaver Dept.","2021","Ministry of Defence","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Overseas","Overseas","15","[c]","39530","39510"
"Leaver Dept.","2021","Ministry of Defence","Scotland","Outside London","30","[c]","29050","26990"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","Outside London","65","[c]","39650","33300"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Outside London","490","[c]","35630","32710"
"Leaver Dept.","2021","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Midlands (England)","Outside London","20","[c]","36010","30380"
"Leaver Dept.","2021","Ministry of Defence","Yorkshire and The Humber","Outside London","15","[c]","31060","26670"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","London","315","[c]","41320","34690"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","North West (England)","Outside London","15","[c]","38060","31090"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","15","[c]","35810","34820"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","Outside London","115","[c]","22390","21170"
"Leaver Dept.","2021","Ministry of Justice","East of England","Outside London","50","[c]","28450","29800"
"Leaver Dept.","2021","Ministry of Justice","London","London","505","[c]","40480","35530"
"Leaver Dept.","2021","Ministry of Justice","North East (England)","Outside London","30","[c]","30690","24000"
"Leaver Dept.","2021","Ministry of Justice","North West (England)","Outside London","85","[c]","27850","22570"
"Leaver Dept.","2021","Ministry of Justice","Scotland","Outside London","30","[c]","24560","22640"
"Leaver Dept.","2021","Ministry of Justice","South East (England)","Outside London","105","[c]","27380","22570"
"Leaver Dept.","2021","Ministry of Justice","South West (England)","Outside London","55","[c]","29890","21870"
"Leaver Dept.","2021","Ministry of Justice","Wales","Outside London","55","[c]","31660","27160"
"Leaver Dept.","2021","Ministry of Justice","West Midlands (England)","Outside London","195","[c]","24070","20420"
"Leaver Dept.","2021","Ministry of Justice","Yorkshire and The Humber","Outside London","85","[c]","32450","29380"
"Leaver Dept.","2021","National Crime Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","London","London","40","[c]","50070","47800"
"Leaver Dept.","2021","National Crime Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","London","London","25","[c]","53440","52850"
"Leaver Dept.","2021","Northern Ireland Office","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","London","London","25","[c]","48810","42850"
"Leaver Dept.","2021","Office for Standards in Education","North West (England)","Outside London","15","[c]","29660","25880"
"Leaver Dept.","2021","Office for Standards in Education","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","London","35","[c]","48440","47820"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Scotland","Outside London","20","[c]","37860","33230"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","London","London","10","[c]","47780","44700"
"Leaver Dept.","2021","Office of Rail and Road","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","London","London","10","[c]","35400","31340"
"Leaver Dept.","2021","Scotland Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Scotland","Outside London","80","[c]","34560","30160"
"Leaver Dept.","2021","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","London","15","[c]","39130","33000"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","London","20","[c]","43610","35420"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","Outside London","55","[c]","29980","23020"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","Outside London","85","[c]","40090","36390"
"Leaver Dept.","2021","Wales Office","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Wales","Outside London","30","[c]","41080","37410"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","Outside London","65","[c]","30950","23720"
"New entrant CS","2021","Attorney General's Departments","East of England","Outside London","65","[c]","30430","24590"
"New entrant CS","2021","Attorney General's Departments","London","London","470","[c]","38800","40000"
"New entrant CS","2021","Attorney General's Departments","North East (England)","Outside London","25","[c]","32810","38000"
"New entrant CS","2021","Attorney General's Departments","North West (England)","Outside London","80","[c]","35160","38000"
"New entrant CS","2021","Attorney General's Departments","South East (England)","Outside London","125","[c]","32900","26970"
"New entrant CS","2021","Attorney General's Departments","South West (England)","Outside London","35","[c]","33490","34070"
"New entrant CS","2021","Attorney General's Departments","Wales","Outside London","20","[c]","31450","25480"
"New entrant CS","2021","Attorney General's Departments","West Midlands (England)","Outside London","65","[c]","35970","38000"
"New entrant CS","2021","Attorney General's Departments","Yorkshire and The Humber","Outside London","65","[c]","32970","30130"
"New entrant CS","2021","Cabinet Office","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","London","London","1215","[c]","41150","28000"
"New entrant CS","2021","Cabinet Office","North East (England)","Outside London","45","[c]","28650","23850"
"New entrant CS","2021","Cabinet Office","North West (England)","Outside London","65","[c]","39710","32000"
"New entrant CS","2021","Cabinet Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Scotland","Outside London","15","[c]","32770","28000"
"New entrant CS","2021","Cabinet Office","South East (England)","Outside London","35","[c]","38000","28000"
"New entrant CS","2021","Cabinet Office","South West (England)","Outside London","30","[c]","42660","28000"
"New entrant CS","2021","Cabinet Office","Unknown","Unknown","220","[c]","36740","28000"
"New entrant CS","2021","Cabinet Office","Wales","Outside London","20","[c]","30100","28000"
"New entrant CS","2021","Cabinet Office","West Midlands (England)","Outside London","15","[c]","62090","65250"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","Outside London","70","[c]","32200","23850"
"New entrant CS","2021","Chancellor's other departments","London","London","40","[c]","42520","38000"
"New entrant CS","2021","Chancellor's other departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","London","15","[c]","36790","29160"
"New entrant CS","2021","Charity Commission","North West (England)","Outside London","40","[c]","34050","29160"
"New entrant CS","2021","Charity Commission","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","London","70","[c]","49450","53530"
"New entrant CS","2021","Competition and Markets Authority","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","30","[c]","25260","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East of England","Outside London","15","[c]","28670","25060"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","London","730","[c]","37950","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","25","[c]","25400","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","60","[c]","25750","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","40","[c]","23990","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","20","[c]","24570","20880"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","190","[c]","31070","27520"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Wales","Outside London","270","[c]","30340","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","90","[c]","27020","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","20","[c]","24820","20880"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","London","355","[c]","39110","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","30","[c]","39500","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East Midlands (England)","Outside London","15","[c]","35490","36500"
"New entrant CS","2021","Department for Education","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","London","250","[c]","39540","32940"
"New entrant CS","2021","Department for Education","North East (England)","Outside London","45","[c]","32280","29360"
"New entrant CS","2021","Department for Education","North West (England)","Outside London","160","[c]","34840","32070"
"New entrant CS","2021","Department for Education","South West (England)","Outside London","30","[c]","36870","36500"
"New entrant CS","2021","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","Outside London","130","[c]","35330","36500"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","Outside London","140","[c]","31980","29360"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","30","[c]","27860","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Outside London","70","[c]","29780","27090"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","London","550","[c]","37430","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","50","[c]","32590","29420"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","125","[c]","30360","28030"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","Outside London","30","[c]","29230","26580"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","200","[c]","32300","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","275","[c]","30880","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","Outside London","60","[c]","22670","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","65","[c]","30920","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","165","[c]","29840","29180"
"New entrant CS","2021","Department for International Trade","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","London","345","[c]","34370","31800"
"New entrant CS","2021","Department for International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Outside London","30","[c]","36710","31800"
"New entrant CS","2021","Department for International Trade","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Outside London","70","[c]","34730","31260"
"New entrant CS","2021","Department for Transport","East of England","Outside London","20","[c]","26300","26130"
"New entrant CS","2021","Department for Transport","London","London","480","[c]","37400","34710"
"New entrant CS","2021","Department for Transport","North East (England)","Outside London","25","[c]","26470","26130"
"New entrant CS","2021","Department for Transport","North West (England)","Outside London","15","[c]","28910","26130"
"New entrant CS","2021","Department for Transport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Outside London","25","[c]","32790","26590"
"New entrant CS","2021","Department for Transport","South East (England)","Outside London","195","[c]","33080","30360"
"New entrant CS","2021","Department for Transport","South West (England)","Outside London","60","[c]","28370","26580"
"New entrant CS","2021","Department for Transport","Wales","Outside London","380","[c]","24300","21590"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Outside London","70","[c]","27300","23990"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","Outside London","65","[c]","29810","26580"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Outside London","855","[c]","26060","27570"
"New entrant CS","2021","Department for Work and Pensions","East of England","Outside London","1250","[c]","27460","27570"
"New entrant CS","2021","Department for Work and Pensions","London","London","3260","[c]","30660","31060"
"New entrant CS","2021","Department for Work and Pensions","North East (England)","Outside London","1405","[c]","24150","21010"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Outside London","2560","[c]","25510","27570"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Outside London","1005","[c]","24880","27570"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Outside London","2030","[c]","26940","27570"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Outside London","1145","[c]","25650","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Unknown","320","[c]","28900","27570"
"New entrant CS","2021","Department for Work and Pensions","Wales","Outside London","610","[c]","24610","27570"
"New entrant CS","2021","Department for Work and Pensions","West Midlands (England)","Outside London","1025","[c]","26140","27570"
"New entrant CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Outside London","1700","[c]","26520","27570"
"New entrant CS","2021","Department of Health and Social Care","East Midlands (England)","Outside London","70","[c]","34290","31370"
"New entrant CS","2021","Department of Health and Social Care","East of England","Outside London","140","[c]","36170","31370"
"New entrant CS","2021","Department of Health and Social Care","London","London","1880","[c]","39450","32790"
"New entrant CS","2021","Department of Health and Social Care","North East (England)","Outside London","50","[c]","36370","36330"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Outside London","195","[c]","28330","23140"
"New entrant CS","2021","Department of Health and Social Care","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South East (England)","Outside London","105","[c]","35390","30460"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","Outside London","370","[c]","31700","28590"
"New entrant CS","2021","Department of Health and Social Care","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Midlands (England)","Outside London","120","[c]","31360","27780"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Outside London","385","[c]","36960","31370"
"New entrant CS","2021","ESTYN","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","London","40","[c]","35210","32350"
"New entrant CS","2021","Food Standards Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands (England)","Outside London","15","[c]","37890","30350"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Outside London","20","[c]","34360","37350"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","Outside London","95","[c]","25170","22350"
"New entrant CS","2021","HM Land Registry","East of England","Outside London","40","[c]","24990","22350"
"New entrant CS","2021","HM Land Registry","London","London","50","[c]","35140","25850"
"New entrant CS","2021","HM Land Registry","North East (England)","Outside London","70","[c]","25650","22350"
"New entrant CS","2021","HM Land Registry","North West (England)","Outside London","90","[c]","24800","22350"
"New entrant CS","2021","HM Land Registry","South West (England)","Outside London","170","[c]","27460","22350"
"New entrant CS","2021","HM Land Registry","Wales","Outside London","65","[c]","23400","22350"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","Outside London","80","[c]","24700","22350"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","Outside London","45","[c]","25020","22350"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","Outside London","290","[c]","28200","25560"
"New entrant CS","2021","HM Revenue and Customs","East of England","Outside London","55","[c]","30820","25560"
"New entrant CS","2021","HM Revenue and Customs","London","London","350","[c]","34990","36160"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","Outside London","1100","[c]","23680","20880"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","Outside London","940","[c]","24600","20140"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","Outside London","225","[c]","21870","20140"
"New entrant CS","2021","HM Revenue and Customs","Scotland","Outside London","700","[c]","21670","20140"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","Outside London","115","[c]","24000","20140"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","Outside London","150","[c]","26970","24500"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Wales","Outside London","340","[c]","22000","20140"
"New entrant CS","2021","HM Revenue and Customs","West Midlands (England)","Outside London","350","[c]","26440","20140"
"New entrant CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Outside London","470","[c]","23770","20140"
"New entrant CS","2021","HM Treasury","East of England","Outside London","25","[c]","23770","23750"
"New entrant CS","2021","HM Treasury","London","London","430","[c]","34140","30000"
"New entrant CS","2021","HM Treasury","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","East Midlands (England)","Outside London","10","[c]","25500","24880"
"New entrant CS","2021","Home Office","East of England","Outside London","100","[c]","23170","21430"
"New entrant CS","2021","Home Office","London","London","930","[c]","39060","35050"
"New entrant CS","2021","Home Office","North East (England)","Outside London","55","[c]","25020","24880"
"New entrant CS","2021","Home Office","North West (England)","Outside London","320","[c]","28530","24880"
"New entrant CS","2021","Home Office","Northern Ireland","Outside London","50","[c]","24470","24880"
"New entrant CS","2021","Home Office","Scotland","Outside London","60","[c]","24750","24880"
"New entrant CS","2021","Home Office","South East (England)","Outside London","270","[c]","25070","24880"
"New entrant CS","2021","Home Office","South West (England)","Outside London","20","[c]","28120","24880"
"New entrant CS","2021","Home Office","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Wales","Outside London","30","[c]","27820","24880"
"New entrant CS","2021","Home Office","West Midlands (England)","Outside London","25","[c]","29930","24880"
"New entrant CS","2021","Home Office","Yorkshire and The Humber","Outside London","285","[c]","25970","21430"
"New entrant CS","2021","Ministry of Defence","East Midlands (England)","Outside London","185","[c]","28370","22640"
"New entrant CS","2021","Ministry of Defence","East of England","Outside London","290","[c]","28250","26350"
"New entrant CS","2021","Ministry of Defence","London","London","275","[c]","32750","30200"
"New entrant CS","2021","Ministry of Defence","North East (England)","Outside London","10","[c]","24270","20920"
"New entrant CS","2021","Ministry of Defence","North West (England)","Outside London","155","[c]","27710","23540"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","Outside London","35","[c]","23200","20310"
"New entrant CS","2021","Ministry of Defence","Overseas","Overseas","40","[c]","38830","33000"
"New entrant CS","2021","Ministry of Defence","Scotland","Outside London","265","[c]","26520","20920"
"New entrant CS","2021","Ministry of Defence","South East (England)","Outside London","910","[c]","30660","26350"
"New entrant CS","2021","Ministry of Defence","South West (England)","Outside London","1655","[c]","31080","27540"
"New entrant CS","2021","Ministry of Defence","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Wales","Outside London","45","[c]","27250","20920"
"New entrant CS","2021","Ministry of Defence","West Midlands (England)","Outside London","180","[c]","30240","26350"
"New entrant CS","2021","Ministry of Defence","Yorkshire and The Humber","Outside London","170","[c]","27760","23540"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","London","215","[c]","39990","33210"
