"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Department for International Trade","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport (excl. agencies)","London","G6/G7","15","[c]","58500","54650"
"New entrant CS","2021","40-49","Department for Transport (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport (excl. agencies)","London","SEO/HEO","15","[c]","39250","42470"
"New entrant CS","2021","40-49","Department for Transport (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport (excl. agencies)","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport (excl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","East Midlands (England)","AA/AO","30","[c]","20990","21010"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","East Midlands (England)","EO","135","[c]","27570","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","East of England","AA/AO","40","[c]","22980","24180"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","East of England","EO","235","[c]","28420","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","London","AA/AO","85","[c]","25100","25110"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","London","EO","445","[c]","31060","31060"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","London","SEO/HEO","10","[c]","38320","38050"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North East (England)","AA/AO","145","[c]","21010","21010"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North East (England)","EO","60","[c]","27350","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North East (England)","G6/G7","10","[c]","58360","55000"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North East (England)","SEO/HEO","15","[c]","36340","38000"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North West (England)","AA/AO","185","[c]","21010","21010"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North West (England)","EO","245","[c]","27570","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North West (England)","G6/G7","20","[c]","60660","58000"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North West (England)","SEO/HEO","10","[c]","36580","37470"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Scotland","AA/AO","85","[c]","21010","21010"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Scotland","EO","125","[c]","27570","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","South East (England)","AA/AO","80","[c]","21820","21010"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","South East (England)","EO","330","[c]","28350","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","South West (England)","AA/AO","55","[c]","21130","21010"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","South West (England)","EO","170","[c]","27570","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Unknown","EO","35","[c]","27780","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","15","[c]","35860","35310"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Wales","AA/AO","40","[c]","21010","21010"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Wales","EO","70","[c]","27570","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","West Midlands (England)","AA/AO","35","[c]","21000","21010"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","West Midlands (England)","EO","175","[c]","27580","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","AA/AO","65","[c]","21000","21010"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","EO","220","[c]","27570","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","G6/G7","15","[c]","56040","54210"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SEO/HEO","10","[c]","37050","38000"
"New entrant CS","2021","40-49","Department of Health and Social Care (excl. agencies)","London","EO","10","[c]","27300","27270"
"New entrant CS","2021","40-49","Department of Health and Social Care (excl. agencies)","London","G6/G7","40","[c]","61470","66230"
"New entrant CS","2021","40-49","Department of Health and Social Care (excl. agencies)","London","SCS level","15","[c]","117320","92430"
"New entrant CS","2021","40-49","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","40","[c]","36890","36070"
"New entrant CS","2021","40-49","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G6/G7","35","[c]","53540","49530"
"New entrant CS","2021","40-49","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SEO/HEO","25","[c]","34500","36820"
"New entrant CS","2021","40-49","Disclosure Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Disclosure Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Disclosure Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Licensing Agency","Wales","AA/AO","40","[c]","20870","21590"
"New entrant CS","2021","40-49","Driver and Vehicle Licensing Agency","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Licensing Agency","Wales","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Licensing Agency","Wales","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","East Midlands (England)","SEO/HEO","10","[c]","39980","40790"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","West Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Education and Skills Funding Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Education and Skills Funding Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Education and Skills Funding Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Education and Skills Funding Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Education and Skills Funding Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Education and Skills Funding Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Education and Skills Funding Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Education and Skills Funding Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Education and Skills Funding Agency","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Education and Skills Funding Agency","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Education Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Education Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Education Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Forestry and Land Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Forestry and Land Scotland","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Forestry and Land Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Forestry and Land Scotland","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Actuary's Department","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Actuary's Department","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Actuary's Department","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Actuary's Department","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Internal Audit Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Internal Audit Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Internal Audit Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Internal Audit Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Internal Audit Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Internal Audit Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Internal Audit Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Internal Audit Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Internal Audit Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Internal Audit Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Legal Department","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Legal Department","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Legal Department","London","G6/G7","30","[c]","55410","50500"
"New entrant CS","2021","40-49","Government Legal Department","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Property Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Property Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Property Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Property Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Property Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Property Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Property Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Health and Safety Executive","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Health and Safety Executive","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Health and Safety Executive","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Health and Safety Executive","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Health and Safety Executive","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Health and Safety Executive","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Health and Safety Executive","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Health and Safety Executive","North West (England)","SEO/HEO","10","[c]","42040","39330"
"New entrant CS","2021","40-49","Health and Safety Executive","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Health and Safety Executive","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Health and Safety Executive","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Health and Safety Executive","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Health and Safety Executive","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Health and Safety Executive","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Health and Safety Executive","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Health and Safety Executive","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","East Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","East of England","AA/AO","10","[c]","18310","17860"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","East of England","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","London","AA/AO","50","[c]","22040","22680"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","London","SEO/HEO","15","[c]","33970","30850"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","North West (England)","AA/AO","20","[c]","18850","19410"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","South East (England)","AA/AO","15","[c]","19160","19410"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","South West (England)","AA/AO","10","[c]","19000","19410"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","Wales","AA/AO","15","[c]","17940","18880"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","West Midlands (England)","AA/AO","35","[c]","18950","18880"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","Yorkshire and The Humber","AA/AO","10","[c]","18480","18880"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","East Midlands (England)","AA/AO","10","[c]","22350","22350"
"New entrant CS","2021","40-49","HM Land Registry","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","North East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","North West (England)","AA/AO","20","[c]","22350","22350"
"New entrant CS","2021","40-49","HM Land Registry","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","South West (England)","AA/AO","20","[c]","22290","22350"
"New entrant CS","2021","40-49","HM Land Registry","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","South West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","West Midlands (England)","AA/AO","15","[c]","22350","22350"
"New entrant CS","2021","40-49","HM Land Registry","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","East Midlands (England)","AA/AO","50","[c]","21990","21720"
"New entrant CS","2021","40-49","HM Prison and Probation Service","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","East Midlands (England)","Unknown","15","[c]","22390","22920"
"New entrant CS","2021","40-49","HM Prison and Probation Service","East of England","AA/AO","85","[c]","23360","22850"
"New entrant CS","2021","40-49","HM Prison and Probation Service","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","East of England","Unknown","30","[c]","21240","22920"
"New entrant CS","2021","40-49","HM Prison and Probation Service","London","AA/AO","70","[c]","28100","30180"
"New entrant CS","2021","40-49","HM Prison and Probation Service","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","London","Unknown","35","[c]","28190","26810"
"New entrant CS","2021","40-49","HM Prison and Probation Service","North East (England)","AA/AO","25","[c]","21730","21720"
"New entrant CS","2021","40-49","HM Prison and Probation Service","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","North East (England)","Unknown","10","[c]","26860","22920"
"New entrant CS","2021","40-49","HM Prison and Probation Service","North West (England)","AA/AO","40","[c]","21530","21710"
"New entrant CS","2021","40-49","HM Prison and Probation Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","North West (England)","Unknown","20","[c]","22920","22920"
"New entrant CS","2021","40-49","HM Prison and Probation Service","South East (England)","AA/AO","100","[c]","24860","24120"
"New entrant CS","2021","40-49","HM Prison and Probation Service","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","South East (England)","Unknown","30","[c]","24320","22920"
"New entrant CS","2021","40-49","HM Prison and Probation Service","South West (England)","AA/AO","50","[c]","22790","22850"
"New entrant CS","2021","40-49","HM Prison and Probation Service","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","South West (England)","Unknown","10","[c]","21710","22920"
