"Status","Year","Age","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Project Delivery","Nottingham","Outside London","10","10","40990","38810"
"In post","2021","60-64","Project Delivery","Overseas","Overseas","30","30","63110","67270"
"In post","2021","60-64","Project Delivery","Oxfordshire","Outside London","30","25","38240","37570"
"In post","2021","60-64","Project Delivery","Perth and Kinross and Stirling","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Plymouth","Outside London","30","25","34010","32710"
"In post","2021","60-64","Project Delivery","Portsmouth","Outside London","40","35","36860","37190"
"In post","2021","60-64","Project Delivery","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Sefton","Outside London","15","10","37520","33530"
"In post","2021","60-64","Project Delivery","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Shropshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Somerset","Outside London","60","55","35970","34500"
"In post","2021","60-64","Project Delivery","South Hampshire","Outside London","40","35","26560","24650"
"In post","2021","60-64","Project Delivery","South Lanarkshire","Outside London","30","25","38570","33930"
"In post","2021","60-64","Project Delivery","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Southend-on-Sea","Outside London","10","10","38270","38630"
"In post","2021","60-64","Project Delivery","Staffordshire CC","Outside London","20","20","38040","28110"
"In post","2021","60-64","Project Delivery","Suffolk","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Sunderland","Outside London","10","10","38080","28130"
"In post","2021","60-64","Project Delivery","Swansea","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Telford and Wrekin","Outside London","20","15","39910","31870"
"In post","2021","60-64","Project Delivery","Tower Hamlets","London","45","40","48120","45200"
"In post","2021","60-64","Project Delivery","Tyneside","Outside London","50","40","37810","35000"
"In post","2021","60-64","Project Delivery","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Warrington","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Warwickshire","Outside London","10","10","24880","25490"
"In post","2021","60-64","Project Delivery","West Cumbria","Outside London","10","10","45350","40710"
"In post","2021","60-64","Project Delivery","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Westminster","London","155","145","58110","51300"
"In post","2021","60-64","Project Delivery","Wiltshire","Outside London","105","95","39610","40000"
"In post","2021","60-64","Project Delivery","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","York","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Property","Aberdeen City and Aberdeenshire","Outside London","10","10","26590","26530"
"In post","2021","60-64","Property","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","20","20","43600","40580"
"In post","2021","60-64","Property","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Berkshire","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Property","Birmingham","Outside London","30","25","33410","27600"
"In post","2021","60-64","Property","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Brent","London","15","15","37660","31030"
"In post","2021","60-64","Property","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Bristol, City of","Outside London","10","10","36000","30780"
"In post","2021","60-64","Property","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Caithness and Sutherland and Ross and Cromarty","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Property","Calderdale and Kirklees","Outside London","10","10","25890","23340"
"In post","2021","60-64","Property","Cambridgeshire CC","Outside London","30","25","39120","40290"
"In post","2021","60-64","Property","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Cardiff and Vale of Glamorgan","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Property","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Central Hampshire","Outside London","25","25","32100","33300"
"In post","2021","60-64","Property","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","City of Edinburgh","Outside London","25","20","40110","38450"
"In post","2021","60-64","Property","Clackmannanshire and Fife","Outside London","15","15","37530","40580"
"In post","2021","60-64","Property","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Cornwall and Isles of Scilly","Outside London","10","10","34070","27850"
"In post","2021","60-64","Property","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Croydon","London","20","15","35360","30790"
"In post","2021","60-64","Property","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Devon CC","Outside London","20","20","27210","26220"
"In post","2021","60-64","Property","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Dumfries and Galloway","Outside London","35","30","29230","26530"
"In post","2021","60-64","Property","Durham CC","Outside London","20","20","27990","21100"
"In post","2021","60-64","Property","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Property","East Kent","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Property","East Sussex CC","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Property","Essex Haven Gateway","Outside London","15","10","31200","28540"
"In post","2021","60-64","Property","Falkirk","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Property","Flintshire and Wrexham","Outside London","10","10","35950","33250"
"In post","2021","60-64","Property","Glasgow City","Outside London","15","15","31580","28870"
"In post","2021","60-64","Property","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Harrow and Hillingdon","London","5","5","[c]","[c]"
"In post","2021","60-64","Property","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","15","15","31770","26670"
"In post","2021","60-64","Property","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Kingston upon Hull, City of","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Property","Lambeth","London","5","5","[c]","[c]"
"In post","2021","60-64","Property","Lancaster and Wyre","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Property","Leeds","Outside London","15","10","33140","32680"
"In post","2021","60-64","Property","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Lincolnshire","Outside London","10","10","25650","25270"
"In post","2021","60-64","Property","Lisburn and Castlereagh","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Property","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","10","10","28340","25830"
"In post","2021","60-64","Property","Manchester","Outside London","10","10","41330","41380"
"In post","2021","60-64","Property","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Mid Lancashire","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Property","Milton Keynes","Outside London","15","15","42320","47230"
"In post","2021","60-64","Property","Monmouthshire and Newport","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Property","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","North Hampshire","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Property","North Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Property","North Yorkshire CC","Outside London","20","15","29920","33150"
"In post","2021","60-64","Property","Northumberland","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Property","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Nottingham","Outside London","25","20","41100","42520"
"In post","2021","60-64","Property","Overseas","Overseas","25","25","42390","40580"
"In post","2021","60-64","Property","Oxfordshire","Outside London","10","10","34370","33300"
"In post","2021","60-64","Property","Perth and Kinross and Stirling","Outside London","20","20","28840","28870"
"In post","2021","60-64","Property","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Plymouth","Outside London","40","35","25730","21100"
"In post","2021","60-64","Property","Portsmouth","Outside London","20","20","32790","33300"
"In post","2021","60-64","Property","Powys","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Property","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Sefton","Outside London","15","10","31570","27530"
"In post","2021","60-64","Property","Sheffield","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Property","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Southampton","Outside London","10","10","33320","32100"
"In post","2021","60-64","Property","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Staffordshire CC","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Property","Stoke-on-Trent","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Property","Suffolk","Outside London","15","15","28970","33300"
"In post","2021","60-64","Property","Swansea","Outside London","15","15","28580","21660"
"In post","2021","60-64","Property","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Tower Hamlets","London","30","30","44750","36790"
"In post","2021","60-64","Property","Tyneside","Outside London","30","25","35220","28920"
"In post","2021","60-64","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","West Surrey","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Property","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Westminster","London","50","45","54800","52530"
"In post","2021","60-64","Property","Wiltshire","Outside London","30","30","35690","33300"
"In post","2021","60-64","Property","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","York","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Security","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Ards and North Down","Outside London","10","10","20290","20310"
"In post","2021","60-64","Security","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Berkshire","Outside London","25","25","36340","39070"
"In post","2021","60-64","Security","Birmingham","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Security","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Security","Camden and City of London","London","5","5","[c]","[c]"
"In post","2021","60-64","Security","Cardiff and Vale of Glamorgan","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Security","Causeway Coast and Glens","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Security","Central Bedfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Security","Central Hampshire","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Security","City of Edinburgh","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Security","Clackmannanshire and Fife","Outside London","10","10","24650","20060"
"In post","2021","60-64","Security","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Security","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Devon CC","Outside London","20","20","19770","19120"
"In post","2021","60-64","Security","Dorset CC","Outside London","10","10","22970","20060"
"In post","2021","60-64","Security","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","East Cumbria","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Security","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","65","50","28090","21600"
"In post","2021","60-64","Security","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Essex Haven Gateway","Outside London","25","20","34690","39070"
"In post","2021","60-64","Security","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Flintshire and Wrexham","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Security","Glasgow City","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Security","Gloucestershire","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Security","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Lincolnshire","Outside London","10","10","20360","19560"
"In post","2021","60-64","Security","Lisburn and Castlereagh","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Security","Liverpool","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Security","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Mid Lancashire","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Security","Milton Keynes","Outside London","40","30","33820","33390"
"In post","2021","60-64","Security","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Newry, Mourne and Down","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Security","North and West Norfolk","Outside London","10","10","34380","39070"
"In post","2021","60-64","Security","North Hampshire","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Security","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","North Yorkshire CC","Outside London","25","25","22810","19560"
"In post","2021","60-64","Security","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Overseas","Overseas","10","10","35770","34350"
"In post","2021","60-64","Security","Oxfordshire","Outside London","15","15","25240","19560"
"In post","2021","60-64","Security","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Plymouth","Outside London","40","35","25060","19560"
"In post","2021","60-64","Security","Portsmouth","Outside London","45","40","25240","19560"
"In post","2021","60-64","Security","Powys","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Security","Sefton","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Security","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Somerset","Outside London","10","10","23200","19560"
"In post","2021","60-64","Security","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","South Hampshire","Outside London","15","15","20940","19560"
"In post","2021","60-64","Security","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Staffordshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Security","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Swansea","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Security","Telford and Wrekin","Outside London","15","15","30140","28130"
"In post","2021","60-64","Security","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Security","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","West Surrey","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Security","Westminster","London","55","55","43170","39090"
"In post","2021","60-64","Security","Wiltshire","Outside London","45","40","26570","20060"
"In post","2021","60-64","Security","York","Outside London","40","30","31100","26670"
"In post","2021","60-64","Unknown","Aberdeen City and Aberdeenshire","Outside London","80","60","31560","27570"
"In post","2021","60-64","Unknown","Angus and Dundee City","Outside London","135","110","26280","21080"
"In post","2021","60-64","Unknown","Antrim and Newtownabbey","Outside London","10","10","21670","20310"
"In post","2021","60-64","Unknown","Ards and North Down","Outside London","10","10","27520","23560"
"In post","2021","60-64","Unknown","Barking & Dagenham and Havering","London","35","30","30320","31060"
"In post","2021","60-64","Unknown","Barnet","London","45","40","37110","31880"
"In post","2021","60-64","Unknown","Barnsley, Doncaster and Rotherham","Outside London","155","115","24020","21010"
"In post","2021","60-64","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","100","80","36250","33300"
"In post","2021","60-64","Unknown","Bedford","Outside London","25","20","27500","27570"
"In post","2021","60-64","Unknown","Belfast","Outside London","30","25","22150","21430"
"In post","2021","60-64","Unknown","Berkshire","Outside London","80","75","29050","29290"
"In post","2021","60-64","Unknown","Bexley and Greenwich","London","40","30","30390","31880"
"In post","2021","60-64","Unknown","Birmingham","Outside London","270","210","26070","27570"
"In post","2021","60-64","Unknown","Blackburn with Darwen","Outside London","20","15","27880","27570"
"In post","2021","60-64","Unknown","Blackpool","Outside London","415","335","28220","27570"
"In post","2021","60-64","Unknown","Bournemouth and Poole","Outside London","55","50","26190","27570"
"In post","2021","60-64","Unknown","Bradford","Outside London","75","55","24870","26120"
"In post","2021","60-64","Unknown","Breckland and South Norfolk","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","Brent","London","15","10","29610","31880"
"In post","2021","60-64","Unknown","Bridgend and Neath Port Talbot","Outside London","60","45","24260","21010"
"In post","2021","60-64","Unknown","Brighton and Hove","Outside London","30","25","27290","27570"
"In post","2021","60-64","Unknown","Bristol, City of","Outside London","95","70","26180","27570"
"In post","2021","60-64","Unknown","Bromley","London","35","25","31690","31880"
"In post","2021","60-64","Unknown","Buckinghamshire CC","Outside London","55","50","27470","27570"
"In post","2021","60-64","Unknown","Caithness and Sutherland and Ross and Cromarty","Outside London","15","15","27470","27570"
"In post","2021","60-64","Unknown","Calderdale and Kirklees","Outside London","70","55","25440","27570"
"In post","2021","60-64","Unknown","Cambridgeshire CC","Outside London","55","50","27990","27570"
"In post","2021","60-64","Unknown","Camden and City of London","London","35","35","32060","30910"
"In post","2021","60-64","Unknown","Cardiff and Vale of Glamorgan","Outside London","330","280","37500","28850"
"In post","2021","60-64","Unknown","Central Bedfordshire","Outside London","35","30","26960","22500"
"In post","2021","60-64","Unknown","Central Hampshire","Outside London","115","110","27720","26670"
"In post","2021","60-64","Unknown","Central Valleys","Outside London","115","90","37250","28850"
"In post","2021","60-64","Unknown","Cheshire East","Outside London","15","15","26550","27570"
"In post","2021","60-64","Unknown","Cheshire West and Chester","Outside London","20","15","26090","27570"
"In post","2021","60-64","Unknown","Chorley and West Lancashire","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","City of Edinburgh","Outside London","390","350","41480","35110"
"In post","2021","60-64","Unknown","Clackmannanshire and Fife","Outside London","65","50","27080","27570"
"In post","2021","60-64","Unknown","Conwy and Denbighshire","Outside London","55","45","37010","34490"
"In post","2021","60-64","Unknown","Cornwall and Isles of Scilly","Outside London","150","125","24980","23110"
"In post","2021","60-64","Unknown","Coventry","Outside London","40","35","27620","27570"
"In post","2021","60-64","Unknown","Croydon","London","445","400","33440","29370"
"In post","2021","60-64","Unknown","Darlington","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Derby","Outside London","60","45","23080","21010"
"In post","2021","60-64","Unknown","Devon CC","Outside London","210","155","24170","21010"
"In post","2021","60-64","Unknown","Dorset CC","Outside London","60","55","29760","27570"
"In post","2021","60-64","Unknown","Dudley","Outside London","100","80","24140","21010"
"In post","2021","60-64","Unknown","Dumfries and Galloway","Outside London","25","20","27690","27570"
"In post","2021","60-64","Unknown","Durham CC","Outside London","200","135","23570","21430"
"In post","2021","60-64","Unknown","Ealing","London","35","30","31110","31060"
"In post","2021","60-64","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","65","50","25190","27570"
"In post","2021","60-64","Unknown","East Cumbria","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","East Derbyshire","Outside London","25","20","24880","27570"
"In post","2021","60-64","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","50","40","29320","27570"
"In post","2021","60-64","Unknown","East Kent","Outside London","255","195","28000","27370"
"In post","2021","60-64","Unknown","East Lancashire","Outside London","30","20","23960","21010"
"In post","2021","60-64","Unknown","East Lothian and Midlothian","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","East Merseyside","Outside London","100","70","26160","27570"
"In post","2021","60-64","Unknown","East Riding of Yorkshire","Outside London","105","95","27530","26930"
"In post","2021","60-64","Unknown","East Surrey","Outside London","25","20","29710","29290"
"In post","2021","60-64","Unknown","East Sussex CC","Outside London","130","105","24190","21010"
"In post","2021","60-64","Unknown","Enfield","London","20","15","30450","31060"
"In post","2021","60-64","Unknown","Essex Haven Gateway","Outside London","75","65","28570","28470"
"In post","2021","60-64","Unknown","Essex Thames Gateway","Outside London","75","60","27890","25160"
"In post","2021","60-64","Unknown","Falkirk","Outside London","105","80","26290","25520"
"In post","2021","60-64","Unknown","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Flintshire and Wrexham","Outside London","75","55","24350","21010"
"In post","2021","60-64","Unknown","Glasgow City","Outside London","505","405","30090","26120"
"In post","2021","60-64","Unknown","Gloucestershire","Outside London","75","60","26600","27570"
"In post","2021","60-64","Unknown","Greater Manchester North East","Outside London","60","45","27080","27570"
"In post","2021","60-64","Unknown","Greater Manchester North West","Outside London","130","95","23910","21010"
"In post","2021","60-64","Unknown","Greater Manchester South East","Outside London","100","80","24270","21010"
"In post","2021","60-64","Unknown","Greater Manchester South West","Outside London","95","80","27650","26120"
"In post","2021","60-64","Unknown","Gwent Valleys","Outside London","80","65","30740","27570"
"In post","2021","60-64","Unknown","Gwynedd","Outside London","50","40","23950","21010"
"In post","2021","60-64","Unknown","Hackney and Newham","London","125","110","28520","25630"
"In post","2021","60-64","Unknown","Haringey and Islington","London","35","30","30400","31060"
"In post","2021","60-64","Unknown","Harrow and Hillingdon","London","280","195","30880","30500"
"In post","2021","60-64","Unknown","Hartlepool and Stockton-on-Tees","Outside London","65","50","24010","22070"
