"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","AA/AO","Unknown","445","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","EO","Unknown","285","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","G6/G7","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","SEO/HEO","Unknown","305","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","AA/AO","Heterosexual / straight","35","[c]","20870","21010"
"Leaver CS","2021","60-64","Home Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","EO","Heterosexual / straight","45","[c]","27340","27240"
"Leaver CS","2021","60-64","Home Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","SEO/HEO","Heterosexual / straight","35","[c]","37170","35850"
"Leaver CS","2021","60-64","Home Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","AA/AO","Heterosexual / straight","165","[c]","23200","21130"
"Leaver CS","2021","60-64","Ministry of Defence","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","AA/AO","Undeclared","30","[c]","24680","21370"
"Leaver CS","2021","60-64","Ministry of Defence","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","EO","Heterosexual / straight","110","[c]","28150","28070"
"Leaver CS","2021","60-64","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","G6/G7","Heterosexual / straight","45","[c]","61110","58230"
"Leaver CS","2021","60-64","Ministry of Defence","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","SEO/HEO","Heterosexual / straight","155","[c]","38320","37640"
"Leaver CS","2021","60-64","Ministry of Defence","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","SEO/HEO","Undeclared","55","[c]","37800","37050"
"Leaver CS","2021","60-64","Ministry of Defence","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","Unknown","Unknown","40","[c]","42970","37300"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","AA/AO","Heterosexual / straight","235","[c]","19990","20100"
"Leaver CS","2021","60-64","Ministry of Justice","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","AA/AO","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","AA/AO","Unknown","110","[c]","19890","19930"
"Leaver CS","2021","60-64","Ministry of Justice","EO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","SEO/HEO","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Unknown","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Water Services Regulation Authority","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Water Services Regulation Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Water Services Regulation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","EO","Unknown","[c]","[c]","[c]","[c]"
