"Status","Year","Disability","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","South West (England)","Torbay","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","South West (England)","Torbay","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","South West (England)","Wiltshire","Female","235","220","36760","33970"
"In post","2021","Undeclared","South West (England)","Wiltshire","Male","345","345","39790","38190"
"In post","2021","Undeclared","Unknown","Unknown","Female","25","20","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","Male","30","30","31120","27570"
"In post","2021","Undeclared","Wales","Bridgend and Neath Port Talbot","Female","20","15","[c]","[c]"
"In post","2021","Undeclared","Wales","Bridgend and Neath Port Talbot","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Wales","Cardiff and Vale of Glamorgan","Female","260","230","31780","27570"
"In post","2021","Undeclared","Wales","Cardiff and Vale of Glamorgan","Male","305","290","33140","31360"
"In post","2021","Undeclared","Wales","Central Valleys","Female","30","30","33180","28230"
"In post","2021","Undeclared","Wales","Central Valleys","Male","30","30","[c]","[c]"
"In post","2021","Undeclared","Wales","Conwy and Denbighshire","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Wales","Conwy and Denbighshire","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Wales","Flintshire and Wrexham","Female","75","70","27340","26330"
"In post","2021","Undeclared","Wales","Flintshire and Wrexham","Male","175","170","29350","28750"
"In post","2021","Undeclared","Wales","Gwent Valleys","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Wales","Gwent Valleys","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Wales","Gwynedd","Female","25","20","[c]","[c]"
"In post","2021","Undeclared","Wales","Gwynedd","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Wales","Isle of Anglesey","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Wales","Isle of Anglesey","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Wales","Monmouthshire and Newport","Female","70","60","30830","27570"
"In post","2021","Undeclared","Wales","Monmouthshire and Newport","Male","60","55","33810","31650"
"In post","2021","Undeclared","Wales","Powys","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Wales","Powys","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Wales","South West Wales","Female","30","30","28180","27570"
"In post","2021","Undeclared","Wales","South West Wales","Male","35","30","29300","27060"
"In post","2021","Undeclared","Wales","Swansea","Female","320","265","25340","21590"
"In post","2021","Undeclared","Wales","Swansea","Male","365","335","30830","26780"
"In post","2021","Undeclared","West Midlands (England)","Birmingham","Female","315","290","30560","27570"
"In post","2021","Undeclared","West Midlands (England)","Birmingham","Male","300","290","32040","27570"
"In post","2021","Undeclared","West Midlands (England)","Coventry","Female","50","45","32690","29360"
"In post","2021","Undeclared","West Midlands (England)","Coventry","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","Dudley","Female","30","25","25020","26840"
"In post","2021","Undeclared","West Midlands (England)","Dudley","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","Herefordshire, County of","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","Herefordshire, County of","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","Sandwell","Female","20","15","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","Sandwell","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","Shropshire CC","Female","35","30","29130","27570"
"In post","2021","Undeclared","West Midlands (England)","Shropshire CC","Male","65","60","30580","29670"
"In post","2021","Undeclared","West Midlands (England)","Solihull","Female","30","25","29130","27370"
"In post","2021","Undeclared","West Midlands (England)","Solihull","Male","25","20","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","Staffordshire CC","Female","165","145","29740","26810"
"In post","2021","Undeclared","West Midlands (England)","Staffordshire CC","Male","225","210","30420","29400"
"In post","2021","Undeclared","West Midlands (England)","Stoke-on-Trent","Female","35","30","22740","21010"
"In post","2021","Undeclared","West Midlands (England)","Stoke-on-Trent","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","Telford and Wrekin","Female","55","45","30010","27570"
"In post","2021","Undeclared","West Midlands (England)","Telford and Wrekin","Male","50","50","32930","27620"
"In post","2021","Undeclared","West Midlands (England)","Walsall","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","Walsall","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","Warwickshire","Female","45","40","24600","22260"
"In post","2021","Undeclared","West Midlands (England)","Warwickshire","Male","35","30","28930","27070"
"In post","2021","Undeclared","West Midlands (England)","Wolverhampton","Female","25","20","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","Wolverhampton","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","Worcestershire","Female","120","115","29670","27570"
"In post","2021","Undeclared","West Midlands (England)","Worcestershire","Male","185","180","31580","31900"
"In post","2021","Undeclared","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","115","105","28620","27570"
"In post","2021","Undeclared","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","140","130","30840","31650"
"In post","2021","Undeclared","Yorkshire and The Humber","Bradford","Female","70","60","24980","21440"
"In post","2021","Undeclared","Yorkshire and The Humber","Bradford","Male","65","60","26710","25560"
"In post","2021","Undeclared","Yorkshire and The Humber","Calderdale and Kirklees","Female","30","25","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","Calderdale and Kirklees","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","East Riding of Yorkshire","Female","55","45","27150","27570"
"In post","2021","Undeclared","Yorkshire and The Humber","East Riding of Yorkshire","Male","165","155","31960","31650"
"In post","2021","Undeclared","Yorkshire and The Humber","Kingston upon Hull, City of","Female","55","50","30620","27910"
"In post","2021","Undeclared","Yorkshire and The Humber","Kingston upon Hull, City of","Male","105","100","31360","31650"
"In post","2021","Undeclared","Yorkshire and The Humber","Leeds","Female","265","245","32380","29750"
"In post","2021","Undeclared","Yorkshire and The Humber","Leeds","Male","285","270","32340","31650"
"In post","2021","Undeclared","Yorkshire and The Humber","North and North East Lincolnshire","Female","30","25","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","North and North East Lincolnshire","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","North Yorkshire CC","Female","40","40","26570","26470"
"In post","2021","Undeclared","Yorkshire and The Humber","North Yorkshire CC","Male","85","80","29820","26750"
"In post","2021","Undeclared","Yorkshire and The Humber","Sheffield","Female","170","155","34330","31740"
"In post","2021","Undeclared","Yorkshire and The Humber","Sheffield","Male","170","165","33140","30510"
"In post","2021","Undeclared","Yorkshire and The Humber","Wakefield","Female","100","80","29600","31180"
"In post","2021","Undeclared","Yorkshire and The Humber","Wakefield","Male","110","100","30750","31650"
"In post","2021","Undeclared","Yorkshire and The Humber","York","Female","95","90","35500","33300"
"In post","2021","Undeclared","Yorkshire and The Humber","York","Male","105","105","34460","33300"
"In post","2021","Unknown","East Midlands (England)","Derby","Female","35","30","22690","21010"
"In post","2021","Unknown","East Midlands (England)","Derby","Male","40","40","30190","26780"
"In post","2021","Unknown","East Midlands (England)","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","Leicester","Female","240","210","24830","22350"
"In post","2021","Unknown","East Midlands (England)","Leicester","Male","175","165","25830","22350"
"In post","2021","Unknown","East Midlands (England)","Leicestershire CC and Rutland","Female","135","125","27560","24530"
"In post","2021","Unknown","East Midlands (England)","Leicestershire CC and Rutland","Male","115","115","29270","26470"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","Female","90","85","26750","21580"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","Male","115","115","27550","24440"
"In post","2021","Unknown","East Midlands (England)","North Northamptonshire","Female","20","20","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","North Northamptonshire","Male","15","15","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","North Nottinghamshire","Female","35","30","24170","23970"
"In post","2021","Unknown","East Midlands (England)","North Nottinghamshire","Male","55","55","24600","25110"
"In post","2021","Unknown","East Midlands (England)","Nottingham","Female","850","790","28820","25560"
"In post","2021","Unknown","East Midlands (England)","Nottingham","Male","805","785","30070","25560"
"In post","2021","Unknown","East Midlands (England)","South and West Derbyshire","Female","20","20","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","South and West Derbyshire","Male","10","10","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","South Nottinghamshire","Female","20","20","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","South Nottinghamshire","Male","35","35","27150","25010"
"In post","2021","Unknown","East Midlands (England)","West Northamptonshire","Female","60","55","22690","20600"
"In post","2021","Unknown","East Midlands (England)","West Northamptonshire","Male","60","60","23970","22850"
"In post","2021","Unknown","East of England","Bedford","Female","55","50","26100","22850"
"In post","2021","Unknown","East of England","Bedford","Male","50","50","29240","27850"
"In post","2021","Unknown","East of England","Breckland and South Norfolk","Female","10","10","[c]","[c]"
"In post","2021","Unknown","East of England","Breckland and South Norfolk","Male","25","25","[c]","[c]"
"In post","2021","Unknown","East of England","Cambridgeshire CC","Female","165","150","36030","28400"
"In post","2021","Unknown","East of England","Cambridgeshire CC","Male","210","205","34660","31000"
"In post","2021","Unknown","East of England","Central Bedfordshire","Female","15","15","[c]","[c]"
"In post","2021","Unknown","East of England","Central Bedfordshire","Male","30","30","[c]","[c]"
"In post","2021","Unknown","East of England","Essex Haven Gateway","Female","35","35","31210","25680"
"In post","2021","Unknown","East of England","Essex Haven Gateway","Male","60","60","36960","33830"
"In post","2021","Unknown","East of England","Essex Thames Gateway","Female","25","20","[c]","[c]"
"In post","2021","Unknown","East of England","Essex Thames Gateway","Male","15","15","[c]","[c]"
"In post","2021","Unknown","East of England","Heart of Essex","Female","90","85","28890","25850"
"In post","2021","Unknown","East of England","Heart of Essex","Male","60","60","29570","28030"
"In post","2021","Unknown","East of England","Hertfordshire","Female","245","235","35510","32960"
"In post","2021","Unknown","East of England","Hertfordshire","Male","215","215","38410","33220"
"In post","2021","Unknown","East of England","Luton","Female","25","20","[c]","[c]"
"In post","2021","Unknown","East of England","Luton","Male","20","20","[c]","[c]"
"In post","2021","Unknown","East of England","North and West Norfolk","Female","15","15","[c]","[c]"
"In post","2021","Unknown","East of England","North and West Norfolk","Male","45","45","27500","26350"
"In post","2021","Unknown","East of England","Norwich and East Norfolk","Female","110","100","33990","29250"
"In post","2021","Unknown","East of England","Norwich and East Norfolk","Male","120","120","35290","28250"
"In post","2021","Unknown","East of England","Peterborough","Female","75","70","28370","22350"
"In post","2021","Unknown","East of England","Peterborough","Male","65","65","29230","24880"
"In post","2021","Unknown","East of England","Southend-on-Sea","Female","160","135","30420","28130"
"In post","2021","Unknown","East of England","Southend-on-Sea","Male","135","130","33410","31810"
"In post","2021","Unknown","East of England","Suffolk","Female","275","245","27850","25560"
"In post","2021","Unknown","East of England","Suffolk","Male","340","330","30690","27950"
"In post","2021","Unknown","East of England","Thurrock","Female","20","20","[c]","[c]"
"In post","2021","Unknown","East of England","Thurrock","Male","15","15","[c]","[c]"
"In post","2021","Unknown","East of England","West Essex","Female","15","15","[c]","[c]"
"In post","2021","Unknown","East of England","West Essex","Male","35","35","28410","20230"
"In post","2021","Unknown","London","Barking & Dagenham and Havering","Female","20","15","[c]","[c]"
"In post","2021","Unknown","London","Barking & Dagenham and Havering","Male","10","10","[c]","[c]"
"In post","2021","Unknown","London","Barnet","Female","265","245","47450","40470"
"In post","2021","Unknown","London","Barnet","Male","130","125","50640","46000"
"In post","2021","Unknown","London","Bexley and Greenwich","Female","105","105","28910","29250"
"In post","2021","Unknown","London","Bexley and Greenwich","Male","125","120","31140","31590"
"In post","2021","Unknown","London","Brent","Female","35","35","29520","29450"
"In post","2021","Unknown","London","Brent","Male","25","25","[c]","[c]"
"In post","2021","Unknown","London","Bromley","Female","20","15","[c]","[c]"
"In post","2021","Unknown","London","Bromley","Male","15","15","[c]","[c]"
"In post","2021","Unknown","London","Camden and City of London","Female","370","345","36000","31520"
"In post","2021","Unknown","London","Camden and City of London","Male","460","450","42260","36160"
"In post","2021","Unknown","London","Croydon","Female","625","600","35330","31030"
"In post","2021","Unknown","London","Croydon","Male","615","600","38360","35050"
"In post","2021","Unknown","London","Ealing","Female","35","35","30220","31060"
"In post","2021","Unknown","London","Ealing","Male","10","10","[c]","[c]"
"In post","2021","Unknown","London","Enfield","Female","15","10","[c]","[c]"
"In post","2021","Unknown","London","Enfield","Male","10","10","[c]","[c]"
"In post","2021","Unknown","London","Hackney and Newham","Female","230","210","34690","32520"
"In post","2021","Unknown","London","Hackney and Newham","Male","200","195","38420","36160"
"In post","2021","Unknown","London","Haringey and Islington","Female","140","140","27070","26810"
"In post","2021","Unknown","London","Haringey and Islington","Male","110","110","28800","30220"
"In post","2021","Unknown","London","Harrow and Hillingdon","Female","95","95","28070","28650"
"In post","2021","Unknown","London","Harrow and Hillingdon","Male","120","120","29030","28650"
"In post","2021","Unknown","London","Hounslow and Richmond upon Thames","Female","195","180","32240","30720"
"In post","2021","Unknown","London","Hounslow and Richmond upon Thames","Male","220","210","33240","31060"
"In post","2021","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","Female","50","45","29270","31060"
"In post","2021","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","Male","35","35","31380","31240"
"In post","2021","Unknown","London","Lambeth","Female","710","670","43770","39840"
"In post","2021","Unknown","London","Lambeth","Male","675","670","45760","41350"
"In post","2021","Unknown","London","Lewisham and Southwark","Female","50","50","45230","31060"
"In post","2021","Unknown","London","Lewisham and Southwark","Male","40","40","42610","26810"
"In post","2021","Unknown","London","Merton, Kingston upon Thames and Sutton","Female","60","55","30230","31060"
"In post","2021","Unknown","London","Merton, Kingston upon Thames and Sutton","Male","60","60","35460","37560"
"In post","2021","Unknown","London","Redbridge and Waltham Forest","Female","60","60","26530","25110"
"In post","2021","Unknown","London","Redbridge and Waltham Forest","Male","30","30","28920","30700"
"In post","2021","Unknown","London","Tower Hamlets","Female","750","720","43790","39140"
"In post","2021","Unknown","London","Tower Hamlets","Male","710","700","49500","41760"
"In post","2021","Unknown","London","Wandsworth","Female","75","75","28810","30220"
"In post","2021","Unknown","London","Wandsworth","Male","90","90","30260","30220"
"In post","2021","Unknown","London","Westminster","Female","6430","6255","45030","40050"
"In post","2021","Unknown","London","Westminster","Male","5310","5275","47850","41560"
"In post","2021","Unknown","London","Westminster","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","North East (England)","Darlington","Female","60","60","33400","29360"
"In post","2021","Unknown","North East (England)","Darlington","Male","50","50","37980","30880"
"In post","2021","Unknown","North East (England)","Durham CC","Female","430","400","23420","22350"
"In post","2021","Unknown","North East (England)","Durham CC","Male","305","300","24620","22350"
"In post","2021","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","Female","40","40","24360","23920"
"In post","2021","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","Male","45","45","26830","24920"
"In post","2021","Unknown","North East (England)","Northumberland","Female","10","5","[c]","[c]"
"In post","2021","Unknown","North East (England)","Northumberland","Male","15","15","[c]","[c]"
"In post","2021","Unknown","North East (England)","South Teesside","Female","30","25","25830","24880"
"In post","2021","Unknown","North East (England)","South Teesside","Male","20","20","[c]","[c]"
"In post","2021","Unknown","North East (England)","Sunderland","Female","550","450","23050","21400"
"In post","2021","Unknown","North East (England)","Sunderland","Male","285","270","25700","21440"
"In post","2021","Unknown","North East (England)","Tyneside","Female","1745","1500","26050","21440"
"In post","2021","Unknown","North East (England)","Tyneside","Male","1515","1450","28790","25560"
"In post","2021","Unknown","North West (England)","Blackburn with Darwen","Female","10","10","[c]","[c]"
"In post","2021","Unknown","North West (England)","Blackburn with Darwen","Male","15","15","[c]","[c]"
"In post","2021","Unknown","North West (England)","Blackpool","Female","90","85","31150","27570"
"In post","2021","Unknown","North West (England)","Blackpool","Male","100","95","30560","27570"
"In post","2021","Unknown","North West (England)","Cheshire East","Female","35","35","24850","23970"
"In post","2021","Unknown","North West (England)","Cheshire East","Male","25","25","[c]","[c]"
"In post","2021","Unknown","North West (England)","Cheshire West and Chester","Female","10","10","[c]","[c]"
"In post","2021","Unknown","North West (England)","Cheshire West and Chester","Male","5","5","[c]","[c]"
"In post","2021","Unknown","North West (England)","Chorley and West Lancashire","Female","85","80","27520","25790"
"In post","2021","Unknown","North West (England)","Chorley and West Lancashire","Male","105","105","28990","26300"
"In post","2021","Unknown","North West (England)","East Cumbria","Female","25","20","[c]","[c]"
"In post","2021","Unknown","North West (England)","East Cumbria","Male","30","30","32640","35900"
"In post","2021","Unknown","North West (England)","East Lancashire","Female","15","10","[c]","[c]"
"In post","2021","Unknown","North West (England)","East Lancashire","Male","10","10","[c]","[c]"
"In post","2021","Unknown","North West (England)","East Merseyside","Female","35","35","29810","27570"
"In post","2021","Unknown","North West (England)","East Merseyside","Male","25","25","[c]","[c]"
"In post","2021","Unknown","North West (England)","Greater Manchester North East","Female","40","35","25140","27570"
"In post","2021","Unknown","North West (England)","Greater Manchester North East","Male","35","35","25250","26130"
"In post","2021","Unknown","North West (England)","Greater Manchester North West","Female","45","45","23780","24440"
"In post","2021","Unknown","North West (England)","Greater Manchester North West","Male","30","30","24290","24680"
"In post","2021","Unknown","North West (England)","Greater Manchester South East","Female","45","40","26490","21920"
"In post","2021","Unknown","North West (England)","Greater Manchester South East","Male","35","35","27530","26670"
"In post","2021","Unknown","North West (England)","Greater Manchester South West","Female","760","700","27500","25560"
"In post","2021","Unknown","North West (England)","Greater Manchester South West","Male","835","815","29640","25560"
"In post","2021","Unknown","North West (England)","Lancaster and Wyre","Female","75","70","24200","22850"
"In post","2021","Unknown","North West (England)","Lancaster and Wyre","Male","40","40","26130","26670"
"In post","2021","Unknown","North West (England)","Liverpool","Female","770","705","30310","25560"
"In post","2021","Unknown","North West (England)","Liverpool","Male","640","630","33160","27440"
"In post","2021","Unknown","North West (England)","Manchester","Female","700","665","31420","28000"
"In post","2021","Unknown","North West (England)","Manchester","Male","735","725","32670","30190"
"In post","2021","Unknown","North West (England)","Mid Lancashire","Female","435","375","25230","22350"
"In post","2021","Unknown","North West (England)","Mid Lancashire","Male","395","375","25590","21440"
"In post","2021","Unknown","North West (England)","Sefton","Female","690","605","24920","21440"
"In post","2021","Unknown","North West (England)","Sefton","Male","495","480","26270","21440"
"In post","2021","Unknown","North West (England)","Warrington","Female","440","430","32200","30660"
"In post","2021","Unknown","North West (England)","Warrington","Male","460","455","35540","35890"
"In post","2021","Unknown","North West (England)","West Cumbria","Female","20","20","[c]","[c]"
"In post","2021","Unknown","North West (England)","West Cumbria","Male","35","35","33070","30120"
"In post","2021","Unknown","North West (England)","Wirral","Female","130","120","26550","22350"
"In post","2021","Unknown","North West (England)","Wirral","Male","105","105","26120","22350"
"In post","2021","Unknown","Northern Ireland","Antrim and Newtownabbey","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Antrim and Newtownabbey","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Ards and North Down","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Ards and North Down","Male","45","45","22860","20310"
"In post","2021","Unknown","Northern Ireland","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Belfast","Female","355","320","26400","21440"
"In post","2021","Unknown","Northern Ireland","Belfast","Male","425","415","27370","25560"
"In post","2021","Unknown","Northern Ireland","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Causeway Coast and Glens","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Fermanagh and Omagh","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Lisburn and Castlereagh","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Lisburn and Castlereagh","Male","35","35","27820","22790"
"In post","2021","Unknown","Northern Ireland","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Newry, Mourne and Down","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Overseas","Overseas","Female","395","390","50680","46620"
"In post","2021","Unknown","Overseas","Overseas","Male","405","405","54610","53470"
"In post","2021","Unknown","Scotland","Aberdeen City and Aberdeenshire","Female","300","275","30650","28410"
"In post","2021","Unknown","Scotland","Aberdeen City and Aberdeenshire","Male","330","315","33420","33650"
"In post","2021","Unknown","Scotland","Angus and Dundee City","Female","220","195","27410","22230"
"In post","2021","Unknown","Scotland","Angus and Dundee City","Male","170","160","25810","21400"
"In post","2021","Unknown","Scotland","Caithness and Sutherland and Ross and Cromarty","Female","15","10","[c]","[c]"
"In post","2021","Unknown","Scotland","Caithness and Sutherland and Ross and Cromarty","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Scotland","City of Edinburgh","Female","2540","2370","34710","30080"
"In post","2021","Unknown","Scotland","City of Edinburgh","Male","2485","2415","35200","31850"
"In post","2021","Unknown","Scotland","Clackmannanshire and Fife","Female","185","170","27670","25870"
"In post","2021","Unknown","Scotland","Clackmannanshire and Fife","Male","275","255","31960","33650"
"In post","2021","Unknown","Scotland","Dumfries and Galloway","Female","90","75","26780","25870"
"In post","2021","Unknown","Scotland","Dumfries and Galloway","Male","120","110","30740","33650"
"In post","2021","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","Female","60","55","27020","23230"
"In post","2021","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","Male","75","75","26070","23230"
"In post","2021","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","185","180","28790","26680"
"In post","2021","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","560","550","31540","33650"
"In post","2021","Unknown","Scotland","East Lothian and Midlothian","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","Falkirk","Female","230","205","28740","25870"
"In post","2021","Unknown","Scotland","Falkirk","Male","320","295","32200","33650"
"In post","2021","Unknown","Scotland","Glasgow City","Female","1315","1215","33090","28410"
"In post","2021","Unknown","Scotland","Glasgow City","Male","1485","1420","34410","31810"
"In post","2021","Unknown","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Female","130","120","28460","28410"
"In post","2021","Unknown","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Male","180","165","31570","33650"
"In post","2021","Unknown","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","110","100","27950","26550"
"In post","2021","Unknown","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","120","115","30730","29350"
"In post","2021","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","30","25","[c]","[c]"
"In post","2021","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Scotland","Na h-Eileanan Siar","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Scotland","Na h-Eileanan Siar","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Scotland","North Lanarkshire","Female","330","290","25330","21440"
"In post","2021","Unknown","Scotland","North Lanarkshire","Male","425","395","28480","28410"
"In post","2021","Unknown","Scotland","Orkney Islands","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Scotland","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","Perth and Kinross and Stirling","Female","300","280","30620","28800"
"In post","2021","Unknown","Scotland","Perth and Kinross and Stirling","Male","435","410","31730","33650"
"In post","2021","Unknown","Scotland","Scottish Borders","Female","85","75","27330","24110"
"In post","2021","Unknown","Scotland","Scottish Borders","Male","75","70","28320","24110"
"In post","2021","Unknown","Scotland","Shetland Islands","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Scotland","Shetland Islands","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Scotland","South Ayrshire","Female","40","40","26490","27360"
"In post","2021","Unknown","Scotland","South Ayrshire","Male","30","25","[c]","[c]"
"In post","2021","Unknown","Scotland","South Lanarkshire","Female","785","685","27270","21440"
"In post","2021","Unknown","Scotland","South Lanarkshire","Male","520","495","28940","22500"
"In post","2021","Unknown","Scotland","West Lothian","Female","70","60","37280","27570"
"In post","2021","Unknown","Scotland","West Lothian","Male","30","30","34990","28510"
"In post","2021","Unknown","South East (England)","Berkshire","Female","210","200","33040","30540"
"In post","2021","Unknown","South East (England)","Berkshire","Male","380","370","35540","36200"
"In post","2021","Unknown","South East (England)","Brighton and Hove","Female","45","40","30420","26970"
"In post","2021","Unknown","South East (England)","Brighton and Hove","Male","20","20","[c]","[c]"
"In post","2021","Unknown","South East (England)","Buckinghamshire CC","Female","95","85","32080","28350"
"In post","2021","Unknown","South East (England)","Buckinghamshire CC","Male","75","70","32470","28670"
"In post","2021","Unknown","South East (England)","Central Hampshire","Female","195","185","36750","33300"
"In post","2021","Unknown","South East (England)","Central Hampshire","Male","360","355","39260","37320"
"In post","2021","Unknown","South East (England)","East Kent","Female","170","160","27370","24880"
"In post","2021","Unknown","South East (England)","East Kent","Male","200","195","28700","25160"
"In post","2021","Unknown","South East (England)","East Surrey","Female","60","60","29890","29290"
"In post","2021","Unknown","South East (England)","East Surrey","Male","60","60","31980","33260"
"In post","2021","Unknown","South East (England)","East Sussex CC","Female","55","50","24530","22920"
"In post","2021","Unknown","South East (England)","East Sussex CC","Male","50","45","27700","27500"
"In post","2021","Unknown","South East (England)","Isle of Wight","Female","10","10","[c]","[c]"
"In post","2021","Unknown","South East (England)","Isle of Wight","Male","15","15","[c]","[c]"
"In post","2021","Unknown","South East (England)","Kent Thames Gateway","Female","75","70","25150","24620"
"In post","2021","Unknown","South East (England)","Kent Thames Gateway","Male","110","110","29570","30400"
"In post","2021","Unknown","South East (England)","Medway","Female","85","80","30350","29290"
"In post","2021","Unknown","South East (England)","Medway","Male","105","105","34310","31810"
"In post","2021","Unknown","South East (England)","Mid Kent","Female","30","30","31010","27570"
"In post","2021","Unknown","South East (England)","Mid Kent","Male","25","25","[c]","[c]"
"In post","2021","Unknown","South East (England)","Milton Keynes","Female","85","80","27280","27570"
"In post","2021","Unknown","South East (England)","Milton Keynes","Male","170","170","28500","26580"
"In post","2021","Unknown","South East (England)","North Hampshire","Female","55","50","32130","26870"
"In post","2021","Unknown","South East (England)","North Hampshire","Male","60","60","36530","33300"
"In post","2021","Unknown","South East (England)","Oxfordshire","Female","230","210","37070","30620"
"In post","2021","Unknown","South East (England)","Oxfordshire","Male","230","225","36320","30400"
"In post","2021","Unknown","South East (England)","Portsmouth","Female","325","285","26900","21440"
