"Status","Year","Age","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Wales and The Valleys","10","[c]","42020","47280"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Yorkshire","15","[c]","39690","38630"
"New entrant CS","2021","40-49","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","41440","38370"
"New entrant CS","2021","40-49","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Inner London - West","35","[c]","47830","40650"
"New entrant CS","2021","40-49","Finance","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Midlands","10","[c]","44480","39000"
"New entrant CS","2021","40-49","Finance","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Yorkshire","15","[c]","39220","38630"
"New entrant CS","2021","40-49","Grants Management","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Devon","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","33990","25000"
"New entrant CS","2021","40-49","Human Resources","Greater Manchester","15","[c]","33710","32000"
"New entrant CS","2021","40-49","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Inner London - West","30","[c]","41040","34640"
"New entrant CS","2021","40-49","Human Resources","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Merseyside","10","[c]","35470","31740"
"New entrant CS","2021","40-49","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Eastern Scotland","10","[c]","31740","27170"
"New entrant CS","2021","40-49","Legal","Essex","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Greater Manchester","10","[c]","49860","48080"
"New entrant CS","2021","40-49","Legal","Hampshire and Isle of Wight","10","[c]","49640","50520"
"New entrant CS","2021","40-49","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Inner London - West","65","[c]","50500","50520"
"New entrant CS","2021","40-49","Legal","Kent","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","West Midlands","15","[c]","45070","48080"
"New entrant CS","2021","40-49","Legal","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Bedfordshire and Hertfordshire","40","[c]","23240","22850"
"New entrant CS","2021","40-49","No function","Berkshire, Buckinghamshire and Oxfordshire","50","[c]","28500","25010"
"New entrant CS","2021","40-49","No function","Cheshire","50","[c]","31040","30640"
"New entrant CS","2021","40-49","No function","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Derbyshire and Nottinghamshire","85","[c]","27320","24320"
"New entrant CS","2021","40-49","No function","Devon","50","[c]","28520","22850"
"New entrant CS","2021","40-49","No function","Dorset and Somerset","25","[c]","28130","22920"
"New entrant CS","2021","40-49","No function","East Anglia","110","[c]","27220","22850"
"New entrant CS","2021","40-49","No function","East Wales","125","[c]","25180","22430"
"New entrant CS","2021","40-49","No function","East Yorkshire and Northern Lincolnshire","25","[c]","21600","22350"
"New entrant CS","2021","40-49","No function","Eastern Scotland","40","[c]","25010","20810"
"New entrant CS","2021","40-49","No function","Essex","35","[c]","26430","25850"
"New entrant CS","2021","40-49","No function","Gloucestershire, Wiltshire and Bath/Bristol area","165","[c]","34550","30910"
"New entrant CS","2021","40-49","No function","Greater Manchester","120","[c]","29240","24250"
"New entrant CS","2021","40-49","No function","Hampshire and Isle of Wight","105","[c]","28650","25840"
"New entrant CS","2021","40-49","No function","Herefordshire, Worcestershire and Warwickshire","25","[c]","28490","22850"
"New entrant CS","2021","40-49","No function","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Inner London - East","230","[c]","41000","36720"
"New entrant CS","2021","40-49","No function","Inner London - West","360","[c]","48180","40430"
"New entrant CS","2021","40-49","No function","Kent","50","[c]","26880","24920"
"New entrant CS","2021","40-49","No function","Lancashire","45","[c]","24140","22850"
"New entrant CS","2021","40-49","No function","Leicestershire, Rutland and Northamptonshire","50","[c]","23370","22350"
"New entrant CS","2021","40-49","No function","Lincolnshire","15","[c]","33060","24120"
"New entrant CS","2021","40-49","No function","Merseyside","80","[c]","27750","21180"
"New entrant CS","2021","40-49","No function","North Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","North Yorkshire","35","[c]","40600","33780"
"New entrant CS","2021","40-49","No function","Northern Ireland","35","[c]","23890","20140"
"New entrant CS","2021","40-49","No function","Northumberland and Tyne and Wear","85","[c]","26320","23490"
"New entrant CS","2021","40-49","No function","Outer London - East and North East","25","[c]","28530","28720"
"New entrant CS","2021","40-49","No function","Outer London - South","30","[c]","31190","25850"
"New entrant CS","2021","40-49","No function","Outer London - West and North West","45","[c]","33940","30720"
"New entrant CS","2021","40-49","No function","Shropshire and Staffordshire","70","[c]","20920","20060"
"New entrant CS","2021","40-49","No function","South Yorkshire","30","[c]","28360","24120"
"New entrant CS","2021","40-49","No function","Southern Scotland","20","[c]","22090","20140"
"New entrant CS","2021","40-49","No function","Surrey, East and West Sussex","75","[c]","27710","25850"
"New entrant CS","2021","40-49","No function","Tees Valley and Durham","45","[c]","24400","22600"
"New entrant CS","2021","40-49","No function","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","West Central Scotland","40","[c]","27720","23450"
"New entrant CS","2021","40-49","No function","West Midlands","175","[c]","32410","28590"
"New entrant CS","2021","40-49","No function","West Wales and The Valleys","55","[c]","25580","21590"
"New entrant CS","2021","40-49","No function","West Yorkshire","125","[c]","33590","28780"
"New entrant CS","2021","40-49","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Cumbria","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Devon","15","[c]","43480","39500"
"New entrant CS","2021","40-49","Project Delivery","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","140","[c]","39870","39000"
"New entrant CS","2021","40-49","Project Delivery","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Hampshire and Isle of Wight","30","[c]","35940","33000"
"New entrant CS","2021","40-49","Project Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Inner London - East","15","[c]","51590","54120"
"New entrant CS","2021","40-49","Project Delivery","Inner London - West","35","[c]","53870","41980"
"New entrant CS","2021","40-49","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Northumberland and Tyne and Wear","10","[c]","50490","50390"
"New entrant CS","2021","40-49","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Shropshire and Staffordshire","10","[c]","33040","29830"
"New entrant CS","2021","40-49","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","West Midlands","10","[c]","45800","47390"
"New entrant CS","2021","40-49","Project Delivery","West Yorkshire","10","[c]","35420","35290"
"New entrant CS","2021","40-49","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Devon","15","[c]","23230","20880"
"New entrant CS","2021","40-49","Property","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","36420","33000"
"New entrant CS","2021","40-49","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Hampshire and Isle of Wight","15","[c]","36650","33300"
"New entrant CS","2021","40-49","Property","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Tees Valley and Durham","10","[c]","23890","20880"
"New entrant CS","2021","40-49","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","31380","25540"
"New entrant CS","2021","40-49","Security","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Hampshire and Isle of Wight","15","[c]","28500","21750"
"New entrant CS","2021","40-49","Security","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Inner London - West","10","[c]","48900","41630"
"New entrant CS","2021","40-49","Security","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","North Yorkshire","10","[c]","26460","20800"
"New entrant CS","2021","40-49","Security","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","West Central Scotland","10","[c]","25610","19560"
"New entrant CS","2021","40-49","Security","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Bedfordshire and Hertfordshire","100","[c]","28840","29290"
"New entrant CS","2021","40-49","Unknown","Berkshire, Buckinghamshire and Oxfordshire","120","[c]","29960","27570"
"New entrant CS","2021","40-49","Unknown","Cheshire","45","[c]","25470","27570"
"New entrant CS","2021","40-49","Unknown","Cornwall and Isles of Scilly","30","[c]","31840","27570"
"New entrant CS","2021","40-49","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Derbyshire and Nottinghamshire","80","[c]","27110","27570"
"New entrant CS","2021","40-49","Unknown","Devon","70","[c]","25940","27570"
"New entrant CS","2021","40-49","Unknown","Dorset and Somerset","55","[c]","25530","27570"
"New entrant CS","2021","40-49","Unknown","East Anglia","120","[c]","26850","27570"
"New entrant CS","2021","40-49","Unknown","East Wales","75","[c]","29870","27570"
"New entrant CS","2021","40-49","Unknown","East Yorkshire and Northern Lincolnshire","45","[c]","26280","27570"
"New entrant CS","2021","40-49","Unknown","Eastern Scotland","260","[c]","35040","30650"
"New entrant CS","2021","40-49","Unknown","Essex","105","[c]","28360","29290"
"New entrant CS","2021","40-49","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","150","[c]","27290","27570"
"New entrant CS","2021","40-49","Unknown","Greater Manchester","245","[c]","31080","27570"
"New entrant CS","2021","40-49","Unknown","Hampshire and Isle of Wight","135","[c]","29570","27570"
"New entrant CS","2021","40-49","Unknown","Herefordshire, Worcestershire and Warwickshire","35","[c]","27630","27570"
"New entrant CS","2021","40-49","Unknown","Highlands and Islands","25","[c]","30380","27570"
"New entrant CS","2021","40-49","Unknown","Inner London - East","190","[c]","31650","31060"
"New entrant CS","2021","40-49","Unknown","Inner London - West","145","[c]","42930","31060"
"New entrant CS","2021","40-49","Unknown","Kent","125","[c]","27910","29290"
"New entrant CS","2021","40-49","Unknown","Lancashire","160","[c]","23790","21010"
"New entrant CS","2021","40-49","Unknown","Leicestershire, Rutland and Northamptonshire","80","[c]","27480","27570"
"New entrant CS","2021","40-49","Unknown","Lincolnshire","25","[c]","31450","27570"
"New entrant CS","2021","40-49","Unknown","Merseyside","90","[c]","28270","27570"
"New entrant CS","2021","40-49","Unknown","North Eastern Scotland","20","[c]","31840","27570"
"New entrant CS","2021","40-49","Unknown","North Yorkshire","55","[c]","30040","27570"
"New entrant CS","2021","40-49","Unknown","Northern Ireland","15","[c]","23910","24880"
"New entrant CS","2021","40-49","Unknown","Northumberland and Tyne and Wear","210","[c]","25750","21010"
"New entrant CS","2021","40-49","Unknown","Outer London - East and North East","115","[c]","29870","31060"
"New entrant CS","2021","40-49","Unknown","Outer London - South","110","[c]","39860","31060"
"New entrant CS","2021","40-49","Unknown","Outer London - West and North West","165","[c]","30370","31060"
"New entrant CS","2021","40-49","Unknown","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Shropshire and Staffordshire","80","[c]","29950","27570"
"New entrant CS","2021","40-49","Unknown","South Yorkshire","105","[c]","29180","27570"
"New entrant CS","2021","40-49","Unknown","Southern Scotland","40","[c]","26880","27570"
"New entrant CS","2021","40-49","Unknown","Surrey, East and West Sussex","150","[c]","26900","27570"
"New entrant CS","2021","40-49","Unknown","Tees Valley and Durham","40","[c]","23840","21010"
"New entrant CS","2021","40-49","Unknown","Unknown","125","[c]","32630","27570"
"New entrant CS","2021","40-49","Unknown","West Central Scotland","195","[c]","28680","26160"
"New entrant CS","2021","40-49","Unknown","West Midlands","135","[c]","28280","27570"
"New entrant CS","2021","40-49","Unknown","West Wales and The Valleys","70","[c]","25130","27570"
"New entrant CS","2021","40-49","Unknown","West Yorkshire","195","[c]","28300","27570"
"New entrant CS","2021","50-59","Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Inner London - West","15","[c]","61110","53360"
"New entrant CS","2021","50-59","Analysis","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
