"Status","Year","Disability","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Project Delivery","Coventry","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Croydon","110","105","56290","59160"
"In post","2021","Declared non-disabled","Project Delivery","Darlington","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Derby","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Devon CC","345","330","40990","39650"
"In post","2021","Declared non-disabled","Project Delivery","Dorset CC","70","65","28940","26670"
"In post","2021","Declared non-disabled","Project Delivery","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Dumfries and Galloway","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Durham CC","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","East Ayrshire and North Ayrshire mainland","175","170","25890","24930"
"In post","2021","Declared non-disabled","Project Delivery","East Cumbria","85","85","27230","23110"
"In post","2021","Declared non-disabled","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","150","145","34810","33000"
"In post","2021","Declared non-disabled","Project Delivery","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","East Sussex CC","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Essex Haven Gateway","35","30","35470","33300"
"In post","2021","Declared non-disabled","Project Delivery","Flintshire and Wrexham","160","150","27720","28750"
"In post","2021","Declared non-disabled","Project Delivery","Glasgow City","120","115","40420","38240"
"In post","2021","Declared non-disabled","Project Delivery","Gloucestershire","35","35","36050","33300"
"In post","2021","Declared non-disabled","Project Delivery","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Greater Manchester South East","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Greater Manchester South West","145","140","42150","38630"
"In post","2021","Declared non-disabled","Project Delivery","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Hackney and Newham","80","75","49570","41820"
"In post","2021","Declared non-disabled","Project Delivery","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Harrow and Hillingdon","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Hertfordshire","70","70","43950","41500"
"In post","2021","Declared non-disabled","Project Delivery","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","65","65","31670","29140"
"In post","2021","Declared non-disabled","Project Delivery","Isle of Anglesey","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Lambeth","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Lancaster and Wyre","40","35","37810","33300"
"In post","2021","Declared non-disabled","Project Delivery","Leeds","135","130","38950","35290"
"In post","2021","Declared non-disabled","Project Delivery","Leicester","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Leicestershire CC and Rutland","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Lincolnshire","230","230","34600","33300"
"In post","2021","Declared non-disabled","Project Delivery","Lisburn and Castlereagh","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Liverpool","305","295","40250","38630"
"In post","2021","Declared non-disabled","Project Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Manchester","225","220","42960","38630"
"In post","2021","Declared non-disabled","Project Delivery","Medway","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Mid Kent","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Mid Lancashire","270","255","38720","38630"
"In post","2021","Declared non-disabled","Project Delivery","Milton Keynes","50","50","38830","34420"
"In post","2021","Declared non-disabled","Project Delivery","Monmouthshire and Newport","90","85","44960","44900"
"In post","2021","Declared non-disabled","Project Delivery","North and West Norfolk","85","85","33560","32300"
"In post","2021","Declared non-disabled","Project Delivery","North Hampshire","45","45","35580","33300"
"In post","2021","Declared non-disabled","Project Delivery","North Lanarkshire","35","35","35610","31810"
"In post","2021","Declared non-disabled","Project Delivery","North Nottinghamshire","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","North Yorkshire CC","75","70","35990","33300"
"In post","2021","Declared non-disabled","Project Delivery","Northumberland","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Norwich and East Norfolk","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Nottingham","165","155","44170","38630"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","390","390","55590","55620"
"In post","2021","Declared non-disabled","Project Delivery","Oxfordshire","155","150","37430","34310"
"In post","2021","Declared non-disabled","Project Delivery","Perth and Kinross and Stirling","35","30","32750","29180"
"In post","2021","Declared non-disabled","Project Delivery","Peterborough","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Plymouth","205","200","35110","33300"
"In post","2021","Declared non-disabled","Project Delivery","Portsmouth","245","235","39830","40000"
"In post","2021","Declared non-disabled","Project Delivery","Powys","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Scottish Borders","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Sefton","90","85","37530","37910"
"In post","2021","Declared non-disabled","Project Delivery","Sheffield","90","85","42070","40300"
"In post","2021","Declared non-disabled","Project Delivery","Shropshire CC","35","35","30730","30850"
"In post","2021","Declared non-disabled","Project Delivery","Solihull","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Somerset","250","240","36590","35010"
"In post","2021","Declared non-disabled","Project Delivery","South and West Derbyshire","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","South Hampshire","240","235","30050","27320"
"In post","2021","Declared non-disabled","Project Delivery","South Lanarkshire","340","325","42170","38630"
"In post","2021","Declared non-disabled","Project Delivery","South Nottinghamshire","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","South West Wales","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Southampton","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Southend-on-Sea","80","75","42100","38630"
"In post","2021","Declared non-disabled","Project Delivery","Staffordshire CC","130","125","38980","33300"
"In post","2021","Declared non-disabled","Project Delivery","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Suffolk","65","60","33090","29750"
"In post","2021","Declared non-disabled","Project Delivery","Sunderland","70","60","35290","31810"
"In post","2021","Declared non-disabled","Project Delivery","Swansea","95","90","38740","39040"
"In post","2021","Declared non-disabled","Project Delivery","Swindon","60","60","47900","49090"
"In post","2021","Declared non-disabled","Project Delivery","Telford and Wrekin","145","140","40430","38630"
"In post","2021","Declared non-disabled","Project Delivery","Tower Hamlets","595","575","54310","54120"
"In post","2021","Declared non-disabled","Project Delivery","Tyneside","605","580","41220","38630"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Wakefield","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Warrington","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Warwickshire","110","110","24330","21520"
"In post","2021","Declared non-disabled","Project Delivery","West Cumbria","120","115","42510","41090"
"In post","2021","Declared non-disabled","Project Delivery","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","West Kent","35","35","35150","29050"
"In post","2021","Declared non-disabled","Project Delivery","West Lothian","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","West Northamptonshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","West Surrey","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","West Sussex (North East)","30","30","38310","34240"
"In post","2021","Declared non-disabled","Project Delivery","West Sussex (South West)","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Westminster","2365","2310","54000","53610"
"In post","2021","Declared non-disabled","Project Delivery","Wiltshire","1080","1035","39800","37320"
"In post","2021","Declared non-disabled","Project Delivery","Wirral","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Worcestershire","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","York","55","50","36680","36180"
"In post","2021","Declared non-disabled","Property","Aberdeen City and Aberdeenshire","65","65","30900","30160"
"In post","2021","Declared non-disabled","Property","Angus and Dundee City","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Ards and North Down","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","210","205","39370","37500"
"In post","2021","Declared non-disabled","Property","Belfast","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Berkshire","35","35","33650","33300"
"In post","2021","Declared non-disabled","Property","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Birmingham","165","155","35570","32110"
"In post","2021","Declared non-disabled","Property","Bournemouth and Poole","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Breckland and South Norfolk","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Brent","90","85","36820","33750"
"In post","2021","Declared non-disabled","Property","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Bristol, City of","125","115","38240","35900"
"In post","2021","Declared non-disabled","Property","Buckinghamshire CC","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Caithness and Sutherland and Ross and Cromarty","50","50","29630","28630"
"In post","2021","Declared non-disabled","Property","Calderdale and Kirklees","70","60","26930","25000"
"In post","2021","Declared non-disabled","Property","Cambridgeshire CC","135","130","36990","33300"
"In post","2021","Declared non-disabled","Property","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Cardiff and Vale of Glamorgan","105","95","34250","32100"
"In post","2021","Declared non-disabled","Property","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Central Bedfordshire","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Central Hampshire","120","120","39080","35300"
"In post","2021","Declared non-disabled","Property","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","City of Edinburgh","75","75","39010","37880"
"In post","2021","Declared non-disabled","Property","Clackmannanshire and Fife","65","60","35330","33300"
"In post","2021","Declared non-disabled","Property","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Cornwall and Isles of Scilly","40","40","28280","26350"
"In post","2021","Declared non-disabled","Property","Coventry","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Croydon","135","125","37740","35100"
"In post","2021","Declared non-disabled","Property","Darlington","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Derry City and Strabane","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Devon CC","90","85","33990","32110"
"In post","2021","Declared non-disabled","Property","Dorset CC","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Dumfries and Galloway","150","145","30070","28120"
"In post","2021","Declared non-disabled","Property","Durham CC","120","115","26490","21100"
"In post","2021","Declared non-disabled","Property","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","East Ayrshire and North Ayrshire mainland","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","East Cumbria","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Property","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","30","30","28190","26670"
"In post","2021","Declared non-disabled","Property","East Kent","45","40","32300","32480"
"In post","2021","Declared non-disabled","Property","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","East Riding of Yorkshire","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","East Sussex CC","40","35","32480","28630"
"In post","2021","Declared non-disabled","Property","Essex Haven Gateway","60","60","32260","28050"
"In post","2021","Declared non-disabled","Property","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Flintshire and Wrexham","65","60","38190","40710"
"In post","2021","Declared non-disabled","Property","Glasgow City","35","35","32090","26610"
"In post","2021","Declared non-disabled","Property","Gloucestershire","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Greater Manchester South West","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Harrow and Hillingdon","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Herefordshire, County of","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Hertfordshire","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","110","110","31020","29140"
"In post","2021","Declared non-disabled","Property","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Kingston upon Hull, City of","40","40","33190","32100"
"In post","2021","Declared non-disabled","Property","Lambeth","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Lancaster and Wyre","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Leeds","185","170","35360","32110"
"In post","2021","Declared non-disabled","Property","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Leicestershire CC and Rutland","30","30","21640","18800"
"In post","2021","Declared non-disabled","Property","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Lincolnshire","50","45","29580","31100"
"In post","2021","Declared non-disabled","Property","Lisburn and Castlereagh","35","30","38040","37210"
"In post","2021","Declared non-disabled","Property","Liverpool","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","130","120","29210","27320"
"In post","2021","Declared non-disabled","Property","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Manchester","140","130","40080","37750"
"In post","2021","Declared non-disabled","Property","Medway","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Mid Lancashire","50","45","34940","32900"
"In post","2021","Declared non-disabled","Property","Milton Keynes","155","155","36130","34640"
"In post","2021","Declared non-disabled","Property","Monmouthshire and Newport","40","35","29360","26920"
"In post","2021","Declared non-disabled","Property","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","North and West Norfolk","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","North Hampshire","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Property","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","North Yorkshire CC","90","85","32060","33300"
"In post","2021","Declared non-disabled","Property","Northumberland","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Norwich and East Norfolk","30","30","33560","29820"
"In post","2021","Declared non-disabled","Property","Nottingham","195","180","38210","37750"
"In post","2021","Declared non-disabled","Property","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Overseas","160","160","39470","37950"
"In post","2021","Declared non-disabled","Property","Oxfordshire","70","70","33420","32910"
"In post","2021","Declared non-disabled","Property","Perth and Kinross and Stirling","105","100","29450","28120"
"In post","2021","Declared non-disabled","Property","Peterborough","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Plymouth","230","215","26840","21100"
"In post","2021","Declared non-disabled","Property","Portsmouth","75","75","34650","33300"
"In post","2021","Declared non-disabled","Property","Powys","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Scottish Borders","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Sefton","90","85","33620","30160"
"In post","2021","Declared non-disabled","Property","Sheffield","70","65","42190","40800"
"In post","2021","Declared non-disabled","Property","Shropshire CC","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Solihull","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Somerset","30","30","28530","27920"
"In post","2021","Declared non-disabled","Property","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","South Ayrshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","South Hampshire","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Property","South Lanarkshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","South Nottinghamshire","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Property","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","South West Wales","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Southampton","85","80","35170","32110"
"In post","2021","Declared non-disabled","Property","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Staffordshire CC","75","70","37440","33300"
"In post","2021","Declared non-disabled","Property","Stoke-on-Trent","40","40","35200","32860"
"In post","2021","Declared non-disabled","Property","Suffolk","65","60","29380","33000"
"In post","2021","Declared non-disabled","Property","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Swansea","90","85","31870","30540"
"In post","2021","Declared non-disabled","Property","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Telford and Wrekin","40","40","35870","33460"
"In post","2021","Declared non-disabled","Property","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Tower Hamlets","225","215","43360","37450"
"In post","2021","Declared non-disabled","Property","Tyneside","155","140","35560","32100"
"In post","2021","Declared non-disabled","Property","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Warrington","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","West Essex","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","West Kent","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","West Lothian","55","55","31940","30160"
"In post","2021","Declared non-disabled","Property","West Northamptonshire","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","West Surrey","40","40","45070","41210"
"In post","2021","Declared non-disabled","Property","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","West Sussex (South West)","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Westminster","380","370","50160","48870"
"In post","2021","Declared non-disabled","Property","Wiltshire","140","135","36750","33300"
"In post","2021","Declared non-disabled","Property","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Worcestershire","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","York","40","35","37380","34760"
"In post","2021","Declared non-disabled","Security","Aberdeen City and Aberdeenshire","55","55","41170","44070"
"In post","2021","Declared non-disabled","Security","Antrim and Newtownabbey","45","45","21440","20310"
"In post","2021","Declared non-disabled","Security","Ards and North Down","55","55","21120","20310"
"In post","2021","Declared non-disabled","Security","Barnsley, Doncaster and Rotherham","50","50","38770","40190"
"In post","2021","Declared non-disabled","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","85","85","28190","20920"
"In post","2021","Declared non-disabled","Security","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Belfast","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Berkshire","335","330","34450","30890"
"In post","2021","Declared non-disabled","Security","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Birmingham","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Bradford","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Caithness and Sutherland and Ross and Cromarty","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Cambridgeshire CC","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Camden and City of London","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Cardiff and Vale of Glamorgan","50","50","24930","21130"
"In post","2021","Declared non-disabled","Security","Causeway Coast and Glens","45","45","20520","20310"
"In post","2021","Declared non-disabled","Security","Central Bedfordshire","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Central Hampshire","60","60","28830","21130"
"In post","2021","Declared non-disabled","Security","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","City of Edinburgh","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Clackmannanshire and Fife","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Cornwall and Isles of Scilly","40","35","21960","19560"
"In post","2021","Declared non-disabled","Security","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Croydon","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Derby","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Devon CC","55","50","21400","19530"
"In post","2021","Declared non-disabled","Security","Dorset CC","60","55","24630","20060"
"In post","2021","Declared non-disabled","Security","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Dumfries and Galloway","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Durham CC","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Security","East Ayrshire and North Ayrshire mainland","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Security","East Cumbria","30","25","[c]","[c]"
