"Status","Year","Age","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Ministry of Defence","Scotland","Heterosexual / straight","40","[c]","26960","20920"
"New entrant CS","2021","40-49","Ministry of Defence","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Scotland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","South East (England)","Heterosexual / straight","150","[c]","33780","31670"
"New entrant CS","2021","40-49","Ministry of Defence","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","South East (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","South East (England)","Unknown","30","[c]","42510","39070"
"New entrant CS","2021","40-49","Ministry of Defence","South West (England)","Heterosexual / straight","265","[c]","35690","33000"
"New entrant CS","2021","40-49","Ministry of Defence","South West (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","South West (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","South West (England)","Unknown","45","[c]","39720","37890"
"New entrant CS","2021","40-49","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","West Midlands (England)","Heterosexual / straight","35","[c]","34840","31330"
"New entrant CS","2021","40-49","Ministry of Defence","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Yorkshire and The Humber","Heterosexual / straight","35","[c]","29090","24950"
"New entrant CS","2021","40-49","Ministry of Defence","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Yorkshire and The Humber","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","East Midlands (England)","Heterosexual / straight","55","[c]","25110","22890"
"New entrant CS","2021","40-49","Ministry of Justice","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","East Midlands (England)","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","East of England","Heterosexual / straight","80","[c]","23540","22920"
"New entrant CS","2021","40-49","Ministry of Justice","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","East of England","Unknown","55","[c]","21470","20880"
"New entrant CS","2021","40-49","Ministry of Justice","London","Heterosexual / straight","125","[c]","35670","30220"
"New entrant CS","2021","40-49","Ministry of Justice","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","London","Unknown","130","[c]","34300","30220"
"New entrant CS","2021","40-49","Ministry of Justice","North East (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","North East (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","North West (England)","Heterosexual / straight","50","[c]","23360","22850"
"New entrant CS","2021","40-49","Ministry of Justice","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","North West (England)","Unknown","45","[c]","21690","19930"
"New entrant CS","2021","40-49","Ministry of Justice","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","South East (England)","Heterosexual / straight","95","[c]","25640","24070"
"New entrant CS","2021","40-49","Ministry of Justice","South East (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","South East (England)","Unknown","55","[c]","23790","22420"
"New entrant CS","2021","40-49","Ministry of Justice","South West (England)","Heterosexual / straight","55","[c]","24800","22850"
"New entrant CS","2021","40-49","Ministry of Justice","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","South West (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","Wales","Heterosexual / straight","35","[c]","24490","20600"
"New entrant CS","2021","40-49","Ministry of Justice","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","Wales","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","West Midlands (England)","Heterosexual / straight","80","[c]","23880","22570"
"New entrant CS","2021","40-49","Ministry of Justice","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","West Midlands (England)","Unknown","45","[c]","25790","20600"
"New entrant CS","2021","40-49","Ministry of Justice","Yorkshire and The Humber","Heterosexual / straight","60","[c]","29410","22920"
"New entrant CS","2021","40-49","Ministry of Justice","Yorkshire and The Humber","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","Yorkshire and The Humber","Unknown","35","[c]","26210","22010"
"New entrant CS","2021","40-49","National Crime Agency","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","North West (England)","Heterosexual / straight","30","[c]","35690","33800"
"New entrant CS","2021","40-49","National Crime Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","North West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Northern Ireland Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Northern Ireland Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Northern Ireland Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","Scotland","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scottish Government","Scotland","Heterosexual / straight","165","[c]","33490","30650"
"New entrant CS","2021","40-49","Scottish Government","Scotland","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scottish Government","Scotland","Undeclared","30","[c]","33260","28120"
"New entrant CS","2021","40-49","Scottish Government","Scotland","Unknown","185","[c]","36040","30650"
"New entrant CS","2021","40-49","The National Archives","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Export Finance","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","South East (England)","Heterosexual / straight","35","[c]","32260","29540"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","South East (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Wales","Heterosexual / straight","35","[c]","38050","36030"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Wales","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Welsh Government","Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Welsh Government","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Welsh Government","Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","London","Heterosexual / straight","35","[c]","55760","54250"
"New entrant CS","2021","50-59","Attorney General's Departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","London","Heterosexual / straight","35","[c]","50450","43500"
"New entrant CS","2021","50-59","Cabinet Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","London","Unknown","55","[c]","81440","72000"
"New entrant CS","2021","50-59","Cabinet Office","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","North West (England)","LGBO","[c]","[c]","[c]","[c]"
