"Status","Year","Ethnicity","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Mixed","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Outside London","AA/AO","60","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Social Research","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Social Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Social Research","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Social Research","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Social Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Social Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Social Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Social Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Social Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Statistics","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Statistics","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Statistics","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Statistics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Statistics","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Statistics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Statistics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Statistics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Outside London","AA/AO","60","[c]","21330","21010"
"Leaver CS","2021","Mixed","Unknown","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Veterinarian","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Veterinarian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Veterinarian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Corporate Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Corporate Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Corporate Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Corporate Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Corporate Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
