"Status","Year","Disability","Ethnicity","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","London","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","South West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","London","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","South West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","East Midlands (England)","Outside London","155","[c]","26220","27570"
"New entrant CS","2021","Declared disabled","White","East of England","Outside London","200","[c]","25840","27570"
"New entrant CS","2021","Declared disabled","White","London","London","540","[c]","34170","31060"
"New entrant CS","2021","Declared disabled","White","North East (England)","Outside London","215","[c]","24840","21010"
"New entrant CS","2021","Declared disabled","White","North West (England)","Outside London","375","[c]","25210","22920"
"New entrant CS","2021","Declared disabled","White","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Scotland","Outside London","280","[c]","26420","26160"
"New entrant CS","2021","Declared disabled","White","South East (England)","Outside London","330","[c]","26860","27570"
"New entrant CS","2021","Declared disabled","White","South West (England)","Outside London","310","[c]","26820","27570"
"New entrant CS","2021","Declared disabled","White","Unknown","Unknown","35","[c]","28640","27570"
"New entrant CS","2021","Declared disabled","White","Wales","Outside London","155","[c]","26180","22920"
"New entrant CS","2021","Declared disabled","White","West Midlands (England)","Outside London","195","[c]","26720","27570"
"New entrant CS","2021","Declared disabled","White","Yorkshire and The Humber","Outside London","275","[c]","27210","27570"
"New entrant CS","2021","Declared non-disabled","Asian","East Midlands (England)","Outside London","190","[c]","25300","25560"
"New entrant CS","2021","Declared non-disabled","Asian","East of England","Outside London","160","[c]","28150","27570"
"New entrant CS","2021","Declared non-disabled","Asian","London","London","1390","[c]","33220","31060"
"New entrant CS","2021","Declared non-disabled","Asian","North East (England)","Outside London","75","[c]","25760","21010"
"New entrant CS","2021","Declared non-disabled","Asian","North West (England)","Outside London","270","[c]","26570","27570"
"New entrant CS","2021","Declared non-disabled","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Scotland","Outside London","60","[c]","28600","26860"
"New entrant CS","2021","Declared non-disabled","Asian","South East (England)","Outside London","210","[c]","28850","27850"
"New entrant CS","2021","Declared non-disabled","Asian","South West (England)","Outside London","115","[c]","30530","27570"
"New entrant CS","2021","Declared non-disabled","Asian","Unknown","Unknown","35","[c]","28790","27570"
"New entrant CS","2021","Declared non-disabled","Asian","Wales","Outside London","70","[c]","25040","21590"
"New entrant CS","2021","Declared non-disabled","Asian","West Midlands (England)","Outside London","340","[c]","25310","25560"
"New entrant CS","2021","Declared non-disabled","Asian","Yorkshire and The Humber","Outside London","275","[c]","25840","27570"
"New entrant CS","2021","Declared non-disabled","Black","East Midlands (England)","Outside London","70","[c]","26080","27570"
"New entrant CS","2021","Declared non-disabled","Black","East of England","Outside London","150","[c]","27950","28940"
"New entrant CS","2021","Declared non-disabled","Black","London","London","1230","[c]","31220","31060"
"New entrant CS","2021","Declared non-disabled","Black","North East (England)","Outside London","35","[c]","26710","21010"
"New entrant CS","2021","Declared non-disabled","Black","North West (England)","Outside London","115","[c]","27520","27570"
"New entrant CS","2021","Declared non-disabled","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Scotland","Outside London","30","[c]","25540","24170"
"New entrant CS","2021","Declared non-disabled","Black","South East (England)","Outside London","170","[c]","28080","29290"
"New entrant CS","2021","Declared non-disabled","Black","South West (England)","Outside London","60","[c]","29560","27570"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Wales","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","West Midlands (England)","Outside London","120","[c]","26240","27570"
"New entrant CS","2021","Declared non-disabled","Black","Yorkshire and The Humber","Outside London","75","[c]","26730","27570"
"New entrant CS","2021","Declared non-disabled","Chinese","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","London","London","50","[c]","36250","32320"
"New entrant CS","2021","Declared non-disabled","Chinese","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","East Midlands (England)","Outside London","40","[c]","27400","27570"
"New entrant CS","2021","Declared non-disabled","Mixed","East of England","Outside London","85","[c]","26890","27570"
"New entrant CS","2021","Declared non-disabled","Mixed","London","London","460","[c]","33510","31060"
"New entrant CS","2021","Declared non-disabled","Mixed","North East (England)","Outside London","40","[c]","24110","21010"
"New entrant CS","2021","Declared non-disabled","Mixed","North West (England)","Outside London","80","[c]","25230","26370"
"New entrant CS","2021","Declared non-disabled","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Scotland","Outside London","35","[c]","26810","24210"
"New entrant CS","2021","Declared non-disabled","Mixed","South East (England)","Outside London","95","[c]","27340","27570"
"New entrant CS","2021","Declared non-disabled","Mixed","South West (England)","Outside London","95","[c]","28680","27570"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Wales","Outside London","35","[c]","23640","21590"
"New entrant CS","2021","Declared non-disabled","Mixed","West Midlands (England)","Outside London","70","[c]","27970","26270"
"New entrant CS","2021","Declared non-disabled","Mixed","Yorkshire and The Humber","Outside London","75","[c]","25090","27570"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","East of England","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","London","London","125","[c]","32920","31060"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","South East (England)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","South West (England)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","East of England","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","London","London","145","[c]","33890","31060"
"New entrant CS","2021","Declared non-disabled","Undeclared","North East (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","North West (England)","Outside London","35","[c]","26530","21630"
"New entrant CS","2021","Declared non-disabled","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Scotland","Outside London","35","[c]","29790","27570"
"New entrant CS","2021","Declared non-disabled","Undeclared","South East (England)","Outside London","50","[c]","29830","27710"
"New entrant CS","2021","Declared non-disabled","Undeclared","South West (England)","Outside London","45","[c]","29410","27570"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","East of England","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","London","65","[c]","36180","32720"
"New entrant CS","2021","Declared non-disabled","Unknown","North East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North West (England)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Scotland","Outside London","30","[c]","25590","20850"
"New entrant CS","2021","Declared non-disabled","Unknown","South East (England)","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","South West (England)","Outside London","40","[c]","33400","30000"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","East Midlands (England)","Outside London","1045","[c]","26430","25560"
"New entrant CS","2021","Declared non-disabled","White","East of England","Outside London","1410","[c]","26990","27570"
"New entrant CS","2021","Declared non-disabled","White","London","London","4245","[c]","36910","32330"
"New entrant CS","2021","Declared non-disabled","White","North East (England)","Outside London","1570","[c]","24370","21010"
"New entrant CS","2021","Declared non-disabled","White","North West (England)","Outside London","2555","[c]","26350","22920"
"New entrant CS","2021","Declared non-disabled","White","Northern Ireland","Outside London","115","[c]","24060","20140"
"New entrant CS","2021","Declared non-disabled","White","Overseas","Overseas","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Scotland","Outside London","2015","[c]","27110","25410"
"New entrant CS","2021","Declared non-disabled","White","South East (England)","Outside London","2710","[c]","27710","27570"
"New entrant CS","2021","Declared non-disabled","White","South West (England)","Outside London","2780","[c]","28910","27570"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Unknown","215","[c]","29940","27570"
"New entrant CS","2021","Declared non-disabled","White","Wales","Outside London","1300","[c]","25850","22850"
"New entrant CS","2021","Declared non-disabled","White","West Midlands (England)","Outside London","1280","[c]","27520","25380"
"New entrant CS","2021","Declared non-disabled","White","Yorkshire and The Humber","Outside London","1715","[c]","27750","27570"
"New entrant CS","2021","Undeclared","Asian","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","London","London","75","[c]","35900","31060"
"New entrant CS","2021","Undeclared","Asian","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","North West (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","South West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","London","London","60","[c]","31990","31060"
"New entrant CS","2021","Undeclared","Black","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","London","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","London","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","East of England","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","London","London","125","[c]","39690","32320"
"New entrant CS","2021","Undeclared","Undeclared","North East (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","North West (England)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","South East (England)","Outside London","30","[c]","28810","27570"
"New entrant CS","2021","Undeclared","Undeclared","South West (England)","Outside London","35","[c]","29620","26090"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","West Midlands (England)","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","London","London","170","[c]","38810","34710"
"New entrant CS","2021","Undeclared","Unknown","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","South East (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","East Midlands (England)","Outside London","50","[c]","27330","25560"
"New entrant CS","2021","Undeclared","White","East of England","Outside London","65","[c]","27880","27570"
"New entrant CS","2021","Undeclared","White","London","London","235","[c]","37580","32350"
"New entrant CS","2021","Undeclared","White","North East (England)","Outside London","70","[c]","24970","23850"
"New entrant CS","2021","Undeclared","White","North West (England)","Outside London","105","[c]","25830","21680"
"New entrant CS","2021","Undeclared","White","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Scotland","Outside London","55","[c]","25420","21010"
"New entrant CS","2021","Undeclared","White","South East (England)","Outside London","125","[c]","28430","27570"
"New entrant CS","2021","Undeclared","White","South West (England)","Outside London","100","[c]","30100","27570"
"New entrant CS","2021","Undeclared","White","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Wales","Outside London","45","[c]","26260","25560"
"New entrant CS","2021","Undeclared","White","West Midlands (England)","Outside London","55","[c]","28180","27570"
"New entrant CS","2021","Undeclared","White","Yorkshire and The Humber","Outside London","85","[c]","27030","27570"
"New entrant CS","2021","Unknown","Asian","East Midlands (England)","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","East of England","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","London","London","215","[c]","34940","31060"
"New entrant CS","2021","Unknown","Asian","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","North West (England)","Outside London","40","[c]","32150","30820"
"New entrant CS","2021","Unknown","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","South East (England)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","South West (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Wales","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","West Midlands (England)","Outside London","65","[c]","31680","25520"
"New entrant CS","2021","Unknown","Asian","Yorkshire and The Humber","Outside London","35","[c]","31960","27570"
"New entrant CS","2021","Unknown","Black","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","London","London","130","[c]","33530","32190"
"New entrant CS","2021","Unknown","Black","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","North West (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
