"Status","Year","Disability","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Project Delivery","London","AA/AO","35","35","24330","24370"
"In post","2021","Declared non-disabled","Project Delivery","London","EO","220","215","29010","28940"
"In post","2021","Declared non-disabled","Project Delivery","London","G6/G7","1000","975","61490","59160"
"In post","2021","Declared non-disabled","Project Delivery","London","SCS level","200","190","94520","93000"
"In post","2021","Declared non-disabled","Project Delivery","London","SEO/HEO","1100","1085","38960","38600"
"In post","2021","Declared non-disabled","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Outside London","AA/AO","180","170","21170","20920"
"In post","2021","Declared non-disabled","Project Delivery","Outside London","EO","1090","1040","25990","26670"
"In post","2021","Declared non-disabled","Project Delivery","Outside London","G6/G7","2120","2070","54820","53500"
"In post","2021","Declared non-disabled","Project Delivery","Outside London","SCS level","140","135","88530","79850"
"In post","2021","Declared non-disabled","Project Delivery","Outside London","SEO/HEO","4860","4695","36290","36520"
"In post","2021","Declared non-disabled","Project Delivery","Outside London","Unknown","395","385","43090","40570"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","G6/G7","30","30","57150","55550"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","SEO/HEO","55","55","41990","41800"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","London","AA/AO","65","60","23630","24370"
"In post","2021","Declared non-disabled","Property","London","EO","165","155","30060","29630"
"In post","2021","Declared non-disabled","Property","London","G6/G7","235","230","63160","63180"
"In post","2021","Declared non-disabled","Property","London","SCS level","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Property","London","SEO/HEO","265","255","40560","38430"
"In post","2021","Declared non-disabled","Property","London","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Outside London","AA/AO","550","525","19510","18800"
"In post","2021","Declared non-disabled","Property","Outside London","EO","815","765","26480","26500"
"In post","2021","Declared non-disabled","Property","Outside London","G6/G7","605","590","56540","54990"
"In post","2021","Declared non-disabled","Property","Outside London","SCS level","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Outside London","SEO/HEO","1860","1780","36790","35140"
"In post","2021","Declared non-disabled","Property","Outside London","Unknown","35","35","26750","21600"
"In post","2021","Declared non-disabled","Property","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Overseas","EO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Overseas","G6/G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Overseas","SEO/HEO","115","115","38220","38220"
"In post","2021","Declared non-disabled","Property","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Psychology","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Psychology","London","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Psychology","London","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Psychology","London","SEO/HEO","30","30","42630","43200"
"In post","2021","Declared non-disabled","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Psychology","Outside London","AA/AO","40","35","21060","20890"
"In post","2021","Declared non-disabled","Psychology","Outside London","EO","285","275","26350","26330"
"In post","2021","Declared non-disabled","Psychology","Outside London","G6/G7","80","75","64540","65520"
"In post","2021","Declared non-disabled","Psychology","Outside London","SEO/HEO","565","535","37030","31180"
"In post","2021","Declared non-disabled","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Science and Engineering","London","AA/AO","65","60","24790","23800"
"In post","2021","Declared non-disabled","Science and Engineering","London","EO","80","75","27670","27150"
"In post","2021","Declared non-disabled","Science and Engineering","London","G6/G7","285","265","60760","59300"
"In post","2021","Declared non-disabled","Science and Engineering","London","SCS level","45","35","99200","93640"
"In post","2021","Declared non-disabled","Science and Engineering","London","SEO/HEO","430","405","38740","39970"
"In post","2021","Declared non-disabled","Science and Engineering","London","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Science and Engineering","Outside London","AA/AO","855","825","21540","21330"
"In post","2021","Declared non-disabled","Science and Engineering","Outside London","EO","1260","1230","25790","26350"
"In post","2021","Declared non-disabled","Science and Engineering","Outside London","G6/G7","1725","1635","55000","53890"
"In post","2021","Declared non-disabled","Science and Engineering","Outside London","SCS level","50","50","90800","90440"
"In post","2021","Declared non-disabled","Science and Engineering","Outside London","SEO/HEO","4130","3960","36870","37320"
"In post","2021","Declared non-disabled","Science and Engineering","Outside London","Unknown","490","480","40740","39970"
"In post","2021","Declared non-disabled","Science and Engineering","Overseas","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Science and Engineering","Overseas","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Science and Engineering","Overseas","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Science and Engineering","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Science and Engineering","Overseas","SEO/HEO","60","55","43990","43270"
"In post","2021","Declared non-disabled","Science and Engineering","Overseas","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Science and Engineering","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Science and Engineering","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Science and Engineering","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Science and Engineering","Unknown","Unknown","50","50","27500","27370"
"In post","2021","Declared non-disabled","Security","London","AA/AO","260","255","25860","23090"
"In post","2021","Declared non-disabled","Security","London","EO","110","105","31350","29650"
"In post","2021","Declared non-disabled","Security","London","G6/G7","130","130","62060","59160"
"In post","2021","Declared non-disabled","Security","London","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Security","London","SEO/HEO","295","290","41690","41550"
"In post","2021","Declared non-disabled","Security","London","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Outside London","AA/AO","3050","2985","25820","20920"
"In post","2021","Declared non-disabled","Security","Outside London","EO","600","590","33070","28130"
"In post","2021","Declared non-disabled","Security","Outside London","G6/G7","95","95","58070","54540"
"In post","2021","Declared non-disabled","Security","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Outside London","SEO/HEO","545","535","40360","38150"
"In post","2021","Declared non-disabled","Security","Outside London","Unknown","50","50","36890","37170"
"In post","2021","Declared non-disabled","Security","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Overseas","SEO/HEO","50","50","35370","34350"
"In post","2021","Declared non-disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Social Research","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Social Research","London","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Social Research","London","G6/G7","150","140","60120","58710"
"In post","2021","Declared non-disabled","Social Research","London","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Social Research","London","SEO/HEO","155","150","38690","40020"
"In post","2021","Declared non-disabled","Social Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Social Research","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Social Research","Outside London","G6/G7","100","95","51980","50090"
"In post","2021","Declared non-disabled","Social Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Social Research","Outside London","SEO/HEO","290","275","39330","37940"
"In post","2021","Declared non-disabled","Statistics","London","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","London","EO","70","65","30130","30100"
"In post","2021","Declared non-disabled","Statistics","London","G6/G7","250","240","59480","59160"
"In post","2021","Declared non-disabled","Statistics","London","SCS level","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","London","SEO/HEO","270","265","39360","40020"
"In post","2021","Declared non-disabled","Statistics","Outside London","AA/AO","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","Outside London","EO","100","95","26440","26350"
"In post","2021","Declared non-disabled","Statistics","Outside London","G6/G7","230","220","54780","52670"
"In post","2021","Declared non-disabled","Statistics","Outside London","SCS level","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","Outside London","SEO/HEO","370","360","35760","36300"
"In post","2021","Declared non-disabled","Statistics","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Tax","London","AA/AO","30","30","24850","25220"
"In post","2021","Declared non-disabled","Tax","London","EO","230","215","30830","29570"
"In post","2021","Declared non-disabled","Tax","London","G6/G7","360","340","62800","59160"
"In post","2021","Declared non-disabled","Tax","London","SCS level","35","35","85960","82240"
"In post","2021","Declared non-disabled","Tax","London","SEO/HEO","695","665","38650","36590"
