"Status","Year","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Scottish Government (excl. agencies)","SCS level","Male","100","100","89440","83230"
"In post","2021","Scottish Government (excl. agencies)","SEO/HEO","Female","1900","1785","38510","38540"
"In post","2021","Scottish Government (excl. agencies)","SEO/HEO","Male","1525","1490","39520","38540"
"In post","2021","Scottish Housing Regulator","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Scottish Housing Regulator","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Scottish Housing Regulator","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2021","Scottish Housing Regulator","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Scottish Prison Service","AA/AO","Female","695","645","23280","22430"
"In post","2021","Scottish Prison Service","AA/AO","Male","850","820","24150","25870"
"In post","2021","Scottish Prison Service","EO","Female","605","580","32230","33650"
"In post","2021","Scottish Prison Service","EO","Male","1520","1425","32980","33650"
"In post","2021","Scottish Prison Service","G6/G7","Female","45","45","61310","54000"
"In post","2021","Scottish Prison Service","G6/G7","Male","85","80","60480","55110"
"In post","2021","Scottish Prison Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","SEO/HEO","Female","175","165","41280","39500"
"In post","2021","Scottish Prison Service","SEO/HEO","Male","510","440","40720","39500"
"In post","2021","Scottish Public Pensions Agency","AA/AO","Female","75","65","24050","24110"
"In post","2021","Scottish Public Pensions Agency","AA/AO","Male","60","55","23990","24110"
"In post","2021","Scottish Public Pensions Agency","EO","Female","45","40","28360","29190"
"In post","2021","Scottish Public Pensions Agency","EO","Male","35","35","28030","27150"
"In post","2021","Scottish Public Pensions Agency","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","SEO/HEO","Female","30","25","34950","35110"
"In post","2021","Scottish Public Pensions Agency","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Serious Fraud Office","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Serious Fraud Office","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Serious Fraud Office","EO","Female","35","35","27470","27000"
"In post","2021","Serious Fraud Office","EO","Male","25","25","[c]","[c]"
"In post","2021","Serious Fraud Office","G6/G7","Female","80","75","59330","56860"
"In post","2021","Serious Fraud Office","G6/G7","Male","105","100","62130","58700"
"In post","2021","Serious Fraud Office","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Serious Fraud Office","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Serious Fraud Office","SEO/HEO","Female","85","80","36490","35290"
"In post","2021","Serious Fraud Office","SEO/HEO","Male","120","120","37900","40000"
"In post","2021","Serious Fraud Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Social Security Scotland","AA/AO","Female","225","210","21020","20060"
"In post","2021","Social Security Scotland","AA/AO","Male","170","170","21170","20060"
"In post","2021","Social Security Scotland","EO","Female","185","175","26820","26160"
"In post","2021","Social Security Scotland","EO","Male","90","90","27180","27150"
"In post","2021","Social Security Scotland","G6/G7","Female","70","65","58010","56300"
"In post","2021","Social Security Scotland","G6/G7","Male","65","65","61990","61010"
"In post","2021","Social Security Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","SEO/HEO","Female","175","170","35970","35110"
"In post","2021","Social Security Scotland","SEO/HEO","Male","150","150","36470","35110"
"In post","2021","Standards and Testing Agency","EO","Female","5","5","[c]","[c]"
"In post","2021","Standards and Testing Agency","EO","Male","5","5","[c]","[c]"
"In post","2021","Standards and Testing Agency","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Standards and Testing Agency","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Standards and Testing Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","SEO/HEO","Female","50","50","37060","36960"
"In post","2021","Standards and Testing Agency","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","AA/AO","Female","70","65","21720","22230"
"In post","2021","Student Awards Agency for Scotland","AA/AO","Male","45","45","21910","22230"
"In post","2021","Student Awards Agency for Scotland","EO","Female","30","30","27620","27150"
"In post","2021","Student Awards Agency for Scotland","EO","Male","25","25","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2021","Submarine Delivery Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Unknown","Female","560","535","37990","34550"
"In post","2021","Submarine Delivery Agency","Unknown","Male","1225","1210","43180","41000"
"In post","2021","Teaching Regulation Agency","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Teaching Regulation Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","EO","Female","20","15","[c]","[c]"
"In post","2021","Teaching Regulation Agency","EO","Male","10","10","[c]","[c]"
"In post","2021","Teaching Regulation Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Teaching Regulation Agency","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","The National Archives","AA/AO","Female","40","35","21620","20870"
"In post","2021","The National Archives","AA/AO","Male","55","50","21000","20650"
"In post","2021","The National Archives","EO","Female","45","40","25150","24020"
"In post","2021","The National Archives","EO","Male","35","35","26050","25070"
"In post","2021","The National Archives","G6/G7","Female","50","45","51570","49190"
"In post","2021","The National Archives","G6/G7","Male","40","40","55010","52350"
"In post","2021","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","SEO/HEO","Female","155","150","34600","34260"
"In post","2021","The National Archives","SEO/HEO","Male","120","120","37650","36000"
"In post","2021","Transport Scotland","AA/AO","Female","30","30","22580","22230"
"In post","2021","Transport Scotland","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Transport Scotland","EO","Female","25","20","[c]","[c]"
"In post","2021","Transport Scotland","EO","Male","15","15","[c]","[c]"
"In post","2021","Transport Scotland","G6/G7","Female","45","45","60560","61010"
"In post","2021","Transport Scotland","G6/G7","Male","90","90","64760","64060"
"In post","2021","Transport Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Transport Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Transport Scotland","SEO/HEO","Female","105","100","38940","38540"
"In post","2021","Transport Scotland","SEO/HEO","Male","145","145","41140","39660"
"In post","2021","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","EO","Female","25","20","[c]","[c]"
"In post","2021","UK Export Finance","EO","Male","20","20","[c]","[c]"
"In post","2021","UK Export Finance","G6/G7","Female","35","35","68000","65630"
"In post","2021","UK Export Finance","G6/G7","Male","85","85","67720","67880"
"In post","2021","UK Export Finance","SCS level","Female","10","10","[c]","[c]"
"In post","2021","UK Export Finance","SCS level","Male","20","20","[c]","[c]"
"In post","2021","UK Export Finance","SEO/HEO","Female","80","80","41700","41250"
"In post","2021","UK Export Finance","SEO/HEO","Male","115","115","43150","43700"
"In post","2021","UK Hydrographic Office","AA/AO","Female","30","30","20400","20170"
"In post","2021","UK Hydrographic Office","AA/AO","Male","50","50","20330","20170"
"In post","2021","UK Hydrographic Office","EO","Female","90","80","27550","26740"
"In post","2021","UK Hydrographic Office","EO","Male","135","130","27470","26740"
"In post","2021","UK Hydrographic Office","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","UK Hydrographic Office","G6/G7","Male","45","40","57080","53720"
"In post","2021","UK Hydrographic Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","SEO/HEO","Female","145","135","36840","33290"
"In post","2021","UK Hydrographic Office","SEO/HEO","Male","325","315","37210","33800"
"In post","2021","UK Intellectual Property Office","AA/AO","Female","115","105","20910","21140"
"In post","2021","UK Intellectual Property Office","AA/AO","Male","80","75","20660","21140"
"In post","2021","UK Intellectual Property Office","EO","Female","270","245","25110","23320"
"In post","2021","UK Intellectual Property Office","EO","Male","205","200","26170","26860"
"In post","2021","UK Intellectual Property Office","G6/G7","Female","115","105","59800","59040"
"In post","2021","UK Intellectual Property Office","G6/G7","Male","230","215","60350","59720"
"In post","2021","UK Intellectual Property Office","SCS level","Female","5","5","[c]","[c]"
"In post","2021","UK Intellectual Property Office","SCS level","Male","20","20","[c]","[c]"
"In post","2021","UK Intellectual Property Office","SEO/HEO","Female","200","190","36890","39120"
"In post","2021","UK Intellectual Property Office","SEO/HEO","Male","275","270","39970","40720"
"In post","2021","UK Space Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","EO","Female","10","10","[c]","[c]"
"In post","2021","UK Space Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","G6/G7","Female","45","45","56390","53600"
"In post","2021","UK Space Agency","G6/G7","Male","65","65","56580","53600"
"In post","2021","UK Space Agency","SCS level","Female","5","5","[c]","[c]"
"In post","2021","UK Space Agency","SCS level","Male","5","5","[c]","[c]"
"In post","2021","UK Space Agency","SEO/HEO","Female","70","65","36960","36740"
"In post","2021","UK Space Agency","SEO/HEO","Male","50","50","37760","40050"
"In post","2021","UK Supreme Court","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","EO","Female","15","10","[c]","[c]"
"In post","2021","UK Supreme Court","EO","Male","5","5","[c]","[c]"
"In post","2021","UK Supreme Court","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","UK Supreme Court","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","UK Supreme Court","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","AA/AO","Female","830","585","19540","19520"
"In post","2021","United Kingdom Statistics Authority","AA/AO","Male","630","445","19760","19520"
"In post","2021","United Kingdom Statistics Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","EO","Female","505","465","23920","23050"
"In post","2021","United Kingdom Statistics Authority","EO","Male","260","255","24070","23050"
"In post","2021","United Kingdom Statistics Authority","EO","Unknown","10","10","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","G6/G7","Female","445","425","52050","50090"
"In post","2021","United Kingdom Statistics Authority","G6/G7","Male","470","465","53520","51640"
"In post","2021","United Kingdom Statistics Authority","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","SCS level","Female","35","35","82890","75670"
"In post","2021","United Kingdom Statistics Authority","SCS level","Male","50","50","86380","76660"
"In post","2021","United Kingdom Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","SEO/HEO","Female","1295","1225","33360","32540"
"In post","2021","United Kingdom Statistics Authority","SEO/HEO","Male","970","960","33670","33150"
"In post","2021","United Kingdom Statistics Authority","SEO/HEO","Unknown","35","35","33920","32540"
"In post","2021","Valuation Office Agency","AA/AO","Female","545","470","21320","21100"
"In post","2021","Valuation Office Agency","AA/AO","Male","300","290","21210","21100"
"In post","2021","Valuation Office Agency","EO","Female","535","470","27020","26000"
"In post","2021","Valuation Office Agency","EO","Male","425","405","26730","26000"
"In post","2021","Valuation Office Agency","G6/G7","Female","150","140","58000","55930"
"In post","2021","Valuation Office Agency","G6/G7","Male","250","240","59060","57050"
"In post","2021","Valuation Office Agency","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Valuation Office Agency","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Valuation Office Agency","SEO/HEO","Female","585","535","37910","37750"
"In post","2021","Valuation Office Agency","SEO/HEO","Male","730","700","38620","38430"
"In post","2021","Vehicle Certification Agency","AA/AO","Female","30","25","21550","21590"
"In post","2021","Vehicle Certification Agency","AA/AO","Male","20","15","[c]","[c]"
"In post","2021","Vehicle Certification Agency","EO","Female","20","20","[c]","[c]"
"In post","2021","Vehicle Certification Agency","EO","Male","25","25","[c]","[c]"
"In post","2021","Vehicle Certification Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Vehicle Certification Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Vehicle Certification Agency","SEO/HEO","Male","80","80","41950","39940"
"In post","2021","Veterinary Medicines Directorate","AA/AO","Female","20","20","[c]","[c]"
"In post","2021","Veterinary Medicines Directorate","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinary Medicines Directorate","EO","Female","15","15","[c]","[c]"
"In post","2021","Veterinary Medicines Directorate","EO","Male","15","15","[c]","[c]"
"In post","2021","Veterinary Medicines Directorate","G6/G7","Female","30","30","[c]","[c]"
"In post","2021","Veterinary Medicines Directorate","G6/G7","Male","35","35","58550","58670"
"In post","2021","Veterinary Medicines Directorate","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinary Medicines Directorate","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinary Medicines Directorate","SEO/HEO","Female","35","35","37210","38460"
"In post","2021","Veterinary Medicines Directorate","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Wales Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Wales Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Wales Office","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Water Services Regulation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","EO","Female","25","25","[c]","[c]"
"In post","2021","Water Services Regulation Authority","EO","Male","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","G6/G7","Female","30","30","80030","77420"
"In post","2021","Water Services Regulation Authority","G6/G7","Male","35","35","77750","75000"
"In post","2021","Water Services Regulation Authority","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","SEO/HEO","Female","65","60","46890","45370"
"In post","2021","Water Services Regulation Authority","SEO/HEO","Male","65","65","48420","47260"
"In post","2021","Welsh Government (excl. agencies)","AA/AO","Female","610","545","23340","23830"
"In post","2021","Welsh Government (excl. agencies)","AA/AO","Male","350","335","23370","23830"
"In post","2021","Welsh Government (excl. agencies)","EO","Female","575","525","28710","28850"
"In post","2021","Welsh Government (excl. agencies)","EO","Male","435","425","28700","28850"
"In post","2021","Welsh Government (excl. agencies)","G6/G7","Female","540","515","60890","60830"
"In post","2021","Welsh Government (excl. agencies)","G6/G7","Male","490","480","62370","60830"
"In post","2021","Welsh Government (excl. agencies)","SCS level","Female","75","75","86850","81350"
"In post","2021","Welsh Government (excl. agencies)","SCS level","Male","95","95","92210","82210"
"In post","2021","Welsh Government (excl. agencies)","SEO/HEO","Female","1575","1465","40660","37410"
"In post","2021","Welsh Government (excl. agencies)","SEO/HEO","Male","960","935","41140","37410"
"In post","2021","Welsh Revenue Authority","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Welsh Revenue Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Revenue Authority","EO","Female","10","10","[c]","[c]"
"In post","2021","Welsh Revenue Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Revenue Authority","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Welsh Revenue Authority","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Welsh Revenue Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Revenue Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Revenue Authority","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Welsh Revenue Authority","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Wilton Park","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Wilton Park","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Wilton Park","EO","Female","20","20","[c]","[c]"
"In post","2021","Wilton Park","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wilton Park","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Wilton Park","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Wilton Park","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Wilton Park","SEO/HEO","Male","5","5","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","AA/AO","Female","45","[c]","22370","21050"
"Leaver CS","2021","Animal and Plant Health Agency","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","AA/AO","Female","50","[c]","20720","20370"
"Leaver CS","2021","Cabinet Office (excl. agencies)","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","G6/G7","Female","45","[c]","63760","59720"
"Leaver CS","2021","Cabinet Office (excl. agencies)","G6/G7","Male","65","[c]","61520","58250"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SCS level","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SEO/HEO","Female","55","[c]","34170","33630"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SEO/HEO","Male","60","[c]","34290","33680"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","EO","Male","[c]","[c]","[c]","[c]"
