"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Department for Education","London","EO","150","150","29510","29500"
"In post","2021","Declared non-disabled","Department for Education","London","G6","335","320","66750","65370"
"In post","2021","Declared non-disabled","Department for Education","London","G7","555","530","55030","54390"
"In post","2021","Declared non-disabled","Department for Education","London","HEO","270","265","34760","33740"
"In post","2021","Declared non-disabled","Department for Education","London","SCS level","145","135","82450","74380"
"In post","2021","Declared non-disabled","Department for Education","London","SEO","355","340","42370","40940"
"In post","2021","Declared non-disabled","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Education","Outside London","AO","55","50","20970","21000"
"In post","2021","Declared non-disabled","Department for Education","Outside London","EO","385","365","25820","26000"
"In post","2021","Declared non-disabled","Department for Education","Outside London","G6","390","380","63490","61960"
"In post","2021","Declared non-disabled","Department for Education","Outside London","G7","945","910","51040","50510"
"In post","2021","Declared non-disabled","Department for Education","Outside London","HEO","860","830","30610","30090"
"In post","2021","Declared non-disabled","Department for Education","Outside London","SCS level","85","85","84420","75380"
"In post","2021","Declared non-disabled","Department for Education","Outside London","SEO","1025","985","38230","37070"
"In post","2021","Declared non-disabled","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Education","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Education","Unknown","G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Education","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","AO","65","60","24510","24370"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","EO","200","195","28750","28270"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","G6","180","170","64570","64280"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","G7","440","425","54430","53870"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","HEO","460","455","33340","33120"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","SCS level","105","100","83470","77240"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","SEO","360","345","40640","39910"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","AA","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","AO","1555","1415","21350","21050"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","EO","1380","1295","25830","25190"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","G6","265","260","60920","59910"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","G7","780","755","50200","48990"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","HEO","1155","1100","30550","30040"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","SCS level","70","70","83970","77240"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","SEO","1215","1160","38260","37040"
"In post","2021","Declared non-disabled","Department for International Trade","London","AO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","London","EO","115","115","27990","27580"
"In post","2021","Declared non-disabled","Department for International Trade","London","G6","125","125","63230","62170"
"In post","2021","Declared non-disabled","Department for International Trade","London","G7","330","325","52280","51970"
"In post","2021","Declared non-disabled","Department for International Trade","London","HEO","270","265","32510","32120"
"In post","2021","Declared non-disabled","Department for International Trade","London","SCS level","90","90","84550","76020"
"In post","2021","Declared non-disabled","Department for International Trade","London","SEO","220","215","39140","38540"
"In post","2021","Declared non-disabled","Department for International Trade","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","Outside London","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","Outside London","G6","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","Outside London","G7","50","45","50930","51970"
"In post","2021","Declared non-disabled","Department for International Trade","Outside London","HEO","35","35","30730","31800"
"In post","2021","Declared non-disabled","Department for International Trade","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","Outside London","SEO","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","Overseas","G6","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","Overseas","G7","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","Overseas","HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","Overseas","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","Overseas","SEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","London","AO","55","50","27880","25730"
"In post","2021","Declared non-disabled","Department for Transport","London","EO","350","335","30600","30700"
"In post","2021","Declared non-disabled","Department for Transport","London","G6","270","265","66770","66230"
"In post","2021","Declared non-disabled","Department for Transport","London","G7","570","555","55380","54760"
"In post","2021","Declared non-disabled","Department for Transport","London","HEO","470","460","35280","35060"
"In post","2021","Declared non-disabled","Department for Transport","London","SCS level","165","160","88300","79800"
"In post","2021","Declared non-disabled","Department for Transport","London","SEO","400","395","43520","43360"
"In post","2021","Declared non-disabled","Department for Transport","Outside London","AA","840","665","18380","18060"
"In post","2021","Declared non-disabled","Department for Transport","Outside London","AO","2870","2545","22550","21590"
"In post","2021","Declared non-disabled","Department for Transport","Outside London","EO","2480","2310","27750","26780"
"In post","2021","Declared non-disabled","Department for Transport","Outside London","G6","135","130","76240","73920"
"In post","2021","Declared non-disabled","Department for Transport","Outside London","G7","415","405","58170","54770"
"In post","2021","Declared non-disabled","Department for Transport","Outside London","HEO","1170","1125","33240","32180"
"In post","2021","Declared non-disabled","Department for Transport","Outside London","SCS level","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Outside London","SEO","800","775","43110","41140"
"In post","2021","Declared non-disabled","Department for Transport","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Overseas","SEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Work and Pensions","London","AA","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Work and Pensions","London","AO","1245","1100","24530","25110"
"In post","2021","Declared non-disabled","Department for Work and Pensions","London","EO","4710","4425","31110","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","London","G6","125","115","70200","68630"
"In post","2021","Declared non-disabled","Department for Work and Pensions","London","G7","340","320","56960","54750"
"In post","2021","Declared non-disabled","Department for Work and Pensions","London","HEO","735","715","37260","36650"
"In post","2021","Declared non-disabled","Department for Work and Pensions","London","SCS level","95","90","92140","81960"
"In post","2021","Declared non-disabled","Department for Work and Pensions","London","SEO","385","375","42850","41850"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Outside London","AA","195","165","20120","20230"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Outside London","AO","20645","17600","20980","21010"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Outside London","EO","31360","28180","27670","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Outside London","G6","580","560","65640","65420"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Outside London","G7","1575","1510","53360","52150"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Outside London","HEO","5145","4805","32970","32080"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Outside London","SCS level","120","115","85780","78060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Outside London","SEO","2605","2475","40480","37590"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Unknown","AO","140","120","22570","21010"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Unknown","EO","370","345","28000","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Unknown","G6","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Unknown","G7","30","30","50640","49170"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Unknown","HEO","75","70","32640","31990"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Unknown","SEO","40","40","37110","35860"
"In post","2021","Declared non-disabled","Department of Health and Social Care","London","AA","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","London","AO","140","125","23770","23530"
"In post","2021","Declared non-disabled","Department of Health and Social Care","London","EO","405","370","27430","27150"
"In post","2021","Declared non-disabled","Department of Health and Social Care","London","G6","335","320","68880","66870"
"In post","2021","Declared non-disabled","Department of Health and Social Care","London","G7","635","605","54460","53830"
"In post","2021","Declared non-disabled","Department of Health and Social Care","London","HEO","520","500","32950","32650"
"In post","2021","Declared non-disabled","Department of Health and Social Care","London","SCS level","260","235","91830","88380"
"In post","2021","Declared non-disabled","Department of Health and Social Care","London","SEO","605","565","41130","40680"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Outside London","AA","65","60","19000","18850"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Outside London","AO","430","380","20500","19630"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Outside London","EO","375","355","24380","23850"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Outside London","G6","180","170","69370","66480"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Outside London","G7","510","485","52010","51200"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Outside London","HEO","610","555","30920","30450"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Outside London","SCS level","175","155","101790","98480"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Outside London","SEO","590","535","38980","38200"
"In post","2021","Declared non-disabled","ESTYN","Outside London","AO","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","Outside London","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","Outside London","G6","55","50","74450","74730"
"In post","2021","Declared non-disabled","ESTYN","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","London","EO","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","London","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","London","G7","60","60","55130","56130"
"In post","2021","Declared non-disabled","Food Standards Agency","London","HEO","75","75","32810","32830"
"In post","2021","Declared non-disabled","Food Standards Agency","London","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","London","SEO","80","75","41190","40960"
"In post","2021","Declared non-disabled","Food Standards Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Outside London","EO","295","275","27200","26750"
"In post","2021","Declared non-disabled","Food Standards Agency","Outside London","G6","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Outside London","G7","45","45","52130","52070"
"In post","2021","Declared non-disabled","Food Standards Agency","Outside London","HEO","85","85","31280","30810"
"In post","2021","Declared non-disabled","Food Standards Agency","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Outside London","SEO","90","90","38800","37910"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","London","AO","170","165","28420","28000"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","London","EO","335","325","31600","30650"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","London","G6","360","345","69330","69450"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","London","G7","705","685","57260","57400"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","London","HEO","755","745","37290","37560"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","London","SCS level","200","195","87740","78200"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","London","SEO","265","260","45230","44880"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","AO","220","210","23850","24390"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","EO","275","260","27510","26650"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","G6","95","95","66840","66730"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","G7","245","225","54800","54490"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","HEO","295","285","34010","33930"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","SEO","265","260","42970","42680"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","Unknown","35","35","21990","21600"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","EO","50","50","27430","27120"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","G6","270","270","66110","65220"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","G7","475","475","55100","55060"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","HEO","515","510","34280","34220"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","SCS level","185","185","86210","77820"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","SEO","140","140","41350","40490"
"In post","2021","Declared non-disabled","HM Land Registry","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","London","AO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","London","EO","60","55","30790","30600"
"In post","2021","Declared non-disabled","HM Land Registry","London","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","London","G7","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","London","HEO","65","60","37540","37290"
"In post","2021","Declared non-disabled","HM Land Registry","London","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","London","SEO","50","45","46380","44260"
"In post","2021","Declared non-disabled","HM Land Registry","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","Outside London","AO","365","335","22350","22350"
"In post","2021","Declared non-disabled","HM Land Registry","Outside London","EO","1485","1275","27290","27130"
"In post","2021","Declared non-disabled","HM Land Registry","Outside London","G6","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","Outside London","G7","130","120","60030","60080"
"In post","2021","Declared non-disabled","HM Land Registry","Outside London","HEO","935","815","34360","33840"
"In post","2021","Declared non-disabled","HM Land Registry","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","Outside London","SEO","500","465","41780","40860"
"In post","2021","Declared non-disabled","HM Revenue and Customs","London","AA","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","HM Revenue and Customs","London","AO","490","445","24910","25000"
"In post","2021","Declared non-disabled","HM Revenue and Customs","London","EO","1015","965","30380","29570"
"In post","2021","Declared non-disabled","HM Revenue and Customs","London","G6","485","460","71990","71290"
"In post","2021","Declared non-disabled","HM Revenue and Customs","London","G7","900","865","58690","59160"
"In post","2021","Declared non-disabled","HM Revenue and Customs","London","HEO","1250","1200","36660","36160"
"In post","2021","Declared non-disabled","HM Revenue and Customs","London","SCS level","185","180","87300","80390"
"In post","2021","Declared non-disabled","HM Revenue and Customs","London","SEO","790","765","42730","41760"
"In post","2021","Declared non-disabled","HM Revenue and Customs","Outside London","AA","450","350","20040","20070"
"In post","2021","Declared non-disabled","HM Revenue and Customs","Outside London","AO","8975","7750","20640","20140"
"In post","2021","Declared non-disabled","HM Revenue and Customs","Outside London","EO","7720","7060","25980","25560"
"In post","2021","Declared non-disabled","HM Revenue and Customs","Outside London","G6","950","920","64110","64670"
"In post","2021","Declared non-disabled","HM Revenue and Customs","Outside London","G7","2870","2765","51930","52580"
"In post","2021","Declared non-disabled","HM Revenue and Customs","Outside London","HEO","7200","6810","31890","31810"
"In post","2021","Declared non-disabled","HM Revenue and Customs","Outside London","SCS level","205","200","82510","76430"
"In post","2021","Declared non-disabled","HM Revenue and Customs","Outside London","SEO","3915","3725","38750","38630"
"In post","2021","Declared non-disabled","HM Treasury","London","AO","35","35","22870","22500"
"In post","2021","Declared non-disabled","HM Treasury","London","EO","145","145","27320","26780"
"In post","2021","Declared non-disabled","HM Treasury","London","G6","225","215","66290","63920"
"In post","2021","Declared non-disabled","HM Treasury","London","G7","465","455","54950","52840"
"In post","2021","Declared non-disabled","HM Treasury","London","HEO","505","500","34840","32960"
"In post","2021","Declared non-disabled","HM Treasury","London","SCS level","140","135","85420","77060"
"In post","2021","Declared non-disabled","HM Treasury","London","SEO","45","40","48320","48130"
"In post","2021","Declared non-disabled","HM Treasury","Outside London","AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","HM Treasury","Outside London","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","HM Treasury","Outside London","G6","30","30","63720","63010"
"In post","2021","Declared non-disabled","HM Treasury","Outside London","G7","60","55","51600","49750"
"In post","2021","Declared non-disabled","HM Treasury","Outside London","HEO","60","55","32340","30920"
"In post","2021","Declared non-disabled","HM Treasury","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","HM Treasury","Outside London","SEO","85","80","42280","42000"
"In post","2021","Declared non-disabled","Home Office","London","AA","265","230","22210","22210"
"In post","2021","Declared non-disabled","Home Office","London","AO","1190","1075","25610","25630"
"In post","2021","Declared non-disabled","Home Office","London","EO","3215","2930","29490","29080"
"In post","2021","Declared non-disabled","Home Office","London","G6","605","585","70820","68940"
"In post","2021","Declared non-disabled","Home Office","London","G7","1515","1480","58790","57680"
"In post","2021","Declared non-disabled","Home Office","London","HEO","1865","1805","35670","35200"
"In post","2021","Declared non-disabled","Home Office","London","SCS level","230","225","91930","83780"
"In post","2021","Declared non-disabled","Home Office","London","SEO","1710","1665","43070","42170"
"In post","2021","Declared non-disabled","Home Office","London","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Outside London","AA","455","385","18040","17990"
"In post","2021","Declared non-disabled","Home Office","Outside London","AO","4720","4155","21470","21430"
"In post","2021","Declared non-disabled","Home Office","Outside London","EO","8345","7645","25930","25260"
"In post","2021","Declared non-disabled","Home Office","Outside London","G6","135","135","65800","63520"
"In post","2021","Declared non-disabled","Home Office","Outside London","G7","455","445","53410","52280"
"In post","2021","Declared non-disabled","Home Office","Outside London","HEO","2340","2245","31540","30980"
"In post","2021","Declared non-disabled","Home Office","Outside London","SCS level","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Outside London","SEO","1120","1090","38640","37660"
"In post","2021","Declared non-disabled","Home Office","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Overseas","EO","80","75","27260","27370"
"In post","2021","Declared non-disabled","Home Office","Overseas","HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Overseas","Unknown","190","185","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Home Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","London","AA","155","155","21540","21800"
"In post","2021","Declared non-disabled","Ministry of Defence","London","AO","340","330","25910","25390"
"In post","2021","Declared non-disabled","Ministry of Defence","London","EO","435","425","28810","29520"
"In post","2021","Declared non-disabled","Ministry of Defence","London","G6","130","125","70480","69800"
"In post","2021","Declared non-disabled","Ministry of Defence","London","G7","285","280","59730","59730"
"In post","2021","Declared non-disabled","Ministry of Defence","London","HEO","520","510","36890","37640"
"In post","2021","Declared non-disabled","Ministry of Defence","London","SCS level","125","120","90130","79560"
"In post","2021","Declared non-disabled","Ministry of Defence","London","SEO","580","570","45360","45200"
"In post","2021","Declared non-disabled","Ministry of Defence","London","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Outside London","AA","3110","3010","19310","19560"
"In post","2021","Declared non-disabled","Ministry of Defence","Outside London","AO","6730","6440","23640","21130"
"In post","2021","Declared non-disabled","Ministry of Defence","Outside London","EO","6725","6495","26640","26670"
"In post","2021","Declared non-disabled","Ministry of Defence","Outside London","G6","740","715","68800","66800"
"In post","2021","Declared non-disabled","Ministry of Defence","Outside London","G7","3135","3015","54130","54540"
"In post","2021","Declared non-disabled","Ministry of Defence","Outside London","HEO","7340","7115","32810","33300"
"In post","2021","Declared non-disabled","Ministry of Defence","Outside London","SCS level","190","190","95350","86820"
"In post","2021","Declared non-disabled","Ministry of Defence","Outside London","SEO","5530","5360","41200","40580"
"In post","2021","Declared non-disabled","Ministry of Defence","Outside London","Unknown","1510","1475","41650","39860"
"In post","2021","Declared non-disabled","Ministry of Defence","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Overseas","AO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Overseas","EO","80","80","28240","26670"
"In post","2021","Declared non-disabled","Ministry of Defence","Overseas","G6","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Overseas","G7","40","40","61480","56520"
"In post","2021","Declared non-disabled","Ministry of Defence","Overseas","HEO","120","120","35170","33300"
"In post","2021","Declared non-disabled","Ministry of Defence","Overseas","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Overseas","SEO","100","100","44950","42190"
"In post","2021","Declared non-disabled","Ministry of Defence","Overseas","Unknown","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Unknown","AA","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Unknown","AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Unknown","EO","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Unknown","G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Unknown","HEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Unknown","SEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence","Unknown","Unknown","55","55","28530","27370"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","London","AO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","London","EO","140","140","29320","27850"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","London","G6","190","185","65790","64090"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","London","G7","440","425","54610","53130"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","London","HEO","295","290","34370","33210"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","London","SCS level","100","95","84350","77040"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","London","SEO","215","215","41020","39600"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Outside London","AO","110","100","22020","22560"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Outside London","EO","125","115","26590","26050"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Outside London","G6","210","185","64130","58810"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Outside London","G7","235","225","49730","48200"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Outside London","HEO","230","215","32230","32530"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Outside London","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Outside London","SEO","180","175","39550","39600"
"In post","2021","Declared non-disabled","Ministry of Justice","London","AA","600","560","22330","21750"
"In post","2021","Declared non-disabled","Ministry of Justice","London","AO","2645","2495","27350","23500"
"In post","2021","Declared non-disabled","Ministry of Justice","London","EO","1360","1315","29140","27120"
"In post","2021","Declared non-disabled","Ministry of Justice","London","G6","85","80","80750","78700"
"In post","2021","Declared non-disabled","Ministry of Justice","London","G7","1110","1075","60580","59310"
"In post","2021","Declared non-disabled","Ministry of Justice","London","HEO","1200","1175","33890","32870"
"In post","2021","Declared non-disabled","Ministry of Justice","London","SCS level","170","165","89110","83000"
"In post","2021","Declared non-disabled","Ministry of Justice","London","SEO","1280","1245","43760","41740"
"In post","2021","Declared non-disabled","Ministry of Justice","London","Unknown","1115","1075","34190","34100"
"In post","2021","Declared non-disabled","Ministry of Justice","Outside London","AA","4180","3815","19970","20600"
"In post","2021","Declared non-disabled","Ministry of Justice","Outside London","AO","18750","17375","24910","24340"
"In post","2021","Declared non-disabled","Ministry of Justice","Outside London","EO","5800","5510","27780","27380"
"In post","2021","Declared non-disabled","Ministry of Justice","Outside London","G6","180","180","83960","84390"
"In post","2021","Declared non-disabled","Ministry of Justice","Outside London","G7","860","840","57480","57200"
"In post","2021","Declared non-disabled","Ministry of Justice","Outside London","HEO","3565","3400","32770","31510"
"In post","2021","Declared non-disabled","Ministry of Justice","Outside London","SCS level","80","80","91780","93000"
"In post","2021","Declared non-disabled","Ministry of Justice","Outside London","SEO","2660","2520","44610","44630"
"In post","2021","Declared non-disabled","Ministry of Justice","Outside London","Unknown","7525","6920","29740","30210"
"In post","2021","Declared non-disabled","Ministry of Justice","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Justice","Unknown","AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Justice","Unknown","EO","[c]","[c]","[c]","[c]"
