"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Policy","SCS level","SCS level","850","815","84990","77890"
"In post","2021","40-49","Policy","SEO/HEO","HEO","1020","980","34530","34220"
"In post","2021","40-49","Policy","SEO/HEO","SEO","1125","1075","42000","40960"
"In post","2021","40-49","Policy","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","AA/AO","AO","45","45","21890","21130"
"In post","2021","40-49","Project Delivery","EO","EO","365","350","26750","26670"
"In post","2021","40-49","Project Delivery","G6/G7","G6","390","385","66610","65590"
"In post","2021","40-49","Project Delivery","G6/G7","G7","1045","1030","53270","53500"
"In post","2021","40-49","Project Delivery","SCS level","SCS level","150","145","88040","84830"
"In post","2021","40-49","Project Delivery","SEO/HEO","HEO","825","795","32940","33300"
"In post","2021","40-49","Project Delivery","SEO/HEO","SEO","1240","1205","40250","40300"
"In post","2021","40-49","Project Delivery","Unknown","Unknown","135","135","46240","41920"
"In post","2021","40-49","Property","AA/AO","AA","90","85","18250","18740"
"In post","2021","40-49","Property","AA/AO","AO","85","80","22620","21350"
"In post","2021","40-49","Property","EO","EO","305","285","27170","26540"
"In post","2021","40-49","Property","G6/G7","G6","95","95","65700","64630"
"In post","2021","40-49","Property","G6/G7","G7","205","205","53680","53500"
"In post","2021","40-49","Property","SCS level","SCS level","25","25","83960","74180"
"In post","2021","40-49","Property","SEO/HEO","HEO","390","380","32860","33300"
"In post","2021","40-49","Property","SEO/HEO","SEO","335","320","41090","40580"
"In post","2021","40-49","Psychology","AA/AO","AO","10","5","[c]","[c]"
"In post","2021","40-49","Psychology","EO","EO","55","55","27020","26850"
"In post","2021","40-49","Psychology","G6/G7","G6","15","15","73890","72130"
"In post","2021","40-49","Psychology","G6/G7","G7","55","50","61960","63540"
"In post","2021","40-49","Psychology","SEO/HEO","HEO","35","35","31440","31180"
"In post","2021","40-49","Psychology","SEO/HEO","SEO","130","120","47390","48410"
"In post","2021","40-49","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Science and Engineering","AA/AO","AA","20","20","18860","18760"
"In post","2021","40-49","Science and Engineering","AA/AO","AO","155","150","22270","22220"
"In post","2021","40-49","Science and Engineering","EO","EO","255","245","26790","26670"
"In post","2021","40-49","Science and Engineering","G6/G7","G6","200","190","68310","66440"
"In post","2021","40-49","Science and Engineering","G6/G7","G7","915","875","52430","52430"
"In post","2021","40-49","Science and Engineering","SCS level","SCS level","35","35","92700","84730"
"In post","2021","40-49","Science and Engineering","SEO/HEO","HEO","515","485","33390","33300"
"In post","2021","40-49","Science and Engineering","SEO/HEO","SEO","855","810","40960","40560"
"In post","2021","40-49","Science and Engineering","Unknown","Unknown","135","135","44860","44000"
"In post","2021","40-49","Security","AA/AO","AA","440","440","20070","19560"
"In post","2021","40-49","Security","AA/AO","AO","580","580","35020","39070"
"In post","2021","40-49","Security","EO","EO","230","225","33800","30110"
"In post","2021","40-49","Security","G6/G7","G6","25","25","69520","68720"
"In post","2021","40-49","Security","G6/G7","G7","80","80","55640","54650"
"In post","2021","40-49","Security","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","40-49","Security","SEO/HEO","HEO","170","165","35400","34770"
"In post","2021","40-49","Security","SEO/HEO","SEO","125","120","45450","44320"
"In post","2021","40-49","Security","Unknown","Unknown","30","30","38700","37170"
"In post","2021","40-49","Social Research","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Social Research","G6/G7","G6","25","25","65680","66740"
"In post","2021","40-49","Social Research","G6/G7","G7","75","65","54930","55050"
"In post","2021","40-49","Social Research","SCS level","SCS level","10","5","[c]","[c]"
"In post","2021","40-49","Social Research","SEO/HEO","HEO","30","25","31980","32240"
"In post","2021","40-49","Social Research","SEO/HEO","SEO","95","90","42670","42710"
"In post","2021","40-49","Statistics","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Statistics","EO","EO","25","25","28240","28850"
"In post","2021","40-49","Statistics","G6/G7","G6","60","60","64600","64720"
"In post","2021","40-49","Statistics","G6/G7","G7","145","135","55520","55650"
"In post","2021","40-49","Statistics","SCS level","SCS level","25","25","81350","78440"
"In post","2021","40-49","Statistics","SEO/HEO","HEO","60","55","34110","32390"
"In post","2021","40-49","Statistics","SEO/HEO","SEO","100","95","41710","41650"
"In post","2021","40-49","Tax","AA/AO","AO","540","505","20320","20140"
"In post","2021","40-49","Tax","EO","EO","685","635","26350","25560"
"In post","2021","40-49","Tax","G6/G7","G6","175","170","65210","64670"
"In post","2021","40-49","Tax","G6/G7","G7","415","405","52910","52580"
"In post","2021","40-49","Tax","SCS level","SCS level","20","20","81550","76330"
"In post","2021","40-49","Tax","SEO/HEO","HEO","1100","1055","32560","31810"
"In post","2021","40-49","Tax","SEO/HEO","SEO","445","440","38750","38630"
"In post","2021","40-49","Unknown","AA/AO","AA","295","260","21190","21150"
"In post","2021","40-49","Unknown","AA/AO","AO","6995","5945","21250","21010"
"In post","2021","40-49","Unknown","EO","EO","12485","11420","28030","27570"
"In post","2021","40-49","Unknown","G6/G7","G6","1035","1010","69700","69080"
"In post","2021","40-49","Unknown","G6/G7","G7","1930","1855","55390","54700"
"In post","2021","40-49","Unknown","SCS level","SCS level","655","645","90480","81760"
"In post","2021","40-49","Unknown","SEO/HEO","HEO","3090","2975","33480","32170"
"In post","2021","40-49","Unknown","SEO/HEO","SEO","1890","1815","40810","40010"
"In post","2021","40-49","Unknown","Unknown","Unknown","90","85","74210","78410"
"In post","2021","40-49","Veterinarian","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","40-49","Veterinarian","G6/G7","G7","45","45","53290","52890"
"In post","2021","40-49","Veterinarian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","SEO/HEO","SEO","115","110","39330","37560"
"In post","2021","50-59","Commercial","AA/AO","AA","10","5","[c]","[c]"
"In post","2021","50-59","Commercial","AA/AO","AO","80","75","23320","23090"
"In post","2021","50-59","Commercial","EO","EO","145","140","27390","26930"
"In post","2021","50-59","Commercial","G6/G7","G6","125","120","71250","69530"
"In post","2021","50-59","Commercial","G6/G7","G7","245","245","55810","54200"
"In post","2021","50-59","Commercial","SCS level","SCS level","40","35","93290","90850"
"In post","2021","50-59","Commercial","SEO/HEO","HEO","280","270","33250","33300"
"In post","2021","50-59","Commercial","SEO/HEO","SEO","540","535","43270","42080"
"In post","2021","50-59","Commercial","Unknown","Unknown","45","45","48050","42750"
"In post","2021","50-59","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","AA/AO","AO","50","50","21830","21580"
"In post","2021","50-59","Communications","EO","EO","135","130","28110","27770"
"In post","2021","50-59","Communications","G6/G7","G6","60","60","68930","68720"
"In post","2021","50-59","Communications","G6/G7","G7","115","115","54570","53930"
"In post","2021","50-59","Communications","SCS level","SCS level","30","30","89080","82250"
"In post","2021","50-59","Communications","SEO/HEO","HEO","180","175","34350","33630"
"In post","2021","50-59","Communications","SEO/HEO","SEO","160","155","41950","41120"
"In post","2021","50-59","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Corporate Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Corporate Finance","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Corporate Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Corporate Finance","G6/G7","G7","15","15","51700","51070"
"In post","2021","50-59","Corporate Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Corporate Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Corporate Finance","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","50-59","Counter Fraud","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Counter Fraud","AA/AO","AO","15","15","21460","21430"
"In post","2021","50-59","Counter Fraud","EO","EO","55","55","26860","26320"
"In post","2021","50-59","Counter Fraud","G6/G7","G6","20","20","72720","73880"
"In post","2021","50-59","Counter Fraud","G6/G7","G7","30","30","56740","57670"
"In post","2021","50-59","Counter Fraud","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","Counter Fraud","SEO/HEO","HEO","95","90","35310","35070"
"In post","2021","50-59","Counter Fraud","SEO/HEO","SEO","75","75","42660","42240"
"In post","2021","50-59","Digital, Data and Technology","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","50-59","Digital, Data and Technology","AA/AO","AO","85","85","22530","21580"
"In post","2021","50-59","Digital, Data and Technology","EO","EO","475","455","28500","27500"
"In post","2021","50-59","Digital, Data and Technology","G6/G7","G6","230","230","69030","68230"
"In post","2021","50-59","Digital, Data and Technology","G6/G7","G7","775","765","55910","54760"
"In post","2021","50-59","Digital, Data and Technology","SCS level","SCS level","85","85","92060","87200"
"In post","2021","50-59","Digital, Data and Technology","SEO/HEO","HEO","795","770","34510","33840"
"In post","2021","50-59","Digital, Data and Technology","SEO/HEO","SEO","925","905","42190","41900"
"In post","2021","50-59","Digital, Data and Technology","Unknown","Unknown","20","20","38850","39020"
"In post","2021","50-59","Economics","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Economics","EO","EO","5","5","[c]","[c]"
"In post","2021","50-59","Economics","G6/G7","G6","40","40","74240","73070"
"In post","2021","50-59","Economics","G6/G7","G7","50","45","58290","58270"
"In post","2021","50-59","Economics","SCS level","SCS level","20","20","98720","94370"
"In post","2021","50-59","Economics","SEO/HEO","HEO","10","10","33540","33570"
"In post","2021","50-59","Economics","SEO/HEO","SEO","10","10","47760","47960"
"In post","2021","50-59","Finance","AA/AO","AA","20","15","19330","19560"
"In post","2021","50-59","Finance","AA/AO","AO","420","350","21490","21440"
"In post","2021","50-59","Finance","EO","EO","450","430","27340","26810"
"In post","2021","50-59","Finance","G6/G7","G6","205","200","68600","68140"
"In post","2021","50-59","Finance","G6/G7","G7","445","440","56690","56670"
"In post","2021","50-59","Finance","SCS level","SCS level","105","105","94370","89550"
"In post","2021","50-59","Finance","SEO/HEO","HEO","510","490","34210","33350"
"In post","2021","50-59","Finance","SEO/HEO","SEO","595","585","42500","41800"
"In post","2021","50-59","Finance","Unknown","Unknown","30","30","47520","41920"
"In post","2021","50-59","Human Resources","AA/AO","AA","15","15","19580","19560"
"In post","2021","50-59","Human Resources","AA/AO","AO","350","325","21750","21580"
"In post","2021","50-59","Human Resources","EO","EO","370","350","27670","26930"
"In post","2021","50-59","Human Resources","G6/G7","G6","180","180","68130","67440"
"In post","2021","50-59","Human Resources","G6/G7","G7","395","385","55760","54830"
"In post","2021","50-59","Human Resources","SCS level","SCS level","70","70","89550","85360"
"In post","2021","50-59","Human Resources","SEO/HEO","HEO","510","490","34010","33310"
"In post","2021","50-59","Human Resources","SEO/HEO","SEO","460","445","43060","42410"
"In post","2021","50-59","Human Resources","Unknown","Unknown","15","15","50950","50440"
"In post","2021","50-59","Inspector of Education and Training","G6/G7","G6","70","70","80370","85550"
"In post","2021","50-59","Inspector of Education and Training","G6/G7","G7","170","170","73300","75500"
"In post","2021","50-59","Inspector of Education and Training","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","Inspector of Education and Training","SEO/HEO","SEO","145","140","51220","51360"
"In post","2021","50-59","Intelligence Analysis","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","AA/AO","AO","45","45","23740","24110"
"In post","2021","50-59","Intelligence Analysis","EO","EO","425","410","28460","27370"
"In post","2021","50-59","Intelligence Analysis","G6/G7","G6","20","20","68980","66800"
"In post","2021","50-59","Intelligence Analysis","G6/G7","G7","75","75","57510","57830"
"In post","2021","50-59","Intelligence Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","SEO/HEO","HEO","185","180","34420","33630"
"In post","2021","50-59","Intelligence Analysis","SEO/HEO","SEO","110","105","43130","43690"
"In post","2021","50-59","Internal Audit","AA/AO","AO","10","10","28470","28520"
"In post","2021","50-59","Internal Audit","EO","EO","15","15","28790","27920"
"In post","2021","50-59","Internal Audit","G6/G7","G6","40","40","68470","65570"
"In post","2021","50-59","Internal Audit","G6/G7","G7","55","50","55160","54470"
"In post","2021","50-59","Internal Audit","SCS level","SCS level","15","15","93770","87920"
"In post","2021","50-59","Internal Audit","SEO/HEO","HEO","55","55","35220","34620"
"In post","2021","50-59","Internal Audit","SEO/HEO","SEO","135","125","44950","44580"
"In post","2021","50-59","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","EO","EO","15","15","28510","29940"
"In post","2021","50-59","International Trade","G6/G7","G6","40","40","64890","65550"
"In post","2021","50-59","International Trade","G6/G7","G7","65","65","53190","51970"
"In post","2021","50-59","International Trade","SCS level","SCS level","35","35","93320","91810"
"In post","2021","50-59","International Trade","SEO/HEO","HEO","55","55","33310","32750"
"In post","2021","50-59","International Trade","SEO/HEO","SEO","55","55","39140","38700"
"In post","2021","50-59","Knowledge and Information Management","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","AA/AO","AO","110","105","22520","22020"
"In post","2021","50-59","Knowledge and Information Management","EO","EO","160","150","27540","26780"
"In post","2021","50-59","Knowledge and Information Management","G6/G7","G6","30","30","68910","67610"
"In post","2021","50-59","Knowledge and Information Management","G6/G7","G7","100","95","54870","54160"
"In post","2021","50-59","Knowledge and Information Management","SCS level","SCS level","15","15","84240","78370"
"In post","2021","50-59","Knowledge and Information Management","SEO/HEO","HEO","170","165","34220","33350"
"In post","2021","50-59","Knowledge and Information Management","SEO/HEO","SEO","160","155","41910","41360"
"In post","2021","50-59","Knowledge and Information Management","Unknown","Unknown","15","15","55130","49270"
"In post","2021","50-59","Legal","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Legal","AA/AO","AO","105","95","21610","21440"
"In post","2021","50-59","Legal","EO","EO","370","350","27960","28130"
"In post","2021","50-59","Legal","G6/G7","G6","385","365","72610","72050"
"In post","2021","50-59","Legal","G6/G7","G7","1315","1225","58800","57720"
"In post","2021","50-59","Legal","SCS level","SCS level","180","175","90200","83650"
"In post","2021","50-59","Legal","SEO/HEO","HEO","525","510","34290","34320"
"In post","2021","50-59","Legal","SEO/HEO","SEO","630","585","43870","43460"
"In post","2021","50-59","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Medicine","AA/AO","AA","15","10","18940","18800"
"In post","2021","50-59","Medicine","AA/AO","AO","55","50","22830","22640"
"In post","2021","50-59","Medicine","EO","EO","90","85","31170","30620"
"In post","2021","50-59","Medicine","G6/G7","G6","75","65","81200","74730"
"In post","2021","50-59","Medicine","G6/G7","G7","155","135","75260","79040"
"In post","2021","50-59","Medicine","SCS level","SCS level","165","150","114370","112610"
"In post","2021","50-59","Medicine","SEO/HEO","HEO","130","125","37510","37890"
"In post","2021","50-59","Medicine","SEO/HEO","SEO","55","55","44070","44500"
"In post","2021","50-59","Operational Delivery","AA/AO","AA","3540","3155","20130","20330"
"In post","2021","50-59","Operational Delivery","AA/AO","AO","17885","15955","23690","21440"
"In post","2021","50-59","Operational Delivery","EO","EO","13965","12980","28360","27370"
"In post","2021","50-59","Operational Delivery","G6/G7","G6","740","730","71330","68720"
"In post","2021","50-59","Operational Delivery","G6/G7","G7","1835","1800","56000","54400"
"In post","2021","50-59","Operational Delivery","SCS level","SCS level","310","305","95240","91010"
"In post","2021","50-59","Operational Delivery","SEO/HEO","HEO","6675","6365","34520","33840"
"In post","2021","50-59","Operational Delivery","SEO/HEO","SEO","3630","3535","44190","41970"
"In post","2021","50-59","Operational Delivery","Unknown","Unknown","2865","2685","31590","30210"
"In post","2021","50-59","Operational Research","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","50-59","Operational Research","EO","EO","5","5","[c]","[c]"
"In post","2021","50-59","Operational Research","G6/G7","G6","20","20","69710","69600"
"In post","2021","50-59","Operational Research","G6/G7","G7","100","95","53030","53220"
"In post","2021","50-59","Operational Research","SCS level","SCS level","10","10","82120","81510"
"In post","2021","50-59","Operational Research","SEO/HEO","HEO","20","20","33530","33350"
"In post","2021","50-59","Operational Research","SEO/HEO","SEO","35","30","41310","39010"
"In post","2021","50-59","Other","AA/AO","AA","870","840","19400","18800"
"In post","2021","50-59","Other","AA/AO","AO","2255","2175","21930","21160"
"In post","2021","50-59","Other","EO","EO","1725","1655","27060","26670"
"In post","2021","50-59","Other","G6/G7","G6","230","220","73370","70500"
"In post","2021","50-59","Other","G6/G7","G7","370","365","57110","55640"
"In post","2021","50-59","Other","SCS level","SCS level","105","100","95740","87340"
"In post","2021","50-59","Other","SEO/HEO","HEO","1060","1035","33770","33300"
"In post","2021","50-59","Other","SEO/HEO","SEO","620","605","41870","41110"
"In post","2021","50-59","Other","Unknown","Unknown","590","590","42940","38300"
"In post","2021","50-59","Planning","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Planning","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Planning","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","50-59","Planning","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","50-59","Planning","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","Planning","SEO/HEO","HEO","10","10","36400","36970"
"In post","2021","50-59","Planning","SEO/HEO","SEO","10","10","43400","43360"
"In post","2021","50-59","Planning Inspectors","G6/G7","G6","75","70","63800","58810"
"In post","2021","50-59","Planning Inspectors","G6/G7","G7","45","40","50110","47660"
"In post","2021","50-59","Planning Inspectors","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Policy","AA/AO","AA","10","10","20660","20760"
"In post","2021","50-59","Policy","AA/AO","AO","210","200","24040","23830"
"In post","2021","50-59","Policy","EO","EO","580","565","29390","29000"
"In post","2021","50-59","Policy","G6/G7","G6","755","745","68480","67970"
"In post","2021","50-59","Policy","G6/G7","G7","1430","1400","56470","56330"
"In post","2021","50-59","Policy","SCS level","SCS level","480","475","92450","82100"
"In post","2021","50-59","Policy","SEO/HEO","HEO","980","950","35120","34980"
"In post","2021","50-59","Policy","SEO/HEO","SEO","1070","1040","42220","41760"
"In post","2021","50-59","Policy","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Project Delivery","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","50-59","Project Delivery","AA/AO","AO","90","85","21930","21440"
"In post","2021","50-59","Project Delivery","EO","EO","465","445","27470","26670"
"In post","2021","50-59","Project Delivery","G6/G7","G6","435","430","67060","66090"
"In post","2021","50-59","Project Delivery","G6/G7","G7","1090","1070","53980","54540"
"In post","2021","50-59","Project Delivery","SCS level","SCS level","195","195","95590","87530"
"In post","2021","50-59","Project Delivery","SEO/HEO","HEO","1020","990","33540","33300"
"In post","2021","50-59","Project Delivery","SEO/HEO","SEO","1365","1335","40830","40580"
"In post","2021","50-59","Project Delivery","Unknown","Unknown","155","150","49680","49460"
"In post","2021","50-59","Property","AA/AO","AA","220","215","17920","17230"
"In post","2021","50-59","Property","AA/AO","AO","145","135","22200","21430"
"In post","2021","50-59","Property","EO","EO","510","485","27450","26670"
"In post","2021","50-59","Property","G6/G7","G6","160","160","66970","65390"
"In post","2021","50-59","Property","G6/G7","G7","370","365","55050","54810"
"In post","2021","50-59","Property","SCS level","SCS level","35","35","90060","81890"
"In post","2021","50-59","Property","SEO/HEO","HEO","620","610","33600","33300"
"In post","2021","50-59","Property","SEO/HEO","SEO","555","535","42730","42170"
"In post","2021","50-59","Property","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Psychology","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Psychology","AA/AO","AO","15","10","21810","21710"
"In post","2021","50-59","Psychology","EO","EO","55","50","27290","27380"
"In post","2021","50-59","Psychology","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","50-59","Psychology","G6/G7","G7","20","20","63810","65520"
"In post","2021","50-59","Psychology","SEO/HEO","HEO","15","15","31140","31180"
"In post","2021","50-59","Psychology","SEO/HEO","SEO","30","30","47070","48260"
"In post","2021","50-59","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Science and Engineering","AA/AO","AA","35","35","19450","18830"
"In post","2021","50-59","Science and Engineering","AA/AO","AO","360","350","22280","22500"
"In post","2021","50-59","Science and Engineering","EO","EO","380","375","26890","26670"
"In post","2021","50-59","Science and Engineering","G6/G7","G6","250","240","69840","67570"
"In post","2021","50-59","Science and Engineering","G6/G7","G7","825","805","53270","53430"
"In post","2021","50-59","Science and Engineering","SCS level","SCS level","60","55","100680","95100"
"In post","2021","50-59","Science and Engineering","SEO/HEO","HEO","595","575","34380","33630"
"In post","2021","50-59","Science and Engineering","SEO/HEO","SEO","965","930","42380","42000"
"In post","2021","50-59","Science and Engineering","Unknown","Unknown","180","180","45900","45740"
"In post","2021","50-59","Security","AA/AO","AA","980","970","20030","19560"
"In post","2021","50-59","Security","AA/AO","AO","915","900","34500","39070"
"In post","2021","50-59","Security","EO","EO","420","415","34930","33520"
"In post","2021","50-59","Security","G6/G7","G6","30","30","74730","69910"
"In post","2021","50-59","Security","G6/G7","G7","100","100","56630","54700"
"In post","2021","50-59","Security","SCS level","SCS level","15","15","92520","76030"
"In post","2021","50-59","Security","SEO/HEO","HEO","305","305","40380","36340"
"In post","2021","50-59","Security","SEO/HEO","SEO","215","215","47480","44030"
"In post","2021","50-59","Security","Unknown","Unknown","25","25","39610","39290"
"In post","2021","50-59","Social Research","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Social Research","G6/G7","G6","10","10","67090","66570"
"In post","2021","50-59","Social Research","G6/G7","G7","35","35","56780","57460"
"In post","2021","50-59","Social Research","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","Social Research","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","50-59","Social Research","SEO/HEO","SEO","65","65","44590","47000"
"In post","2021","50-59","Statistics","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","50-59","Statistics","EO","EO","35","35","28650","28410"
"In post","2021","50-59","Statistics","G6/G7","G6","30","30","68890","67870"
"In post","2021","50-59","Statistics","G6/G7","G7","95","90","56800","57970"
"In post","2021","50-59","Statistics","SCS level","SCS level","15","15","90570","82920"
"In post","2021","50-59","Statistics","SEO/HEO","HEO","50","50","33760","33230"
"In post","2021","50-59","Statistics","SEO/HEO","SEO","50","50","41690","41630"
"In post","2021","50-59","Tax","AA/AO","AO","490","455","20540","20140"
"In post","2021","50-59","Tax","EO","EO","975","910","27720","28130"
"In post","2021","50-59","Tax","G6/G7","G6","280","275","67550","64670"
"In post","2021","50-59","Tax","G6/G7","G7","580","565","54080","52580"
"In post","2021","50-59","Tax","SCS level","SCS level","40","40","82250","79380"
"In post","2021","50-59","Tax","SEO/HEO","HEO","1425","1360","33760","31870"
"In post","2021","50-59","Tax","SEO/HEO","SEO","785","760","39600","38630"
"In post","2021","50-59","Unknown","AA/AO","AA","385","350","21320","21150"
"In post","2021","50-59","Unknown","AA/AO","AO","10645","9225","21240","21010"
"In post","2021","50-59","Unknown","EO","EO","17345","15825","28100","27570"
"In post","2021","50-59","Unknown","G6/G7","G6","1065","1050","70200","69410"
"In post","2021","50-59","Unknown","G6/G7","G7","1860","1815","54820","54070"
"In post","2021","50-59","Unknown","SCS level","SCS level","580","575","98780","87130"
"In post","2021","50-59","Unknown","SEO/HEO","HEO","4185","4025","33960","33300"
"In post","2021","50-59","Unknown","SEO/HEO","SEO","2305","2240","40690","39800"
"In post","2021","50-59","Unknown","Unknown","Unknown","60","60","118810","95670"
"In post","2021","50-59","Veterinarian","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","G6/G7","G6","15","15","62930","62670"
"In post","2021","50-59","Veterinarian","G6/G7","G7","40","40","55500","54310"
"In post","2021","50-59","Veterinarian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","SEO/HEO","SEO","55","50","45700","47860"
"In post","2021","60-64","Commercial","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","AA/AO","AO","15","15","21630","21580"
"In post","2021","60-64","Commercial","EO","EO","45","40","27220","26780"
"In post","2021","60-64","Commercial","G6/G7","G6","20","20","76680","72130"
"In post","2021","60-64","Commercial","G6/G7","G7","45","40","58680","56820"
"In post","2021","60-64","Commercial","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Commercial","SEO/HEO","HEO","65","60","33450","33350"
"In post","2021","60-64","Commercial","SEO/HEO","SEO","100","90","44090","42260"
"In post","2021","60-64","Commercial","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","AA/AO","AO","15","15","22740","21590"
"In post","2021","60-64","Communications","EO","EO","30","25","28420","29200"
"In post","2021","60-64","Communications","G6/G7","G6","10","10","67420","66830"
"In post","2021","60-64","Communications","G6/G7","G7","10","10","53550","53760"
"In post","2021","60-64","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","SEO/HEO","HEO","30","25","34510","34590"
"In post","2021","60-64","Communications","SEO/HEO","SEO","25","25","41780","41000"
"In post","2021","60-64","Corporate Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Corporate Finance","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Corporate Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Corporate Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Corporate Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","60-64","Counter Fraud","EO","EO","15","15","26710","26350"
"In post","2021","60-64","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","G6/G7","G7","15","15","56620","57670"
"In post","2021","60-64","Counter Fraud","SEO/HEO","HEO","30","30","35300","35640"
"In post","2021","60-64","Counter Fraud","SEO/HEO","SEO","15","10","44540","45220"
"In post","2021","60-64","Digital, Data and Technology","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","AA/AO","AO","30","30","22970","21640"
"In post","2021","60-64","Digital, Data and Technology","EO","EO","130","115","28060","27140"
"In post","2021","60-64","Digital, Data and Technology","G6/G7","G6","35","30","68730","67970"
"In post","2021","60-64","Digital, Data and Technology","G6/G7","G7","125","115","57750","57050"
"In post","2021","60-64","Digital, Data and Technology","SCS level","SCS level","15","15","104060","92630"
"In post","2021","60-64","Digital, Data and Technology","SEO/HEO","HEO","190","160","34480","34070"
"In post","2021","60-64","Digital, Data and Technology","SEO/HEO","SEO","170","150","43060","42520"
"In post","2021","60-64","Digital, Data and Technology","Unknown","Unknown","5","5","[c]","[c]"
