"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Queen Elizabeth II Centre","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Queen Elizabeth II Centre","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Registers of Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Registers of Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Registers of Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Registers of Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Registers of Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Registers of Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Revenue Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Revenue Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Revenue Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Rural Payments Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Rural Payments Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Rural Payments Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Rural Payments Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Rural Payments Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Courts and Tribunals Service","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Courts and Tribunals Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Courts and Tribunals Service","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Fiscal Commission","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Forestry","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Forestry","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Forestry","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Forestry","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Forestry","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government (excl. agencies)","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government (excl. agencies)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government (excl. agencies)","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government (excl. agencies)","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government (excl. agencies)","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government (excl. agencies)","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government (excl. agencies)","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Housing Regulator","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Prison Service","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Prison Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Prison Service","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Prison Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Prison Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Prison Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Prison Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Public Pensions Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Public Pensions Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Public Pensions Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Public Pensions Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Public Pensions Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Serious Fraud Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Serious Fraud Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Serious Fraud Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Serious Fraud Office","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Serious Fraud Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Serious Fraud Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Security Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Security Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Security Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Security Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Standards and Testing Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Standards and Testing Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Student Awards Agency for Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Student Awards Agency for Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Student Awards Agency for Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Submarine Delivery Agency","Unknown","35","[c]","40340","39860"
"Leaver CS","2021","Declared non-disabled","The National Archives","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Transport Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Transport Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Transport Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Transport Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Transport Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Transport Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Transport Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Hydrographic Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Hydrographic Office","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Hydrographic Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Hydrographic Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Hydrographic Office","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Hydrographic Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Hydrographic Office","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Intellectual Property Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Intellectual Property Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Intellectual Property Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Intellectual Property Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Intellectual Property Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Intellectual Property Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Intellectual Property Office","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Space Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Space Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Space Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Space Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Space Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","AO","35","[c]","19790","19520"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Valuation Office Agency","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Valuation Office Agency","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Valuation Office Agency","EO","60","[c]","25820","25930"
"Leaver CS","2021","Declared non-disabled","Valuation Office Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Valuation Office Agency","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Valuation Office Agency","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Valuation Office Agency","SEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Vehicle Certification Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Vehicle Certification Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Vehicle Certification Agency","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Vehicle Certification Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinary Medicines Directorate","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinary Medicines Directorate","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinary Medicines Directorate","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinary Medicines Directorate","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government (excl. agencies)","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government (excl. agencies)","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government (excl. agencies)","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government (excl. agencies)","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government (excl. agencies)","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government (excl. agencies)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Revenue Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Revenue Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wilton Park","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wilton Park","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wilton Park","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wilton Park","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wilton Park","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wilton Park","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wilton Park","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wilton Park","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Accountant in Bankruptcy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Animal and Plant Health Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Companies House","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Companies House","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Companies House","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Criminal Injuries Compensation Authority","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Criminal Injuries Compensation Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Crown Commercial Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Crown Office and Procurator Fiscal Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Electronics and Components Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Equipment and Support","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Equipment and Support","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Equipment and Support","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Equipment and Support","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Science and Technology Laboratory","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Science and Technology Laboratory","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Science and Technology Laboratory","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Science and Technology Laboratory","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education (excl. agencies)","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education (excl. agencies)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Development","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport (excl. agencies)","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport (excl. agencies)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","AO","65","[c]","21250","21010"
"Leaver CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","EO","50","[c]","27860","27570"
"Leaver CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Licensing Agency","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Licensing Agency","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Licensing Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Licensing Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Standards Agency","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Standards Agency","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Education and Skills Funding Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Education and Skills Funding Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Education and Skills Funding Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","FCDO Services","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","FCDO Services","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","FCDO Services","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign and Commonwealth Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign and Commonwealth Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Internal Audit Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Internal Audit Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Internal Audit Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Legal Department","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Health and Safety Executive","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Health and Safety Executive","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Health and Safety Executive","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Courts and Tribunals Service","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Courts and Tribunals Service","AO","40","[c]","20360","20100"
"Leaver CS","2021","Undeclared","HM Courts and Tribunals Service","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Courts and Tribunals Service","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Prison and Probation Service","AA","90","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Prison and Probation Service","AO","285","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Prison and Probation Service","EO","60","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Prison and Probation Service","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Prison and Probation Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Prison and Probation Service","HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Prison and Probation Service","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Prison and Probation Service","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs (excl. agencies)","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs (excl. agencies)","AO","140","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs (excl. agencies)","EO","85","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs (excl. agencies)","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs (excl. agencies)","G7","20","[c]","[c]","[c]"
