"Status","Year","Disability","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Undeclared","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Scottish Government","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","UK Export Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","United Kingdom Statistics Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Wales Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Department for Education","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Department for Education","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Department for Environment, Food and Rural Affairs","Outside London","45","[c]","24220","21050"
"New entrant CS","2021","Declared non-disabled","Unknown","Department for International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Department for Work and Pensions","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Department for Work and Pensions","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Department of Health and Social Care","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Department of Health and Social Care","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Ministry of Defence","Outside London","50","[c]","30420","26350"
"New entrant CS","2021","Declared non-disabled","Unknown","Ministry of Defence","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Ministry of Justice","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Ministry of Justice","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Scottish Government","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","United Kingdom Statistics Authority","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Wales Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Attorney General's Departments","London","175","[c]","42450","43920"
"New entrant CS","2021","Declared non-disabled","White","Attorney General's Departments","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Cabinet Office","London","305","[c]","39780","34550"
"New entrant CS","2021","Declared non-disabled","White","Cabinet Office","Outside London","55","[c]","30170","23850"
"New entrant CS","2021","Declared non-disabled","White","Cabinet Office","Unknown","40","[c]","36400","34550"
"New entrant CS","2021","Declared non-disabled","White","Chancellor's other departments","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Chancellor's other departments","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Charity Commission","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Competition and Markets Authority","London","45","[c]","51490","54320"
"New entrant CS","2021","Declared non-disabled","White","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","London","315","[c]","39450","33570"
"New entrant CS","2021","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","Outside London","245","[c]","32420","30360"
"New entrant CS","2021","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Department for Digital, Culture, Media and Sport","London","200","[c]","39450","34020"
"New entrant CS","2021","Declared non-disabled","White","Department for Digital, Culture, Media and Sport","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Department for Education","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Department for Education","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Department for Environment, Food and Rural Affairs","London","235","[c]","36950","32560"
"New entrant CS","2021","Declared non-disabled","White","Department for Environment, Food and Rural Affairs","Outside London","605","[c]","30830","27960"
"New entrant CS","2021","Declared non-disabled","White","Department for International Trade","London","100","[c]","36310","31800"
"New entrant CS","2021","Declared non-disabled","White","Department for International Trade","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Department for Transport","London","185","[c]","38060","34710"
"New entrant CS","2021","Declared non-disabled","White","Department for Transport","Outside London","360","[c]","28650","26130"
"New entrant CS","2021","Declared non-disabled","White","Department for Work and Pensions","London","730","[c]","30840","31060"
"New entrant CS","2021","Declared non-disabled","White","Department for Work and Pensions","Outside London","7870","[c]","25710","27570"
"New entrant CS","2021","Declared non-disabled","White","Department for Work and Pensions","Unknown","165","[c]","28200","27570"
"New entrant CS","2021","Declared non-disabled","White","Department of Health and Social Care","London","530","[c]","39170","34000"
"New entrant CS","2021","Declared non-disabled","White","Department of Health and Social Care","Outside London","680","[c]","32400","28590"
"New entrant CS","2021","Declared non-disabled","White","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Food Standards Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Food Standards Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","HM Land Registry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","HM Revenue and Customs","London","90","[c]","34440","36160"
"New entrant CS","2021","Declared non-disabled","White","HM Revenue and Customs","Outside London","1235","[c]","25070","20880"
"New entrant CS","2021","Declared non-disabled","White","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","HM Treasury","London","185","[c]","33260","28500"
"New entrant CS","2021","Declared non-disabled","White","HM Treasury","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Home Office","London","95","[c]","42090","36020"
"New entrant CS","2021","Declared non-disabled","White","Home Office","Outside London","200","[c]","25540","24880"
"New entrant CS","2021","Declared non-disabled","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Ministry of Defence","London","115","[c]","34640","34000"
"New entrant CS","2021","Declared non-disabled","White","Ministry of Defence","Outside London","2355","[c]","30150","26350"
"New entrant CS","2021","Declared non-disabled","White","Ministry of Defence","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","London","90","[c]","43860","33210"
"New entrant CS","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","Outside London","105","[c]","35600","30190"
"New entrant CS","2021","Declared non-disabled","White","Ministry of Justice","London","495","[c]","31400","28720"
"New entrant CS","2021","Declared non-disabled","White","Ministry of Justice","Outside London","3170","[c]","23370","22850"
"New entrant CS","2021","Declared non-disabled","White","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","National Crime Agency","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","National Crime Agency","Outside London","40","[c]","36190","34140"
"New entrant CS","2021","Declared non-disabled","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Northern Ireland Office","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Office for Standards in Education","London","35","[c]","50290","46360"
"New entrant CS","2021","Declared non-disabled","White","Office for Standards in Education","Outside London","90","[c]","51890","51360"
"New entrant CS","2021","Declared non-disabled","White","Office of Gas and Electricity Markets","London","70","[c]","41820","33400"
"New entrant CS","2021","Declared non-disabled","White","Office of Gas and Electricity Markets","Outside London","120","[c]","29120","23450"
"New entrant CS","2021","Declared non-disabled","White","Office of Qualifications and Examinations Regulation","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Office of Rail and Road","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Office of Rail and Road","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Other Cabinet Office Agencies","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Other Cabinet Office Agencies","Outside London","35","[c]","41950","38500"
"New entrant CS","2021","Declared non-disabled","White","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Scottish Government","Outside London","755","[c]","29600","26160"
"New entrant CS","2021","Declared non-disabled","White","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","The National Archives","London","40","[c]","33610","33000"
"New entrant CS","2021","Declared non-disabled","White","UK Export Finance","London","45","[c]","47560","47000"
"New entrant CS","2021","Declared non-disabled","White","UK Supreme Court","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","United Kingdom Statistics Authority","London","75","[c]","40030","32540"
"New entrant CS","2021","Declared non-disabled","White","United Kingdom Statistics Authority","Outside London","235","[c]","30300","29540"
"New entrant CS","2021","Declared non-disabled","White","Wales Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Water Services Regulation Authority","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Welsh Government","Outside London","130","[c]","27720","25030"
"New entrant CS","2021","Undeclared","Asian","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Department for Work and Pensions","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Department for Work and Pensions","Outside London","45","[c]","26330","27570"
"New entrant CS","2021","Undeclared","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Department of Health and Social Care","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Department of Health and Social Care","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","HM Treasury","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Ministry of Justice","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Ministry of Justice","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Wales Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Cabinet Office","London","[c]","[c]","[c]","[c]"
