"Status","Year","Organisation","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Scottish Courts and Tribunals Service","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","15","15","28650","29350"
"In post","2021","Scottish Courts and Tribunals Service","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","10","10","38290","36550"
"In post","2021","Scottish Courts and Tribunals Service","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","10","5","21670","22820"
"In post","2021","Scottish Courts and Tribunals Service","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","5","5","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Highlands and Islands","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Highlands and Islands","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Highlands and Islands","Orkney Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Highlands and Islands","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Highlands and Islands","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Highlands and Islands","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","North Eastern Scotland","Aberdeen City and Aberdeenshire","AA/AO","55","45","21540","22820"
"In post","2021","Scottish Courts and Tribunals Service","North Eastern Scotland","Aberdeen City and Aberdeenshire","EO","20","20","29210","29350"
"In post","2021","Scottish Courts and Tribunals Service","North Eastern Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Southern Scotland","Dumfries and Galloway","AA/AO","15","15","21710","22820"
"In post","2021","Scottish Courts and Tribunals Service","Southern Scotland","Dumfries and Galloway","EO","5","5","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Southern Scotland","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Southern Scotland","East Ayrshire and North Ayrshire mainland","AA/AO","25","25","21890","22820"
"In post","2021","Scottish Courts and Tribunals Service","Southern Scotland","East Ayrshire and North Ayrshire mainland","EO","10","10","29090","29350"
"In post","2021","Scottish Courts and Tribunals Service","Southern Scotland","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Southern Scotland","Scottish Borders","AA/AO","10","10","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Southern Scotland","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Southern Scotland","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Southern Scotland","South Ayrshire","AA/AO","20","15","21840","22820"
"In post","2021","Scottish Courts and Tribunals Service","Southern Scotland","South Ayrshire","EO","5","5","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Southern Scotland","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Southern Scotland","South Lanarkshire","AA/AO","40","35","21350","20460"
"In post","2021","Scottish Courts and Tribunals Service","Southern Scotland","South Lanarkshire","EO","20","15","28810","29350"
"In post","2021","Scottish Courts and Tribunals Service","Southern Scotland","South Lanarkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","15","15","21730","22820"
"In post","2021","Scottish Courts and Tribunals Service","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","10","10","28510","29350"
"In post","2021","Scottish Courts and Tribunals Service","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","West Central Scotland","Glasgow City","AA/AO","95","85","21420","20850"
"In post","2021","Scottish Courts and Tribunals Service","West Central Scotland","Glasgow City","EO","70","60","28400","29350"
"In post","2021","Scottish Courts and Tribunals Service","West Central Scotland","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","West Central Scotland","Glasgow City","SEO/HEO","20","20","37550","35230"
"In post","2021","Scottish Courts and Tribunals Service","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","45","40","21510","20850"
"In post","2021","Scottish Courts and Tribunals Service","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","EO","15","15","28850","29350"
"In post","2021","Scottish Courts and Tribunals Service","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","10","10","39480","41530"
"In post","2021","Scottish Courts and Tribunals Service","West Central Scotland","North Lanarkshire","AA/AO","20","15","21670","22820"
"In post","2021","Scottish Courts and Tribunals Service","West Central Scotland","North Lanarkshire","EO","15","15","28700","29350"
"In post","2021","Scottish Courts and Tribunals Service","West Central Scotland","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","West Central Scotland","North Lanarkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Eastern Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Eastern Scotland","City of Edinburgh","G6/G7","5","5","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Eastern Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Eastern Scotland","City of Edinburgh","SEO/HEO","15","15","38200","35110"
"In post","2021","Scottish Forestry","Eastern Scotland","City of Edinburgh","AA/AO","5","5","[c]","[c]"
"In post","2021","Scottish Forestry","Eastern Scotland","City of Edinburgh","EO","15","15","30300","30160"
"In post","2021","Scottish Forestry","Eastern Scotland","City of Edinburgh","G6/G7","15","10","60140","56800"
"In post","2021","Scottish Forestry","Eastern Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Eastern Scotland","City of Edinburgh","SEO/HEO","45","40","41400","42670"
"In post","2021","Scottish Forestry","Eastern Scotland","Perth and Kinross and Stirling","AA/AO","10","10","[c]","[c]"
"In post","2021","Scottish Forestry","Eastern Scotland","Perth and Kinross and Stirling","EO","10","10","[c]","[c]"
"In post","2021","Scottish Forestry","Eastern Scotland","Perth and Kinross and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Eastern Scotland","Perth and Kinross and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","AA/AO","10","5","23960","22920"
"In post","2021","Scottish Forestry","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","EO","5","5","[c]","[c]"
"In post","2021","Scottish Forestry","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Scottish Forestry","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","North Eastern Scotland","Aberdeen City and Aberdeenshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Scottish Forestry","North Eastern Scotland","Aberdeen City and Aberdeenshire","EO","5","5","[c]","[c]"
"In post","2021","Scottish Forestry","North Eastern Scotland","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","North Eastern Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Southern Scotland","Dumfries and Galloway","AA/AO","10","10","[c]","[c]"
"In post","2021","Scottish Forestry","Southern Scotland","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Southern Scotland","Dumfries and Galloway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Southern Scotland","Dumfries and Galloway","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Scottish Forestry","Southern Scotland","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Southern Scotland","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Southern Scotland","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Southern Scotland","South Lanarkshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Scottish Forestry","Southern Scotland","South Lanarkshire","EO","10","10","30170","30160"
"In post","2021","Scottish Forestry","Southern Scotland","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Southern Scotland","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","Angus and Dundee City","AA/AO","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","Angus and Dundee City","EO","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","Angus and Dundee City","G6/G7","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","Angus and Dundee City","SEO/HEO","15","15","39980","42190"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","City of Edinburgh","AA/AO","645","625","24230","23340"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","City of Edinburgh","EO","665","650","28250","28170"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","City of Edinburgh","G6/G7","1615","1535","62310","61010"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","City of Edinburgh","SCS level","155","150","90470","83230"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","City of Edinburgh","SEO/HEO","2330","2230","39010","38540"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","Falkirk","AA/AO","15","15","24290","24910"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","Falkirk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","Falkirk","G6/G7","25","25","66440","69160"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","Falkirk","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","Perth and Kinross and Stirling","AA/AO","20","20","23020","22230"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","Perth and Kinross and Stirling","EO","45","40","28780","29190"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","Perth and Kinross and Stirling","G6/G7","10","10","60100","61010"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","Perth and Kinross and Stirling","SEO/HEO","45","40","38540","35110"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","West Lothian","EO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","West Lothian","G6/G7","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","West Lothian","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","West Lothian","SEO/HEO","15","15","43520","46600"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","AA/AO","10","10","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","EO","20","20","28620","29190"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","15","15","22520","22230"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","30","30","28550","29190"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","40","35","38360","35110"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","25","20","22230","22230"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","30","25","28050","28170"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","SEO/HEO","15","15","35490","35110"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Na h-Eileanan Siar","AA/AO","10","10","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Na h-Eileanan Siar","EO","15","10","29070","29190"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Na h-Eileanan Siar","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Orkney Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Orkney Islands","EO","10","10","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Orkney Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Orkney Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Shetland Islands","EO","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Shetland Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Shetland Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Inner London - West","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Inner London - West","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Inner London - West","Camden and City of London","G6/G7","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Inner London - West","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Inner London - West","Camden and City of London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","North Eastern Scotland","Aberdeen City and Aberdeenshire","AA/AO","55","50","22960","22500"
"In post","2021","Scottish Government (excl. agencies)","North Eastern Scotland","Aberdeen City and Aberdeenshire","EO","115","110","29030","29190"
"In post","2021","Scottish Government (excl. agencies)","North Eastern Scotland","Aberdeen City and Aberdeenshire","G6/G7","40","40","62920","61010"
"In post","2021","Scottish Government (excl. agencies)","North Eastern Scotland","Aberdeen City and Aberdeenshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","North Eastern Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","150","140","38930","37140"
"In post","2021","Scottish Government (excl. agencies)","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Overseas","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Overseas","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Southern Scotland","Dumfries and Galloway","AA/AO","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Southern Scotland","Dumfries and Galloway","EO","20","15","28290","29190"
"In post","2021","Scottish Government (excl. agencies)","Southern Scotland","Dumfries and Galloway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Southern Scotland","Dumfries and Galloway","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Southern Scotland","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Southern Scotland","Scottish Borders","AA/AO","10","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Southern Scotland","Scottish Borders","EO","25","25","27880","28170"
"In post","2021","Scottish Government (excl. agencies)","Southern Scotland","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Southern Scotland","Scottish Borders","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Southern Scotland","Scottish Borders","SEO/HEO","10","10","37030","35110"
"In post","2021","Scottish Government (excl. agencies)","Southern Scotland","South Ayrshire","AA/AO","10","10","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Southern Scotland","South Ayrshire","EO","25","25","27730","27150"
"In post","2021","Scottish Government (excl. agencies)","Southern Scotland","South Ayrshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Southern Scotland","South Ayrshire","SEO/HEO","15","15","39550","39100"
"In post","2021","Scottish Government (excl. agencies)","Southern Scotland","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Southern Scotland","South Lanarkshire","EO","10","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Southern Scotland","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Southern Scotland","South Lanarkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","West Central Scotland","Glasgow City","AA/AO","85","80","22040","22230"
"In post","2021","Scottish Government (excl. agencies)","West Central Scotland","Glasgow City","EO","140","135","27560","27150"
"In post","2021","Scottish Government (excl. agencies)","West Central Scotland","Glasgow City","G6/G7","385","375","61240","61010"
"In post","2021","Scottish Government (excl. agencies)","West Central Scotland","Glasgow City","SCS level","20","20","87750","83230"
"In post","2021","Scottish Government (excl. agencies)","West Central Scotland","Glasgow City","SEO/HEO","735","710","38750","38540"
"In post","2021","Scottish Housing Regulator","Eastern Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Eastern Scotland","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","West Central Scotland","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","West Central Scotland","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","West Central Scotland","Glasgow City","G6/G7","25","25","63550","61010"
"In post","2021","Scottish Housing Regulator","West Central Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","West Central Scotland","Glasgow City","SEO/HEO","20","15","43070","46600"
"In post","2021","Scottish Prison Service","Eastern Scotland","City of Edinburgh","AA/AO","225","215","23500","23810"
"In post","2021","Scottish Prison Service","Eastern Scotland","City of Edinburgh","EO","310","290","32900","33650"
"In post","2021","Scottish Prison Service","Eastern Scotland","City of Edinburgh","G6/G7","75","75","60240","56110"
"In post","2021","Scottish Prison Service","Eastern Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Eastern Scotland","City of Edinburgh","SEO/HEO","165","145","42300","41500"
"In post","2021","Scottish Prison Service","Eastern Scotland","Clackmannanshire and Fife","AA/AO","140","135","23970","25870"
"In post","2021","Scottish Prison Service","Eastern Scotland","Clackmannanshire and Fife","EO","210","200","32900","33650"
"In post","2021","Scottish Prison Service","Eastern Scotland","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Eastern Scotland","Clackmannanshire and Fife","SEO/HEO","45","40","40750","39500"
"In post","2021","Scottish Prison Service","Eastern Scotland","Falkirk","AA/AO","155","145","23390","22430"
"In post","2021","Scottish Prison Service","Eastern Scotland","Falkirk","EO","255","235","32770","33650"
"In post","2021","Scottish Prison Service","Eastern Scotland","Falkirk","G6/G7","5","5","[c]","[c]"
"In post","2021","Scottish Prison Service","Eastern Scotland","Falkirk","SEO/HEO","95","85","40160","39500"
"In post","2021","Scottish Prison Service","Eastern Scotland","Perth and Kinross and Stirling","AA/AO","255","245","24220","25870"
"In post","2021","Scottish Prison Service","Eastern Scotland","Perth and Kinross and Stirling","EO","290","275","32780","33650"
"In post","2021","Scottish Prison Service","Eastern Scotland","Perth and Kinross and Stirling","G6/G7","15","15","62910","55110"
"In post","2021","Scottish Prison Service","Eastern Scotland","Perth and Kinross and Stirling","SEO/HEO","90","85","40290","39500"
"In post","2021","Scottish Prison Service","Eastern Scotland","West Lothian","AA/AO","5","5","[c]","[c]"
"In post","2021","Scottish Prison Service","Eastern Scotland","West Lothian","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Scottish Prison Service","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","45","45","23660","24450"
"In post","2021","Scottish Prison Service","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","55","55","32830","33650"
"In post","2021","Scottish Prison Service","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","20","15","40030","39500"
"In post","2021","Scottish Prison Service","North Eastern Scotland","Aberdeen City and Aberdeenshire","AA/AO","135","130","23230","22430"
"In post","2021","Scottish Prison Service","North Eastern Scotland","Aberdeen City and Aberdeenshire","EO","125","120","32450","33650"
"In post","2021","Scottish Prison Service","North Eastern Scotland","Aberdeen City and Aberdeenshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Scottish Prison Service","North Eastern Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","45","40","40450","39500"
"In post","2021","Scottish Prison Service","Southern Scotland","Dumfries and Galloway","AA/AO","70","65","23920","25870"
"In post","2021","Scottish Prison Service","Southern Scotland","Dumfries and Galloway","EO","75","65","32590","33650"
"In post","2021","Scottish Prison Service","Southern Scotland","Dumfries and Galloway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Southern Scotland","Dumfries and Galloway","SEO/HEO","20","20","40350","39500"
"In post","2021","Scottish Prison Service","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","110","110","23830","25870"
"In post","2021","Scottish Prison Service","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","180","175","32830","33650"
"In post","2021","Scottish Prison Service","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","5","5","[c]","[c]"
"In post","2021","Scottish Prison Service","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","40","40","40230","39500"
"In post","2021","Scottish Prison Service","West Central Scotland","Glasgow City","AA/AO","200","190","23600","24450"
"In post","2021","Scottish Prison Service","West Central Scotland","Glasgow City","EO","330","315","32590","33650"
"In post","2021","Scottish Prison Service","West Central Scotland","Glasgow City","G6/G7","5","5","[c]","[c]"
"In post","2021","Scottish Prison Service","West Central Scotland","Glasgow City","SEO/HEO","85","65","40560","39500"
"In post","2021","Scottish Prison Service","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","80","75","24300","25870"
"In post","2021","Scottish Prison Service","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","EO","95","85","32940","33650"
"In post","2021","Scottish Prison Service","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","30","25","40070","39500"
"In post","2021","Scottish Prison Service","West Central Scotland","North Lanarkshire","AA/AO","120","115","23860","25430"
"In post","2021","Scottish Prison Service","West Central Scotland","North Lanarkshire","EO","200","190","32770","33650"
"In post","2021","Scottish Prison Service","West Central Scotland","North Lanarkshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Scottish Prison Service","West Central Scotland","North Lanarkshire","SEO/HEO","50","40","40810","39500"
"In post","2021","Scottish Public Pensions Agency","Southern Scotland","Scottish Borders","AA/AO","135","120","24020","24110"
"In post","2021","Scottish Public Pensions Agency","Southern Scotland","Scottish Borders","EO","80","70","28210","29190"
"In post","2021","Scottish Public Pensions Agency","Southern Scotland","Scottish Borders","G6/G7","15","15","60650","58560"
"In post","2021","Scottish Public Pensions Agency","Southern Scotland","Scottish Borders","SEO/HEO","55","55","36280","35110"
"In post","2021","Serious Fraud Office","Inner London - West","Westminster","AA/AO","15","15","23460","23960"
"In post","2021","Serious Fraud Office","Inner London - West","Westminster","EO","65","60","27740","27040"
"In post","2021","Serious Fraud Office","Inner London - West","Westminster","G6/G7","185","180","60910","58600"
"In post","2021","Serious Fraud Office","Inner London - West","Westminster","SCS level","15","15","102190","89220"
"In post","2021","Serious Fraud Office","Inner London - West","Westminster","SEO/HEO","205","205","37320","38300"
"In post","2021","Serious Fraud Office","Inner London - West","Westminster","Unknown","10","10","39350","36360"
"In post","2021","Social Security Scotland","Eastern Scotland","Angus and Dundee City","AA/AO","155","150","22060","22230"
"In post","2021","Social Security Scotland","Eastern Scotland","Angus and Dundee City","EO","60","60","27440","27150"
"In post","2021","Social Security Scotland","Eastern Scotland","Angus and Dundee City","G6/G7","20","20","55090","54300"
