"Status","Year","Disability","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Operational Research","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","East Wales","Monmouthshire and Newport","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Research","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Greater Manchester","Manchester","10","5","[c]","[c]"
"In post","2021","Unknown","Operational Research","Hampshire and Isle of Wight","Central Hampshire","40","35","41180","38420"
"In post","2021","Unknown","Operational Research","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Inner London - East","Tower Hamlets","20","20","[c]","[c]"
"In post","2021","Unknown","Operational Research","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Inner London - West","Westminster","35","35","47030","48230"
"In post","2021","Unknown","Operational Research","Lincolnshire","Lincolnshire","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Research","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Outer London - South","Croydon","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Research","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","West Midlands","Coventry","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Research","West Yorkshire","Leeds","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Bedfordshire and Hertfordshire","Central Bedfordshire","10","10","[c]","[c]"
"In post","2021","Unknown","Other","Bedfordshire and Hertfordshire","Hertfordshire","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","45","45","31220","26670"
"In post","2021","Unknown","Other","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","25","25","[c]","[c]"
"In post","2021","Unknown","Other","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","75","75","26820","20920"
"In post","2021","Unknown","Other","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","35","35","20800","20520"
"In post","2021","Unknown","Other","Cumbria","East Cumbria","15","15","[c]","[c]"
"In post","2021","Unknown","Other","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Derbyshire and Nottinghamshire","Nottingham","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Derbyshire and Nottinghamshire","South Nottinghamshire","10","10","[c]","[c]"
"In post","2021","Unknown","Other","Devon","Devon CC","15","15","[c]","[c]"
"In post","2021","Unknown","Other","Devon","Plymouth","20","20","[c]","[c]"
"In post","2021","Unknown","Other","Dorset and Somerset","Bournemouth and Poole","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Dorset and Somerset","Dorset CC","35","35","28050","26930"
"In post","2021","Unknown","Other","Dorset and Somerset","Somerset","15","15","[c]","[c]"
"In post","2021","Unknown","Other","East Anglia","Cambridgeshire CC","40","40","29540","31000"
"In post","2021","Unknown","Other","East Anglia","North and West Norfolk","20","15","[c]","[c]"
"In post","2021","Unknown","Other","East Anglia","Peterborough","10","10","[c]","[c]"
"In post","2021","Unknown","Other","East Anglia","Suffolk","75","75","24450","21350"
"In post","2021","Unknown","Other","East Wales","Cardiff and Vale of Glamorgan","30","25","[c]","[c]"
"In post","2021","Unknown","Other","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","East Wales","Powys","15","15","[c]","[c]"
"In post","2021","Unknown","Other","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","55","55","26110","26670"
"In post","2021","Unknown","Other","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Eastern Scotland","City of Edinburgh","160","150","36810","33650"
"In post","2021","Unknown","Other","Eastern Scotland","Clackmannanshire and Fife","45","40","28400","27450"
"In post","2021","Unknown","Other","Eastern Scotland","Falkirk","90","80","31260","33650"
"In post","2021","Unknown","Other","Eastern Scotland","Perth and Kinross and Stirling","115","110","32990","28870"
"In post","2021","Unknown","Other","Essex","Essex Haven Gateway","10","10","[c]","[c]"
"In post","2021","Unknown","Other","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","205","195","33140","31920"
"In post","2021","Unknown","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","20","15","[c]","[c]"
"In post","2021","Unknown","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","20","20","[c]","[c]"
"In post","2021","Unknown","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","95","90","28680","26350"
"In post","2021","Unknown","Other","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Greater Manchester","Greater Manchester South West","20","20","[c]","[c]"
"In post","2021","Unknown","Other","Greater Manchester","Manchester","10","10","[c]","[c]"
"In post","2021","Unknown","Other","Hampshire and Isle of Wight","Central Hampshire","60","60","22540","20920"
"In post","2021","Unknown","Other","Hampshire and Isle of Wight","North Hampshire","30","30","[c]","[c]"
"In post","2021","Unknown","Other","Hampshire and Isle of Wight","Portsmouth","45","45","25890","20920"
"In post","2021","Unknown","Other","Hampshire and Isle of Wight","South Hampshire","65","60","28330","26350"
"In post","2021","Unknown","Other","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","15","15","[c]","[c]"
"In post","2021","Unknown","Other","Herefordshire, Worcestershire and Warwickshire","Warwickshire","15","15","[c]","[c]"
"In post","2021","Unknown","Other","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","30","25","[c]","[c]"
"In post","2021","Unknown","Other","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Inner London - East","Hackney and Newham","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Inner London - East","Tower Hamlets","190","185","47700","41240"
"In post","2021","Unknown","Other","Inner London - West","Camden and City of London","55","50","48250","36590"
"In post","2021","Unknown","Other","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Inner London - West","Westminster","385","375","39770","32120"
"In post","2021","Unknown","Other","Kent","East Kent","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Kent","Medway","10","10","[c]","[c]"
"In post","2021","Unknown","Other","Lancashire","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Lancashire","Mid Lancashire","10","5","[c]","[c]"
"In post","2021","Unknown","Other","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","15","15","[c]","[c]"
"In post","2021","Unknown","Other","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","10","10","[c]","[c]"
"In post","2021","Unknown","Other","Lincolnshire","Lincolnshire","45","45","21420","20720"
"In post","2021","Unknown","Other","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Merseyside","Liverpool","25","20","[c]","[c]"
"In post","2021","Unknown","Other","Merseyside","Sefton","10","10","[c]","[c]"
"In post","2021","Unknown","Other","North Eastern Scotland","Aberdeen City and Aberdeenshire","50","45","27200","25870"
"In post","2021","Unknown","Other","North Yorkshire","North Yorkshire CC","55","50","22510","20720"
"In post","2021","Unknown","Other","North Yorkshire","York","10","5","[c]","[c]"
"In post","2021","Unknown","Other","Northern Ireland","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Northern Ireland","Ards and North Down","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Northern Ireland","Belfast","10","10","[c]","[c]"
"In post","2021","Unknown","Other","Northern Ireland","Lisburn and Castlereagh","25","20","[c]","[c]"
"In post","2021","Unknown","Other","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Northumberland and Tyne and Wear","Tyneside","15","15","[c]","[c]"
"In post","2021","Unknown","Other","Outer London - East and North East","Bexley and Greenwich","10","10","[c]","[c]"
"In post","2021","Unknown","Other","Outer London - South","Croydon","95","95","38450","30600"
"In post","2021","Unknown","Other","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Outer London - West and North West","Harrow and Hillingdon","45","40","23590","25630"
"In post","2021","Unknown","Other","Outer London - West and North West","Hounslow and Richmond upon Thames","45","35","42360","36450"
"In post","2021","Unknown","Other","Overseas","Overseas","240","240","47690","46620"
"In post","2021","Unknown","Other","Shropshire and Staffordshire","Shropshire CC","30","30","[c]","[c]"
"In post","2021","Unknown","Other","Shropshire and Staffordshire","Staffordshire CC","15","10","[c]","[c]"
"In post","2021","Unknown","Other","Shropshire and Staffordshire","Telford and Wrekin","5","5","[c]","[c]"
"In post","2021","Unknown","Other","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","South Yorkshire","Sheffield","10","10","[c]","[c]"
"In post","2021","Unknown","Other","Southern Scotland","Dumfries and Galloway","15","15","[c]","[c]"
"In post","2021","Unknown","Other","Southern Scotland","East Ayrshire and North Ayrshire mainland","25","25","[c]","[c]"
"In post","2021","Unknown","Other","Southern Scotland","South Lanarkshire","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Surrey, East and West Sussex","West Surrey","35","35","22850","20920"
"In post","2021","Unknown","Other","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Surrey, East and West Sussex","West Sussex (South West)","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Unknown","Unknown","1835","1835","37640","34460"
"In post","2021","Unknown","Other","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","55","55","27370","23130"
"In post","2021","Unknown","Other","West Central Scotland","Glasgow City","100","90","30650","28710"
"In post","2021","Unknown","Other","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","25","20","[c]","[c]"
"In post","2021","Unknown","Other","West Central Scotland","North Lanarkshire","40","35","28010","25870"
"In post","2021","Unknown","Other","West Midlands","Birmingham","20","20","[c]","[c]"
"In post","2021","Unknown","Other","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","West Wales and The Valleys","Central Valleys","10","10","[c]","[c]"
"In post","2021","Unknown","Other","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","West Wales and The Valleys","Isle of Anglesey","10","10","[c]","[c]"
"In post","2021","Unknown","Other","West Wales and The Valleys","South West Wales","10","10","[c]","[c]"
"In post","2021","Unknown","Other","West Wales and The Valleys","Swansea","5","5","[c]","[c]"
"In post","2021","Unknown","Other","West Yorkshire","Bradford","5","5","[c]","[c]"
"In post","2021","Unknown","Other","West Yorkshire","Leeds","15","15","[c]","[c]"
"In post","2021","Unknown","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Unknown","Planning","Inner London - West","Westminster","10","10","[c]","[c]"
"In post","2021","Unknown","Planning","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","East Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","60","50","56300","58810"
"In post","2021","Unknown","Policy","Bedfordshire and Hertfordshire","Hertfordshire","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Cumbria","East Cumbria","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Derbyshire and Nottinghamshire","Nottingham","20","15","[c]","[c]"
"In post","2021","Unknown","Policy","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","East Anglia","Cambridgeshire CC","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","East Wales","Cardiff and Vale of Glamorgan","55","50","43320","37410"
"In post","2021","Unknown","Policy","East Wales","Monmouthshire and Newport","30","25","[c]","[c]"
"In post","2021","Unknown","Policy","Eastern Scotland","City of Edinburgh","15","15","[c]","[c]"
"In post","2021","Unknown","Policy","Essex","Southend-on-Sea","15","15","[c]","[c]"
"In post","2021","Unknown","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","15","15","[c]","[c]"
"In post","2021","Unknown","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","75","75","39870","36520"
"In post","2021","Unknown","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","15","15","[c]","[c]"
"In post","2021","Unknown","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Greater Manchester","Greater Manchester South West","15","10","[c]","[c]"
"In post","2021","Unknown","Policy","Greater Manchester","Manchester","110","110","35440","36500"
"In post","2021","Unknown","Policy","Hampshire and Isle of Wight","Central Hampshire","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Hampshire and Isle of Wight","South Hampshire","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","Hampshire and Isle of Wight","Southampton","30","30","37520","38650"
"In post","2021","Unknown","Policy","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Inner London - East","Hackney and Newham","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Inner London - East","Tower Hamlets","65","60","53650","58760"
"In post","2021","Unknown","Policy","Inner London - West","Camden and City of London","45","45","60330","51130"
"In post","2021","Unknown","Policy","Inner London - West","Westminster","3575","3510","47370","41950"
"In post","2021","Unknown","Policy","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Lancashire","Mid Lancashire","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Merseyside","Liverpool","15","10","[c]","[c]"
"In post","2021","Unknown","Policy","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","North Eastern Scotland","Aberdeen City and Aberdeenshire","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","North Yorkshire","York","35","35","39980","35900"
"In post","2021","Unknown","Policy","Northern Ireland","Belfast","15","15","[c]","[c]"
"In post","2021","Unknown","Policy","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Northumberland and Tyne and Wear","Tyneside","20","20","[c]","[c]"
"In post","2021","Unknown","Policy","Outer London - South","Croydon","70","65","34470","28530"
"In post","2021","Unknown","Policy","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Overseas","Overseas","260","260","55390","55060"
"In post","2021","Unknown","Policy","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","South Yorkshire","Sheffield","85","85","36480","30100"
"In post","2021","Unknown","Policy","Southern Scotland","South Lanarkshire","45","40","44870","48500"
"In post","2021","Unknown","Policy","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Tees Valley and Durham","Darlington","25","25","[c]","[c]"
"In post","2021","Unknown","Policy","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","West Central Scotland","Glasgow City","20","15","[c]","[c]"
"In post","2021","Unknown","Policy","West Midlands","Birmingham","40","40","42730","37690"
"In post","2021","Unknown","Policy","West Midlands","Coventry","40","35","40540","36500"
"In post","2021","Unknown","Policy","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","West Wales and The Valleys","Central Valleys","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","West Wales and The Valleys","South West Wales","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","West Wales and The Valleys","Swansea","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","West Yorkshire","Leeds","365","355","41970","36820"
"In post","2021","Unknown","Project Delivery","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Bedfordshire and Hertfordshire","Hertfordshire","15","15","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","15","15","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","15","15","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Cheshire","Warrington","15","15","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Cumbria","West Cumbria","5","5","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","25","20","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Devon","Devon CC","5","5","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Devon","Plymouth","35","35","40690","38550"
"In post","2021","Unknown","Project Delivery","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Dorset and Somerset","Somerset","10","10","[c]","[c]"
"In post","2021","Unknown","Project Delivery","East Anglia","Cambridgeshire CC","20","20","[c]","[c]"
"In post","2021","Unknown","Project Delivery","East Anglia","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2021","Unknown","Project Delivery","East Anglia","Peterborough","5","5","[c]","[c]"
"In post","2021","Unknown","Project Delivery","East Anglia","Suffolk","10","10","[c]","[c]"
"In post","2021","Unknown","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","25","25","[c]","[c]"
"In post","2021","Unknown","Project Delivery","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","East Wales","Monmouthshire and Newport","45","45","41660","41050"
"In post","2021","Unknown","Project Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Eastern Scotland","City of Edinburgh","30","25","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Eastern Scotland","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Essex","Essex Haven Gateway","10","5","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Essex","Southend-on-Sea","20","20","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","310","300","41840","40470"
"In post","2021","Unknown","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","15","15","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","10","10","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","115","110","39590","38920"
"In post","2021","Unknown","Project Delivery","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Greater Manchester","Greater Manchester South West","25","25","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Greater Manchester","Manchester","25","25","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Hampshire and Isle of Wight","Central Hampshire","60","60","42490","40580"
"In post","2021","Unknown","Project Delivery","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Hampshire and Isle of Wight","Portsmouth","20","20","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Hampshire and Isle of Wight","South Hampshire","45","45","36760","36030"
"In post","2021","Unknown","Project Delivery","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Inner London - East","Hackney and Newham","10","5","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Inner London - East","Lambeth","15","15","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Inner London - East","Tower Hamlets","105","100","54750","45380"
"In post","2021","Unknown","Project Delivery","Inner London - West","Camden and City of London","10","10","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Inner London - West","Westminster","340","335","48060","43660"
"In post","2021","Unknown","Project Delivery","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Kent","West Kent","5","5","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Lancashire","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Lancashire","Mid Lancashire","35","35","36890","33300"
"In post","2021","Unknown","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
