"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Department for Work and Pensions","North East (England)","Tees Valley and Durham","2340","2050","25060","27570"
"In post","2021","Unknown","Department for Work and Pensions","North West (England)","Cheshire","935","845","25480","27570"
"In post","2021","Unknown","Department for Work and Pensions","North West (England)","Cumbria","265","230","26610","27570"
"In post","2021","Unknown","Department for Work and Pensions","North West (England)","Greater Manchester","5140","4700","27390","27570"
"In post","2021","Unknown","Department for Work and Pensions","North West (England)","Lancashire","7675","6950","27270","27570"
"In post","2021","Unknown","Department for Work and Pensions","North West (England)","Merseyside","3690","3210","25770","27570"
"In post","2021","Unknown","Department for Work and Pensions","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Scotland","Eastern Scotland","3240","2890","25080","27570"
"In post","2021","Unknown","Department for Work and Pensions","Scotland","Highlands and Islands","470","425","25880","27570"
"In post","2021","Unknown","Department for Work and Pensions","Scotland","North Eastern Scotland","260","235","26500","27570"
"In post","2021","Unknown","Department for Work and Pensions","Scotland","Southern Scotland","875","765","26310","27570"
"In post","2021","Unknown","Department for Work and Pensions","Scotland","West Central Scotland","3970","3475","24920","26120"
"In post","2021","Unknown","Department for Work and Pensions","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","1145","1045","28280","27570"
"In post","2021","Unknown","Department for Work and Pensions","South East (England)","Hampshire and Isle of Wight","1345","1165","26230","27570"
"In post","2021","Unknown","Department for Work and Pensions","South East (England)","Kent","1750","1635","28910","29290"
"In post","2021","Unknown","Department for Work and Pensions","South East (England)","Surrey, East and West Sussex","2425","2170","26530","27570"
"In post","2021","Unknown","Department for Work and Pensions","South West (England)","Cornwall and Isles of Scilly","830","740","25490","27570"
"In post","2021","Unknown","Department for Work and Pensions","South West (England)","Devon","2035","1735","25570","27570"
"In post","2021","Unknown","Department for Work and Pensions","South West (England)","Dorset and Somerset","915","795","26650","27570"
"In post","2021","Unknown","Department for Work and Pensions","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","1960","1725","26770","27570"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","Unknown","900","835","30410","27570"
"In post","2021","Unknown","Department for Work and Pensions","Wales","East Wales","2240","2025","26210","27570"
"In post","2021","Unknown","Department for Work and Pensions","Wales","West Wales and The Valleys","3400","3020","25460","27570"
"In post","2021","Unknown","Department for Work and Pensions","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","920","800","25490","27570"
"In post","2021","Unknown","Department for Work and Pensions","West Midlands (England)","Shropshire and Staffordshire","1520","1330","26540","27570"
"In post","2021","Unknown","Department for Work and Pensions","West Midlands (England)","West Midlands","5160","4535","25950","27570"
"In post","2021","Unknown","Department for Work and Pensions","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","1210","1035","25920","27570"
"In post","2021","Unknown","Department for Work and Pensions","Yorkshire and The Humber","North Yorkshire","390","350","27700","27570"
"In post","2021","Unknown","Department for Work and Pensions","Yorkshire and The Humber","South Yorkshire","3295","2905","30290","27570"
"In post","2021","Unknown","Department for Work and Pensions","Yorkshire and The Humber","West Yorkshire","4350","3935","30000","27570"
"In post","2021","Unknown","Department of Health and Social Care","East of England","Bedfordshire and Hertfordshire","300","295","44550","41010"
"In post","2021","Unknown","Department of Health and Social Care","London","Inner London - East","835","800","50220","43740"
"In post","2021","Unknown","Department of Health and Social Care","London","Inner London - West","55","55","53450","53360"
"In post","2021","Unknown","Department of Health and Social Care","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","London","Inner London - West","275","270","52760","48600"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Overseas","Overseas","30","30","49170","51520"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","20","31400","26780"
"In post","2021","Unknown","HM Treasury","London","Inner London - West","85","85","43580","37900"
"In post","2021","Unknown","HM Treasury","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","205","195","28170","26160"
"In post","2021","Unknown","Home Office","East Midlands (England)","Lincolnshire","15","15","25730","24890"
"In post","2021","Unknown","Home Office","East of England","Bedfordshire and Hertfordshire","280","245","28740","26520"
"In post","2021","Unknown","Home Office","East of England","East Anglia","830","745","24910","21430"
"In post","2021","Unknown","Home Office","East of England","Essex","850","775","27190","25310"
"In post","2021","Unknown","Home Office","London","Inner London - East","510","490","35090","30070"
"In post","2021","Unknown","Home Office","London","Inner London - West","4500","4360","47130","41970"
"In post","2021","Unknown","Home Office","London","Outer London - South","5310","5035","38510","35070"
"In post","2021","Unknown","Home Office","London","Outer London - West and North West","3010","2715","31930","29080"
"In post","2021","Unknown","Home Office","North East (England)","Northumberland and Tyne and Wear","265","255","27950","25400"
"In post","2021","Unknown","Home Office","North East (England)","Tees Valley and Durham","1025","880","24510","21430"
"In post","2021","Unknown","Home Office","North West (England)","Cheshire","10","10","26000","25750"
"In post","2021","Unknown","Home Office","North West (England)","Greater Manchester","1570","1515","30600","26410"
"In post","2021","Unknown","Home Office","North West (England)","Merseyside","5580","5120","26050","24890"
"In post","2021","Unknown","Home Office","Northern Ireland","Northern Ireland","535","490","25380","24890"
"In post","2021","Unknown","Home Office","Overseas","Overseas","330","325","28290","27370"
"In post","2021","Unknown","Home Office","Scotland","Eastern Scotland","165","160","28180","25410"
"In post","2021","Unknown","Home Office","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Scotland","North Eastern Scotland","40","35","26800","25310"
"In post","2021","Unknown","Home Office","Scotland","Southern Scotland","20","20","28290","27090"
"In post","2021","Unknown","Home Office","Scotland","West Central Scotland","810","750","26910","24890"
"In post","2021","Unknown","Home Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","75","75","28450","25630"
"In post","2021","Unknown","Home Office","South East (England)","Hampshire and Isle of Wight","535","510","28650","26410"
"In post","2021","Unknown","Home Office","South East (England)","Kent","2385","2170","27220","25310"
"In post","2021","Unknown","Home Office","South East (England)","Surrey, East and West Sussex","790","690","28630","27370"
"In post","2021","Unknown","Home Office","South West (England)","Devon","95","90","29950","26080"
"In post","2021","Unknown","Home Office","South West (England)","Dorset and Somerset","90","85","28040","27130"
"In post","2021","Unknown","Home Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","200","185","27420","25310"
"In post","2021","Unknown","Home Office","Unknown","Unknown","15","15","44290","30410"
"In post","2021","Unknown","Home Office","Wales","East Wales","540","490","27520","25040"
"In post","2021","Unknown","Home Office","Wales","West Wales and The Valleys","100","95","26760","25130"
"In post","2021","Unknown","Home Office","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","115","110","25080","21430"
"In post","2021","Unknown","Home Office","West Midlands (England)","Shropshire and Staffordshire","20","15","32560","29170"
"In post","2021","Unknown","Home Office","West Midlands (England)","West Midlands","900","835","28210","25360"
"In post","2021","Unknown","Home Office","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","275","265","26250","25040"
"In post","2021","Unknown","Home Office","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Yorkshire and The Humber","South Yorkshire","2550","2350","27710","24890"
"In post","2021","Unknown","Home Office","Yorkshire and The Humber","West Yorkshire","810","765","28520","25310"
"In post","2021","Unknown","Ministry of Defence","East Midlands (England)","Derbyshire and Nottinghamshire","135","130","26570","21580"
"In post","2021","Unknown","Ministry of Defence","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","295","280","29970","24160"
"In post","2021","Unknown","Ministry of Defence","East Midlands (England)","Lincolnshire","625","600","25840","21130"
"In post","2021","Unknown","Ministry of Defence","East of England","Bedfordshire and Hertfordshire","345","335","34790","32200"
"In post","2021","Unknown","Ministry of Defence","East of England","East Anglia","1285","1240","26920","22500"
"In post","2021","Unknown","Ministry of Defence","East of England","Essex","240","230","29210","26350"
"In post","2021","Unknown","Ministry of Defence","London","Inner London - East","45","45","24860","24110"
"In post","2021","Unknown","Ministry of Defence","London","Inner London - West","1365","1345","43870","42200"
"In post","2021","Unknown","Ministry of Defence","London","Outer London - East and North East","90","85","32040","28500"
"In post","2021","Unknown","Ministry of Defence","London","Outer London - South","15","15","22570","22390"
"In post","2021","Unknown","Ministry of Defence","London","Outer London - West and North West","395","370","32150","29250"
"In post","2021","Unknown","Ministry of Defence","North East (England)","Northumberland and Tyne and Wear","115","110","24670","21130"
"In post","2021","Unknown","Ministry of Defence","North East (England)","Tees Valley and Durham","25","25","20630","21130"
"In post","2021","Unknown","Ministry of Defence","North West (England)","Cheshire","35","35","26410","22080"
"In post","2021","Unknown","Ministry of Defence","North West (England)","Cumbria","15","15","23740","21350"
"In post","2021","Unknown","Ministry of Defence","North West (England)","Greater Manchester","145","140","25510","21920"
"In post","2021","Unknown","Ministry of Defence","North West (England)","Lancashire","215","200","30960","26350"
"In post","2021","Unknown","Ministry of Defence","North West (England)","Merseyside","240","220","26220","22080"
"In post","2021","Unknown","Ministry of Defence","Northern Ireland","Northern Ireland","380","360","25230","22330"
"In post","2021","Unknown","Ministry of Defence","Overseas","Overseas","460","455","44060","41600"
"In post","2021","Unknown","Ministry of Defence","Scotland","Eastern Scotland","375","365","28690","21580"
"In post","2021","Unknown","Ministry of Defence","Scotland","Highlands and Islands","240","230","24310","20920"
"In post","2021","Unknown","Ministry of Defence","Scotland","North Eastern Scotland","10","10","21090","20920"
"In post","2021","Unknown","Ministry of Defence","Scotland","Southern Scotland","15","15","22240","21580"
"In post","2021","Unknown","Ministry of Defence","Scotland","West Central Scotland","470","455","30010","22690"
"In post","2021","Unknown","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","1115","1075","29590","23580"
"In post","2021","Unknown","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","2115","2035","31180","26930"
"In post","2021","Unknown","Ministry of Defence","South East (England)","Kent","160","150","26830","21580"
"In post","2021","Unknown","Ministry of Defence","South East (England)","Surrey, East and West Sussex","190","180","27130","21580"
"In post","2021","Unknown","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","340","320","25240","21580"
"In post","2021","Unknown","Ministry of Defence","South West (England)","Devon","615","575","28450","22080"
"In post","2021","Unknown","Ministry of Defence","South West (England)","Dorset and Somerset","650","625","28090","22640"
"In post","2021","Unknown","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","2325","2230","33560","32670"
"In post","2021","Unknown","Ministry of Defence","Unknown","Unknown","1990","1980","37130","33570"
"In post","2021","Unknown","Ministry of Defence","Wales","East Wales","345","330","25410","21580"
"In post","2021","Unknown","Ministry of Defence","Wales","West Wales and The Valleys","95","90","25200","21350"
"In post","2021","Unknown","Ministry of Defence","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","280","270","25190","21480"
"In post","2021","Unknown","Ministry of Defence","West Midlands (England)","Shropshire and Staffordshire","880","850","30270","27570"
"In post","2021","Unknown","Ministry of Defence","West Midlands (England)","West Midlands","140","135","28100","21580"
"In post","2021","Unknown","Ministry of Defence","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","420","405","26110","26670"
"In post","2021","Unknown","Ministry of Defence","Yorkshire and The Humber","North Yorkshire","855","820","26870","21580"
"In post","2021","Unknown","Ministry of Defence","Yorkshire and The Humber","South Yorkshire","20","20","21180","21580"
"In post","2021","Unknown","Ministry of Defence","Yorkshire and The Humber","West Yorkshire","40","40","21120","21130"
"In post","2021","Unknown","Other Cabinet Office Agencies","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","London","Inner London - West","25","25","48630","54700"
"In post","2021","Unknown","Other Cabinet Office Agencies","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","North West (England)","Merseyside","10","10","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Unknown","Scotland Office","London","Inner London - West","30","25","46760","40380"
"In post","2021","Unknown","Scotland Office","Scotland","Eastern Scotland","80","75","47880","46600"
"In post","2021","Unknown","Scottish Government","London","Inner London - West","20","20","56350","46600"
"In post","2021","Unknown","Scottish Government","Overseas","Overseas","15","15","76280","70780"
"In post","2021","Unknown","Scottish Government","Scotland","Eastern Scotland","7040","6735","42400","38540"
"In post","2021","Unknown","Scottish Government","Scotland","Highlands and Islands","285","270","31650","29190"
"In post","2021","Unknown","Scottish Government","Scotland","North Eastern Scotland","555","525","37260","33620"
"In post","2021","Unknown","Scottish Government","Scotland","Southern Scotland","610","555","30430","28170"
"In post","2021","Unknown","Scottish Government","Scotland","West Central Scotland","3060","2960","40320","35890"
"In post","2021","Unknown","Welsh Government","London","Inner London - West","5","5","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Overseas","Overseas","10","10","58170","60830"
"In post","2021","Unknown","Welsh Government","Wales","East Wales","3185","3005","42670","37410"
"In post","2021","Unknown","Welsh Government","Wales","West Wales and The Valleys","2540","2410","38870","37410"
"Leaver CS","2021","Analysis","Chancellor's other departments","London","Inner London - West","15","[c]","42510","33180"
"Leaver CS","2021","Analysis","Charity Commission","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Competition and Markets Authority","London","Inner London - East","10","[c]","53770","59010"
"Leaver CS","2021","Analysis","Competition and Markets Authority","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","London","Inner London - West","25","[c]","28600","24300"
"Leaver CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Department for Digital, Culture, Media and Sport","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Department for Environment, Food and Rural Affairs","East of England","East Anglia","15","[c]","37940","37280"
"Leaver CS","2021","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","Dorset and Somerset","15","[c]","27760","24920"
"Leaver CS","2021","Analysis","Department for International Trade","London","Inner London - West","15","[c]","26160","24410"
"Leaver CS","2021","Analysis","HM Treasury","London","Inner London - West","25","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Ministry of Defence","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Ministry of Housing, Communities and Local Government","London","Inner London - West","10","[c]","31550","26340"
"Leaver CS","2021","Analysis","Ministry of Justice","London","Inner London - East","20","[c]","43100","40480"
"Leaver CS","2021","Analysis","Ministry of Justice","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Ministry of Justice","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Ministry of Justice","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Office for Standards in Education","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Office for Standards in Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Office for Standards in Education","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Office of Gas and Electricity Markets","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","UK Export Finance","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","United Kingdom Statistics Authority","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","United Kingdom Statistics Authority","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","United Kingdom Statistics Authority","South East (England)","Hampshire and Isle of Wight","15","[c]","30640","29540"
"Leaver CS","2021","Analysis","United Kingdom Statistics Authority","Wales","East Wales","50","[c]","27550","19130"
"Leaver CS","2021","Analysis","Water Services Regulation Authority","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Water Services Regulation Authority","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Cabinet Office","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Cabinet Office","London","Inner London - West","10","[c]","65680","66000"
"Leaver CS","2021","Commercial","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Cabinet Office","Unknown","Unknown","45","[c]","86050","78880"
"Leaver CS","2021","Commercial","Chancellor's other departments","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Competition and Markets Authority","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Environment, Food and Rural Affairs","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Environment, Food and Rural Affairs","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Environment, Food and Rural Affairs","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Environment, Food and Rural Affairs","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for International Trade","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Transport","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department of Health and Social Care","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Foreign, Commonwealth and Development Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Foreign, Commonwealth and Development Office","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Foreign, Commonwealth and Development Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Foreign, Commonwealth and Development Office","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","HM Land Registry","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","HM Land Registry","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","HM Treasury","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","15","[c]","29060","26670"
"Leaver CS","2021","Commercial","Ministry of Defence","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","39540","38510"
"Leaver CS","2021","Commercial","Ministry of Defence","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Housing, Communities and Local Government","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Housing, Communities and Local Government","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","West Midlands (England)","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","National Crime Agency","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","National Crime Agency","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Office for Standards in Education","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other Cabinet Office Agencies","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other Cabinet Office Agencies","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other Cabinet Office Agencies","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other Cabinet Office Agencies","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other Cabinet Office Agencies","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scottish Government","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","The National Archives","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","UK Export Finance","London","Inner London - West","15","[c]","48320","47120"
"Leaver CS","2021","Commercial","United Kingdom Statistics Authority","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","United Kingdom Statistics Authority","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Attorney General's Departments","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Attorney General's Departments","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Cabinet Office","London","Inner London - West","30","[c]","44840","40850"
"Leaver CS","2021","Communications","Cabinet Office","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Cabinet Office","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
