"Status","Year","Region_ITL1","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","North East (England)","Sunderland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Sunderland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tyneside","Female","Heterosexual / straight","90","[c]","26510","21350"
"Leaver Dept.","2021","North East (England)","Tyneside","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tyneside","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tyneside","Female","Unknown","110","[c]","30660","27570"
"Leaver Dept.","2021","North East (England)","Tyneside","Male","Heterosexual / straight","60","[c]","29230","27570"
"Leaver Dept.","2021","North East (England)","Tyneside","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tyneside","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tyneside","Male","Unknown","85","[c]","31340","29690"
"Leaver Dept.","2021","North East (England)","Tyneside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tyneside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackburn with Darwen","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackburn with Darwen","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackburn with Darwen","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackburn with Darwen","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackburn with Darwen","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackburn with Darwen","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackburn with Darwen","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackburn with Darwen","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackburn with Darwen","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackburn with Darwen","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackpool","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackpool","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackpool","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackpool","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackpool","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackpool","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackpool","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackpool","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackpool","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Blackpool","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire East","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire East","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire East","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire East","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire East","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire East","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire East","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire East","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire West and Chester","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire West and Chester","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire West and Chester","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire West and Chester","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire West and Chester","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire West and Chester","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire West and Chester","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire West and Chester","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire West and Chester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire West and Chester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Chorley and West Lancashire","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Chorley and West Lancashire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Chorley and West Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Chorley and West Lancashire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Chorley and West Lancashire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Chorley and West Lancashire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Chorley and West Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Chorley and West Lancashire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Chorley and West Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Chorley and West Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Cumbria","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Cumbria","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Cumbria","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Cumbria","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Cumbria","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Lancashire","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Lancashire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Lancashire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Lancashire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Lancashire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Lancashire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Merseyside","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Merseyside","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Merseyside","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Merseyside","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Merseyside","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Merseyside","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Merseyside","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Merseyside","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","East Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North East","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North East","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North East","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North East","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North East","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North East","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North East","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North East","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North West","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North West","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North West","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North West","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North West","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North West","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North West","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North West","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South East","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South East","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South East","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South East","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South East","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South East","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South East","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South East","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South West","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South West","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South West","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South West","Female","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South West","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South West","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South West","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South West","Male","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester South West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancaster and Wyre","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancaster and Wyre","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancaster and Wyre","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancaster and Wyre","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancaster and Wyre","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancaster and Wyre","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancaster and Wyre","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancaster and Wyre","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancaster and Wyre","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancaster and Wyre","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Liverpool","Female","Heterosexual / straight","85","[c]","29710","24800"
"Leaver Dept.","2021","North West (England)","Liverpool","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Liverpool","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Liverpool","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Liverpool","Male","Heterosexual / straight","45","[c]","27980","24890"
"Leaver Dept.","2021","North West (England)","Liverpool","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Liverpool","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Liverpool","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Liverpool","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Liverpool","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Manchester","Female","Heterosexual / straight","50","[c]","32580","29860"
"Leaver Dept.","2021","North West (England)","Manchester","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Manchester","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Manchester","Female","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Manchester","Male","Heterosexual / straight","40","[c]","33580","27570"
"Leaver Dept.","2021","North West (England)","Manchester","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Manchester","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Manchester","Male","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Mid Lancashire","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Mid Lancashire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Mid Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Mid Lancashire","Female","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Mid Lancashire","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Mid Lancashire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Mid Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Mid Lancashire","Male","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Mid Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Mid Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Sefton","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Sefton","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Sefton","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Sefton","Female","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Sefton","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Sefton","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Sefton","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Sefton","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Sefton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Sefton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Warrington","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Warrington","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Warrington","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Warrington","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Warrington","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Warrington","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Warrington","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Warrington","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Warrington","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Warrington","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","West Cumbria","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","West Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","West Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","West Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","West Cumbria","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","West Cumbria","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","West Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","West Cumbria","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","West Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","West Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Wirral","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Wirral","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Wirral","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Wirral","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Wirral","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Wirral","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Wirral","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Wirral","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Wirral","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Wirral","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Causeway Coast and Glens","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Causeway Coast and Glens","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Causeway Coast and Glens","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Causeway Coast and Glens","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Causeway Coast and Glens","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Causeway Coast and Glens","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Causeway Coast and Glens","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Causeway Coast and Glens","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Causeway Coast and Glens","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Causeway Coast and Glens","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Lisburn and Castlereagh","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Lisburn and Castlereagh","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Lisburn and Castlereagh","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Lisburn and Castlereagh","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Lisburn and Castlereagh","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Lisburn and Castlereagh","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Lisburn and Castlereagh","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Lisburn and Castlereagh","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Lisburn and Castlereagh","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Lisburn and Castlereagh","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Newry, Mourne and Down","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Newry, Mourne and Down","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Newry, Mourne and Down","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Newry, Mourne and Down","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Newry, Mourne and Down","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Newry, Mourne and Down","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Newry, Mourne and Down","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Newry, Mourne and Down","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Newry, Mourne and Down","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Newry, Mourne and Down","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Female","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Male","Heterosexual / straight","20","[c]","[c]","[c]"
