"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Work and Pensions","London","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Haringey and Islington","AA/AO","10","[c]","24840","25110"
"Leaver CS","2021","Department for Work and Pensions","London","Haringey and Islington","EO","10","[c]","31140","31060"
"Leaver CS","2021","Department for Work and Pensions","London","Harrow and Hillingdon","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Harrow and Hillingdon","EO","20","[c]","30900","31060"
"Leaver CS","2021","Department for Work and Pensions","London","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Hounslow and Richmond upon Thames","EO","10","[c]","30990","31060"
"Leaver CS","2021","Department for Work and Pensions","London","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Kensington & Chelsea and Hammersmith & Fulham","EO","15","[c]","31080","31060"
"Leaver CS","2021","Department for Work and Pensions","London","Lambeth","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Lambeth","EO","10","[c]","30990","31060"
"Leaver CS","2021","Department for Work and Pensions","London","Lewisham and Southwark","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Lewisham and Southwark","EO","20","[c]","31160","31060"
"Leaver CS","2021","Department for Work and Pensions","London","Merton, Kingston upon Thames and Sutton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Merton, Kingston upon Thames and Sutton","EO","10","[c]","30930","31060"
"Leaver CS","2021","Department for Work and Pensions","London","Redbridge and Waltham Forest","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Redbridge and Waltham Forest","EO","30","[c]","30800","31060"
"Leaver CS","2021","Department for Work and Pensions","London","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Tower Hamlets","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Tower Hamlets","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Wandsworth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Wandsworth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Westminster","AA/AO","25","[c]","25020","25110"
"Leaver CS","2021","Department for Work and Pensions","London","Westminster","EO","30","[c]","31120","31060"
"Leaver CS","2021","Department for Work and Pensions","London","Westminster","G6/G7","25","[c]","63620","62840"
"Leaver CS","2021","Department for Work and Pensions","London","Westminster","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Westminster","SEO/HEO","30","[c]","36510","38050"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Durham CC","AA/AO","20","[c]","20870","21010"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Durham CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Hartlepool and Stockton-on-Tees","AA/AO","20","[c]","20390","20500"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Hartlepool and Stockton-on-Tees","EO","10","[c]","27060","27570"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Northumberland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","South Teesside","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","South Teesside","EO","15","[c]","27210","27570"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Sunderland","AA/AO","35","[c]","20570","20500"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Sunderland","EO","35","[c]","27250","27570"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Sunderland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Tyneside","AA/AO","195","[c]","20890","21010"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Tyneside","EO","70","[c]","27230","27570"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Tyneside","G6/G7","15","[c]","57390","56980"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Tyneside","SEO/HEO","35","[c]","37020","34290"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Blackburn with Darwen","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Blackburn with Darwen","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Blackpool","AA/AO","150","[c]","20800","21010"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Blackpool","EO","60","[c]","27200","27570"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Blackpool","G6/G7","15","[c]","55680","51580"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Blackpool","SEO/HEO","25","[c]","35860","35310"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Cheshire East","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Cheshire West and Chester","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","East Lancashire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","East Lancashire","EO","10","[c]","27520","27570"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","East Merseyside","AA/AO","15","[c]","20610","20760"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","East Merseyside","EO","15","[c]","27360","27570"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester North East","AA/AO","15","[c]","20690","21010"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester North East","EO","35","[c]","27460","27570"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester North West","AA/AO","45","[c]","20550","21010"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester North West","EO","25","[c]","27190","27570"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester South East","AA/AO","35","[c]","20640","21010"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester South East","EO","15","[c]","27260","27570"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester South West","AA/AO","20","[c]","20540","20500"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester South West","EO","15","[c]","27380","27570"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Lancaster and Wyre","AA/AO","10","[c]","21010","21010"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Lancaster and Wyre","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Liverpool","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Manchester","AA/AO","15","[c]","20650","21010"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Manchester","EO","30","[c]","27370","27570"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Manchester","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Manchester","SEO/HEO","15","[c]","34730","34880"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Mid Lancashire","AA/AO","35","[c]","20700","21010"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Mid Lancashire","EO","20","[c]","27300","27570"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Sefton","AA/AO","20","[c]","20500","20500"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Sefton","EO","35","[c]","27640","27570"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Sefton","G6/G7","10","[c]","59430","58230"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Sefton","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Sefton","SEO/HEO","20","[c]","39100","35060"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Warrington","AA/AO","25","[c]","20470","20500"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Warrington","EO","10","[c]","27500","27570"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","West Cumbria","EO","10","[c]","27300","27570"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Wirral","AA/AO","30","[c]","20620","21010"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Wirral","EO","10","[c]","27100","27230"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Aberdeen City and Aberdeenshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Aberdeen City and Aberdeenshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Angus and Dundee City","AA/AO","30","[c]","20840","21010"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Angus and Dundee City","EO","15","[c]","27250","27570"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Caithness and Sutherland and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","City of Edinburgh","EO","10","[c]","27160","27570"
"Leaver CS","2021","Department for Work and Pensions","Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Clackmannanshire and Fife","AA/AO","10","[c]","20850","21010"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Clackmannanshire and Fife","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","East Ayrshire and North Ayrshire mainland","AA/AO","10","[c]","20350","20500"
"Leaver CS","2021","Department for Work and Pensions","Scotland","East Ayrshire and North Ayrshire mainland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","10","[c]","20560","20500"
"Leaver CS","2021","Department for Work and Pensions","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Falkirk","AA/AO","20","[c]","20870","21010"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Falkirk","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Glasgow City","AA/AO","50","[c]","20770","21010"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Glasgow City","EO","45","[c]","27170","27570"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Glasgow City","SEO/HEO","15","[c]","37700","36910"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","North Lanarkshire","AA/AO","15","[c]","20430","20760"
"Leaver CS","2021","Department for Work and Pensions","Scotland","North Lanarkshire","EO","15","[c]","27330","27570"
"Leaver CS","2021","Department for Work and Pensions","Scotland","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Perth and Kinross and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Perth and Kinross and Stirling","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","West Lothian","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","West Lothian","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Berkshire","EO","20","[c]","29590","29290"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Brighton and Hove","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Buckinghamshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Buckinghamshire CC","EO","10","[c]","28060","27570"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Central Hampshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Central Hampshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","East Kent","AA/AO","25","[c]","24330","24180"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","East Kent","EO","15","[c]","30580","31100"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","East Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","East Sussex CC","AA/AO","40","[c]","20730","21010"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","East Sussex CC","EO","15","[c]","27430","27570"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","East Sussex CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Kent Thames Gateway","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Medway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Medway","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Mid Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Mid Kent","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Milton Keynes","AA/AO","10","[c]","20820","21010"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Milton Keynes","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","North Hampshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","North Hampshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Oxfordshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Oxfordshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Portsmouth","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Portsmouth","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","South Hampshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","South Hampshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Southampton","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Southampton","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","West Surrey","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","West Surrey","EO","15","[c]","29680","29290"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","West Sussex (South West)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","West Sussex (South West)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Bournemouth and Poole","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Bournemouth and Poole","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Bournemouth and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Bristol, City of","AA/AO","20","[c]","20840","21010"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Bristol, City of","EO","35","[c]","27350","27570"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Bristol, City of","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Cornwall and Isles of Scilly","AA/AO","20","[c]","20780","21010"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Cornwall and Isles of Scilly","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Devon CC","AA/AO","45","[c]","20800","21010"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Devon CC","EO","15","[c]","27260","27570"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Devon CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Dorset CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Dorset CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Gloucestershire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Gloucestershire","EO","15","[c]","27480","27570"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Plymouth","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Plymouth","EO","5","[c]","[c]","[c]"
