"Status","Year","Disability","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Walsall","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Walsall","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Walsall","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Walsall","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Walsall","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Walsall","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wandsworth","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wandsworth","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wandsworth","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wandsworth","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wandsworth","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wandsworth","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warrington","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warrington","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warrington","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warrington","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warrington","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warrington","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warrington","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warrington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warwickshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warwickshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warwickshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warwickshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warwickshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warwickshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Cumbria","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Cumbria","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Cumbria","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Cumbria","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Essex","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Essex","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Essex","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Essex","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Essex","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Kent","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Kent","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Lothian","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Lothian","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Lothian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Lothian","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Lothian","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Lothian","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Lothian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Lothian","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Northamptonshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Northamptonshire","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Northamptonshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Northamptonshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Northamptonshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Surrey","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Surrey","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Surrey","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Surrey","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Surrey","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Surrey","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (North East)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (North East)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (North East)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (North East)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (North East)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (North East)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (North East)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (North East)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (South West)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (South West)","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (South West)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (South West)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (South West)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (South West)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (South West)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Westminster","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Westminster","London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Westminster","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Westminster","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Westminster","London","G7","45","[c]","58770","57190"
"Leaver CS","2021","Declared disabled","Westminster","London","HEO","35","[c]","34130","33460"
"Leaver CS","2021","Declared disabled","Westminster","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Westminster","London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Westminster","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wiltshire","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wiltshire","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wiltshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wiltshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wiltshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wiltshire","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wiltshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wiltshire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wiltshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wirral","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wirral","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wirral","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wirral","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wirral","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wirral","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wirral","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wolverhampton","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wolverhampton","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wolverhampton","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wolverhampton","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wolverhampton","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wolverhampton","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wolverhampton","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wolverhampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Worcestershire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Worcestershire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Worcestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Worcestershire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Worcestershire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Worcestershire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Worcestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","York","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","York","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","York","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","York","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","York","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","York","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","York","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","York","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","York","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Angus and Dundee City","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Angus and Dundee City","Outside London","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Angus and Dundee City","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Angus and Dundee City","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Angus and Dundee City","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Angus and Dundee City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Angus and Dundee City","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Antrim and Newtownabbey","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Antrim and Newtownabbey","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Antrim and Newtownabbey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Antrim and Newtownabbey","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Armagh City, Banbridge and Craigavon","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","AO","65","[c]","21040","21010"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","75","[c]","22540","22350"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","65","[c]","31280","31950"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","75","[c]","41620","41380"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","Outside London","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","Outside London","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","London","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","Outside London","AO","100","[c]","20590","20370"
"Leaver CS","2021","Declared non-disabled","Birmingham","Outside London","EO","65","[c]","25740","25710"
"Leaver CS","2021","Declared non-disabled","Birmingham","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","Outside London","G7","40","[c]","59580","57910"
"Leaver CS","2021","Declared non-disabled","Birmingham","Outside London","HEO","35","[c]","33720","33300"
"Leaver CS","2021","Declared non-disabled","Birmingham","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","Outside London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","Outside London","AO","105","[c]","20740","21010"
"Leaver CS","2021","Declared non-disabled","Blackpool","Outside London","EO","50","[c]","27080","27570"
"Leaver CS","2021","Declared non-disabled","Blackpool","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","Outside London","AO","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","London","Unknown","[c]","[c]","[c]","[c]"
