"Status","Year","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","605","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","660","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","485","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","120","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","585","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","210","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","130","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","330","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Wales","530","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","435","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","610","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","London","75","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East of England","70","[c]","23980","24210"
"Leaver CS","2021","Home Office (incl. agencies)","London","590","[c]","37520","30410"
"Leaver CS","2021","Home Office (incl. agencies)","North East (England)","50","[c]","23430","21010"
"Leaver CS","2021","Home Office (incl. agencies)","North West (England)","225","[c]","24630","24110"
"Leaver CS","2021","Home Office (incl. agencies)","Northern Ireland","30","[c]","23390","21430"
"Leaver CS","2021","Home Office (incl. agencies)","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Scotland","55","[c]","25240","24110"
"Leaver CS","2021","Home Office (incl. agencies)","South East (England)","105","[c]","26270","25990"
"Leaver CS","2021","Home Office (incl. agencies)","South West (England)","15","[c]","24100","24890"
"Leaver CS","2021","Home Office (incl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Wales","40","[c]","28010","21430"
"Leaver CS","2021","Home Office (incl. agencies)","West Midlands (England)","35","[c]","24930","22770"
"Leaver CS","2021","Home Office (incl. agencies)","Yorkshire and The Humber","110","[c]","25930","24210"
"Leaver CS","2021","Insolvency Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","London","10","[c]","34800","29000"
"Leaver CS","2021","Insolvency Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North West (England)","15","[c]","32390","29030"
"Leaver CS","2021","Insolvency Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","West Midlands (England)","15","[c]","26450","25710"
"Leaver CS","2021","Insolvency Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North East (England)","10","[c]","19870","18880"
"Leaver CS","2021","Legal Aid Agency","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Scotland","20","[c]","35530","31030"
"Leaver CS","2021","Maritime and Coastguard Agency","South East (England)","55","[c]","37140","32700"
"Leaver CS","2021","Maritime and Coastguard Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","East of England","20","[c]","41110","40010"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","London","80","[c]","47320","40450"
"Leaver CS","2021","Met Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","South West (England)","80","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Midlands (England)","170","[c]","28660","29930"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East of England","200","[c]","29660","26670"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","London","130","[c]","43480","37640"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","North East (England)","15","[c]","25120","19560"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","North West (England)","75","[c]","28170","22080"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Northern Ireland","40","[c]","26660","21850"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Overseas","85","[c]","39230","36960"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Scotland","185","[c]","32050","31520"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","South East (England)","550","[c]","30140","27230"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","South West (England)","480","[c]","31280","26930"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Unknown","15","[c]","32720","32430"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Wales","75","[c]","27070","29200"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","West Midlands (England)","115","[c]","32700","29670"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","145","[c]","29870","26670"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","70","[c]","44730","40750"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","London","165","[c]","41370","33150"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","West Midlands (England)","20","[c]","30690","23070"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","20","[c]","34330","29600"
"Leaver CS","2021","National Crime Agency","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","London","70","[c]","47490","41970"
"Leaver CS","2021","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","North West (England)","20","[c]","38660","34140"
"Leaver CS","2021","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","South East (England)","15","[c]","41920","40480"
"Leaver CS","2021","National Crime Agency","South West (England)","15","[c]","35820","32770"
"Leaver CS","2021","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands (England)","10","[c]","40860","37460"
"Leaver CS","2021","National Crime Agency","Yorkshire and The Humber","15","[c]","43510","43710"
"Leaver CS","2021","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Scotland","25","[c]","30390","27150"
"Leaver CS","2021","National Savings and Investments","London","15","[c]","50890","43750"
"Leaver CS","2021","National Savings and Investments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","London","30","[c]","59110","62810"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","45","[c]","41670","28790"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","20","[c]","49470","51360"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","15","[c]","59480","51360"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","10","[c]","61300","63430"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","55","[c]","51170","45000"
"Leaver CS","2021","Office of Gas and Electricity Markets","Scotland","30","[c]","29570","23450"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","15","[c]","61820","44080"
"Leaver CS","2021","Office of Rail and Road","London","10","[c]","45980","41360"
"Leaver CS","2021","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
