"Status","Year","Organisation","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Nottingham","Outside London","10","10","50480","52440"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Westminster","London","80","80","50750","54180"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Aberdeen City and Aberdeenshire","Outside London","105","105","77580","90550"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Bedford","Outside London","60","55","43690","45100"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Birmingham","Outside London","80","75","44170","46320"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Bristol, City of","Outside London","50","50","46980","46320"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Cardiff and Vale of Glamorgan","Outside London","75","70","40780","41480"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Cheshire East","Outside London","30","30","41040","43330"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","City of Edinburgh","Outside London","45","45","44190","46320"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","East Cumbria","Outside London","10","10","39640","36570"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","East Surrey","Outside London","30","30","42390","45100"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Flintshire and Wrexham","Outside London","15","15","40940","46320"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Glasgow City","Outside London","65","60","43660","45100"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Heart of Essex","Outside London","40","40","47550","45710"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Leeds","Outside London","95","85","45260","46320"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Mid Kent","Outside London","20","15","40380","42140"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","North Hampshire","Outside London","40","40","42700","40230"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Norwich and East Norfolk","Outside London","25","25","41220","40230"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Plymouth","Outside London","30","25","41330","41480"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Sefton","Outside London","870","815","40150","35910"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Sheffield","Outside London","55","50","46330","45870"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","South and West Derbyshire","Outside London","345","315","41420","39390"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","South Nottinghamshire","Outside London","55","50","48210","44460"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","South West Wales","Outside London","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Tower Hamlets","London","135","130","48000","45830"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Tyneside","Outside London","75","70","42660","43830"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Westminster","London","20","20","56510","43790"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","York","Outside London","195","185","34440","31870"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Aberdeen City and Aberdeenshire","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Angus and Dundee City","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Barking & Dagenham and Havering","London","70","60","24820","22450"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Barnet","London","40","40","24120","21860"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Barnsley, Doncaster and Rotherham","Outside London","85","65","22660","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","90","80","25830","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Bedford","Outside London","30","30","24100","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Berkshire","Outside London","115","105","25660","22450"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Bexley and Greenwich","London","70","60","24080","23500"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Birmingham","Outside London","880","810","23250","20650"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Blackburn with Darwen","Outside London","40","35","22240","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Blackpool","Outside London","45","40","27030","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Bournemouth and Poole","Outside London","120","105","23130","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Bradford","Outside London","205","180","21530","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Brent","London","145","130","27380","23500"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Bridgend and Neath Port Talbot","Outside London","105","90","21610","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Brighton and Hove","Outside London","130","115","24400","20650"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Bristol, City of","Outside London","235","220","23270","20650"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Bromley","London","145","125","25280","22450"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Buckinghamshire CC","Outside London","35","30","24610","21190"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Calderdale and Kirklees","Outside London","55","40","23840","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Cambridgeshire CC","Outside London","65","60","22670","19930"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Camden and City of London","London","865","825","26190","23500"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Cardiff and Vale of Glamorgan","Outside London","320","295","23290","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Central Hampshire","Outside London","40","35","24680","21180"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Central Valleys","Outside London","55","50","22740","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Cheshire East","Outside London","25","25","27880","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Cheshire West and Chester","Outside London","55","50","23890","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","City of Edinburgh","Outside London","20","20","31740","21250"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Conwy and Denbighshire","Outside London","30","25","25530","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Cornwall and Isles of Scilly","Outside London","65","55","23400","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Coventry","Outside London","60","50","22590","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Croydon","London","190","180","25630","22080"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Darlington","Outside London","45","40","20910","19700"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Derby","Outside London","130","115","22430","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Devon CC","Outside London","95","80","22960","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Dorset CC","Outside London","20","20","21740","19970"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Dudley","Outside London","35","25","24210","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Durham CC","Outside London","70","60","26420","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","East Cumbria","Outside London","55","50","24320","21170"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","East Derbyshire","Outside London","15","15","24410","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","East Kent","Outside London","95","85","22350","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","East Lancashire","Outside London","50","45","22140","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","East Merseyside","Outside London","75","70","20520","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","East Riding of Yorkshire","Outside London","10","10","25890","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","East Sussex CC","Outside London","75","65","23700","20420"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Enfield","London","35","30","22130","22450"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Essex Haven Gateway","Outside London","15","10","38520","43460"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Essex Thames Gateway","Outside London","65","60","23640","20420"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Flintshire and Wrexham","Outside London","65","60","24110","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Glasgow City","Outside London","200","185","22290","20650"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Gloucestershire","Outside London","85","70","23660","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester North West","Outside London","95","85","22710","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester South East","Outside London","65","55","23350","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester South West","Outside London","295","270","20840","19930"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Gwent Valleys","Outside London","70","65","19930","18880"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Gwynedd","Outside London","40","35","23030","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Hackney and Newham","London","35","30","23670","22450"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Haringey and Islington","London","335","320","25210","23500"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Harrow and Hillingdon","London","75","70","24620","22450"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Heart of Essex","Outside London","145","125","23230","20650"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Herefordshire, County of","Outside London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Hertfordshire","Outside London","165","150","24680","22080"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Hounslow and Richmond upon Thames","London","195","180","23630","22230"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Isle of Wight","Outside London","10","10","22720","21180"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","London","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Kent Thames Gateway","Outside London","30","25","22180","22210"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Kingston upon Hull, City of","Outside London","95","80","22610","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Lancaster and Wyre","Outside London","20","15","23280","19840"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Leeds","Outside London","450","400","23930","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Leicester","Outside London","370","330","22240","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Leicestershire CC and Rutland","Outside London","160","135","21290","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Lewisham and Southwark","London","155","150","27040","24210"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Lincolnshire","Outside London","95","85","23300","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Liverpool","Outside London","385","350","24180","21180"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Luton","Outside London","115","105","22440","20530"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Manchester","Outside London","675","625","24900","21180"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Medway","Outside London","75","70","22690","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Merton, Kingston upon Thames and Sutton","London","145","130","25210","22450"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Mid Kent","Outside London","105","90","23960","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Mid Lancashire","Outside London","160","145","24780","20550"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Milton Keynes","Outside London","55","50","23770","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Monmouthshire and Newport","Outside London","105","95","22970","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","North and North East Lincolnshire","Outside London","40","35","22130","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","North and West Norfolk","Outside London","30","25","23030","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","North Hampshire","Outside London","65","60","24230","20650"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","North Nottinghamshire","Outside London","25","20","22650","19970"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","North Yorkshire CC","Outside London","40","35","24120","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Northumberland","Outside London","25","20","24520","19970"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Norwich and East Norfolk","Outside London","130","110","22930","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Nottingham","Outside London","230","210","23850","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Oxfordshire","Outside London","110","100","23910","20910"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Peterborough","Outside London","80","75","24860","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Plymouth","Outside London","75","65","22280","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Portsmouth","Outside London","120","100","25000","20910"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Redbridge and Waltham Forest","London","110","95","23940","22450"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Sefton","Outside London","25","20","25570","21420"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Sheffield","Outside London","225","195","22360","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Shropshire CC","Outside London","10","10","21420","20640"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Somerset","Outside London","85","75","22250","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","South Hampshire","Outside London","15","10","23820","20650"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","South Teesside","Outside London","170","150","23860","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","South West Wales","Outside London","45","40","24780","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Southampton","Outside London","130","110","23500","20910"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Southend-on-Sea","Outside London","40","35","21970","19570"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Staffordshire CC","Outside London","110","100","26360","20420"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Stoke-on-Trent","Outside London","480","440","20130","18880"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Suffolk","Outside London","195","170","22140","19380"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Sunderland","Outside London","30","25","25690","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Swansea","Outside London","115","100","23490","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Swindon","Outside London","85","75","21640","19570"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Telford and Wrekin","Outside London","30","25","27490","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Torbay","Outside London","25","20","23110","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Tower Hamlets","London","235","220","27220","22680"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Tyneside","Outside London","350","310","23440","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Unknown","15","15","20040","19930"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Wakefield","Outside London","25","20","21390","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Walsall","Outside London","45","40","25290","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Wandsworth","London","85","80","27580","23500"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Warrington","Outside London","45","40","26790","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Warwickshire","Outside London","75","65","22650","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","West Cumbria","Outside London","30","25","23140","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","West Northamptonshire","Outside London","340","300","21250","19570"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","West Surrey","Outside London","100","90","27960","22390"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","West Sussex (North East)","Outside London","10","10","26940","25460"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","West Sussex (South West)","Outside London","35","35","23580","20650"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Westminster","London","1505","1455","34670","29100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Wiltshire","Outside London","15","10","19880","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Wirral","Outside London","55","45","23160","21180"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Wolverhampton","Outside London","115","100","22580","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Worcestershire","Outside London","140","125","23650","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","York","Outside London","55","45","23420","20100"
"In post","2021","HM Land Registry","HM Land Registry","Coventry","Outside London","265","240","30880","27130"
"In post","2021","HM Land Registry","HM Land Registry","Croydon","London","375","355","41430","37290"
"In post","2021","HM Land Registry","HM Land Registry","Dorset CC","Outside London","285","255","29180","27130"
"In post","2021","HM Land Registry","HM Land Registry","Durham CC","Outside London","710","645","28370","27130"
"In post","2021","HM Land Registry","HM Land Registry","Gloucestershire","Outside London","345","300","30310","27130"
"In post","2021","HM Land Registry","HM Land Registry","Kingston upon Hull, City of","Outside London","335","305","29120","27130"
"In post","2021","HM Land Registry","HM Land Registry","Leicester","Outside London","310","285","29170","27130"
"In post","2021","HM Land Registry","HM Land Registry","Mid Lancashire","Outside London","410","370","29070","27130"
"In post","2021","HM Land Registry","HM Land Registry","Nottingham","Outside London","560","510","31980","27130"
"In post","2021","HM Land Registry","HM Land Registry","Peterborough","Outside London","285","260","31050","27130"
"In post","2021","HM Land Registry","HM Land Registry","Plymouth","Outside London","920","850","34820","33840"
"In post","2021","HM Land Registry","HM Land Registry","Swansea","Outside London","720","645","29080","27130"
"In post","2021","HM Land Registry","HM Land Registry","Telford and Wrekin","Outside London","340","310","28790","27130"
"In post","2021","HM Land Registry","HM Land Registry","Wirral","Outside London","495","440","29650","27130"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Barking & Dagenham and Havering","London","45","45","32590","30390"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Barnet","London","45","45","31660","26810"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Barnsley, Doncaster and Rotherham","Outside London","1400","1315","28960","26810"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","630","575","30820","29750"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Bedford","Outside London","370","350","29520","29920"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Berkshire","Outside London","150","145","29290","24870"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Bexley and Greenwich","London","1105","1070","32270","32700"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Birmingham","Outside London","1025","965","29800","28080"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Blackburn with Darwen","Outside London","65","60","28460","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Blackpool","Outside London","70","65","29310","30210"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Bournemouth and Poole","Outside London","105","95","30530","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Bradford","Outside London","125","120","30320","30210"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Breckland and South Norfolk","Outside London","425","410","28250","25790"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Brent","London","60","60","32140","28690"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Bridgend and Neath Port Talbot","Outside London","70","65","34790","31760"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Brighton and Hove","Outside London","95","80","30110","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Bristol, City of","Outside London","510","485","28340","25380"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Bromley","London","20","20","30360","28690"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Buckinghamshire CC","Outside London","690","650","31240","30400"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Calderdale and Kirklees","Outside London","110","100","28420","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Cambridgeshire CC","Outside London","1210","1135","29830","29810"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Camden and City of London","London","20","20","31200","27730"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Cardiff and Vale of Glamorgan","Outside London","765","725","30640","27380"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Central Hampshire","Outside London","370","360","30450","29920"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Central Valleys","Outside London","85","80","29670","28750"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Cheshire East","Outside London","350","330","29840","27380"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Cheshire West and Chester","Outside London","80","70","29530","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Chorley and West Lancashire","Outside London","1115","1030","29360","27150"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Conwy and Denbighshire","Outside London","70","70","30100","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Cornwall and Isles of Scilly","Outside London","50","45","29920","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Coventry","Outside London","60","55","29720","30210"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Croydon","London","730","710","38170","32090"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Darlington","Outside London","50","45","26280","23840"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Derby","Outside London","130","115","29380","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Devon CC","Outside London","1030","960","28750","26600"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Dorset CC","Outside London","930","880","28630","27150"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Dudley","Outside London","50","45","29550","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Durham CC","Outside London","2145","1990","29440","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Ealing","London","45","45","32390","31150"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","East Cumbria","Outside London","55","55","30890","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","East Derbyshire","Outside London","50","45","29650","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","East Kent","Outside London","105","100","29570","25900"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","East Lancashire","Outside London","75","70","28160","27090"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","East Merseyside","Outside London","140","135","32760","30210"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","East Riding of Yorkshire","Outside London","1170","1095","28650","26810"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","East Surrey","Outside London","760","720","33270","33590"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","East Sussex CC","Outside London","415","395","29450","28400"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Enfield","London","30","30","34590","35310"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Essex Haven Gateway","Outside London","35","30","30430","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Essex Thames Gateway","Outside London","115","100","26780","22920"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Flintshire and Wrexham","Outside London","815","800","27000","24920"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Gloucestershire","Outside London","85","75","28410","26500"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Greater Manchester North East","Outside London","360","345","29200","27680"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Greater Manchester North West","Outside London","435","410","28700","26300"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Greater Manchester South East","Outside London","110","105","29860","30210"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Greater Manchester South West","Outside London","295","275","32170","30210"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Gwent Valleys","Outside London","80","75","29330","28670"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Gwynedd","Outside London","60","60","27640","24320"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Hackney and Newham","London","125","120","29930","26810"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Haringey and Islington","London","660","640","34210","34940"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Harrow and Hillingdon","London","50","45","33210","30200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Hartlepool and Stockton-on-Tees","Outside London","735","695","29220","27150"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Heart of Essex","Outside London","455","440","30460","30680"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Herefordshire, County of","Outside London","20","20","29420","31420"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Hertfordshire","Outside London","550","530","30520","30290"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Hounslow and Richmond upon Thames","London","720","695","33630","33590"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Isle of Wight","Outside London","650","615","28370","26700"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","London","575","550","33400","33260"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Kent Thames Gateway","Outside London","1235","1180","30230","31180"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Kingston upon Hull, City of","Outside London","640","600","28790","27530"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Lambeth","London","385","375","33020","33260"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Lancaster and Wyre","Outside London","325","310","28400","26810"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Leeds","Outside London","1620","1540","29090","26300"
