"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","Department for International Trade","Policy","Inner London - West","10","[c]","27910","18200"
"Leaver CS","2021","No function","Department for International Trade","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Medicine","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Medicine","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Devon","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Essex","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","26440","26380"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Greater Manchester","10","[c]","27190","26780"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Hampshire and Isle of Wight","20","[c]","36720","31980"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Kent","10","[c]","28910","26780"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Leicestershire, Rutland and Northamptonshire","15","[c]","25300","26380"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Merseyside","15","[c]","35730","26580"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","North Eastern Scotland","15","[c]","34980","26780"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Northumberland and Tyne and Wear","15","[c]","24600","21590"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Shropshire and Staffordshire","15","[c]","26660","26480"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","West Wales and The Valleys","250","[c]","20820","21590"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Policy","Hampshire and Isle of Wight","15","[c]","41600","39790"
"Leaver CS","2021","No function","Department for Transport","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Science and Engineering","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","Merseyside","25","[c]","42420","41000"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Policy","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Science and Engineering","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Science and Engineering","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Science and Engineering","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Knowledge and Information Management","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Knowledge and Information Management","Inner London - East","25","[c]","42650","37560"
"Leaver CS","2021","No function","Department of Health and Social Care","Knowledge and Information Management","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Knowledge and Information Management","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Knowledge and Information Management","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Knowledge and Information Management","West Yorkshire","15","[c]","31840","25080"
"Leaver CS","2021","No function","Department of Health and Social Care","Medicine","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Medicine","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Medicine","Greater Manchester","10","[c]","78420","90250"
"Leaver CS","2021","No function","Department of Health and Social Care","Medicine","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Medicine","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Medicine","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Medicine","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Medicine","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Medicine","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","East Anglia","20","[c]","36000","32200"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","Essex","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","50","[c]","36290","30460"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","Inner London - East","90","[c]","44150","38180"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","Inner London - West","25","[c]","35730","32480"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","Kent","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","Outer London - West and North West","25","[c]","34980","32090"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","West Midlands","20","[c]","40930","41740"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","39440","38190"
"Leaver CS","2021","No function","Department of Health and Social Care","Science and Engineering","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Science and Engineering","East Anglia","70","[c]","29390","24050"
"Leaver CS","2021","No function","Department of Health and Social Care","Science and Engineering","Essex","30","[c]","29850","31770"
"Leaver CS","2021","No function","Department of Health and Social Care","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","50","[c]","27690","20150"
"Leaver CS","2021","No function","Department of Health and Social Care","Science and Engineering","Greater Manchester","30","[c]","25590","23690"
"Leaver CS","2021","No function","Department of Health and Social Care","Science and Engineering","Inner London - East","20","[c]","44020","45750"
"Leaver CS","2021","No function","Department of Health and Social Care","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Science and Engineering","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Science and Engineering","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Science and Engineering","Outer London - West and North West","60","[c]","36100","32650"
"Leaver CS","2021","No function","Department of Health and Social Care","Science and Engineering","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Science and Engineering","West Midlands","10","[c]","33280","34530"
"Leaver CS","2021","No function","Department of Health and Social Care","Science and Engineering","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","ESTYN","Inspector of Education and Training","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Operational Delivery","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Policy","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Policy","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Food Standards Agency","Veterinarian","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Foreign, Commonwealth and Development Office","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Foreign, Commonwealth and Development Office","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","Operational Delivery","Derbyshire and Nottinghamshire","15","[c]","25550","22350"
"Leaver CS","2021","No function","HM Land Registry","Operational Delivery","Devon","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","Operational Delivery","Dorset and Somerset","15","[c]","29920","30150"
"Leaver CS","2021","No function","HM Land Registry","Operational Delivery","East Anglia","10","[c]","29340","27130"
"Leaver CS","2021","No function","HM Land Registry","Operational Delivery","East Yorkshire and Northern Lincolnshire","20","[c]","29280","27130"
"Leaver CS","2021","No function","HM Land Registry","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","28530","27130"
"Leaver CS","2021","No function","HM Land Registry","Operational Delivery","Lancashire","15","[c]","26620","27130"
"Leaver CS","2021","No function","HM Land Registry","Operational Delivery","Leicestershire, Rutland and Northamptonshire","10","[c]","25700","22350"
"Leaver CS","2021","No function","HM Land Registry","Operational Delivery","Merseyside","20","[c]","27770","27130"
"Leaver CS","2021","No function","HM Land Registry","Operational Delivery","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","Operational Delivery","Shropshire and Staffordshire","10","[c]","26600","27130"
"Leaver CS","2021","No function","HM Land Registry","Operational Delivery","Tees Valley and Durham","25","[c]","25570","22350"
"Leaver CS","2021","No function","HM Land Registry","Operational Delivery","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","Operational Delivery","West Wales and The Valleys","20","[c]","25400","24480"
"Leaver CS","2021","No function","HM Land Registry","Other","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury","Operational Delivery","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury","Operational Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury","Policy","Inner London - West","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Defence","Operational Delivery","Dorset and Somerset","30","[c]","35060","33290"
"Leaver CS","2021","No function","Ministry of Defence","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Defence","Operational Research","Hampshire and Isle of Wight","20","[c]","26830","17180"
"Leaver CS","2021","No function","Ministry of Defence","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Defence","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","75","[c]","28880","26480"
"Leaver CS","2021","No function","Ministry of Defence","Science and Engineering","Hampshire and Isle of Wight","20","[c]","34030","28650"
"Leaver CS","2021","No function","Ministry of Defence","Science and Engineering","Kent","25","[c]","21520","17180"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","Internal Audit","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","42760","46610"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","Planning","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","42680","41020"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","Policy","Inner London - West","35","[c]","48610","51580"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Intelligence Analysis","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Intelligence Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Intelligence Analysis","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Intelligence Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Intelligence Analysis","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Intelligence Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Intelligence Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Intelligence Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Knowledge and Information Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Bedfordshire and Hertfordshire","125","[c]","22200","20100"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","235","[c]","21850","21240"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Cheshire","80","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Cumbria","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Derbyshire and Nottinghamshire","225","[c]","19770","18890"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Devon","110","[c]","19890","18880"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Dorset and Somerset","95","[c]","20600","19570"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","East Anglia","320","[c]","22280","19530"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","East Wales","200","[c]","21180","19570"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","East Yorkshire and Northern Lincolnshire","130","[c]","23560","20100"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Essex","65","[c]","19200","19930"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","155","[c]","20020","19930"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Greater Manchester","220","[c]","20960","19930"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Hampshire and Isle of Wight","110","[c]","21750","19930"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","135","[c]","20060","19380"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Inner London - East","165","[c]","24730","22680"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Inner London - West","305","[c]","26870","23500"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Kent","195","[c]","19950","18880"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Lancashire","180","[c]","23600","20420"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Leicestershire, Rutland and Northamptonshire","220","[c]","20430","19510"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Lincolnshire","80","[c]","19490","18080"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Merseyside","90","[c]","20850","20650"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","North Yorkshire","20","[c]","19130","19830"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Northumberland and Tyne and Wear","70","[c]","19620","19830"
"Leaver CS","2021","No function","Ministry of Justice","Operational Delivery","Outer London - East and North East","100","[c]","22480","21300"
