"Status","Year","Parent_department","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Scottish Government","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Human Resources","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Legal","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Operational Delivery","Outside London","Heterosexual / straight","100","[c]","29440","25870"
"Leaver CS","2021","Scottish Government","Operational Delivery","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Operational Delivery","Outside London","Undeclared","110","[c]","27810","22820"
"Leaver CS","2021","Scottish Government","Operational Delivery","Outside London","Unknown","135","[c]","29860","29560"
"Leaver CS","2021","Scottish Government","Operational Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Other","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Other","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Other","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Policy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Psychology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Unknown","Outside London","Heterosexual / straight","190","[c]","42100","35110"
"Leaver CS","2021","Scottish Government","Unknown","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Unknown","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Unknown","Outside London","Unknown","270","[c]","36820","30160"
"Leaver CS","2021","Scottish Government","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Operational Delivery","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Other","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Other","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Operational Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Legal","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Economics","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Economics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Economics","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Delivery","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Delivery","Outside London","Heterosexual / straight","95","[c]","23560","19520"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Delivery","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Delivery","Outside London","Unknown","65","[c]","24030","19130"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Economics","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Operational Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Policy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Science and Engineering","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Human Resources","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Legal","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Medicine","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Operational Delivery","Outside London","Heterosexual / straight","30","[c]","33890","28850"
"Leaver CS","2021","Welsh Government","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Operational Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Other","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Policy","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Policy","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Science and Engineering","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Social Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
