"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","White","Analysis","AO","50","[c]","21960","21620"
"Leaver CS","2021","White","Analysis","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","HEO","30","[c]","31660","30750"
"Leaver CS","2021","White","Analysis","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","SEO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","HEO","35","[c]","33100","33710"
"Leaver CS","2021","White","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","SEO","35","[c]","41540","41680"
"Leaver CS","2021","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","HEO","55","[c]","32070","32650"
"Leaver CS","2021","White","Communications","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","EO","45","[c]","27920","26710"
"Leaver CS","2021","White","Digital, Data & Technology","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","G7","40","[c]","56070","54510"
"Leaver CS","2021","White","Digital, Data & Technology","HEO","40","[c]","34580","33350"
"Leaver CS","2021","White","Digital, Data & Technology","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","SEO","45","[c]","41850","40580"
"Leaver CS","2021","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","HEO","35","[c]","34720","33700"
"Leaver CS","2021","White","Finance","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","SEO","30","[c]","44250","42090"
"Leaver CS","2021","White","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Grants Management","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","AO","50","[c]","21390","21130"
"Leaver CS","2021","White","Human Resources","EO","35","[c]","26330","26670"
"Leaver CS","2021","White","Human Resources","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","G7","35","[c]","56040","56220"
"Leaver CS","2021","White","Human Resources","HEO","40","[c]","33590","33250"
"Leaver CS","2021","White","Human Resources","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","SEO","45","[c]","44240","44090"
"Leaver CS","2021","White","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","AO","55","[c]","22420","21950"
"Leaver CS","2021","White","Legal","EO","40","[c]","27680","27130"
"Leaver CS","2021","White","Legal","G6","30","[c]","71260","72320"
"Leaver CS","2021","White","Legal","G7","140","[c]","55970","55610"
"Leaver CS","2021","White","Legal","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","SEO","70","[c]","43210","43460"
"Leaver CS","2021","White","No function","AA","695","[c]","17680","17180"
"Leaver CS","2021","White","No function","AO","2390","[c]","21090","20650"
"Leaver CS","2021","White","No function","EO","770","[c]","27240","26780"
"Leaver CS","2021","White","No function","G6","110","[c]","72810","70940"
"Leaver CS","2021","White","No function","G7","275","[c]","56550","54120"
"Leaver CS","2021","White","No function","HEO","515","[c]","33230","32650"
"Leaver CS","2021","White","No function","SCS level","110","[c]","103310","104580"
"Leaver CS","2021","White","No function","SEO","370","[c]","42650","41030"
"Leaver CS","2021","White","No function","Unknown","450","[c]","[c]","[c]"
"Leaver CS","2021","White","Project Delivery","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Project Delivery","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Project Delivery","EO","140","[c]","23150","22640"
"Leaver CS","2021","White","Project Delivery","G6","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Project Delivery","G7","75","[c]","53720","54540"
"Leaver CS","2021","White","Project Delivery","HEO","155","[c]","32350","32720"
"Leaver CS","2021","White","Project Delivery","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Project Delivery","SEO","145","[c]","41280","41000"
"Leaver CS","2021","White","Project Delivery","Unknown","30","[c]","43780","40530"
"Leaver CS","2021","White","Property","AA","60","[c]","18370","18610"
"Leaver CS","2021","White","Property","AO","50","[c]","23710","21710"
"Leaver CS","2021","White","Property","EO","85","[c]","27130","26340"
"Leaver CS","2021","White","Property","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","HEO","55","[c]","34210","33300"
"Leaver CS","2021","White","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","SEO","50","[c]","43100","42900"
"Leaver CS","2021","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","AA","100","[c]","19890","19560"
"Leaver CS","2021","White","Security","AO","125","[c]","34030","38120"
"Leaver CS","2021","White","Security","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","AA","370","[c]","19660","19560"
"Leaver CS","2021","White","Unknown","AO","3440","[c]","21240","21010"
"Leaver CS","2021","White","Unknown","EO","2680","[c]","27710","27570"
"Leaver CS","2021","White","Unknown","G6","255","[c]","72470","71870"
"Leaver CS","2021","White","Unknown","G7","440","[c]","55570","55200"
"Leaver CS","2021","White","Unknown","HEO","1175","[c]","34270","33960"
"Leaver CS","2021","White","Unknown","SCS level","130","[c]","89520","83680"
"Leaver CS","2021","White","Unknown","SEO","640","[c]","41370","40860"
"Leaver CS","2021","White","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Analysis","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Analysis","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Analysis","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Commercial","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Commercial","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Communications","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Communications","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Debt","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Digital, Data & Technology","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Digital, Data & Technology","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","AO","75","[c]","20520","19930"
"Leaver Dept.","2021","Asian","No function","EO","55","[c]","25830","26840"
"Leaver Dept.","2021","Asian","No function","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","G7","30","[c]","54600","53600"
"Leaver Dept.","2021","Asian","No function","HEO","70","[c]","32660","32590"
"Leaver Dept.","2021","Asian","No function","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","SEO","40","[c]","39380","39250"
"Leaver Dept.","2021","Asian","No function","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","AO","135","[c]","22460","21010"
"Leaver Dept.","2021","Asian","Unknown","EO","155","[c]","28440","27760"
"Leaver Dept.","2021","Asian","Unknown","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","HEO","95","[c]","33390","33960"
"Leaver Dept.","2021","Asian","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","SEO","50","[c]","41730","41970"
"Leaver Dept.","2021","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Debt","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","HEO","40","[c]","33580","32950"
"Leaver Dept.","2021","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","AO","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","EO","90","[c]","28200","27570"
"Leaver Dept.","2021","Black","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","HEO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
