"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Wiltshire","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Outside London","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Outside London","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","AO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","EO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","AO","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","AO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","Heterosexual / straight","65","[c]","23430","23520"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","Heterosexual / straight","40","[c]","51700","52520"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","Heterosexual / straight","115","[c]","28900","28900"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","Heterosexual / straight","65","[c]","38220","39740"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Outside London","AO","Heterosexual / straight","55","[c]","20270","19930"
"Leaver Dept.","2021","Birmingham","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Outside London","AO","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Outside London","EO","Heterosexual / straight","40","[c]","23930","22570"
