"Status","Year","Ethnicity","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","HM Land Registry","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","West Wales and The Valleys","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Bedfordshire and Hertfordshire","100","[c]","23730","22920"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","110","[c]","24530","24520"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Cheshire","60","[c]","21360","20600"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Derbyshire and Nottinghamshire","70","[c]","21660","20890"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Devon","45","[c]","22560","22850"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Dorset and Somerset","40","[c]","22740","22850"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","East Anglia","95","[c]","23380","22920"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","East Wales","95","[c]","23000","22850"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","35","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Essex","55","[c]","23280","22920"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","65","[c]","22760","22850"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Greater Manchester","55","[c]","22770","22850"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Hampshire and Isle of Wight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Inner London - East","105","[c]","28550","30220"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Inner London - West","125","[c]","29480","30220"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Kent","105","[c]","24970","27850"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Lancashire","80","[c]","22940","22850"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","60","[c]","22700","22850"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Lincolnshire","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Merseyside","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","North Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Northumberland and Tyne and Wear","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Outer London - East and North East","80","[c]","27740","28720"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Outer London - South","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Outer London - West and North West","55","[c]","28000","30720"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Shropshire and Staffordshire","100","[c]","22560","22850"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","South Yorkshire","75","[c]","22440","22850"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Surrey, East and West Sussex","90","[c]","24910","22920"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Tees Valley and Durham","75","[c]","22570","22850"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","West Midlands","50","[c]","21010","20600"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","West Wales and The Valleys","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","West Yorkshire","120","[c]","21870","22850"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","125","[c]","27150","25560"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","East Wales","175","[c]","21670","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Eastern Scotland","275","[c]","21680","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Essex","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","50","[c]","29050","25560"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Greater Manchester","405","[c]","24700","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","60","[c]","20230","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Inner London - East","40","[c]","41660","36160"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Inner London - West","50","[c]","39890","36160"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Merseyside","190","[c]","21970","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Northern Ireland","130","[c]","21930","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","585","[c]","22980","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Outer London - South","90","[c]","31810","29570"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","35","[c]","37600","31810"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Southern Scotland","115","[c]","20140","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Central Scotland","45","[c]","20740","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Midlands","175","[c]","22880","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Yorkshire","335","[c]","23200","20140"
"New entrant CS","2021","Unknown","HM Treasury (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury (excl. agencies)","Inner London - West","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","East Anglia","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","50","[c]","22750","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Essex","40","[c]","22530","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Greater Manchester","90","[c]","31600","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Hampshire and Isle of Wight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Inner London - West","290","[c]","41630","36340"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Kent","135","[c]","24030","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Merseyside","100","[c]","25690","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Northern Ireland","35","[c]","24620","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Northumberland and Tyne and Wear","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Outer London - South","225","[c]","39910","35050"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Outer London - West and North West","105","[c]","28950","28650"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","South Yorkshire","110","[c]","26470","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Surrey, East and West Sussex","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Tees Valley and Durham","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Central Scotland","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Midlands","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Wales and The Valleys","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Yorkshire","35","[c]","26700","24880"
"New entrant CS","2021","Unknown","Insolvency Service","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","Devon","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","Greater Manchester","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","Kent","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","West Midlands","35","[c]","23460","20880"
"New entrant CS","2021","Unknown","Insolvency Service","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Institute for Apprenticeships and Technical Education","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Institute for Apprenticeships and Technical Education","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal Aid Agency","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal Aid Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal Aid Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal Aid Agency","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal Aid Agency","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal Aid Agency","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","Hampshire and Isle of Wight","50","[c]","30480","26590"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Met Office","Devon","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Met Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","85","[c]","30510","25540"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Cumbria","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Devon","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","East Anglia","30","[c]","27780","25950"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Eastern Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Essex","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","29790","26350"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","70","[c]","32690","30620"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Inner London - West","40","[c]","33870","30750"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","North Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","North Yorkshire","30","[c]","29430","23540"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Overseas","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","West Central Scotland","40","[c]","24190","23540"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","45","[c]","38580","33210"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Inner London - East","65","[c]","40540","36800"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Inner London - West","125","[c]","41550","36800"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","South Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","West Yorkshire","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","Cheshire","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","Inner London - East","50","[c]","42200","37150"
"New entrant CS","2021","Unknown","National Crime Agency","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Infrastructure Commission","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Records of Scotland","Eastern Scotland","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Records of Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland Office","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland Office","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office for Budget Responsibility","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of the Public Guardian","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of the Public Guardian","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Registers of Scotland","Eastern Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Revenue Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Rural Payments Agency","Cumbria","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Rural Payments Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Rural Payments Agency","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Rural Payments Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Rural Payments Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Rural Payments Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Rural Payments Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Rural Payments Agency","Northumberland and Tyne and Wear","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Rural Payments Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Rural Payments Agency","West Yorkshire","[c]","[c]","[c]","[c]"
