"Status","Year","Ethnicity","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","HM Revenue and Customs","East of England","Outside London","25","25","[c]","[c]"
"In post","2021","Black","HM Revenue and Customs","London","London","775","755","35980","36160"
"In post","2021","Black","HM Revenue and Customs","North East (England)","Outside London","45","45","27830","25560"
"In post","2021","Black","HM Revenue and Customs","North West (England)","Outside London","170","160","26170","25560"
"In post","2021","Black","HM Revenue and Customs","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Revenue and Customs","Scotland","Outside London","65","60","26490","20140"
"In post","2021","Black","HM Revenue and Customs","South East (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Black","HM Revenue and Customs","South West (England)","Outside London","30","30","32770","31810"
"In post","2021","Black","HM Revenue and Customs","Wales","Outside London","50","45","25000","25560"
"In post","2021","Black","HM Revenue and Customs","West Midlands (England)","Outside London","140","135","29660","26330"
"In post","2021","Black","HM Revenue and Customs","Yorkshire and The Humber","Outside London","65","60","27190","25560"
"In post","2021","Black","HM Treasury","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Treasury","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Treasury","London","London","100","100","38080","32960"
"In post","2021","Black","HM Treasury","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Treasury","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Treasury","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Treasury","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Treasury","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Treasury","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Treasury","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Treasury","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Home Office","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Black","Home Office","East of England","Outside London","55","50","26290","26160"
"In post","2021","Black","Home Office","London","London","1550","1465","33890","29370"
"In post","2021","Black","Home Office","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Black","Home Office","North West (England)","Outside London","70","65","28540","25040"
"In post","2021","Black","Home Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Home Office","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","Black","Home Office","Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Black","Home Office","South East (England)","Outside London","50","45","27370","26730"
"In post","2021","Black","Home Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Home Office","Wales","Outside London","10","5","[c]","[c]"
"In post","2021","Black","Home Office","West Midlands (England)","Outside London","35","35","26230","24890"
"In post","2021","Black","Home Office","Yorkshire and The Humber","Outside London","85","80","24530","24880"
"In post","2021","Black","Ministry of Defence","East Midlands (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Black","Ministry of Defence","East of England","Outside London","45","45","32420","30750"
"In post","2021","Black","Ministry of Defence","London","London","215","215","33040","29720"
"In post","2021","Black","Ministry of Defence","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence","North West (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Black","Ministry of Defence","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Black","Ministry of Defence","Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Black","Ministry of Defence","South East (England)","Outside London","105","105","31760","28650"
"In post","2021","Black","Ministry of Defence","South West (England)","Outside London","290","290","33880","33300"
"In post","2021","Black","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence","West Midlands (England)","Outside London","35","35","28450","25830"
"In post","2021","Black","Ministry of Defence","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","Black","Ministry of Housing, Communities and Local Government","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Housing, Communities and Local Government","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Housing, Communities and Local Government","London","London","140","135","41710","38230"
"In post","2021","Black","Ministry of Housing, Communities and Local Government","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Housing, Communities and Local Government","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Housing, Communities and Local Government","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Black","Ministry of Housing, Communities and Local Government","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Housing, Communities and Local Government","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Black","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Justice","East Midlands (England)","Outside London","195","175","25970","22850"
"In post","2021","Black","Ministry of Justice","East of England","Outside London","140","135","28930","26940"
"In post","2021","Black","Ministry of Justice","London","London","2280","2220","31310","29100"
"In post","2021","Black","Ministry of Justice","North East (England)","Outside London","20","15","[c]","[c]"
"In post","2021","Black","Ministry of Justice","North West (England)","Outside London","100","95","28090","22920"
"In post","2021","Black","Ministry of Justice","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Justice","South East (England)","Outside London","280","275","30470","30560"
"In post","2021","Black","Ministry of Justice","South West (England)","Outside London","45","45","31580","28310"
"In post","2021","Black","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Justice","Wales","Outside London","25","25","[c]","[c]"
"In post","2021","Black","Ministry of Justice","West Midlands (England)","Outside London","410","385","25830","22850"
"In post","2021","Black","Ministry of Justice","Yorkshire and The Humber","Outside London","100","100","27190","25050"
"In post","2021","Black","National Crime Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","London","London","75","75","36300","36200"
"In post","2021","Black","National Crime Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Black","National Crime Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Black","National Crime Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland Office","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office for Standards in Education","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office for Standards in Education","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office for Standards in Education","London","London","25","25","[c]","[c]"
"In post","2021","Black","Office for Standards in Education","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Black","Office for Standards in Education","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office for Standards in Education","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Black","Office for Standards in Education","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Gas and Electricity Markets","London","London","45","45","44830","40250"
"In post","2021","Black","Office of Gas and Electricity Markets","Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Black","Office of Gas and Electricity Markets","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Black","Office of Rail and Road","London","London","15","10","[c]","[c]"
"In post","2021","Black","Office of Rail and Road","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Black","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Rail and Road","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Rail and Road","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Rail and Road","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other Cabinet Office Agencies","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other Cabinet Office Agencies","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other Cabinet Office Agencies","London","London","10","10","[c]","[c]"
"In post","2021","Black","Other Cabinet Office Agencies","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other Cabinet Office Agencies","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other Cabinet Office Agencies","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other Cabinet Office Agencies","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other Cabinet Office Agencies","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other Cabinet Office Agencies","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other Cabinet Office Agencies","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland Office","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Government","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Government","Scotland","Outside London","65","60","37900","32140"
"In post","2021","Black","The National Archives","London","London","5","5","[c]","[c]"
"In post","2021","Black","UK Export Finance","London","London","30","30","45430","38410"
"In post","2021","Black","UK Supreme Court","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Black","United Kingdom Statistics Authority","London","London","15","15","[c]","[c]"
"In post","2021","Black","United Kingdom Statistics Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","United Kingdom Statistics Authority","South East (England)","Outside London","35","25","23930","22520"
"In post","2021","Black","United Kingdom Statistics Authority","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","United Kingdom Statistics Authority","Wales","Outside London","20","20","[c]","[c]"
"In post","2021","Black","Wales Office","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Wales Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Water Services Regulation Authority","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Water Services Regulation Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Water Services Regulation Authority","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Black","Welsh Government","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Welsh Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Welsh Government","Wales","Outside London","15","15","[c]","[c]"
"In post","2021","Chinese","Attorney General's Departments","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Attorney General's Departments","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Attorney General's Departments","London","London","35","35","45080","51250"
"In post","2021","Chinese","Attorney General's Departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Attorney General's Departments","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Attorney General's Departments","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Attorney General's Departments","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Attorney General's Departments","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Attorney General's Departments","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Attorney General's Departments","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Attorney General's Departments","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Attorney General's Departments","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cabinet Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cabinet Office","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cabinet Office","London","London","25","25","[c]","[c]"
"In post","2021","Chinese","Cabinet Office","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cabinet Office","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cabinet Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cabinet Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cabinet Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cabinet Office","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cabinet Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cabinet Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cabinet Office","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cabinet Office","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Chancellor's other departments","London","London","5","5","[c]","[c]"
"In post","2021","Chinese","Chancellor's other departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Chancellor's other departments","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Chancellor's other departments","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Charity Commission","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Charity Commission","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Charity Commission","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Charity Commission","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Competition and Markets Authority","London","London","5","5","[c]","[c]"
"In post","2021","Chinese","Competition and Markets Authority","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Competition and Markets Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Competition and Markets Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy","London","London","45","45","45340","40760"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy","Wales","Outside London","10","10","[c]","[c]"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Digital, Culture, Media and Sport","London","London","5","5","[c]","[c]"
"In post","2021","Chinese","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Digital, Culture, Media and Sport","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Digital, Culture, Media and Sport","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Education","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Education","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Education","London","London","20","20","[c]","[c]"
"In post","2021","Chinese","Department for Education","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Education","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Chinese","Department for Education","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Education","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Chinese","Department for Education","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Environment, Food and Rural Affairs","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Environment, Food and Rural Affairs","London","London","5","5","[c]","[c]"
"In post","2021","Chinese","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Environment, Food and Rural Affairs","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Chinese","Department for Environment, Food and Rural Affairs","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","London","London","30","30","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Transport","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Transport","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Transport","London","London","20","20","[c]","[c]"
"In post","2021","Chinese","Department for Transport","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Transport","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Transport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Transport","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Transport","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Transport","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Transport","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Transport","Wales","Outside London","5","5","[c]","[c]"
"In post","2021","Chinese","Department for Transport","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Transport","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Work and Pensions","East Midlands (England)","Outside London","10","5","[c]","[c]"
"In post","2021","Chinese","Department for Work and Pensions","East of England","Outside London","10","10","[c]","[c]"
"In post","2021","Chinese","Department for Work and Pensions","London","London","35","35","30440","31060"
"In post","2021","Chinese","Department for Work and Pensions","North East (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Chinese","Department for Work and Pensions","North West (England)","Outside London","25","20","[c]","[c]"
"In post","2021","Chinese","Department for Work and Pensions","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Work and Pensions","Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Chinese","Department for Work and Pensions","South East (England)","Outside London","20","15","[c]","[c]"
"In post","2021","Chinese","Department for Work and Pensions","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Chinese","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Work and Pensions","Wales","Outside London","5","5","[c]","[c]"
"In post","2021","Chinese","Department for Work and Pensions","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Work and Pensions","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care","East of England","Outside London","10","10","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care","London","London","55","50","50510","46000"
"In post","2021","Chinese","Department of Health and Social Care","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2021","Chinese","ESTYN","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Foreign, Commonwealth and Development Office","London","London","25","25","[c]","[c]"
"In post","2021","Chinese","Foreign, Commonwealth and Development Office","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","Chinese","Foreign, Commonwealth and Development Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Foreign, Commonwealth and Development Office","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Revenue and Customs","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Chinese","HM Revenue and Customs","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","Chinese","HM Revenue and Customs","London","London","55","55","45050","36280"
