"Status","Year","Organisation","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence (excl. agencies)","Croydon","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Derby","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Derby","Undeclared","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Derby","Unknown","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Derry City and Strabane","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Derry City and Strabane","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Devon CC","Heterosexual / straight","275","265","24720","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Devon CC","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Devon CC","Undeclared","50","45","25890","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Devon CC","Unknown","70","65","20450","18800"
"In post","2021","Ministry of Defence (excl. agencies)","Dorset CC","Heterosexual / straight","450","435","29200","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Dorset CC","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Dorset CC","Undeclared","70","70","31850","29430"
"In post","2021","Ministry of Defence (excl. agencies)","Dorset CC","Unknown","35","35","31850","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Dumfries and Galloway","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Durham CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ealing","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","40","40","27950","21580"
"In post","2021","Ministry of Defence (excl. agencies)","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Ayrshire and North Ayrshire mainland","Undeclared","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Cumbria","Heterosexual / straight","60","55","25990","21130"
"In post","2021","Ministry of Defence (excl. agencies)","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Cumbria","Undeclared","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","1080","1045","31750","28210"
"In post","2021","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","20","20","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","130","125","36660","39070"
"In post","2021","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","200","200","29810","28890"
"In post","2021","Ministry of Defence (excl. agencies)","East Kent","Heterosexual / straight","105","105","26130","22080"
"In post","2021","Ministry of Defence (excl. agencies)","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Kent","Undeclared","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Merseyside","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","Heterosexual / straight","370","360","26790","26670"
"In post","2021","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","Undeclared","70","70","28220","26930"
"In post","2021","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","Unknown","30","30","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Surrey","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Sussex CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Essex Haven Gateway","Heterosexual / straight","395","380","34660","30890"
"In post","2021","Ministry of Defence (excl. agencies)","Essex Haven Gateway","LGBO","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Essex Haven Gateway","Undeclared","70","70","35800","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Essex Haven Gateway","Unknown","35","35","36820","33000"
"In post","2021","Ministry of Defence (excl. agencies)","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Fermanagh and Omagh","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Fermanagh and Omagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Flintshire and Wrexham","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Glasgow City","Heterosexual / straight","645","615","25770","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Glasgow City","LGBO","25","25","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Glasgow City","Undeclared","105","100","25920","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Glasgow City","Unknown","60","55","24330","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Gloucestershire","Heterosexual / straight","255","245","29550","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Gloucestershire","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Gloucestershire","Undeclared","50","45","30800","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Gloucestershire","Unknown","35","35","31750","31000"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester North East","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester North West","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester South East","Heterosexual / straight","270","255","27310","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester South East","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester South East","Undeclared","40","35","29330","24220"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester South East","Unknown","30","25","25360","21420"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester South West","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Gwent Valleys","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Hackney and Newham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Haringey and Islington","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","Heterosexual / straight","145","145","32890","27470"
"In post","2021","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","Undeclared","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Heart of Essex","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Herefordshire, County of","Heterosexual / straight","235","230","27320","25190"
"In post","2021","Ministry of Defence (excl. agencies)","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Herefordshire, County of","Undeclared","25","25","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Herefordshire, County of","Unknown","60","60","26490","21760"
"In post","2021","Ministry of Defence (excl. agencies)","Hertfordshire","Heterosexual / straight","335","325","41150","37640"
"In post","2021","Ministry of Defence (excl. agencies)","Hertfordshire","LGBO","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Hertfordshire","Undeclared","40","35","41070","37640"
"In post","2021","Ministry of Defence (excl. agencies)","Hertfordshire","Unknown","45","45","37940","37640"
"In post","2021","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","Heterosexual / straight","255","240","32460","29250"
"In post","2021","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","Undeclared","40","40","32680","30690"
"In post","2021","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","Unknown","35","25","36610","31870"
"In post","2021","Ministry of Defence (excl. agencies)","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","245","235","24770","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","30","30","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Isle of Anglesey","Heterosexual / straight","65","60","27400","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Isle of Anglesey","Undeclared","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Isle of Anglesey","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Kingston upon Hull, City of","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lambeth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lancaster and Wyre","Heterosexual / straight","335","310","30080","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Lancaster and Wyre","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lancaster and Wyre","Undeclared","30","25","32600","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Lancaster and Wyre","Unknown","35","35","25980","24240"
"In post","2021","Ministry of Defence (excl. agencies)","Leeds","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Leicester","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","Heterosexual / straight","255","245","28370","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","Undeclared","30","30","28680","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","Unknown","75","70","27590","20520"
"In post","2021","Ministry of Defence (excl. agencies)","Lewisham and Southwark","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lincolnshire","Heterosexual / straight","740","720","25670","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Lincolnshire","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lincolnshire","Undeclared","125","120","27960","24500"
"In post","2021","Ministry of Defence (excl. agencies)","Lincolnshire","Unknown","45","45","29310","22940"
"In post","2021","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","Heterosexual / straight","280","265","27500","22330"
"In post","2021","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","Undeclared","30","25","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Liverpool","Heterosexual / straight","260","250","27260","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Liverpool","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Liverpool","Undeclared","30","30","25420","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Liverpool","Unknown","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Manchester","Heterosexual / straight","55","50","32670","28620"
"In post","2021","Ministry of Defence (excl. agencies)","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Manchester","Undeclared","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Medway","Heterosexual / straight","80","75","27160","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Medway","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Medway","Undeclared","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Medway","Unknown","15","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Mid and East Antrim","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Mid Kent","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Mid Lancashire","Heterosexual / straight","110","105","26450","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Mid Lancashire","Undeclared","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Mid Lancashire","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Monmouthshire and Newport","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Monmouthshire and Newport","Undeclared","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Newry, Mourne and Down","Heterosexual / straight","50","50","21360","20310"
"In post","2021","Ministry of Defence (excl. agencies)","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Newry, Mourne and Down","Undeclared","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Newry, Mourne and Down","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North and North East Lincolnshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North and West Norfolk","Heterosexual / straight","245","235","25070","20920"
"In post","2021","Ministry of Defence (excl. agencies)","North and West Norfolk","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North and West Norfolk","Undeclared","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North and West Norfolk","Unknown","30","30","24810","20920"
"In post","2021","Ministry of Defence (excl. agencies)","North Hampshire","Heterosexual / straight","395","380","29760","26670"
"In post","2021","Ministry of Defence (excl. agencies)","North Hampshire","LGBO","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North Hampshire","Undeclared","70","65","29980","26670"
"In post","2021","Ministry of Defence (excl. agencies)","North Hampshire","Unknown","35","35","37090","33300"
"In post","2021","Ministry of Defence (excl. agencies)","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North Nottinghamshire","Heterosexual / straight","35","35","32950","26670"
"In post","2021","Ministry of Defence (excl. agencies)","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
