"Status","Year","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","SEO/HEO","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","SEO","Female","335","[c]","40660","40600"
"Leaver CS","2021","Unknown","SEO/HEO","SEO","Male","380","[c]","41570","40670"
"Leaver CS","2021","Unknown","SEO/HEO","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Female","280","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Male","140","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","EO","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6/G7","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","SEO/HEO","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","SEO/HEO","SEO","Female","35","[c]","39850","40210"
"Leaver Dept.","2021","Commercial","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","EO","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","G6/G7","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","G6/G7","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","SEO/HEO","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","SEO/HEO","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","SEO/HEO","SEO","Female","40","[c]","42520","42120"
"Leaver Dept.","2021","Communications","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","EO","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","G6/G7","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","G6/G7","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","G6/G7","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","G6/G7","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","SEO/HEO","HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","EO","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","EO","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","G6/G7","G7","Female","35","[c]","54690","53250"
"Leaver Dept.","2021","Finance","G6/G7","G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","SEO/HEO","SEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","AA/AO","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","EO","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","EO","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","G6/G7","G7","Female","45","[c]","55450","54300"
"Leaver Dept.","2021","Human Resources","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","SEO/HEO","HEO","Female","65","[c]","31560","32000"
"Leaver Dept.","2021","Human Resources","SEO/HEO","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","SEO/HEO","SEO","Female","35","[c]","41170","39710"
"Leaver Dept.","2021","Human Resources","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","G6/G7","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","G6/G7","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","SEO/HEO","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","G6/G7","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","G6/G7","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","G6/G7","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","AA/AO","AA","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","AA/AO","AA","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","AA/AO","AO","Female","445","[c]","20900","21010"
"Leaver Dept.","2021","Operational Delivery","AA/AO","AO","Male","310","[c]","21090","21010"
"Leaver Dept.","2021","Operational Delivery","EO","EO","Female","280","[c]","25390","24890"
"Leaver Dept.","2021","Operational Delivery","EO","EO","Male","210","[c]","25550","25020"
"Leaver Dept.","2021","Operational Delivery","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","G6/G7","G7","Female","60","[c]","53600","52980"
"Leaver Dept.","2021","Operational Delivery","G6/G7","G7","Male","55","[c]","54740","53380"
"Leaver Dept.","2021","Operational Delivery","SCS level","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","SEO/HEO","HEO","Female","170","[c]","31230","30850"
"Leaver Dept.","2021","Operational Delivery","SEO/HEO","HEO","Male","135","[c]","31490","31010"
"Leaver Dept.","2021","Operational Delivery","SEO/HEO","SEO","Female","85","[c]","40580","39920"
"Leaver Dept.","2021","Operational Delivery","SEO/HEO","SEO","Male","50","[c]","39630","38020"
"Leaver Dept.","2021","Operational Delivery","Unknown","Unknown","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","AA/AO","AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","EO","EO","Female","60","[c]","25890","26680"
"Leaver Dept.","2021","Other","EO","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","G6/G7","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SEO/HEO","HEO","Female","45","[c]","31370","32000"
"Leaver Dept.","2021","Other","SEO/HEO","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","AA/AO","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","EO","EO","Female","110","[c]","27970","27420"
"Leaver Dept.","2021","Policy","EO","EO","Male","75","[c]","27460","27550"
"Leaver Dept.","2021","Policy","G6/G7","G6","Female","70","[c]","64210","64080"
"Leaver Dept.","2021","Policy","G6/G7","G6","Male","55","[c]","63820","64540"
"Leaver Dept.","2021","Policy","G6/G7","G7","Female","230","[c]","53730","53160"
"Leaver Dept.","2021","Policy","G6/G7","G7","Male","190","[c]","53740","53360"
"Leaver Dept.","2021","Policy","SCS level","SCS level","Female","60","[c]","82420","76510"
"Leaver Dept.","2021","Policy","SCS level","SCS level","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","SEO/HEO","HEO","Female","275","[c]","33580","33120"
"Leaver Dept.","2021","Policy","SEO/HEO","HEO","Male","250","[c]","33390","33210"
"Leaver Dept.","2021","Policy","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","SEO/HEO","SEO","Female","175","[c]","40170","39910"
"Leaver Dept.","2021","Policy","SEO/HEO","SEO","Male","115","[c]","40630","39760"
"Leaver Dept.","2021","Policy","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","EO","EO","Female","35","[c]","25220","26210"
"Leaver Dept.","2021","Project Delivery","EO","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","G7","Female","40","[c]","55480","54990"
"Leaver Dept.","2021","Project Delivery","G6/G7","G7","Male","40","[c]","52380","53300"
"Leaver Dept.","2021","Project Delivery","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","HEO","Female","70","[c]","30970","31700"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","HEO","Male","55","[c]","30350","31380"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","SEO","Female","40","[c]","39650","39690"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","SEO","Male","55","[c]","39970","40440"
