"Status","Year","Age","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","Cambridgeshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Camden and City of London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Camden and City of London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Camden and City of London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cardiff and Vale of Glamorgan","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cardiff and Vale of Glamorgan","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cardiff and Vale of Glamorgan","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Central Bedfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Central Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Central Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Central Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cheshire East","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cheshire West and Chester","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chorley and West Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","City of Edinburgh","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","City of Edinburgh","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Coventry","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Coventry","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Coventry","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Coventry","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Coventry","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Croydon","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Croydon","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Croydon","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Croydon","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Croydon","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Croydon","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Croydon","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Darlington","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Darlington","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Darlington","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Derby","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Devon CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Devon CC","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Devon CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Devon CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Devon CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Dorset CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Dorset CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Dudley","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Dudley","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Durham CC","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Durham CC","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Durham CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Durham CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Ealing","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Cumbria","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Cumbria","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Kent","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Riding of Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Surrey","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Sussex CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Sussex CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Essex Haven Gateway","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Essex Thames Gateway","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Falkirk","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Falkirk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Flintshire and Wrexham","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Glasgow City","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Glasgow City","EO","20","[c]","26250","27570"
"Leaver Dept.","2021","40-49","Glasgow City","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Glasgow City","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Glasgow City","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Glasgow City","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester North East","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester North West","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester North West","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester South East","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester South East","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester South East","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester South West","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester South West","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester South West","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester South West","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Gwent Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Gwynedd","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hackney and Newham","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hackney and Newham","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Haringey and Islington","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Haringey and Islington","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Harrow and Hillingdon","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Harrow and Hillingdon","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hartlepool and Stockton-on-Tees","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hartlepool and Stockton-on-Tees","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hartlepool and Stockton-on-Tees","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Heart of Essex","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Heart of Essex","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Herefordshire, County of","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Herefordshire, County of","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hertfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hounslow and Richmond upon Thames","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hounslow and Richmond upon Thames","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inverclyde, East Renfrewshire and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Kensington & Chelsea and Hammersmith & Fulham","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Kingston upon Hull, City of","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lambeth","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lambeth","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lambeth","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lambeth","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lambeth","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lambeth","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lancaster and Wyre","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lancaster and Wyre","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Leeds","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Leeds","EO","15","[c]","25850","26750"
"Leaver Dept.","2021","40-49","Leeds","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Leeds","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Leeds","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Leeds","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Leicester","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Leicester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Leicester","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Liverpool","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Liverpool","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Liverpool","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Liverpool","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Liverpool","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Liverpool","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Manchester","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Manchester","EO","15","[c]","25780","25740"
"Leaver Dept.","2021","40-49","Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Manchester","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Manchester","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Medway","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Medway","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Medway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Medway","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mid Lancashire","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mid Lancashire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Milton Keynes","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Milton Keynes","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Milton Keynes","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Monmouthshire and Newport","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Monmouthshire and Newport","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Monmouthshire and Newport","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Monmouthshire and Newport","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North and North East Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Lanarkshire","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northumberland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northumberland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northumberland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Norwich and East Norfolk","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Nottingham","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Nottingham","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Nottingham","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Nottingham","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Nottingham","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Perth and Kinross and Stirling","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Peterborough","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Peterborough","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Peterborough","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Peterborough","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Plymouth","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Plymouth","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Plymouth","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Portsmouth","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Portsmouth","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Redbridge and Waltham Forest","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Redbridge and Waltham Forest","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sandwell","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sandwell","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sefton","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sefton","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sefton","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sefton","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sefton","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sefton","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sefton","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sheffield","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sheffield","EO","10","[c]","25590","25230"
"Leaver Dept.","2021","40-49","Sheffield","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sheffield","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sheffield","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sheffield","SEO","15","[c]","37010","36780"
"Leaver Dept.","2021","40-49","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Shropshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Shropshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Solihull","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Solihull","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Solihull","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Somerset","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Somerset","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South and West Derbyshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Lanarkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Lanarkshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Lanarkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Teesside","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Southampton","AO","[c]","[c]","[c]","[c]"
