"Status","Year","Disability","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Barnet","London","Unknown","255","245","49320","44950"
"In post","2021","Unknown","Barnsley, Doncaster and Rotherham","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Barnsley, Doncaster and Rotherham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Barnsley, Doncaster and Rotherham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Barnsley, Doncaster and Rotherham","Outside London","Unknown","170","165","24190","22890"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","740","715","38820","36740"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","30","30","34070","28840"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Undeclared","145","140","43000","40580"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","690","665","35620","31610"
"In post","2021","Unknown","Bedford","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Bedford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bedford","Outside London","Unknown","85","80","26190","24330"
"In post","2021","Unknown","Belfast","Outside London","Heterosexual / straight","120","115","33680","31960"
"In post","2021","Unknown","Belfast","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Belfast","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Belfast","Outside London","Unknown","645","610","25620","21440"
"In post","2021","Unknown","Berkshire","Outside London","Heterosexual / straight","175","170","36140","37950"
"In post","2021","Unknown","Berkshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Berkshire","Outside London","Undeclared","30","30","36500","37010"
"In post","2021","Unknown","Berkshire","Outside London","Unknown","375","360","33930","30890"
"In post","2021","Unknown","Bexley and Greenwich","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Unknown","Bexley and Greenwich","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bexley and Greenwich","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Bexley and Greenwich","London","Unknown","195","195","29750","30150"
"In post","2021","Unknown","Birmingham","Outside London","Heterosexual / straight","515","495","34310","31820"
"In post","2021","Unknown","Birmingham","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Unknown","Birmingham","Outside London","Undeclared","65","60","34710","31900"
"In post","2021","Unknown","Birmingham","Outside London","Unknown","1705","1625","29670","25560"
"In post","2021","Unknown","Blackburn with Darwen","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Blackburn with Darwen","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Blackburn with Darwen","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Blackpool","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Blackpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Blackpool","Outside London","Unknown","160","160","31150","27570"
"In post","2021","Unknown","Bournemouth and Poole","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Bournemouth and Poole","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bournemouth and Poole","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bournemouth and Poole","Outside London","Unknown","30","25","[c]","[c]"
"In post","2021","Unknown","Bradford","Outside London","Heterosexual / straight","70","60","28420","25560"
"In post","2021","Unknown","Bradford","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Bradford","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Bradford","Outside London","Unknown","510","465","25240","21010"
"In post","2021","Unknown","Breckland and South Norfolk","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Breckland and South Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Breckland and South Norfolk","Outside London","Unknown","35","35","27120","23970"
"In post","2021","Unknown","Brent","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Brent","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Brent","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Brent","London","Unknown","55","55","31100","31060"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","Outside London","Heterosexual / straight","30","30","35810","35430"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","Brighton and Hove","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Brighton and Hove","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Brighton and Hove","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Brighton and Hove","Outside London","Unknown","40","35","29510","26970"
"In post","2021","Unknown","Bristol, City of","Outside London","Heterosexual / straight","200","185","37990","34500"
"In post","2021","Unknown","Bristol, City of","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Bristol, City of","Outside London","Undeclared","40","35","41120","39850"
"In post","2021","Unknown","Bristol, City of","Outside London","Unknown","860","810","34150","30730"
"In post","2021","Unknown","Bromley","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bromley","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bromley","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bromley","London","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","Buckinghamshire CC","Outside London","Heterosexual / straight","45","45","33480","28670"
"In post","2021","Unknown","Buckinghamshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Buckinghamshire CC","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Buckinghamshire CC","Outside London","Unknown","110","105","32100","28000"
"In post","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Calderdale and Kirklees","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Calderdale and Kirklees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Calderdale and Kirklees","Outside London","Unknown","80","75","25000","26520"
"In post","2021","Unknown","Cambridgeshire CC","Outside London","Heterosexual / straight","100","95","37880","33840"
"In post","2021","Unknown","Cambridgeshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cambridgeshire CC","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Cambridgeshire CC","Outside London","Unknown","245","235","34130","28400"
"In post","2021","Unknown","Camden and City of London","London","Heterosexual / straight","80","80","39920","36160"
"In post","2021","Unknown","Camden and City of London","London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Camden and City of London","London","Undeclared","35","35","50860","44500"
"In post","2021","Unknown","Camden and City of London","London","Unknown","705","680","38890","35030"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","345","310","31850","27460"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","Undeclared","85","75","36740","31810"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","Unknown","1745","1630","27220","25560"
"In post","2021","Unknown","Causeway Coast and Glens","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Causeway Coast and Glens","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Causeway Coast and Glens","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Causeway Coast and Glens","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Bedfordshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Central Bedfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Bedfordshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Central Bedfordshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Central Hampshire","Outside London","Heterosexual / straight","150","145","33500","32600"
"In post","2021","Unknown","Central Hampshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Central Hampshire","Outside London","Undeclared","35","35","35430","33630"
"In post","2021","Unknown","Central Hampshire","Outside London","Unknown","365","355","40740","37320"
"In post","2021","Unknown","Central Valleys","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","Central Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Valleys","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Central Valleys","Outside London","Unknown","80","80","39200","32610"
"In post","2021","Unknown","Cheshire East","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cheshire East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cheshire East","Outside London","Unknown","60","60","25440","23970"
"In post","2021","Unknown","Cheshire West and Chester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cheshire West and Chester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cheshire West and Chester","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Chorley and West Lancashire","Outside London","Heterosexual / straight","50","45","33300","32770"
"In post","2021","Unknown","Chorley and West Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chorley and West Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chorley and West Lancashire","Outside London","Unknown","140","135","26640","25300"
"In post","2021","Unknown","City of Edinburgh","Outside London","Heterosexual / straight","1250","1190","41160","35810"
"In post","2021","Unknown","City of Edinburgh","Outside London","LGBO","85","80","39160","33650"
"In post","2021","Unknown","City of Edinburgh","Outside London","Undeclared","875","830","30860","29350"
"In post","2021","Unknown","City of Edinburgh","Outside London","Unknown","2815","2680","33330","30080"
"In post","2021","Unknown","Clackmannanshire and Fife","Outside London","Heterosexual / straight","130","125","33260","33650"
"In post","2021","Unknown","Clackmannanshire and Fife","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Clackmannanshire and Fife","Outside London","Undeclared","75","60","25710","22820"
"In post","2021","Unknown","Clackmannanshire and Fife","Outside London","Unknown","250","235","29920","28410"
"In post","2021","Unknown","Conwy and Denbighshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","Conwy and Denbighshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Conwy and Denbighshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Conwy and Denbighshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","60","55","25360","21130"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","Unknown","90","80","27880","26350"
"In post","2021","Unknown","Coventry","Outside London","Heterosexual / straight","125","125","34490","29730"
"In post","2021","Unknown","Coventry","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Coventry","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Coventry","Outside London","Unknown","210","205","39530","36500"
"In post","2021","Unknown","Croydon","London","Heterosexual / straight","155","145","39760","35050"
"In post","2021","Unknown","Croydon","London","LGBO","10","5","[c]","[c]"
"In post","2021","Unknown","Croydon","London","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Croydon","London","Unknown","1060","1030","36460","32520"
"In post","2021","Unknown","Darlington","Outside London","Heterosexual / straight","45","45","34570","31590"
"In post","2021","Unknown","Darlington","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Darlington","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Darlington","Outside London","Unknown","60","60","36060","29360"
"In post","2021","Unknown","Derby","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Derby","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Derby","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Derby","Outside London","Unknown","60","55","24810","24610"
"In post","2021","Unknown","Derry City and Strabane","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Derry City and Strabane","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Devon CC","Outside London","Heterosexual / straight","115","110","30040","25550"
"In post","2021","Unknown","Devon CC","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Devon CC","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Devon CC","Outside London","Unknown","235","220","24580","21150"
"In post","2021","Unknown","Dorset CC","Outside London","Heterosexual / straight","65","60","27720","22640"
"In post","2021","Unknown","Dorset CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dorset CC","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Dorset CC","Outside London","Unknown","225","210","28390","23970"
"In post","2021","Unknown","Dudley","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Dudley","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dudley","Outside London","Unknown","65","65","24080","21010"
"In post","2021","Unknown","Dumfries and Galloway","Outside London","Heterosexual / straight","70","65","32010","33650"
"In post","2021","Unknown","Dumfries and Galloway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dumfries and Galloway","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Dumfries and Galloway","Outside London","Unknown","110","100","27970","25920"
"In post","2021","Unknown","Durham CC","Outside London","Heterosexual / straight","130","125","24400","22350"
"In post","2021","Unknown","Durham CC","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Durham CC","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Durham CC","Outside London","Unknown","580","555","23660","22350"
"In post","2021","Unknown","Ealing","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Ealing","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ealing","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ealing","London","Unknown","35","35","30370","31060"
"In post","2021","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","Heterosexual / straight","40","35","31940","29270"
"In post","2021","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","Undeclared","40","35","25970","22820"
"In post","2021","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","55","55","23200","22230"
"In post","2021","Unknown","East Cumbria","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","East Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Cumbria","Outside London","Unknown","30","30","[c]","[c]"
"In post","2021","Unknown","East Derbyshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Heterosexual / straight","275","265","32050","33650"
"In post","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Undeclared","55","55","32430","29350"
"In post","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","405","400","29780","28890"
"In post","2021","Unknown","East Kent","Outside London","Heterosexual / straight","95","90","30530","26970"
"In post","2021","Unknown","East Kent","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","East Kent","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","East Kent","Outside London","Unknown","255","245","26830","24880"
"In post","2021","Unknown","East Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Lancashire","Outside London","Unknown","20","15","[c]","[c]"
"In post","2021","Unknown","East Lothian and Midlothian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Lothian and Midlothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Lothian and Midlothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Merseyside","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","East Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Merseyside","Outside London","Unknown","55","55","28940","27570"
"In post","2021","Unknown","East Riding of Yorkshire","Outside London","Heterosexual / straight","60","60","27310","26670"
"In post","2021","Unknown","East Riding of Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Riding of Yorkshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","East Riding of Yorkshire","Outside London","Unknown","125","120","25970","24920"
"In post","2021","Unknown","East Surrey","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","East Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Surrey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Surrey","Outside London","Unknown","110","110","31130","31980"
"In post","2021","Unknown","East Sussex CC","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","East Sussex CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Sussex CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Sussex CC","Outside London","Unknown","85","80","25260","25500"
"In post","2021","Unknown","Enfield","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Enfield","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Enfield","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Enfield","London","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Essex Haven Gateway","Outside London","Heterosexual / straight","35","30","37540","33630"
"In post","2021","Unknown","Essex Haven Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex Haven Gateway","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Essex Haven Gateway","Outside London","Unknown","50","45","32210","26130"
"In post","2021","Unknown","Essex Thames Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex Thames Gateway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex Thames Gateway","Outside London","Unknown","40","35","24150","24180"
"In post","2021","Unknown","Falkirk","Outside London","Heterosexual / straight","145","135","34080","33650"
"In post","2021","Unknown","Falkirk","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Falkirk","Outside London","Undeclared","45","35","25250","22820"
"In post","2021","Unknown","Falkirk","Outside London","Unknown","355","325","30090","33650"
"In post","2021","Unknown","Fermanagh and Omagh","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Fermanagh and Omagh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Fermanagh and Omagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Flintshire and Wrexham","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","Flintshire and Wrexham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Flintshire and Wrexham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Flintshire and Wrexham","Outside London","Unknown","155","150","25570","23970"
"In post","2021","Unknown","Glasgow City","Outside London","Heterosexual / straight","850","800","38980","33650"
"In post","2021","Unknown","Glasgow City","Outside London","LGBO","35","35","34720","30930"
"In post","2021","Unknown","Glasgow City","Outside London","Undeclared","265","240","29450","26550"
"In post","2021","Unknown","Glasgow City","Outside London","Unknown","1650","1565","31800","27780"
"In post","2021","Unknown","Gloucestershire","Outside London","Heterosexual / straight","50","50","30770","27130"
"In post","2021","Unknown","Gloucestershire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Gloucestershire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Gloucestershire","Outside London","Unknown","145","140","27360","22920"
"In post","2021","Unknown","Greater Manchester North East","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester North East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester North East","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester North East","Outside London","Unknown","70","70","25320","27570"
"In post","2021","Unknown","Greater Manchester North West","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Greater Manchester North West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester North West","Outside London","Unknown","70","65","24000","24440"
"In post","2021","Unknown","Greater Manchester South East","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Unknown","Greater Manchester South East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester South East","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester South East","Outside London","Unknown","45","45","25630","22420"
"In post","2021","Unknown","Greater Manchester South West","Outside London","Heterosexual / straight","120","110","29290","25560"
"In post","2021","Unknown","Greater Manchester South West","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Greater Manchester South West","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2021","Unknown","Greater Manchester South West","Outside London","Unknown","1440","1370","28520","25560"
"In post","2021","Unknown","Gwent Valleys","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Gwent Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Gwent Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Gwent Valleys","Outside London","Unknown","40","40","25500","26180"
"In post","2021","Unknown","Gwynedd","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Gwynedd","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Gwynedd","Outside London","Unknown","25","20","[c]","[c]"
"In post","2021","Unknown","Hackney and Newham","London","Heterosexual / straight","65","60","37180","32520"
"In post","2021","Unknown","Hackney and Newham","London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Hackney and Newham","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Hackney and Newham","London","Unknown","350","335","36380","34500"
"In post","2021","Unknown","Haringey and Islington","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Haringey and Islington","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Haringey and Islington","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Haringey and Islington","London","Unknown","225","225","27700","30220"
"In post","2021","Unknown","Harrow and Hillingdon","London","Heterosexual / straight","40","40","25550","25630"
"In post","2021","Unknown","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Harrow and Hillingdon","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Harrow and Hillingdon","London","Unknown","170","170","28970","28650"
"In post","2021","Unknown","Hartlepool and Stockton-on-Tees","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Hartlepool and Stockton-on-Tees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Hartlepool and Stockton-on-Tees","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Hartlepool and Stockton-on-Tees","Outside London","Unknown","80","75","24970","24770"
"In post","2021","Unknown","Heart of Essex","Outside London","Heterosexual / straight","35","35","31410","26970"
"In post","2021","Unknown","Heart of Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Heart of Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Heart of Essex","Outside London","Unknown","105","105","28310","25850"
"In post","2021","Unknown","Herefordshire, County of","Outside London","Heterosexual / straight","35","30","29580","26670"
"In post","2021","Unknown","Herefordshire, County of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Herefordshire, County of","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Herefordshire, County of","Outside London","Unknown","55","50","27050","22500"
"In post","2021","Unknown","Hertfordshire","Outside London","Heterosexual / straight","180","180","38190","34140"
"In post","2021","Unknown","Hertfordshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Hertfordshire","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2021","Unknown","Hertfordshire","Outside London","Unknown","245","240","35490","31810"
"In post","2021","Unknown","Hounslow and Richmond upon Thames","London","Heterosexual / straight","65","60","33710","31060"
"In post","2021","Unknown","Hounslow and Richmond upon Thames","London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Hounslow and Richmond upon Thames","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Hounslow and Richmond upon Thames","London","Unknown","330","315","32520","30720"
"In post","2021","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Heterosexual / straight","105","100","33510","33650"
"In post","2021","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
