"Status","Year","Organisation","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Revenue and Customs (excl. agencies)","Other","Surrey, East and West Sussex","West Sussex (South West)","25","20","28390","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","Other","West Central Scotland","Glasgow City","15","15","45570","42520"
"In post","2021","HM Revenue and Customs (excl. agencies)","Other","West Central Scotland","North Lanarkshire","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Other","West Midlands","Birmingham","25","25","45060","39000"
"In post","2021","HM Revenue and Customs (excl. agencies)","Other","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Other","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Other","West Yorkshire","Bradford","20","20","27440","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Other","West Yorkshire","Leeds","30","30","47770","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Derbyshire and Nottinghamshire","Nottingham","25","25","43930","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Essex","Southend-on-Sea","60","55","41040","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Greater Manchester","Greater Manchester South West","85","80","44510","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Greater Manchester","Manchester","20","20","47760","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Hampshire and Isle of Wight","Portsmouth","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Inner London - East","Hackney and Newham","60","55","54610","59160"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Inner London - East","Tower Hamlets","165","155","55870","59160"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Inner London - West","Camden and City of London","50","50","47710","41760"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Inner London - West","Westminster","325","310","60220","59160"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Lancashire","Mid Lancashire","50","50","40240","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Merseyside","Liverpool","65","60","42500","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Merseyside","Sefton","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Northumberland and Tyne and Wear","Sunderland","10","10","41360","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Northumberland and Tyne and Wear","Tyneside","50","45","45070","46170"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Outer London - South","Croydon","65","60","61840","59940"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Shropshire and Staffordshire","Telford and Wrekin","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","Southern Scotland","South Lanarkshire","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","West Central Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","West Midlands","Birmingham","25","20","58590","55010"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","West Midlands","Solihull","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","West Yorkshire","Bradford","15","10","43390","38980"
"In post","2021","HM Revenue and Customs (excl. agencies)","Policy","West Yorkshire","Leeds","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","85","80","45690","38640"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","East Anglia","Suffolk","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","65","60","43210","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Eastern Scotland","City of Edinburgh","35","35","40980","35370"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Eastern Scotland","West Lothian","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Essex","Southend-on-Sea","75","70","40710","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","20","20","45760","42520"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Greater Manchester","Greater Manchester South West","85","80","41970","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Greater Manchester","Manchester","50","50","43430","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Hampshire and Isle of Wight","Portsmouth","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Inner London - East","Hackney and Newham","30","30","47190","41850"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Inner London - East","Tower Hamlets","165","155","49990","43970"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Inner London - West","Camden and City of London","25","25","47220","42250"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Inner London - West","Westminster","75","75","53950","45960"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Lancashire","Mid Lancashire","195","185","40480","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Merseyside","Liverpool","280","270","41770","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Merseyside","Sefton","45","45","40290","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Northern Ireland","Belfast","25","25","44220","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Northumberland and Tyne and Wear","Sunderland","40","40","39700","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Northumberland and Tyne and Wear","Tyneside","645","615","41050","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Outer London - South","Croydon","40","40","53180","45960"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Shropshire and Staffordshire","Telford and Wrekin","135","125","42490","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Southern Scotland","South Lanarkshire","50","50","41350","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Surrey, East and West Sussex","West Sussex (South West)","25","20","42980","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","West Central Scotland","Glasgow City","45","40","40170","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","West Central Scotland","North Lanarkshire","35","30","36030","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","West Midlands","Birmingham","60","60","44130","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","West Yorkshire","Bradford","95","95","42150","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","West Yorkshire","Leeds","20","20","39800","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Derbyshire and Nottinghamshire","Nottingham","90","90","44350","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Eastern Scotland","City of Edinburgh","10","10","36780","35000"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Greater Manchester","Greater Manchester South West","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Inner London - East","Tower Hamlets","10","10","36960","36160"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Inner London - West","Camden and City of London","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Merseyside","Sefton","15","15","35230","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Northern Ireland","Belfast","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Northumberland and Tyne and Wear","Tyneside","35","30","34410","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Outer London - South","Croydon","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","Surrey, East and West Sussex","West Sussex (South West)","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","West Midlands","Birmingham","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Property","West Yorkshire","Leeds","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","East Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","Essex","Southend-on-Sea","10","10","32120","26850"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","Greater Manchester","Greater Manchester South West","15","15","44380","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","Inner London - East","Tower Hamlets","10","10","52450","59160"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","Inner London - West","Camden and City of London","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","Lancashire","Mid Lancashire","10","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","Merseyside","Liverpool","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","Northumberland and Tyne and Wear","Tyneside","20","15","46380","47550"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","Shropshire and Staffordshire","Telford and Wrekin","50","45","37280","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","West Yorkshire","Bradford","20","20","38270","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Security","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Social Research","Greater Manchester","Greater Manchester South West","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Social Research","Greater Manchester","Manchester","10","10","42610","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Social Research","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Social Research","Inner London - East","Tower Hamlets","25","25","48810","47350"
"In post","2021","HM Revenue and Customs (excl. agencies)","Social Research","Inner London - West","Westminster","15","10","45090","41760"
"In post","2021","HM Revenue and Customs (excl. agencies)","Social Research","Merseyside","Liverpool","15","15","41710","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Social Research","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Social Research","Outer London - South","Croydon","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Statistics","Essex","Southend-on-Sea","25","25","43620","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Statistics","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Statistics","Greater Manchester","Manchester","65","65","36650","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Statistics","Inner London - East","Hackney and Newham","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Statistics","Inner London - East","Tower Hamlets","50","45","47570","41800"
"In post","2021","HM Revenue and Customs (excl. agencies)","Statistics","Inner London - West","Camden and City of London","15","15","42310","36160"
"In post","2021","HM Revenue and Customs (excl. agencies)","Statistics","Inner London - West","Westminster","60","60","50570","41790"
"In post","2021","HM Revenue and Customs (excl. agencies)","Statistics","Merseyside","Liverpool","25","25","39360","31960"
"In post","2021","HM Revenue and Customs (excl. agencies)","Statistics","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Statistics","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Statistics","Outer London - South","Croydon","10","10","41710","41760"
"In post","2021","HM Revenue and Customs (excl. agencies)","Statistics","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Statistics","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Statistics","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Statistics","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Statistics","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Statistics","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Bedfordshire and Hertfordshire","Hertfordshire","10","10","32130","32520"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","170","155","37710","35000"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Derbyshire and Nottinghamshire","Nottingham","1275","1210","33120","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","East Anglia","Peterborough","20","15","41340","36810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","East Anglia","Suffolk","125","110","35990","31950"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","East Wales","Cardiff and Vale of Glamorgan","1635","1555","29970","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","East Wales","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Eastern Scotland","Angus and Dundee City","75","70","26440","21440"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Eastern Scotland","City of Edinburgh","975","925","29680","27460"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Essex","Southend-on-Sea","110","100","31330","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","565","530","39780","32020"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Greater Manchester","Greater Manchester South West","1055","1015","31800","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Greater Manchester","Manchester","610","580","35310","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Hampshire and Isle of Wight","Portsmouth","380","340","31220","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Inner London - East","Hackney and Newham","635","595","40340","36240"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Inner London - East","Tower Hamlets","155","150","42820","38480"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Inner London - West","Camden and City of London","295","280","41840","36240"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Inner London - West","Westminster","280","265","53070","59160"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Kent","East Kent","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Kent","Mid Kent","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Lancashire","Mid Lancashire","165","135","27900","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Leicestershire, Rutland and Northamptonshire","Leicester","100","95","30530","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Merseyside","Liverpool","730","695","33650","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Merseyside","Sefton","730","675","28380","21440"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Northern Ireland","Belfast","630","595","32790","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Northumberland and Tyne and Wear","Sunderland","390","365","26730","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Northumberland and Tyne and Wear","Tyneside","1680","1615","29570","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Outer London - South","Croydon","850","810","41460","36230"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Outer London - West and North West","Ealing","20","20","34320","32520"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Outer London - West and North West","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Shropshire and Staffordshire","Telford and Wrekin","70","65","35630","31870"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","South Yorkshire","Sheffield","25","20","40160","32100"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Southern Scotland","South Lanarkshire","405","370","30150","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Surrey, East and West Sussex","West Sussex (South West)","10","10","37900","35000"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Tees Valley and Durham","Durham CC","80","75","28100","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","West Central Scotland","Glasgow City","560","520","35320","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","West Central Scotland","North Lanarkshire","55","50","28320","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","West Midlands","Birmingham","1210","1150","33990","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","West Midlands","Solihull","20","20","45790","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","West Midlands","Wolverhampton","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","West Wales and The Valleys","Swansea","10","10","31310","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","West Yorkshire","Bradford","275","255","28990","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tax","West Yorkshire","Leeds","1275","1225","31920","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","30","30","24670","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Unknown","Derbyshire and Nottinghamshire","Nottingham","305","295","32230","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Unknown","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Unknown","East Anglia","Suffolk","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Unknown","East Wales","Cardiff and Vale of Glamorgan","325","315","25990","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Unknown","Eastern Scotland","Angus and Dundee City","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Unknown","Eastern Scotland","City of Edinburgh","115","110","28300","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Unknown","Essex","Southend-on-Sea","30","30","38140","32430"
"In post","2021","HM Revenue and Customs (excl. agencies)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","150","145","32010","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Unknown","Greater Manchester","Greater Manchester South West","350","345","29670","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Unknown","Greater Manchester","Manchester","160","155","30840","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Unknown","Hampshire and Isle of Wight","Portsmouth","15","10","21490","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Unknown","Inner London - East","Hackney and Newham","55","55","48870","41760"
"In post","2021","HM Revenue and Customs (excl. agencies)","Unknown","Inner London - East","Tower Hamlets","155","150","53760","59160"
"In post","2021","HM Revenue and Customs (excl. agencies)","Unknown","Inner London - West","Camden and City of London","55","55","46460","41760"
"In post","2021","HM Revenue and Customs (excl. agencies)","Unknown","Inner London - West","Westminster","310","305","56830","59160"
