"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Other","South East (England)","Surrey, East and West Sussex","140","135","22830","21020"
"In post","2021","Unknown","Other","South West (England)","Cornwall and Isles of Scilly","210","200","23300","21130"
"In post","2021","Unknown","Other","South West (England)","Devon","340","325","25470","21130"
"In post","2021","Unknown","Other","South West (England)","Dorset and Somerset","450","435","25270","21130"
"In post","2021","Unknown","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","1105","1060","27150","22080"
"In post","2021","Unknown","Other","Unknown","Unknown","1855","1855","37500","34160"
"In post","2021","Unknown","Other","Wales","East Wales","440","420","31080","24360"
"In post","2021","Unknown","Other","Wales","West Wales and The Valleys","550","525","39630","37410"
"In post","2021","Unknown","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","145","140","22200","20920"
"In post","2021","Unknown","Other","West Midlands (England)","Shropshire and Staffordshire","625","605","26770","26670"
"In post","2021","Unknown","Other","West Midlands (England)","West Midlands","140","130","24740","21430"
"In post","2021","Unknown","Other","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","405","390","26100","26670"
"In post","2021","Unknown","Other","Yorkshire and The Humber","North Yorkshire","560","540","22550","20920"
"In post","2021","Unknown","Other","Yorkshire and The Humber","South Yorkshire","115","110","29900","25690"
"In post","2021","Unknown","Other","Yorkshire and The Humber","West Yorkshire","65","65","26020","21430"
"In post","2021","Unknown","Planning","London","Inner London - West","5","5","[c]","[c]"
"In post","2021","Unknown","Planning","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","Wales","East Wales","25","25","43160","37410"
"In post","2021","Unknown","Planning","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Unknown","Planning","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","East of England","Bedfordshire and Hertfordshire","45","45","48810","45200"
"In post","2021","Unknown","Policy","East of England","East Anglia","10","10","42100","40580"
"In post","2021","Unknown","Policy","East of England","Essex","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","London","Inner London - East","45","40","54760","53620"
"In post","2021","Unknown","Policy","London","Inner London - West","2645","2585","51870","47480"
"In post","2021","Unknown","Policy","London","Outer London - South","155","150","49100","45070"
"In post","2021","Unknown","Policy","London","Outer London - West and North West","10","10","33640","32300"
"In post","2021","Unknown","Policy","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","North East (England)","Tees Valley and Durham","20","15","41890","37100"
"In post","2021","Unknown","Policy","North West (England)","Greater Manchester","100","95","41980","37100"
"In post","2021","Unknown","Policy","North West (England)","Lancashire","35","35","29270","26670"
"In post","2021","Unknown","Policy","North West (England)","Merseyside","65","65","37740","37450"
"In post","2021","Unknown","Policy","Northern Ireland","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","Overseas","Overseas","45","45","55320","56670"
"In post","2021","Unknown","Policy","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Scotland","West Central Scotland","80","75","23510","20920"
"In post","2021","Unknown","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","45","45","37680","35300"
"In post","2021","Unknown","Policy","South East (England)","Hampshire and Isle of Wight","95","90","37350","33300"
"In post","2021","Unknown","Policy","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","South East (England)","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","South West (England)","Cornwall and Isles of Scilly","10","10","23480","21350"
"In post","2021","Unknown","Policy","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","75","70","42180","40000"
"In post","2021","Unknown","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Wales","East Wales","1040","990","44420","37410"
"In post","2021","Unknown","Policy","Wales","West Wales and The Valleys","570","540","40530","37410"
"In post","2021","Unknown","Policy","West Midlands (England)","Shropshire and Staffordshire","15","15","36660","33300"
"In post","2021","Unknown","Policy","West Midlands (England)","West Midlands","70","70","43460","36780"
"In post","2021","Unknown","Policy","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Yorkshire and The Humber","South Yorkshire","125","120","44380","37460"
"In post","2021","Unknown","Policy","Yorkshire and The Humber","West Yorkshire","10","10","[c]","[c]"
"In post","2021","Unknown","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","East of England","East Anglia","35","35","39540","31140"
"In post","2021","Unknown","Project Delivery","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","London","Inner London - East","10","10","[c]","[c]"
"In post","2021","Unknown","Project Delivery","London","Inner London - West","310","305","51310","45070"
"In post","2021","Unknown","Project Delivery","London","Outer London - South","490","480","47640","42410"
"In post","2021","Unknown","Project Delivery","London","Outer London - West and North West","25","25","46360","41970"
"In post","2021","Unknown","Project Delivery","North East (England)","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","Unknown","Project Delivery","North East (England)","Tees Valley and Durham","35","35","32880","30830"
"In post","2021","Unknown","Project Delivery","North West (England)","Greater Manchester","35","35","43140","41140"
"In post","2021","Unknown","Project Delivery","North West (England)","Merseyside","165","160","37790","37450"
"In post","2021","Unknown","Project Delivery","Northern Ireland","Northern Ireland","10","10","33000","30980"
"In post","2021","Unknown","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Scotland","West Central Scotland","30","30","39170","37660"
"In post","2021","Unknown","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","South East (England)","Kent","20","20","39960","37550"
"In post","2021","Unknown","Project Delivery","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","South West (England)","Devon","5","5","[c]","[c]"
"In post","2021","Unknown","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","45","45","44010","39940"
"In post","2021","Unknown","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Wales","East Wales","75","65","43180","41560"
"In post","2021","Unknown","Project Delivery","Wales","West Wales and The Valleys","20","15","38920","37410"
"In post","2021","Unknown","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","West Midlands (England)","West Midlands","20","20","39010","37460"
"In post","2021","Unknown","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Yorkshire and The Humber","South Yorkshire","75","75","38980","37460"
"In post","2021","Unknown","Project Delivery","Yorkshire and The Humber","West Yorkshire","20","20","37880","37460"
"In post","2021","Unknown","Property","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Unknown","Property","London","Inner London - West","20","20","55550","54400"
"In post","2021","Unknown","Property","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","North East (England)","Tees Valley and Durham","15","15","32090","29730"
"In post","2021","Unknown","Property","North West (England)","Greater Manchester","10","10","50240","50130"
"In post","2021","Unknown","Property","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2021","Unknown","Property","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Wales","East Wales","35","35","37540","28850"
"In post","2021","Unknown","Property","Wales","West Wales and The Valleys","35","30","41730","37410"
"In post","2021","Unknown","Property","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Yorkshire and The Humber","South Yorkshire","20","20","41320","36640"
"In post","2021","Unknown","Property","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","Unknown","Psychology","South East (England)","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","Unknown","Psychology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","East Midlands (England)","Lincolnshire","40","40","24350","22500"
"In post","2021","Unknown","Science and Engineering","East of England","Bedfordshire and Hertfordshire","180","175","49180","45570"
"In post","2021","Unknown","Science and Engineering","East of England","East Anglia","110","110","25640","25000"
"In post","2021","Unknown","Science and Engineering","East of England","Essex","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","London","Inner London - East","140","135","49170","41080"
"In post","2021","Unknown","Science and Engineering","London","Inner London - West","120","115","57540","57430"
"In post","2021","Unknown","Science and Engineering","London","Outer London - East and North East","30","30","31540","33950"
"In post","2021","Unknown","Science and Engineering","London","Outer London - South","30","30","47660","40410"
"In post","2021","Unknown","Science and Engineering","London","Outer London - West and North West","10","10","26440","24000"
"In post","2021","Unknown","Science and Engineering","North East (England)","Northumberland and Tyne and Wear","15","15","22660","22500"
"In post","2021","Unknown","Science and Engineering","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North West (England)","Cheshire","10","10","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North West (England)","Greater Manchester","10","10","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North West (England)","Merseyside","10","10","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Northern Ireland","Northern Ireland","30","30","24580","23250"
"In post","2021","Unknown","Science and Engineering","Overseas","Overseas","50","50","42740","41190"
"In post","2021","Unknown","Science and Engineering","Scotland","Eastern Scotland","30","25","26740","22500"
"In post","2021","Unknown","Science and Engineering","Scotland","Highlands and Islands","40","40","22530","22500"
"In post","2021","Unknown","Science and Engineering","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Scotland","West Central Scotland","105","105","43390","45300"
"In post","2021","Unknown","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","60","60","35300","33000"
"In post","2021","Unknown","Science and Engineering","South East (England)","Hampshire and Isle of Wight","260","255","32410","33300"
"In post","2021","Unknown","Science and Engineering","South East (England)","Kent","10","10","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","South East (England)","Surrey, East and West Sussex","30","30","46490","52290"
"In post","2021","Unknown","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","80","80","22660","22500"
"In post","2021","Unknown","Science and Engineering","South West (England)","Devon","95","95","32460","26670"
"In post","2021","Unknown","Science and Engineering","South West (England)","Dorset and Somerset","90","90","30290","25190"
"In post","2021","Unknown","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","340","335","40690","40580"
"In post","2021","Unknown","Science and Engineering","Unknown","Unknown","75","70","27340","27370"
"In post","2021","Unknown","Science and Engineering","Wales","East Wales","65","65","41610","37410"
"In post","2021","Unknown","Science and Engineering","Wales","West Wales and The Valleys","35","35","43050","47000"
"In post","2021","Unknown","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","35","30","26890","25000"
"In post","2021","Unknown","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","30","30","24210","22500"
"In post","2021","Unknown","Science and Engineering","West Midlands (England)","West Midlands","35","35","33460","32190"
"In post","2021","Unknown","Science and Engineering","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Yorkshire and The Humber","North Yorkshire","80","80","27050","26670"
"In post","2021","Unknown","Science and Engineering","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Unknown","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","London","Inner London - West","90","85","37350","35070"
"In post","2021","Unknown","Security","London","Outer London - South","135","130","30610","25630"
"In post","2021","Unknown","Security","London","Outer London - West and North West","30","30","27190","23920"
"In post","2021","Unknown","Security","North West (England)","Greater Manchester","30","30","33670","31070"
"In post","2021","Unknown","Security","North West (England)","Merseyside","15","15","23940","21430"
"In post","2021","Unknown","Security","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","South East (England)","Kent","15","15","22350","17990"
"In post","2021","Unknown","Security","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Yorkshire and The Humber","South Yorkshire","15","15","21300","17990"
"In post","2021","Unknown","Security","Yorkshire and The Humber","West Yorkshire","10","10","[c]","[c]"
"In post","2021","Unknown","Social Research","London","Inner London - East","5","5","[c]","[c]"
"In post","2021","Unknown","Social Research","London","Inner London - West","85","85","48820","43560"
"In post","2021","Unknown","Social Research","London","Outer London - South","10","10","[c]","[c]"
"In post","2021","Unknown","Social Research","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Social Research","Wales","East Wales","70","70","44820","47000"
"In post","2021","Unknown","Social Research","Wales","West Wales and The Valleys","70","65","44840","47000"
"In post","2021","Unknown","Social Research","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Statistics","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Statistics","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Statistics","London","Inner London - West","55","55","44740","42280"
"In post","2021","Unknown","Statistics","London","Outer London - South","30","30","38930","35490"
"In post","2021","Unknown","Statistics","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","Unknown","Statistics","Wales","East Wales","80","75","39450","37410"
"In post","2021","Unknown","Statistics","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tax","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","2295","2030","26060","27570"
"In post","2021","Unknown","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","1645","1460","25530","27570"
"In post","2021","Unknown","Unknown","East Midlands (England)","Lincolnshire","580","510","26420","27570"
"In post","2021","Unknown","Unknown","East of England","Bedfordshire and Hertfordshire","1235","1135","29480","29290"
"In post","2021","Unknown","Unknown","East of England","East Anglia","1885","1660","27080","27570"
"In post","2021","Unknown","Unknown","East of England","Essex","1645","1495","29050","29290"
"In post","2021","Unknown","Unknown","London","Inner London - East","2970","2770","30270","31060"
"In post","2021","Unknown","Unknown","London","Inner London - West","3185","3060","43680","37610"
"In post","2021","Unknown","Unknown","London","Outer London - East and North East","1940","1780","30190","31060"
"In post","2021","Unknown","Unknown","London","Outer London - South","865","815","31780","31060"
"In post","2021","Unknown","Unknown","London","Outer London - West and North West","1735","1615","31020","31060"
"In post","2021","Unknown","Unknown","North East (England)","Northumberland and Tyne and Wear","7210","6410","27770","27570"
"In post","2021","Unknown","Unknown","North East (England)","Tees Valley and Durham","2340","2050","25060","27570"
"In post","2021","Unknown","Unknown","North West (England)","Cheshire","935","845","25480","27570"
"In post","2021","Unknown","Unknown","North West (England)","Cumbria","265","230","26610","27570"
"In post","2021","Unknown","Unknown","North West (England)","Greater Manchester","5185","4740","27440","27570"
"In post","2021","Unknown","Unknown","North West (England)","Lancashire","7685","6960","27270","27570"
"In post","2021","Unknown","Unknown","North West (England)","Merseyside","3925","3435","26160","27570"
"In post","2021","Unknown","Unknown","Northern Ireland","Northern Ireland","15","15","35010","27420"
"In post","2021","Unknown","Unknown","Overseas","Overseas","300","295","47010","35750"
"In post","2021","Unknown","Unknown","Scotland","Eastern Scotland","10360","9700","37030","30650"
"In post","2021","Unknown","Unknown","Scotland","Highlands and Islands","755","695","28090","27570"
"In post","2021","Unknown","Unknown","Scotland","North Eastern Scotland","815","760","33810","29190"
"In post","2021","Unknown","Unknown","Scotland","Southern Scotland","1485","1320","28000","27570"
"In post","2021","Unknown","Unknown","Scotland","West Central Scotland","7055","6460","31610","27570"
"In post","2021","Unknown","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","1180","1080","28450","27570"
"In post","2021","Unknown","Unknown","South East (England)","Hampshire and Isle of Wight","1510","1330","27180","27570"
"In post","2021","Unknown","Unknown","South East (England)","Kent","1750","1640","28920","29290"
"In post","2021","Unknown","Unknown","South East (England)","Surrey, East and West Sussex","2440","2185","26690","27570"
"In post","2021","Unknown","Unknown","South West (England)","Cornwall and Isles of Scilly","835","745","25490","27570"
"In post","2021","Unknown","Unknown","South West (England)","Devon","2075","1775","25600","27570"
"In post","2021","Unknown","Unknown","South West (England)","Dorset and Somerset","975","855","26980","27570"
"In post","2021","Unknown","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","2460","2205","28980","27570"
"In post","2021","Unknown","Unknown","Unknown","Unknown","935","870","30720","27570"
"In post","2021","Unknown","Unknown","Wales","East Wales","2270","2055","26380","27570"
"In post","2021","Unknown","Unknown","Wales","West Wales and The Valleys","3415","3035","25550","27570"
"In post","2021","Unknown","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","980","860","25400","27570"
"In post","2021","Unknown","Unknown","West Midlands (England)","Shropshire and Staffordshire","1600","1410","27060","27570"
"In post","2021","Unknown","Unknown","West Midlands (England)","West Midlands","5205","4580","26090","27570"
"In post","2021","Unknown","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","1210","1035","25920","27570"
"In post","2021","Unknown","Unknown","Yorkshire and The Humber","North Yorkshire","430","390","27960","27570"
"In post","2021","Unknown","Unknown","Yorkshire and The Humber","South Yorkshire","3300","2905","30310","27570"
"In post","2021","Unknown","Unknown","Yorkshire and The Humber","West Yorkshire","4360","3940","30030","27570"
"In post","2021","Unknown","Veterinarian","South East (England)","Surrey, East and West Sussex","15","15","58520","59430"
"In post","2021","Unknown","Veterinarian","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"Leaver CS","2021","Analysis","Communications","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Digital, Data and Technology","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Economics","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Economics","London","Inner London - West","55","[c]","29880","24300"
"Leaver CS","2021","Analysis","Economics","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Economics","Wales","East Wales","25","[c]","19550","19130"
"Leaver CS","2021","Analysis","Economics","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Finance","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Human Resources","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Intelligence Analysis","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Intelligence Analysis","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Knowledge and Information Management","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Operational Delivery","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Operational Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Operational Research","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Operational Research","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Operational Research","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Operational Research","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Other","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Other","London","Inner London - West","15","[c]","40940","31180"
"Leaver CS","2021","Analysis","Policy","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Project Delivery","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Science and Engineering","East of England","East Anglia","15","[c]","37940","37280"
"Leaver CS","2021","Analysis","Science and Engineering","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Science and Engineering","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Science and Engineering","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Science and Engineering","South West (England)","Dorset and Somerset","15","[c]","27760","24920"
"Leaver CS","2021","Analysis","Social Research","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Social Research","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Social Research","South East (England)","Hampshire and Isle of Wight","10","[c]","30900","29540"
"Leaver CS","2021","Analysis","Social Research","Wales","East Wales","10","[c]","34150","37020"
"Leaver CS","2021","Analysis","Social Research","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Social Research","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Social Research","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Statistics","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Statistics","London","Inner London - West","15","[c]","32170","26040"
"Leaver CS","2021","Analysis","Statistics","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Statistics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Statistics","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Statistics","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Statistics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Statistics","Wales","East Wales","10","[c]","37980","30420"
"Leaver CS","2021","Analysis","Statistics","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Unknown","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Commercial","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Commercial","East of England","East Anglia","10","[c]","39040","40640"
"Leaver CS","2021","Commercial","Commercial","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Commercial","London","Inner London - West","15","[c]","57840","50700"
"Leaver CS","2021","Commercial","Commercial","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Commercial","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Commercial","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Commercial","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Commercial","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Commercial","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Commercial","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Commercial","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Commercial","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","40680","36350"
"Leaver CS","2021","Commercial","Commercial","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Commercial","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Commercial","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","37980","35900"
"Leaver CS","2021","Commercial","Commercial","Wales","East Wales","10","[c]","31610","28270"
"Leaver CS","2021","Commercial","Commercial","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Commercial","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
