"Status","Year","Age","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Derbyshire and Nottinghamshire","Outside London","125","[c]","21680","21010"
"Leaver CS","2021","20-29","Devon","Outside London","95","[c]","22710","21050"
"Leaver CS","2021","20-29","Dorset and Somerset","Outside London","60","[c]","24350","21800"
"Leaver CS","2021","20-29","East Anglia","Outside London","145","[c]","22910","21090"
"Leaver CS","2021","20-29","East Wales","Outside London","240","[c]","23060","21010"
"Leaver CS","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","50","[c]","23290","22350"
"Leaver CS","2021","20-29","Eastern Scotland","Outside London","140","[c]","24460","22820"
"Leaver CS","2021","20-29","Essex","Outside London","45","[c]","25070","24180"
"Leaver CS","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","345","[c]","24340","22420"
"Leaver CS","2021","20-29","Greater Manchester","Outside London","195","[c]","24770","23530"
"Leaver CS","2021","20-29","Hampshire and Isle of Wight","Outside London","145","[c]","23290","20920"
"Leaver CS","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","60","[c]","21320","21010"
"Leaver CS","2021","20-29","Highlands and Islands","Outside London","10","[c]","23960","22230"
"Leaver CS","2021","20-29","Inner London - East","London","280","[c]","30600","27520"
"Leaver CS","2021","20-29","Inner London - West","London","970","[c]","29440","27500"
"Leaver CS","2021","20-29","Kent","Outside London","100","[c]","20750","17710"
"Leaver CS","2021","20-29","Lancashire","Outside London","100","[c]","22120","21010"
"Leaver CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","110","[c]","22490","19950"
"Leaver CS","2021","20-29","Lincolnshire","Outside London","35","[c]","27100","27570"
"Leaver CS","2021","20-29","Merseyside","Outside London","140","[c]","22240","21430"
"Leaver CS","2021","20-29","North Eastern Scotland","Outside London","10","[c]","24850","22220"
"Leaver CS","2021","20-29","North Yorkshire","Outside London","35","[c]","24440","21950"
"Leaver CS","2021","20-29","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northumberland and Tyne and Wear","Outside London","160","[c]","22440","21010"
"Leaver CS","2021","20-29","Outer London - East and North East","London","50","[c]","29020","31060"
"Leaver CS","2021","20-29","Outer London - South","London","95","[c]","28160","27760"
"Leaver CS","2021","20-29","Outer London - West and North West","London","115","[c]","26530","26000"
"Leaver CS","2021","20-29","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Shropshire and Staffordshire","Outside London","125","[c]","21240","18880"
"Leaver CS","2021","20-29","South Yorkshire","Outside London","105","[c]","23530","21010"
"Leaver CS","2021","20-29","Southern Scotland","Outside London","30","[c]","24650","21710"
"Leaver CS","2021","20-29","Surrey, East and West Sussex","Outside London","100","[c]","24830","24270"
"Leaver CS","2021","20-29","Tees Valley and Durham","Outside London","85","[c]","22230","21010"
"Leaver CS","2021","20-29","Unknown","Unknown","200","[c]","28450","28000"
"Leaver CS","2021","20-29","West Central Scotland","Outside London","100","[c]","24020","21850"
"Leaver CS","2021","20-29","West Midlands","Outside London","155","[c]","23970","21010"
"Leaver CS","2021","20-29","West Wales and The Valleys","Outside London","120","[c]","21800","21590"
"Leaver CS","2021","20-29","West Yorkshire","Outside London","205","[c]","25120","21010"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","Outside London","60","[c]","30020","27570"
"Leaver CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","110","[c]","32900","29290"
"Leaver CS","2021","30-39","Cheshire","Outside London","25","[c]","31340","28800"
"Leaver CS","2021","30-39","Cornwall and Isles of Scilly","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cumbria","Outside London","15","[c]","22890","21050"
"Leaver CS","2021","30-39","Derbyshire and Nottinghamshire","Outside London","90","[c]","25750","23480"
"Leaver CS","2021","30-39","Devon","Outside London","80","[c]","24540","21010"
"Leaver CS","2021","30-39","Dorset and Somerset","Outside London","45","[c]","30280","27870"
"Leaver CS","2021","30-39","East Anglia","Outside London","135","[c]","27930","27570"
"Leaver CS","2021","30-39","East Wales","Outside London","170","[c]","32960","29200"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Outside London","35","[c]","25830","21820"
"Leaver CS","2021","30-39","Eastern Scotland","Outside London","185","[c]","31850","28870"
"Leaver CS","2021","30-39","Essex","Outside London","60","[c]","28010","24380"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","210","[c]","33200","31500"
"Leaver CS","2021","30-39","Greater Manchester","Outside London","145","[c]","28680","27570"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","Outside London","110","[c]","31370","29540"
"Leaver CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","45","[c]","23560","23340"
"Leaver CS","2021","30-39","Highlands and Islands","Outside London","15","[c]","26800","26590"
"Leaver CS","2021","30-39","Inner London - East","London","245","[c]","42620","39880"
"Leaver CS","2021","30-39","Inner London - West","London","590","[c]","46560","49280"
"Leaver CS","2021","30-39","Kent","Outside London","85","[c]","25110","24140"
"Leaver CS","2021","30-39","Lancashire","Outside London","65","[c]","23540","21010"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","80","[c]","25290","21010"
"Leaver CS","2021","30-39","Lincolnshire","Outside London","35","[c]","27660","29930"
"Leaver CS","2021","30-39","Merseyside","Outside London","80","[c]","25090","22720"
"Leaver CS","2021","30-39","North Eastern Scotland","Outside London","20","[c]","30320","28620"
"Leaver CS","2021","30-39","North Yorkshire","Outside London","20","[c]","32610","26750"
"Leaver CS","2021","30-39","Northern Ireland","Outside London","25","[c]","27440","27540"
"Leaver CS","2021","30-39","Northumberland and Tyne and Wear","Outside London","125","[c]","24020","21010"
"Leaver CS","2021","30-39","Outer London - East and North East","London","45","[c]","30580","31060"
"Leaver CS","2021","30-39","Outer London - South","London","65","[c]","33740","31060"
"Leaver CS","2021","30-39","Outer London - West and North West","London","95","[c]","34210","31060"
"Leaver CS","2021","30-39","Overseas","Overseas","25","[c]","34780","35000"
"Leaver CS","2021","30-39","Shropshire and Staffordshire","Outside London","70","[c]","26640","22640"
"Leaver CS","2021","30-39","South Yorkshire","Outside London","65","[c]","31070","27570"
"Leaver CS","2021","30-39","Southern Scotland","Outside London","40","[c]","29380","26530"
"Leaver CS","2021","30-39","Surrey, East and West Sussex","Outside London","90","[c]","29640","27570"
"Leaver CS","2021","30-39","Tees Valley and Durham","Outside London","70","[c]","28170","21010"
"Leaver CS","2021","30-39","Unknown","Unknown","130","[c]","39400","32000"
"Leaver CS","2021","30-39","West Central Scotland","Outside London","90","[c]","29160","26180"
"Leaver CS","2021","30-39","West Midlands","Outside London","140","[c]","32270","27570"
"Leaver CS","2021","30-39","West Wales and The Valleys","Outside London","110","[c]","25410","21590"
"Leaver CS","2021","30-39","West Yorkshire","Outside London","135","[c]","30520","27570"
"Leaver CS","2021","40-49","Bedfordshire and Hertfordshire","Outside London","55","[c]","37060","27920"
"Leaver CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","90","[c]","34780","29290"
"Leaver CS","2021","40-49","Cheshire","Outside London","20","[c]","28540","25330"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","Outside London","20","[c]","30600","26670"
"Leaver CS","2021","40-49","Cumbria","Outside London","10","[c]","24270","20430"
"Leaver CS","2021","40-49","Derbyshire and Nottinghamshire","Outside London","95","[c]","29340","27350"
"Leaver CS","2021","40-49","Devon","Outside London","80","[c]","28270","21010"
"Leaver CS","2021","40-49","Dorset and Somerset","Outside London","45","[c]","27070","26700"
"Leaver CS","2021","40-49","East Anglia","Outside London","135","[c]","30640","27570"
"Leaver CS","2021","40-49","East Wales","Outside London","115","[c]","38030","37410"
"Leaver CS","2021","40-49","East Yorkshire and Northern Lincolnshire","Outside London","55","[c]","23890","21540"
"Leaver CS","2021","40-49","Eastern Scotland","Outside London","150","[c]","35880","30540"
"Leaver CS","2021","40-49","Essex","Outside London","45","[c]","28580","25080"
"Leaver CS","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","145","[c]","39200","33300"
"Leaver CS","2021","40-49","Greater Manchester","Outside London","100","[c]","29870","27230"
"Leaver CS","2021","40-49","Hampshire and Isle of Wight","Outside London","100","[c]","32920","28650"
"Leaver CS","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","25","[c]","24160","21760"
"Leaver CS","2021","40-49","Highlands and Islands","Outside London","10","[c]","27620","26200"
"Leaver CS","2021","40-49","Inner London - East","London","140","[c]","47770","41190"
"Leaver CS","2021","40-49","Inner London - West","London","375","[c]","56180","54910"
"Leaver CS","2021","40-49","Kent","Outside London","85","[c]","28750","28650"
"Leaver CS","2021","40-49","Lancashire","Outside London","90","[c]","25320","21010"
"Leaver CS","2021","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","95","[c]","30450","27260"
"Leaver CS","2021","40-49","Lincolnshire","Outside London","40","[c]","31630","29930"
"Leaver CS","2021","40-49","Merseyside","Outside London","65","[c]","28990","26440"
"Leaver CS","2021","40-49","North Eastern Scotland","Outside London","15","[c]","29380","26030"
"Leaver CS","2021","40-49","North Yorkshire","Outside London","35","[c]","38190","30720"
"Leaver CS","2021","40-49","Northern Ireland","Outside London","30","[c]","27080","21430"
"Leaver CS","2021","40-49","Northumberland and Tyne and Wear","Outside London","100","[c]","29130","24250"
"Leaver CS","2021","40-49","Outer London - East and North East","London","35","[c]","28730","31060"
"Leaver CS","2021","40-49","Outer London - South","London","55","[c]","37170","31290"
"Leaver CS","2021","40-49","Outer London - West and North West","London","70","[c]","34830","31060"
"Leaver CS","2021","40-49","Overseas","Overseas","35","[c]","42370","37830"
"Leaver CS","2021","40-49","Shropshire and Staffordshire","Outside London","65","[c]","29770","22350"
"Leaver CS","2021","40-49","South Yorkshire","Outside London","70","[c]","33470","27570"
"Leaver CS","2021","40-49","Southern Scotland","Outside London","20","[c]","34540","27570"
"Leaver CS","2021","40-49","Surrey, East and West Sussex","Outside London","80","[c]","30330","28320"
"Leaver CS","2021","40-49","Tees Valley and Durham","Outside London","90","[c]","28710","22350"
"Leaver CS","2021","40-49","Unknown","Unknown","90","[c]","47090","36970"
"Leaver CS","2021","40-49","West Central Scotland","Outside London","85","[c]","28650","25200"
"Leaver CS","2021","40-49","West Midlands","Outside London","150","[c]","37980","27570"
"Leaver CS","2021","40-49","West Wales and The Valleys","Outside London","100","[c]","27140","21590"
"Leaver CS","2021","40-49","West Yorkshire","Outside London","120","[c]","30490","27570"
"Leaver CS","2021","50-59","Bedfordshire and Hertfordshire","Outside London","150","[c]","31130","25970"
"Leaver CS","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","150","[c]","35250","29930"
"Leaver CS","2021","50-59","Cheshire","Outside London","55","[c]","28940","25400"
"Leaver CS","2021","50-59","Cornwall and Isles of Scilly","Outside London","20","[c]","26190","21130"
"Leaver CS","2021","50-59","Cumbria","Outside London","30","[c]","31010","23570"
"Leaver CS","2021","50-59","Derbyshire and Nottinghamshire","Outside London","135","[c]","30270","26890"
"Leaver CS","2021","50-59","Devon","Outside London","160","[c]","29670","26670"
"Leaver CS","2021","50-59","Dorset and Somerset","Outside London","70","[c]","28930","26930"
"Leaver CS","2021","50-59","East Anglia","Outside London","260","[c]","33450","27570"
"Leaver CS","2021","50-59","East Wales","Outside London","320","[c]","34590","27570"
"Leaver CS","2021","50-59","East Yorkshire and Northern Lincolnshire","Outside London","190","[c]","27860","26840"
"Leaver CS","2021","50-59","Eastern Scotland","Outside London","260","[c]","38000","33650"
"Leaver CS","2021","50-59","Essex","Outside London","75","[c]","33480","29290"
"Leaver CS","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","280","[c]","39660","36810"
"Leaver CS","2021","50-59","Greater Manchester","Outside London","210","[c]","33820","27370"
"Leaver CS","2021","50-59","Hampshire and Isle of Wight","Outside London","170","[c]","31300","27570"
"Leaver CS","2021","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","50","[c]","26810","26060"
"Leaver CS","2021","50-59","Highlands and Islands","Outside London","20","[c]","32280","26720"
"Leaver CS","2021","50-59","Inner London - East","London","180","[c]","50060","40980"
"Leaver CS","2021","50-59","Inner London - West","London","520","[c]","56340","53550"
"Leaver CS","2021","50-59","Kent","Outside London","150","[c]","29650","27240"
"Leaver CS","2021","50-59","Lancashire","Outside London","185","[c]","28240","26890"
"Leaver CS","2021","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","175","[c]","26760","26380"
"Leaver CS","2021","50-59","Lincolnshire","Outside London","120","[c]","29490","29930"
"Leaver CS","2021","50-59","Merseyside","Outside London","180","[c]","32770","27360"
"Leaver CS","2021","50-59","North Eastern Scotland","Outside London","55","[c]","37730","29600"
"Leaver CS","2021","50-59","North Yorkshire","Outside London","65","[c]","36710","30810"
"Leaver CS","2021","50-59","Northern Ireland","Outside London","65","[c]","29920","22330"
"Leaver CS","2021","50-59","Northumberland and Tyne and Wear","Outside London","210","[c]","28390","26120"
"Leaver CS","2021","50-59","Outer London - East and North East","London","45","[c]","30920","30370"
"Leaver CS","2021","50-59","Outer London - South","London","90","[c]","42550","34250"
"Leaver CS","2021","50-59","Outer London - West and North West","London","115","[c]","38770","31060"
"Leaver CS","2021","50-59","Overseas","Overseas","35","[c]","47580","41800"
"Leaver CS","2021","50-59","Shropshire and Staffordshire","Outside London","100","[c]","29920","27350"
"Leaver CS","2021","50-59","South Yorkshire","Outside London","175","[c]","31590","27570"
"Leaver CS","2021","50-59","Southern Scotland","Outside London","55","[c]","31710","29650"
"Leaver CS","2021","50-59","Surrey, East and West Sussex","Outside London","105","[c]","32730","27720"
"Leaver CS","2021","50-59","Tees Valley and Durham","Outside London","170","[c]","30320","26600"
"Leaver CS","2021","50-59","Unknown","Unknown","145","[c]","54550","39180"
"Leaver CS","2021","50-59","West Central Scotland","Outside London","155","[c]","33910","33020"
"Leaver CS","2021","50-59","West Midlands","Outside London","295","[c]","36780","29580"
"Leaver CS","2021","50-59","West Wales and The Valleys","Outside London","170","[c]","27420","21950"
"Leaver CS","2021","50-59","West Yorkshire","Outside London","235","[c]","33650","27570"
"Leaver CS","2021","60-64","Bedfordshire and Hertfordshire","Outside London","75","[c]","32970","31100"
"Leaver CS","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","115","[c]","34470","30630"
"Leaver CS","2021","60-64","Cheshire","Outside London","35","[c]","30340","26500"
"Leaver CS","2021","60-64","Cornwall and Isles of Scilly","Outside London","25","[c]","27120","26090"
"Leaver CS","2021","60-64","Cumbria","Outside London","30","[c]","27910","27570"
"Leaver CS","2021","60-64","Derbyshire and Nottinghamshire","Outside London","95","[c]","29820","27570"
"Leaver CS","2021","60-64","Devon","Outside London","95","[c]","26670","21830"
"Leaver CS","2021","60-64","Dorset and Somerset","Outside London","70","[c]","33860","33840"
"Leaver CS","2021","60-64","East Anglia","Outside London","160","[c]","35280","28910"
"Leaver CS","2021","60-64","East Wales","Outside London","200","[c]","40250","29200"
"Leaver CS","2021","60-64","East Yorkshire and Northern Lincolnshire","Outside London","75","[c]","31630","29050"
"Leaver CS","2021","60-64","Eastern Scotland","Outside London","220","[c]","39590","33650"
"Leaver CS","2021","60-64","Essex","Outside London","65","[c]","30540","26570"
"Leaver CS","2021","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","235","[c]","42170","38750"
"Leaver CS","2021","60-64","Greater Manchester","Outside London","170","[c]","34020","27570"
"Leaver CS","2021","60-64","Hampshire and Isle of Wight","Outside London","170","[c]","31690","27570"
"Leaver CS","2021","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","40","[c]","24680","26580"
"Leaver CS","2021","60-64","Highlands and Islands","Outside London","20","[c]","32640","29750"
"Leaver CS","2021","60-64","Inner London - East","London","100","[c]","50230","40170"
"Leaver CS","2021","60-64","Inner London - West","London","345","[c]","54180","49200"
"Leaver CS","2021","60-64","Kent","Outside London","80","[c]","28420","27240"
"Leaver CS","2021","60-64","Lancashire","Outside London","145","[c]","28400","26930"
"Leaver CS","2021","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","100","[c]","27340","26500"
"Leaver CS","2021","60-64","Lincolnshire","Outside London","60","[c]","31020","26520"
"Leaver CS","2021","60-64","Merseyside","Outside London","145","[c]","30850","27240"
"Leaver CS","2021","60-64","North Eastern Scotland","Outside London","30","[c]","42320","35230"
"Leaver CS","2021","60-64","North Yorkshire","Outside London","65","[c]","36600","32350"
"Leaver CS","2021","60-64","Northern Ireland","Outside London","45","[c]","25180","22100"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","Outside London","255","[c]","30420","26380"
"Leaver CS","2021","60-64","Outer London - East and North East","London","30","[c]","30290","30940"
"Leaver CS","2021","60-64","Outer London - South","London","65","[c]","38370","31060"
"Leaver CS","2021","60-64","Outer London - West and North West","London","75","[c]","37840","31680"
"Leaver CS","2021","60-64","Overseas","Overseas","20","[c]","48170","41160"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","Outside London","90","[c]","29610","27570"
"Leaver CS","2021","60-64","South Yorkshire","Outside London","130","[c]","29790","26890"
"Leaver CS","2021","60-64","Southern Scotland","Outside London","65","[c]","32870","29190"
"Leaver CS","2021","60-64","Surrey, East and West Sussex","Outside London","80","[c]","34900","28260"
"Leaver CS","2021","60-64","Tees Valley and Durham","Outside London","125","[c]","28610","26890"
"Leaver CS","2021","60-64","Unknown","Unknown","85","[c]","42080","36580"
"Leaver CS","2021","60-64","West Central Scotland","Outside London","150","[c]","34380","28220"
"Leaver CS","2021","60-64","West Midlands","Outside London","215","[c]","34650","27570"
"Leaver CS","2021","60-64","West Wales and The Valleys","Outside London","150","[c]","29930","26130"
"Leaver CS","2021","60-64","West Yorkshire","Outside London","155","[c]","31040","26300"
"Leaver CS","2021","65+","Bedfordshire and Hertfordshire","Outside London","55","[c]","29360","25310"
"Leaver CS","2021","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","95","[c]","30200","26780"
"Leaver CS","2021","65+","Cheshire","Outside London","30","[c]","23230","21100"
"Leaver CS","2021","65+","Cornwall and Isles of Scilly","Outside London","10","[c]","28800","22290"
"Leaver CS","2021","65+","Cumbria","Outside London","15","[c]","22110","20360"
"Leaver CS","2021","65+","Derbyshire and Nottinghamshire","Outside London","85","[c]","24200","21010"
"Leaver CS","2021","65+","Devon","Outside London","100","[c]","25940","22220"
"Leaver CS","2021","65+","Dorset and Somerset","Outside London","60","[c]","29050","27070"
"Leaver CS","2021","65+","East Anglia","Outside London","150","[c]","29900","26160"
"Leaver CS","2021","65+","East Wales","Outside London","140","[c]","31810","25490"
"Leaver CS","2021","65+","East Yorkshire and Northern Lincolnshire","Outside London","50","[c]","27360","26910"
"Leaver CS","2021","65+","Eastern Scotland","Outside London","145","[c]","32710","27570"
"Leaver CS","2021","65+","Essex","Outside London","40","[c]","25970","26670"
"Leaver CS","2021","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","180","[c]","34160","31640"
"Leaver CS","2021","65+","Greater Manchester","Outside London","135","[c]","27430","21350"
"Leaver CS","2021","65+","Hampshire and Isle of Wight","Outside London","160","[c]","28690","22660"
"Leaver CS","2021","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","45","[c]","25530","25660"
"Leaver CS","2021","65+","Highlands and Islands","Outside London","15","[c]","24220","22920"
"Leaver CS","2021","65+","Inner London - East","London","75","[c]","43700","31060"
"Leaver CS","2021","65+","Inner London - West","London","215","[c]","43730","36390"
"Leaver CS","2021","65+","Kent","Outside London","60","[c]","28060","26650"
"Leaver CS","2021","65+","Lancashire","Outside London","125","[c]","25170","21010"
"Leaver CS","2021","65+","Leicestershire, Rutland and Northamptonshire","Outside London","75","[c]","24080","21010"
"Leaver CS","2021","65+","Lincolnshire","Outside London","35","[c]","25490","23750"
"Leaver CS","2021","65+","Merseyside","Outside London","155","[c]","25230","21430"
"Leaver CS","2021","65+","North Eastern Scotland","Outside London","20","[c]","39880","33770"
"Leaver CS","2021","65+","North Yorkshire","Outside London","40","[c]","29750","23130"
"Leaver CS","2021","65+","Northern Ireland","Outside London","20","[c]","27650","21120"
"Leaver CS","2021","65+","Northumberland and Tyne and Wear","Outside London","210","[c]","23860","21010"
"Leaver CS","2021","65+","Outer London - East and North East","London","15","[c]","27190","30310"
"Leaver CS","2021","65+","Outer London - South","London","70","[c]","30070","25780"
"Leaver CS","2021","65+","Outer London - West and North West","London","90","[c]","30750","29280"
"Leaver CS","2021","65+","Overseas","Overseas","15","[c]","40740","40750"
"Leaver CS","2021","65+","Shropshire and Staffordshire","Outside London","60","[c]","27110","26120"
"Leaver CS","2021","65+","South Yorkshire","Outside London","85","[c]","27060","21620"
"Leaver CS","2021","65+","Southern Scotland","Outside London","55","[c]","26310","23340"
"Leaver CS","2021","65+","Surrey, East and West Sussex","Outside London","90","[c]","27290","24500"
"Leaver CS","2021","65+","Tees Valley and Durham","Outside London","75","[c]","23820","21010"
"Leaver CS","2021","65+","Unknown","Unknown","25","[c]","36980","32060"
"Leaver CS","2021","65+","West Central Scotland","Outside London","130","[c]","27910","22230"
"Leaver CS","2021","65+","West Midlands","Outside London","140","[c]","28540","21430"
"Leaver CS","2021","65+","West Wales and The Valleys","Outside London","120","[c]","25930","21590"
"Leaver CS","2021","65+","West Yorkshire","Outside London","90","[c]","26870","26640"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","London","65","[c]","35800","27030"
"Leaver CS","2021","Unknown","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Yorkshire","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Bedfordshire and Hertfordshire","Outside London","10","[c]","40640","38690"
"Leaver Dept.","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","34840","31180"
"Leaver Dept.","2021","20-29","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cumbria","Outside London","10","[c]","20260","20430"
"Leaver Dept.","2021","20-29","Derbyshire and Nottinghamshire","Outside London","55","[c]","22160","21010"
"Leaver Dept.","2021","20-29","Devon","Outside London","15","[c]","23340","21050"
"Leaver Dept.","2021","20-29","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Anglia","Outside London","20","[c]","27980","27520"
"Leaver Dept.","2021","20-29","East Wales","Outside London","135","[c]","26930","26290"
"Leaver Dept.","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Eastern Scotland","Outside London","60","[c]","27950","24860"
"Leaver Dept.","2021","20-29","Essex","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","235","[c]","26980","27470"
"Leaver Dept.","2021","20-29","Greater Manchester","Outside London","135","[c]","26090","24860"
"Leaver Dept.","2021","20-29","Hampshire and Isle of Wight","Outside London","55","[c]","26050","26670"
"Leaver Dept.","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Inner London - East","London","170","[c]","35290","32580"
"Leaver Dept.","2021","20-29","Inner London - West","London","1890","[c]","35980","33570"
"Leaver Dept.","2021","20-29","Kent","Outside London","15","[c]","26260","24180"
"Leaver Dept.","2021","20-29","Lancashire","Outside London","45","[c]","24230","24020"
"Leaver Dept.","2021","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","15","[c]","21570","20920"
"Leaver Dept.","2021","20-29","Merseyside","Outside London","95","[c]","24130","24110"
"Leaver Dept.","2021","20-29","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North Yorkshire","Outside London","25","[c]","29300","28440"
"Leaver Dept.","2021","20-29","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northumberland and Tyne and Wear","Outside London","140","[c]","23840","21010"
"Leaver Dept.","2021","20-29","Outer London - East and North East","London","20","[c]","28640","30300"
"Leaver Dept.","2021","20-29","Outer London - South","London","90","[c]","31250","28810"
"Leaver Dept.","2021","20-29","Outer London - West and North West","London","30","[c]","28610","28670"
"Leaver Dept.","2021","20-29","Overseas","Overseas","25","[c]","39670","37910"
"Leaver Dept.","2021","20-29","Shropshire and Staffordshire","Outside London","25","[c]","21880","20500"
"Leaver Dept.","2021","20-29","South Yorkshire","Outside London","40","[c]","28720","27570"
"Leaver Dept.","2021","20-29","Southern Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Surrey, East and West Sussex","Outside London","40","[c]","24850","25100"
"Leaver Dept.","2021","20-29","Tees Valley and Durham","Outside London","40","[c]","22440","21100"
"Leaver Dept.","2021","20-29","Unknown","Unknown","470","[c]","32260","32000"
"Leaver Dept.","2021","20-29","West Central Scotland","Outside London","70","[c]","24180","24050"
"Leaver Dept.","2021","20-29","West Midlands","Outside London","110","[c]","23520","21010"
"Leaver Dept.","2021","20-29","West Wales and The Valleys","Outside London","40","[c]","23840","21590"
"Leaver Dept.","2021","20-29","West Yorkshire","Outside London","110","[c]","25760","24890"
"Leaver Dept.","2021","30-39","Bedfordshire and Hertfordshire","Outside London","15","[c]","44930","40610"
"Leaver Dept.","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","33690","32710"
"Leaver Dept.","2021","30-39","Cheshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cumbria","Outside London","5","[c]","[c]","[c]"
