"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Land Registry","Derbyshire and Nottinghamshire","Nottingham","560","510","31980","27130"
"In post","2021","HM Land Registry","Devon","Plymouth","920","850","34820","33840"
"In post","2021","HM Land Registry","Dorset and Somerset","Dorset CC","285","255","29180","27130"
"In post","2021","HM Land Registry","East Anglia","Peterborough","285","260","31050","27130"
"In post","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","335","305","29120","27130"
"In post","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","345","300","30310","27130"
"In post","2021","HM Land Registry","Lancashire","Mid Lancashire","410","370","29070","27130"
"In post","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Leicester","310","285","29170","27130"
"In post","2021","HM Land Registry","Merseyside","Wirral","495","440","29650","27130"
"In post","2021","HM Land Registry","Outer London - South","Croydon","375","355","41430","37290"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","Telford and Wrekin","340","310","28790","27130"
"In post","2021","HM Land Registry","Tees Valley and Durham","Durham CC","710","645","28370","27130"
"In post","2021","HM Land Registry","West Midlands","Coventry","265","240","30880","27130"
"In post","2021","HM Land Registry","West Wales and The Valleys","Swansea","720","645","29080","27130"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","Hertfordshire","50","45","31110","29570"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","315","285","34710","32520"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","135","135","23190","20140"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","30","30","42100","43830"
"In post","2021","HM Revenue and Customs","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","25","20","35840","32290"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","3475","3270","32740","31810"
"In post","2021","HM Revenue and Customs","Devon","Devon CC","70","65","35250","32110"
"In post","2021","HM Revenue and Customs","Devon","Plymouth","350","325","24970","21100"
"In post","2021","HM Revenue and Customs","East Anglia","Cambridgeshire CC","45","45","36210","33250"
"In post","2021","HM Revenue and Customs","East Anglia","Norwich and East Norfolk","40","40","32550","27640"
"In post","2021","HM Revenue and Customs","East Anglia","Peterborough","45","40","34860","31840"
"In post","2021","HM Revenue and Customs","East Anglia","Suffolk","550","510","29360","28130"
"In post","2021","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","4210","3890","27960","25560"
"In post","2021","HM Revenue and Customs","East Wales","Flintshire and Wrexham","85","80","39050","40010"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","80","70","31660","28780"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Eastern Scotland","Angus and Dundee City","300","275","23610","21400"
"In post","2021","HM Revenue and Customs","Eastern Scotland","City of Edinburgh","2055","1940","28350","25560"
"In post","2021","HM Revenue and Customs","Eastern Scotland","West Lothian","15","15","34550","31810"
"In post","2021","HM Revenue and Customs","Essex","Essex Haven Gateway","70","70","32490","28990"
"In post","2021","HM Revenue and Customs","Essex","Southend-on-Sea","1030","930","33360","31810"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","1400","1315","35240","31810"
"In post","2021","HM Revenue and Customs","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","3860","3635","30830","25560"
"In post","2021","HM Revenue and Customs","Greater Manchester","Manchester","1925","1825","34110","31810"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","Portsmouth","1000","880","27510","25560"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","Southampton","95","90","33980","32100"
"In post","2021","HM Revenue and Customs","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Inner London - East","Hackney and Newham","1295","1205","39280","36160"
"In post","2021","HM Revenue and Customs","Inner London - East","Tower Hamlets","1510","1445","47230","41760"
"In post","2021","HM Revenue and Customs","Inner London - West","Camden and City of London","1510","1445","38460","36160"
"In post","2021","HM Revenue and Customs","Inner London - West","Westminster","1745","1680","53540","59160"
"In post","2021","HM Revenue and Customs","Kent","East Kent","225","210","30150","28130"
"In post","2021","HM Revenue and Customs","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Kent","Medway","15","15","29680","31810"
"In post","2021","HM Revenue and Customs","Kent","Mid Kent","30","30","28740","28130"
"In post","2021","HM Revenue and Customs","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Lancashire","Lancaster and Wyre","30","25","34750","29320"
"In post","2021","HM Revenue and Customs","Lancashire","Mid Lancashire","1940","1720","27260","21440"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Leicester","430","375","26360","21440"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","10","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Lincolnshire","Lincolnshire","25","25","29750","25560"
"In post","2021","HM Revenue and Customs","Merseyside","Liverpool","2525","2345","31330","28130"
"In post","2021","HM Revenue and Customs","Merseyside","Sefton","2610","2340","27330","25560"
"In post","2021","HM Revenue and Customs","North Eastern Scotland","Aberdeen City and Aberdeenshire","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Northern Ireland","Belfast","1990","1850","28520","25560"
"In post","2021","HM Revenue and Customs","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","Sunderland","2485","2055","24100","21440"
"In post","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","Tyneside","7985","7230","29110","25560"
"In post","2021","HM Revenue and Customs","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Outer London - South","Croydon","2425","2295","39040","36160"
"In post","2021","HM Revenue and Customs","Outer London - West and North West","Brent","140","130","37220","33750"
"In post","2021","HM Revenue and Customs","Outer London - West and North West","Ealing","65","55","31010","32520"
"In post","2021","HM Revenue and Customs","Outer London - West and North West","Harrow and Hillingdon","40","35","29380","24120"
"In post","2021","HM Revenue and Customs","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Shropshire and Staffordshire","Stoke-on-Trent","60","55","33600","32100"
"In post","2021","HM Revenue and Customs","Shropshire and Staffordshire","Telford and Wrekin","815","755","39420","38630"
"In post","2021","HM Revenue and Customs","South Yorkshire","Sheffield","100","85","36270","32030"
"In post","2021","HM Revenue and Customs","Southern Scotland","South Lanarkshire","2235","1940","25280","21440"
"In post","2021","HM Revenue and Customs","Surrey, East and West Sussex","East Sussex CC","40","35","32220","27530"
"In post","2021","HM Revenue and Customs","Surrey, East and West Sussex","West Sussex (South West)","655","585","32500","28130"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","Durham CC","810","735","23830","21100"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Central Scotland","Glasgow City","1600","1465","30150","25880"
"In post","2021","HM Revenue and Customs","West Central Scotland","North Lanarkshire","1555","1355","25230","21440"
"In post","2021","HM Revenue and Customs","West Midlands","Birmingham","2985","2790","31300","28130"
"In post","2021","HM Revenue and Customs","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","Dudley","55","55","23530","20140"
"In post","2021","HM Revenue and Customs","West Midlands","Solihull","150","140","32590","31810"
"In post","2021","HM Revenue and Customs","West Midlands","Wolverhampton","25","20","29870","28130"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","Gwynedd","15","15","22530","21440"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","South West Wales","10","10","35860","32680"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","Swansea","95","90","32290","27080"
"In post","2021","HM Revenue and Customs","West Yorkshire","Bradford","1845","1635","28530","25560"
"In post","2021","HM Revenue and Customs","West Yorkshire","Calderdale and Kirklees","125","110","26270","21100"
"In post","2021","HM Revenue and Customs","West Yorkshire","Leeds","2985","2835","30790","26880"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","15","15","40650","40550"
"In post","2021","HM Treasury","Derbyshire and Nottinghamshire","Nottingham","5","5","[c]","[c]"
"In post","2021","HM Treasury","Devon","Plymouth","5","5","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","Norwich and East Norfolk","70","70","29680","23780"
"In post","2021","HM Treasury","East Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","HM Treasury","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","10","47550","42000"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","15","15","48520","45680"
"In post","2021","HM Treasury","Greater Manchester","Manchester","5","5","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","Camden and City of London","155","150","57370","51980"
"In post","2021","HM Treasury","Inner London - West","Westminster","2160","2115","48270","52500"
"In post","2021","HM Treasury","Lancashire","Blackpool","15","15","46810","44580"
"In post","2021","HM Treasury","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","Liverpool","10","10","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","Sefton","15","15","46360","40700"
"In post","2021","HM Treasury","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","York","10","10","41440","40460"
"In post","2021","HM Treasury","Northumberland and Tyne and Wear","Tyneside","20","20","45630","44530"
"In post","2021","HM Treasury","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - South","Croydon","5","5","[c]","[c]"
"In post","2021","HM Treasury","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","Sheffield","20","15","49840","49270"
"In post","2021","HM Treasury","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Tees Valley and Durham","Darlington","5","5","[c]","[c]"
"In post","2021","HM Treasury","West Central Scotland","Glasgow City","10","10","[c]","[c]"
"In post","2021","HM Treasury","West Midlands","Birmingham","20","20","48480","44590"
"In post","2021","HM Treasury","West Midlands","Coventry","10","10","60920","51680"
"In post","2021","HM Treasury","West Wales and The Valleys","Swansea","20","20","49280","49220"
"In post","2021","HM Treasury","West Yorkshire","Leeds","40","40","43460","39980"
"In post","2021","Home Office","Bedfordshire and Hertfordshire","Bedford","120","115","28790","26160"
"In post","2021","Home Office","Bedfordshire and Hertfordshire","Hertfordshire","5","5","[c]","[c]"
"In post","2021","Home Office","Bedfordshire and Hertfordshire","Luton","155","125","28720","27370"
"In post","2021","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","45","45","29570","25630"
"In post","2021","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","20","20","24400","21430"
"In post","2021","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","10","10","[c]","[c]"
"In post","2021","Home Office","Cheshire","Warrington","10","10","26000","25750"
"In post","2021","Home Office","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Devon","Plymouth","95","85","28920","25830"
"In post","2021","Home Office","Dorset and Somerset","Bournemouth and Poole","80","75","28110","27260"
"In post","2021","Home Office","Dorset and Somerset","Dorset CC","10","10","[c]","[c]"
"In post","2021","Home Office","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","East Anglia","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2021","Home Office","East Anglia","Norwich and East Norfolk","10","10","28020","27370"
"In post","2021","Home Office","East Anglia","Peterborough","555","480","24100","21430"
"In post","2021","Home Office","East Anglia","Suffolk","255","245","25760","25310"
"In post","2021","Home Office","East Wales","Cardiff and Vale of Glamorgan","335","320","29050","25360"
"In post","2021","Home Office","East Wales","Monmouthshire and Newport","200","170","24980","21430"
"In post","2021","Home Office","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","135","130","26760","25310"
"In post","2021","Home Office","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","140","135","25750","24890"
"In post","2021","Home Office","Eastern Scotland","City of Edinburgh","165","160","28180","25410"
"In post","2021","Home Office","Essex","Essex Haven Gateway","140","135","25780","25220"
"In post","2021","Home Office","Essex","Essex Thames Gateway","35","30","27140","27370"
"In post","2021","Home Office","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Essex","Thurrock","265","255","25120","24890"
"In post","2021","Home Office","Essex","West Essex","405","350","28980","27370"
"In post","2021","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","195","185","26800","25260"
"In post","2021","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Greater Manchester","Greater Manchester South West","845","815","32870","29870"
"In post","2021","Home Office","Greater Manchester","Manchester","725","695","27940","25310"
"In post","2021","Home Office","Hampshire and Isle of Wight","North Hampshire","15","15","28420","26820"
"In post","2021","Home Office","Hampshire and Isle of Wight","Portsmouth","440","420","28880","26410"
"In post","2021","Home Office","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Hampshire and Isle of Wight","Southampton","80","75","27440","26410"
"In post","2021","Home Office","Herefordshire, Worcestershire and Warwickshire","Warwickshire","105","100","24930","21430"
"In post","2021","Home Office","Herefordshire, Worcestershire and Warwickshire","Worcestershire","10","10","[c]","[c]"
"In post","2021","Home Office","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Inner London - East","Hackney and Newham","130","120","32350","30460"
"In post","2021","Home Office","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Inner London - East","Lambeth","110","105","44870","39270"
"In post","2021","Home Office","Inner London - East","Lewisham and Southwark","270","260","32430","29080"
"In post","2021","Home Office","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Inner London - West","Camden and City of London","345","325","34220","30600"
"In post","2021","Home Office","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","10","10","[c]","[c]"
"In post","2021","Home Office","Inner London - West","Wandsworth","10","10","[c]","[c]"
"In post","2021","Home Office","Inner London - West","Westminster","4135","4015","48280","42410"
"In post","2021","Home Office","Kent","East Kent","2375","2155","27210","25310"
"In post","2021","Home Office","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Kent","Mid Kent","10","10","28540","27370"
"In post","2021","Home Office","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","200","190","28150","26160"
"In post","2021","Home Office","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Lincolnshire","Lincolnshire","15","15","25730","24890"
"In post","2021","Home Office","Merseyside","Liverpool","4360","4015","26350","24890"
"In post","2021","Home Office","Merseyside","Sefton","1220","1105","24990","21430"
"In post","2021","Home Office","North Eastern Scotland","Aberdeen City and Aberdeenshire","40","35","26800","25310"
"In post","2021","Home Office","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Northern Ireland","Belfast","455","410","24980","24880"
"In post","2021","Home Office","Northern Ireland","Lisburn and Castlereagh","80","75","27710","25340"
"In post","2021","Home Office","Northumberland and Tyne and Wear","Tyneside","265","255","27950","25400"
"In post","2021","Home Office","Outer London - South","Croydon","5310","5035","38510","35070"
"In post","2021","Home Office","Outer London - West and North West","Barnet","150","150","44640","42170"
"In post","2021","Home Office","Outer London - West and North West","Harrow and Hillingdon","2240","1980","31280","29080"
"In post","2021","Home Office","Outer London - West and North West","Hounslow and Richmond upon Thames","620","585","31190","29080"
"In post","2021","Home Office","Overseas","Overseas","330","325","28290","27370"
"In post","2021","Home Office","Shropshire and Staffordshire","Stoke-on-Trent","20","15","32560","29170"
"In post","2021","Home Office","South Yorkshire","Barnsley, Doncaster and Rotherham","35","35","27600","26160"
"In post","2021","Home Office","South Yorkshire","Sheffield","2510","2315","27710","24890"
"In post","2021","Home Office","Southern Scotland","South Ayrshire","10","5","[c]","[c]"
"In post","2021","Home Office","Southern Scotland","South Lanarkshire","10","10","28500","24890"
"In post","2021","Home Office","Surrey, East and West Sussex","East Sussex CC","50","50","26310","26120"
"In post","2021","Home Office","Surrey, East and West Sussex","West Sussex (North East)","740","640","28790","27440"
"In post","2021","Home Office","Tees Valley and Durham","Darlington","10","10","26980","24890"
"In post","2021","Home Office","Tees Valley and Durham","Durham CC","925","775","24360","21430"
"In post","2021","Home Office","Tees Valley and Durham","South Teesside","90","90","25790","25240"
"In post","2021","Home Office","Unknown","Unknown","15","15","44290","30410"
"In post","2021","Home Office","West Central Scotland","Glasgow City","675","620","26630","24890"
"In post","2021","Home Office","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","135","130","28320","26410"
"In post","2021","Home Office","West Midlands","Birmingham","125","120","29970","25310"
"In post","2021","Home Office","West Midlands","Solihull","770","715","27930","25360"
"In post","2021","Home Office","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","West Wales and The Valleys","Isle of Anglesey","50","50","26150","25040"
"In post","2021","Home Office","West Wales and The Valleys","South West Wales","40","35","26840","24890"
"In post","2021","Home Office","West Wales and The Valleys","Swansea","10","10","29450","25990"
"In post","2021","Home Office","West Yorkshire","Leeds","810","765","28520","25310"
"In post","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Central Bedfordshire","370","355","30570","27940"
"In post","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Hertfordshire","430","420","40710","37640"
"In post","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","1025","1010","34390","33300"
"In post","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","720","700","34160","32490"
"In post","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","1040","1010","30150","26670"
"In post","2021","Ministry of Defence","Cheshire","Cheshire West and Chester","25","20","30140","26350"
"In post","2021","Ministry of Defence","Cheshire","Warrington","40","40","29280","27540"
"In post","2021","Ministry of Defence","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","470","445","25410","21580"
"In post","2021","Ministry of Defence","Cumbria","East Cumbria","160","160","24830","21130"
"In post","2021","Ministry of Defence","Cumbria","West Cumbria","225","220","39320","39070"
"In post","2021","Ministry of Defence","Derbyshire and Nottinghamshire","Derby","65","60","34970","33200"
"In post","2021","Ministry of Defence","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Derbyshire and Nottinghamshire","North Nottinghamshire","50","50","32930","32920"
"In post","2021","Ministry of Defence","Derbyshire and Nottinghamshire","Nottingham","15","10","21300","20920"
"In post","2021","Ministry of Defence","Derbyshire and Nottinghamshire","South Nottinghamshire","120","120","26060","22080"
"In post","2021","Ministry of Defence","Devon","Devon CC","405","385","24090","20920"
"In post","2021","Ministry of Defence","Devon","Plymouth","1040","1000","31420","26670"
"In post","2021","Ministry of Defence","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Dorset and Somerset","Bournemouth and Poole","95","95","24170","20920"
"In post","2021","Ministry of Defence","Dorset and Somerset","Dorset CC","605","585","29280","26670"
"In post","2021","Ministry of Defence","Dorset and Somerset","Somerset","1490","1420","32920","33290"
"In post","2021","Ministry of Defence","East Anglia","Breckland and South Norfolk","20","20","27990","32040"
"In post","2021","Ministry of Defence","East Anglia","Cambridgeshire CC","1110","1080","34540","33300"
"In post","2021","Ministry of Defence","East Anglia","North and West Norfolk","400","385","27390","22880"
"In post","2021","Ministry of Defence","East Anglia","Norwich and East Norfolk","10","5","[c]","[c]"
"In post","2021","Ministry of Defence","East Anglia","Peterborough","160","155","25500","21130"
"In post","2021","Ministry of Defence","East Anglia","Suffolk","700","670","25130","21580"
"In post","2021","Ministry of Defence","East Wales","Cardiff and Vale of Glamorgan","255","245","26710","22570"
"In post","2021","Ministry of Defence","East Wales","Flintshire and Wrexham","410","395","28720","28750"
"In post","2021","Ministry of Defence","East Wales","Monmouthshire and Newport","30","30","23390","21580"
"In post","2021","Ministry of Defence","East Wales","Powys","235","225","24750","21130"
"In post","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","475","465","27060","26670"
"In post","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","15","15","21460","21130"
"In post","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Eastern Scotland","Angus and Dundee City","50","45","23210","21130"
"In post","2021","Ministry of Defence","Eastern Scotland","City of Edinburgh","225","215","27270","21580"
"In post","2021","Ministry of Defence","Eastern Scotland","Clackmannanshire and Fife","400","385","33110","33000"
"In post","2021","Ministry of Defence","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Eastern Scotland","Perth and Kinross and Stirling","110","105","31480","26670"
"In post","2021","Ministry of Defence","Eastern Scotland","West Lothian","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Essex","Essex Haven Gateway","520","500","34770","32180"
"In post","2021","Ministry of Defence","Essex","Heart of Essex","10","10","21390","20920"
"In post","2021","Ministry of Defence","Essex","Southend-on-Sea","15","15","26490","23080"
"In post","2021","Ministry of Defence","Essex","West Essex","60","60","24090","20280"
"In post","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","11560","11165","38650","36460"
"In post","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","40","40","21720","21050"
"In post","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","365","350","30250","26670"
"In post","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","20","20","29060","21580"
"In post","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","5950","5735","36800","34490"
"In post","2021","Ministry of Defence","Greater Manchester","Greater Manchester North East","15","15","20640","19560"
"In post","2021","Ministry of Defence","Greater Manchester","Greater Manchester North West","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Greater Manchester","Greater Manchester South East","350","330","27300","22000"
"In post","2021","Ministry of Defence","Greater Manchester","Greater Manchester South West","15","15","20480","20620"
"In post","2021","Ministry of Defence","Greater Manchester","Manchester","90","85","33980","33300"
"In post","2021","Ministry of Defence","Hampshire and Isle of Wight","Central Hampshire","3475","3365","37010","34610"
"In post","2021","Ministry of Defence","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Hampshire and Isle of Wight","North Hampshire","525","510","30380","26670"
"In post","2021","Ministry of Defence","Hampshire and Isle of Wight","Portsmouth","1815","1760","33250","33300"
"In post","2021","Ministry of Defence","Hampshire and Isle of Wight","South Hampshire","915","885","30330","28650"
"In post","2021","Ministry of Defence","Hampshire and Isle of Wight","Southampton","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","320","315","27690","25000"
"In post","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Warwickshire","275","270","24400","21130"
"In post","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Worcestershire","25","20","21750","21130"
"In post","2021","Ministry of Defence","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","25","25","34830","30890"
"In post","2021","Ministry of Defence","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","295","285","25540","20920"
"In post","2021","Ministry of Defence","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","20","20","22460","20060"
"In post","2021","Ministry of Defence","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Inner London - East","Hackney and Newham","10","10","24180","23890"
"In post","2021","Ministry of Defence","Inner London - East","Haringey and Islington","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Inner London - East","Lambeth","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Inner London - East","Lewisham and Southwark","20","20","23820","23720"
"In post","2021","Ministry of Defence","Inner London - East","Tower Hamlets","25","25","31380","33370"
"In post","2021","Ministry of Defence","Inner London - West","Camden and City of London","120","120","35300","30750"
"In post","2021","Ministry of Defence","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Inner London - West","Wandsworth","20","20","22200","21470"
"In post","2021","Ministry of Defence","Inner London - West","Westminster","2830","2790","45300","43700"
"In post","2021","Ministry of Defence","Kent","East Kent","125","125","26270","22080"
"In post","2021","Ministry of Defence","Kent","Medway","105","100","27490","22080"
