"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","White","East Midlands (England)","AA/AO","AO","4565","4135","22870","21130"
"In post","2021","White","East Midlands (England)","EO","EO","4360","4000","27200","27570"
"In post","2021","White","East Midlands (England)","G6/G7","G6","220","215","68320","64670"
"In post","2021","White","East Midlands (England)","G6/G7","G7","870","830","54910","52580"
"In post","2021","White","East Midlands (England)","SCS level","SCS level","70","70","88480","79870"
"In post","2021","White","East Midlands (England)","SEO/HEO","HEO","2135","2020","32810","31990"
"In post","2021","White","East Midlands (England)","SEO/HEO","SEO","1340","1270","41700","40020"
"In post","2021","White","East Midlands (England)","Unknown","Unknown","725","670","30410","30210"
"In post","2021","White","East of England","AA/AO","AA","1080","1000","19850","19850"
"In post","2021","White","East of England","AA/AO","AO","4800","4385","24510","22150"
"In post","2021","White","East of England","EO","EO","5360","4910","28260","27570"
"In post","2021","White","East of England","G6/G7","G6","235","230","69810","66560"
"In post","2021","White","East of England","G6/G7","G7","810","770","55850","53620"
"In post","2021","White","East of England","SCS level","SCS level","85","80","95320","92370"
"In post","2021","White","East of England","SEO/HEO","HEO","2485","2370","33530","33300"
"In post","2021","White","East of England","SEO/HEO","SEO","1470","1400","42360","40580"
"In post","2021","White","East of England","Unknown","Unknown","795","735","29290","28200"
"In post","2021","White","London","AA/AO","AA","785","720","22180","22210"
"In post","2021","White","London","AA/AO","AO","3950","3700","26640","25140"
"In post","2021","White","London","EO","EO","8265","7815","30130","30000"
"In post","2021","White","London","G6/G7","G6","5670","5430","69610","68700"
"In post","2021","White","London","G6/G7","G7","12240","11810","56900","56130"
"In post","2021","White","London","SCS level","SCS level","3355","3225","90710","82030"
"In post","2021","White","London","SEO/HEO","HEO","9930","9705","35630","35200"
"In post","2021","White","London","SEO/HEO","SEO","8000","7760","43170","42170"
"In post","2021","White","London","Unknown","Unknown","705","675","35550","34100"
"In post","2021","White","North East (England)","AA/AO","AA","915","760","19810","20070"
"In post","2021","White","North East (England)","AA/AO","AO","9550","8150","21760","21010"
"In post","2021","White","North East (England)","EO","EO","6425","5790","26950","27570"
"In post","2021","White","North East (England)","G6/G7","G6","365","360","64340","64670"
"In post","2021","White","North East (England)","G6/G7","G7","1315","1270","52080","52580"
"In post","2021","White","North East (England)","SCS level","SCS level","95","90","87860","79460"
"In post","2021","White","North East (England)","SEO/HEO","HEO","3075","2895","32090","31810"
"In post","2021","White","North East (England)","SEO/HEO","SEO","1975","1875","39190","38630"
"In post","2021","White","North East (England)","Unknown","Unknown","645","605","29470","28200"
"In post","2021","White","North West (England)","AA/AO","AA","1385","1230","19460","19560"
"In post","2021","White","North West (England)","AA/AO","AO","14135","12515","21880","21010"
"In post","2021","White","North West (England)","EO","EO","14325","13120","26970","27570"
"In post","2021","White","North West (England)","G6/G7","G6","885","860","66380","64670"
"In post","2021","White","North West (England)","G6/G7","G7","2725","2625","53160","52580"
"In post","2021","White","North West (England)","SCS level","SCS level","205","200","88670","81860"
"In post","2021","White","North West (England)","SEO/HEO","HEO","6225","5900","32450","31940"
"In post","2021","White","North West (England)","SEO/HEO","SEO","3975","3800","39780","38630"
"In post","2021","White","North West (England)","Unknown","Unknown","1620","1520","30910","30210"
"In post","2021","White","Northern Ireland","AA/AO","AA","455","445","19890","20310"
"In post","2021","White","Northern Ireland","AA/AO","AO","840","755","21390","21430"
"In post","2021","White","Northern Ireland","EO","EO","780","730","26710","25560"
"In post","2021","White","Northern Ireland","G6/G7","G6","30","30","64940","64670"
"In post","2021","White","Northern Ireland","G6/G7","G7","175","165","54400","52580"
"In post","2021","White","Northern Ireland","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","White","Northern Ireland","SEO/HEO","HEO","505","490","32890","31810"
"In post","2021","White","Northern Ireland","SEO/HEO","SEO","240","230","39330","38630"
"In post","2021","White","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Overseas","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","White","Overseas","AA/AO","AO","35","35","22520","22500"
"In post","2021","White","Overseas","EO","EO","195","190","27920","27340"
"In post","2021","White","Overseas","G6/G7","G6","340","340","66600","65400"
"In post","2021","White","Overseas","G6/G7","G7","580","580","56680","55540"
"In post","2021","White","Overseas","SCS level","SCS level","225","225","85840","77620"
"In post","2021","White","Overseas","SEO/HEO","HEO","695","695","35510","34220"
"In post","2021","White","Overseas","SEO/HEO","SEO","375","375","47390","42260"
"In post","2021","White","Overseas","Unknown","Unknown","175","175","38970","33580"
"In post","2021","White","Scotland","AA/AO","AA","1635","1530","20560","20060"
"In post","2021","White","Scotland","AA/AO","AO","9625","8585","22410","21010"
"In post","2021","White","Scotland","EO","EO","9955","9165","27880","27570"
"In post","2021","White","Scotland","G6/G7","G6","1225","1175","70520","70750"
"In post","2021","White","Scotland","G6/G7","G7","2450","2345","56480","56120"
"In post","2021","White","Scotland","SCS level","SCS level","255","250","88510","83230"
"In post","2021","White","Scotland","SEO/HEO","HEO","5470","5200","33680","33260"
"In post","2021","White","Scotland","SEO/HEO","SEO","3960","3785","43530","42190"
"In post","2021","White","Scotland","Unknown","Unknown","100","100","40120","41270"
"In post","2021","White","South East (England)","AA/AO","AA","1950","1740","19990","19560"
"In post","2021","White","South East (England)","AA/AO","AO","8540","7780","24940","22440"
"In post","2021","White","South East (England)","EO","EO","9835","9095","28000","27570"
"In post","2021","White","South East (England)","G6/G7","G6","485","470","69130","66430"
"In post","2021","White","South East (England)","G6/G7","G7","2175","2070","54570","53500"
"In post","2021","White","South East (England)","SCS level","SCS level","140","135","92710","89870"
"In post","2021","White","South East (England)","SEO/HEO","HEO","4735","4530","33580","33300"
"In post","2021","White","South East (England)","SEO/HEO","SEO","3015","2890","41680","40580"
"In post","2021","White","South East (England)","Unknown","Unknown","1180","1090","30840","30210"
"In post","2021","White","South West (England)","AA/AO","AA","1310","1235","19420","19560"
"In post","2021","White","South West (England)","AA/AO","AO","6070","5495","22850","21050"
"In post","2021","White","South West (England)","EO","EO","8635","7950","26530","27130"
"In post","2021","White","South West (England)","G6/G7","G6","1275","1210","66540","65580"
"In post","2021","White","South West (England)","G6/G7","G7","3845","3700","52650","52150"
"In post","2021","White","South West (England)","SCS level","SCS level","270","260","96560","91000"
"In post","2021","White","South West (England)","SEO/HEO","HEO","6870","6525","32300","32780"
"In post","2021","White","South West (England)","SEO/HEO","SEO","6060","5800","40960","40580"
"In post","2021","White","South West (England)","Unknown","Unknown","2070","1960","37480","33740"
"In post","2021","White","Unknown","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","White","Unknown","AA/AO","AO","115","105","21690","21010"
"In post","2021","White","Unknown","EO","EO","380","360","27740","27570"
"In post","2021","White","Unknown","G6/G7","G6","30","30","65060","63970"
"In post","2021","White","Unknown","G6/G7","G7","95","90","53170","52000"
"In post","2021","White","Unknown","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","White","Unknown","SEO/HEO","HEO","180","170","35170","33300"
"In post","2021","White","Unknown","SEO/HEO","SEO","95","90","40860","39670"
"In post","2021","White","Unknown","Unknown","Unknown","60","60","28510","27370"
"In post","2021","White","Wales","AA/AO","AA","1540","1265","18630","18060"
"In post","2021","White","Wales","AA/AO","AO","8605","7615","21770","21590"
"In post","2021","White","Wales","EO","EO","7680","7075","27120","27570"
"In post","2021","White","Wales","G6/G7","G6","575","550","69560","69200"
"In post","2021","White","Wales","G6/G7","G7","2100","2010","55740","55610"
"In post","2021","White","Wales","SCS level","SCS level","265","255","87370","79790"
"In post","2021","White","Wales","SEO/HEO","HEO","4455","4215","33540","32570"
"In post","2021","White","Wales","SEO/HEO","SEO","3085","2960","42320","41230"
"In post","2021","White","Wales","Unknown","Unknown","905","850","29950","28820"
"In post","2021","White","West Midlands (England)","AA/AO","AA","885","815","19620","19600"
"In post","2021","White","West Midlands (England)","AA/AO","AO","5370","4830","22700","21010"
"In post","2021","White","West Midlands (England)","EO","EO","5940","5410","27280","27570"
"In post","2021","White","West Midlands (England)","G6/G7","G6","410","400","67640","64670"
"In post","2021","White","West Midlands (England)","G6/G7","G7","1290","1240","54050","52580"
"In post","2021","White","West Midlands (England)","SCS level","SCS level","155","145","94830","86910"
"In post","2021","White","West Midlands (England)","SEO/HEO","HEO","2760","2620","32980","32100"
"In post","2021","White","West Midlands (England)","SEO/HEO","SEO","1895","1815","41320","39750"
"In post","2021","White","West Midlands (England)","Unknown","Unknown","915","845","30240","30210"
"In post","2021","White","Yorkshire and The Humber","AA/AO","AA","1075","975","19800","20600"
"In post","2021","White","Yorkshire and The Humber","AA/AO","AO","7070","6275","23180","21430"
"In post","2021","White","Yorkshire and The Humber","EO","EO","7675","6975","27310","27570"
"In post","2021","White","Yorkshire and The Humber","G6/G7","G6","705","685","65400","63590"
"In post","2021","White","Yorkshire and The Humber","G6/G7","G7","2260","2150","53780","52280"
"In post","2021","White","Yorkshire and The Humber","SCS level","SCS level","190","180","86800","78310"
"In post","2021","White","Yorkshire and The Humber","SEO/HEO","HEO","4025","3790","32550","31990"
"In post","2021","White","Yorkshire and The Humber","SEO/HEO","SEO","2745","2620","39910","38420"
"In post","2021","White","Yorkshire and The Humber","Unknown","Unknown","1105","1000","29930","30210"
"Leaver CS","2021","Asian","East Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","AA/AO","AO","45","[c]","20400","20500"
"Leaver CS","2021","Asian","East Midlands (England)","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","AA/AO","AA","30","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","AA/AO","AO","170","[c]","23600","23690"
"Leaver CS","2021","Asian","London","EO","EO","190","[c]","28720","28630"
"Leaver CS","2021","Asian","London","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","G6/G7","G7","40","[c]","57920","55490"
"Leaver CS","2021","Asian","London","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","SEO/HEO","HEO","85","[c]","33760","33570"
"Leaver CS","2021","Asian","London","SEO/HEO","SEO","45","[c]","42210","40960"
"Leaver CS","2021","Asian","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","AA/AO","AO","60","[c]","20690","20930"
"Leaver CS","2021","Asian","North West (England)","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South East (England)","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South East (England)","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South East (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","AA/AO","AO","80","[c]","20620","21000"
"Leaver CS","2021","Asian","West Midlands (England)","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","AA/AO","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","EO","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","AA/AO","AA","35","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","AA/AO","AO","115","[c]","24000","24790"
"Leaver CS","2021","Black","London","EO","EO","80","[c]","28950","28880"
"Leaver CS","2021","Black","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","SEO/HEO","HEO","50","[c]","33010","33200"
"Leaver CS","2021","Black","London","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
