"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Land Registry","Legal","EO","Female","40","35","27600","27130"
"In post","2021","HM Land Registry","Legal","EO","Male","15","15","[c]","[c]"
"In post","2021","HM Land Registry","Legal","G6/G7","Female","90","80","63520","60520"
"In post","2021","HM Land Registry","Legal","G6/G7","Male","50","50","65630","65970"
"In post","2021","HM Land Registry","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","SEO/HEO","Female","30","30","35420","33840"
"In post","2021","HM Land Registry","Legal","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","HM Land Registry","Operational Delivery","AA/AO","Female","1090","1020","22470","22350"
"In post","2021","HM Land Registry","Operational Delivery","AA/AO","Male","670","655","22510","22350"
"In post","2021","HM Land Registry","Operational Delivery","EO","Female","1300","1080","27230","27130"
"In post","2021","HM Land Registry","Operational Delivery","EO","Male","555","520","27280","27130"
"In post","2021","HM Land Registry","Operational Delivery","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","HM Land Registry","Operational Delivery","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","HM Land Registry","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Operational Delivery","SEO/HEO","Female","745","645","35610","33840"
"In post","2021","HM Land Registry","Operational Delivery","SEO/HEO","Male","600","530","36390","33840"
"In post","2021","HM Land Registry","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Other","EO","Female","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Other","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Other","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Other","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","SEO/HEO","Female","50","45","38820","38550"
"In post","2021","HM Land Registry","Project Delivery","SEO/HEO","Male","45","45","39350","38550"
"In post","2021","HM Land Registry","Property","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Property","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Property","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Commercial","EO","Female","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Commercial","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Commercial","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Commercial","SEO/HEO","Female","30","25","[c]","[c]"
"In post","2021","HM Revenue and Customs","Commercial","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Communications","EO","Female","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Communications","EO","Male","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Communications","G6/G7","Female","50","50","57490","59160"
"In post","2021","HM Revenue and Customs","Communications","G6/G7","Male","30","30","[c]","[c]"
"In post","2021","HM Revenue and Customs","Communications","SCS level","Female","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Communications","SCS level","Male","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Communications","SEO/HEO","Female","80","75","37340","38410"
"In post","2021","HM Revenue and Customs","Communications","SEO/HEO","Male","50","50","37600","38630"
"In post","2021","HM Revenue and Customs","Digital, Data and Technology","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Digital, Data and Technology","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","Digital, Data and Technology","EO","Female","100","90","26730","25560"
"In post","2021","HM Revenue and Customs","Digital, Data and Technology","EO","Male","170","160","26500","25560"
"In post","2021","HM Revenue and Customs","Digital, Data and Technology","G6/G7","Female","170","165","56230","52580"
"In post","2021","HM Revenue and Customs","Digital, Data and Technology","G6/G7","Male","290","285","55960","52580"
"In post","2021","HM Revenue and Customs","Digital, Data and Technology","SCS level","Female","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Digital, Data and Technology","SCS level","Male","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","Digital, Data and Technology","SEO/HEO","Female","405","380","35170","33530"
"In post","2021","HM Revenue and Customs","Digital, Data and Technology","SEO/HEO","Male","730","700","35330","35000"
"In post","2021","HM Revenue and Customs","Economics","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Economics","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Economics","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Economics","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Economics","G6/G7","Female","20","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Economics","G6/G7","Male","35","30","60340","59160"
"In post","2021","HM Revenue and Customs","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Economics","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Economics","SEO/HEO","Male","40","40","35260","36160"
"In post","2021","HM Revenue and Customs","Finance","AA/AO","Female","400","290","20860","21400"
"In post","2021","HM Revenue and Customs","Finance","AA/AO","Male","145","125","20620","20140"
"In post","2021","HM Revenue and Customs","Finance","EO","Female","150","130","26720","25560"
"In post","2021","HM Revenue and Customs","Finance","EO","Male","70","70","26970","25560"
"In post","2021","HM Revenue and Customs","Finance","G6/G7","Female","130","125","57760","55110"
"In post","2021","HM Revenue and Customs","Finance","G6/G7","Male","145","140","57510","54990"
"In post","2021","HM Revenue and Customs","Finance","SCS level","Female","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Finance","SCS level","Male","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Finance","SEO/HEO","Female","260","245","35550","36160"
"In post","2021","HM Revenue and Customs","Finance","SEO/HEO","Male","230","225","36700","38630"
"In post","2021","HM Revenue and Customs","Human Resources","AA/AO","Female","20","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Human Resources","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","Human Resources","EO","Female","75","65","26870","25760"
"In post","2021","HM Revenue and Customs","Human Resources","EO","Male","45","45","26430","25560"
"In post","2021","HM Revenue and Customs","Human Resources","G6/G7","Female","145","140","56880","52770"
"In post","2021","HM Revenue and Customs","Human Resources","G6/G7","Male","65","65","58420","56560"
"In post","2021","HM Revenue and Customs","Human Resources","SCS level","Female","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Human Resources","SCS level","Male","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Human Resources","SEO/HEO","Female","245","225","35600","35000"
"In post","2021","HM Revenue and Customs","Human Resources","SEO/HEO","Male","120","115","35480","35000"
"In post","2021","HM Revenue and Customs","Intelligence Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Intelligence Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Intelligence Analysis","EO","Female","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Intelligence Analysis","EO","Male","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Intelligence Analysis","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Intelligence Analysis","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","Intelligence Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Intelligence Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Intelligence Analysis","SEO/HEO","Female","55","50","34440","32100"
"In post","2021","HM Revenue and Customs","Intelligence Analysis","SEO/HEO","Male","70","70","35830","36160"
"In post","2021","HM Revenue and Customs","Internal Audit","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Internal Audit","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Internal Audit","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Internal Audit","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Internal Audit","SEO/HEO","Female","30","25","[c]","[c]"
"In post","2021","HM Revenue and Customs","Internal Audit","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","International Trade","EO","Female","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","International Trade","EO","Male","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","International Trade","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","International Trade","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","International Trade","SEO/HEO","Female","55","50","34370","31810"
"In post","2021","HM Revenue and Customs","International Trade","SEO/HEO","Male","55","55","33840","31810"
"In post","2021","HM Revenue and Customs","Knowledge and Information Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Knowledge and Information Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Knowledge and Information Management","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Knowledge and Information Management","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Knowledge and Information Management","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Legal","AA/AO","Female","150","125","21130","21400"
"In post","2021","HM Revenue and Customs","Legal","AA/AO","Male","115","110","21230","20140"
"In post","2021","HM Revenue and Customs","Legal","EO","Female","760","715","27160","25560"
"In post","2021","HM Revenue and Customs","Legal","EO","Male","850","835","27250","25560"
"In post","2021","HM Revenue and Customs","Legal","G6/G7","Female","155","145","61770","59160"
"In post","2021","HM Revenue and Customs","Legal","G6/G7","Male","180","175","60730","59160"
"In post","2021","HM Revenue and Customs","Legal","SCS level","Female","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Legal","SCS level","Male","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Legal","SEO/HEO","Female","555","530","34530","32100"
"In post","2021","HM Revenue and Customs","Legal","SEO/HEO","Male","935","910","35590","35000"
"In post","2021","HM Revenue and Customs","Operational Delivery","AA/AO","Female","9360","7365","20990","21020"
"In post","2021","HM Revenue and Customs","Operational Delivery","AA/AO","Male","5790","5420","20750","20140"
"In post","2021","HM Revenue and Customs","Operational Delivery","EO","Female","4135","3605","26270","25560"
"In post","2021","HM Revenue and Customs","Operational Delivery","EO","Male","3010","2875","26020","25560"
"In post","2021","HM Revenue and Customs","Operational Delivery","G6/G7","Female","430","415","54090","52580"
"In post","2021","HM Revenue and Customs","Operational Delivery","G6/G7","Male","355","350","56260","52580"
"In post","2021","HM Revenue and Customs","Operational Delivery","SCS level","Female","25","25","[c]","[c]"
"In post","2021","HM Revenue and Customs","Operational Delivery","SCS level","Male","30","30","[c]","[c]"
"In post","2021","HM Revenue and Customs","Operational Delivery","SEO/HEO","Female","2850","2665","33770","31810"
"In post","2021","HM Revenue and Customs","Operational Delivery","SEO/HEO","Male","2280","2210","33820","31810"
"In post","2021","HM Revenue and Customs","Operational Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Operational Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Operational Research","EO","Male","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Operational Research","G6/G7","Female","20","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Operational Research","G6/G7","Male","35","35","53820","52580"
"In post","2021","HM Revenue and Customs","Operational Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Operational Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Operational Research","SEO/HEO","Female","30","30","36140","36160"
"In post","2021","HM Revenue and Customs","Operational Research","SEO/HEO","Male","45","45","36940","36160"
"In post","2021","HM Revenue and Customs","Other","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Other","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Other","EO","Female","60","50","27560","26990"
"In post","2021","HM Revenue and Customs","Other","EO","Male","45","40","27670","27230"
"In post","2021","HM Revenue and Customs","Other","G6/G7","Female","80","70","58100","55010"
"In post","2021","HM Revenue and Customs","Other","G6/G7","Male","80","75","60430","60530"
"In post","2021","HM Revenue and Customs","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Other","SEO/HEO","Female","100","90","35430","35000"
"In post","2021","HM Revenue and Customs","Other","SEO/HEO","Male","90","85","35840","35580"
"In post","2021","HM Revenue and Customs","Policy","AA/AO","Female","10","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Policy","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Policy","EO","Female","30","25","27550","26150"
"In post","2021","HM Revenue and Customs","Policy","EO","Male","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","Policy","G6/G7","Female","260","250","61250","59160"
"In post","2021","HM Revenue and Customs","Policy","G6/G7","Male","340","325","62660","59160"
"In post","2021","HM Revenue and Customs","Policy","SCS level","Female","30","30","[c]","[c]"
"In post","2021","HM Revenue and Customs","Policy","SCS level","Male","30","30","85690","79090"
"In post","2021","HM Revenue and Customs","Policy","SEO/HEO","Female","225","205","38020","38630"
"In post","2021","HM Revenue and Customs","Policy","SEO/HEO","Male","185","175","38140","38630"
"In post","2021","HM Revenue and Customs","Project Delivery","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Project Delivery","EO","Female","125","110","27210","25560"
"In post","2021","HM Revenue and Customs","Project Delivery","EO","Male","75","70","26420","25560"
"In post","2021","HM Revenue and Customs","Project Delivery","G6/G7","Female","425","415","54820","52580"
"In post","2021","HM Revenue and Customs","Project Delivery","G6/G7","Male","445","435","55140","52580"
"In post","2021","HM Revenue and Customs","Project Delivery","SCS level","Female","35","35","81840","78000"
"In post","2021","HM Revenue and Customs","Project Delivery","SCS level","Male","30","30","82490","78000"
"In post","2021","HM Revenue and Customs","Project Delivery","SEO/HEO","Female","775","720","35810","38630"
"In post","2021","HM Revenue and Customs","Project Delivery","SEO/HEO","Male","645","625","36380","38630"
"In post","2021","HM Revenue and Customs","Property","AA/AO","Female","70","60","22910","21250"
"In post","2021","HM Revenue and Customs","Property","AA/AO","Male","45","40","22200","21250"
"In post","2021","HM Revenue and Customs","Property","EO","Female","395","345","27230","26500"
"In post","2021","HM Revenue and Customs","Property","EO","Male","355","340","26890","26280"
"In post","2021","HM Revenue and Customs","Property","G6/G7","Female","90","85","56180","54990"
"In post","2021","HM Revenue and Customs","Property","G6/G7","Male","195","190","57990","55930"
"In post","2021","HM Revenue and Customs","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Property","SCS level","Male","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Property","SEO/HEO","Female","425","385","38170","38630"
"In post","2021","HM Revenue and Customs","Property","SEO/HEO","Male","645","615","38550","38430"
"In post","2021","HM Revenue and Customs","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Security","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Security","EO","Female","20","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Security","EO","Male","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Security","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Security","G6/G7","Male","45","45","58160","58130"
"In post","2021","HM Revenue and Customs","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Security","SEO/HEO","Female","35","35","38380","38630"
"In post","2021","HM Revenue and Customs","Security","SEO/HEO","Male","50","50","35790","36160"
"In post","2021","HM Revenue and Customs","Social Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Social Research","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","HM Revenue and Customs","Social Research","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Social Research","SEO/HEO","Female","30","30","37300","36160"
"In post","2021","HM Revenue and Customs","Social Research","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Statistics","EO","Female","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Statistics","EO","Male","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Statistics","G6/G7","Female","40","40","57040","59160"
"In post","2021","HM Revenue and Customs","Statistics","G6/G7","Male","60","60","57120","59160"
"In post","2021","HM Revenue and Customs","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Statistics","SEO/HEO","Female","70","65","36240","36160"
"In post","2021","HM Revenue and Customs","Statistics","SEO/HEO","Male","110","105","37000","36160"
"In post","2021","HM Revenue and Customs","Tax","AA/AO","Female","2005","1850","20290","20140"
"In post","2021","HM Revenue and Customs","Tax","AA/AO","Male","1780","1720","20230","20140"
"In post","2021","HM Revenue and Customs","Tax","EO","Female","2020","1810","26690","25560"
"In post","2021","HM Revenue and Customs","Tax","EO","Male","2040","1965","26420","25560"
"In post","2021","HM Revenue and Customs","Tax","G6/G7","Female","995","940","56210","52580"
"In post","2021","HM Revenue and Customs","Tax","G6/G7","Male","1685","1620","57250","52580"
"In post","2021","HM Revenue and Customs","Tax","SCS level","Female","35","35","80640","77930"
"In post","2021","HM Revenue and Customs","Tax","SCS level","Male","35","35","80680","79930"
"In post","2021","HM Revenue and Customs","Tax","SEO/HEO","Female","3335","3110","34430","31870"
"In post","2021","HM Revenue and Customs","Tax","SEO/HEO","Male","3800","3650","34720","31940"
"In post","2021","HM Revenue and Customs","Unknown","AA/AO","Female","735","665","20350","20140"
"In post","2021","HM Revenue and Customs","Unknown","AA/AO","Male","835","810","20310","20140"
"In post","2021","HM Revenue and Customs","Unknown","EO","Female","435","420","25640","25560"
"In post","2021","HM Revenue and Customs","Unknown","EO","Male","505","505","25680","25560"
"In post","2021","HM Revenue and Customs","Unknown","G6/G7","Female","290","275","58830","59160"
"In post","2021","HM Revenue and Customs","Unknown","G6/G7","Male","290","285","59040","59160"
"In post","2021","HM Revenue and Customs","Unknown","SCS level","Female","50","45","90910","79930"
"In post","2021","HM Revenue and Customs","Unknown","SCS level","Male","55","55","96790","90800"
"In post","2021","HM Revenue and Customs","Unknown","SEO/HEO","Female","640","625","34130","31810"
"In post","2021","HM Revenue and Customs","Unknown","SEO/HEO","Male","645","640","34270","31810"
"In post","2021","HM Treasury","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Communications","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Communications","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Communications","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","HM Treasury","Communications","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","HM Treasury","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Communications","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","HM Treasury","Communications","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","HM Treasury","Corporate Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Corporate Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Counter Fraud","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","HM Treasury","Counter Fraud","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","HM Treasury","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Digital, Data and Technology","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","HM Treasury","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Digital, Data and Technology","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","HM Treasury","Digital, Data and Technology","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","HM Treasury","Economics","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","HM Treasury","Economics","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","HM Treasury","Economics","EO","Female","5","5","[c]","[c]"
"In post","2021","HM Treasury","Economics","EO","Male","10","10","[c]","[c]"
"In post","2021","HM Treasury","Economics","G6/G7","Female","30","30","57440","55530"
"In post","2021","HM Treasury","Economics","G6/G7","Male","45","45","59830","57130"
"In post","2021","HM Treasury","Economics","SCS level","Female","5","5","[c]","[c]"
"In post","2021","HM Treasury","Economics","SCS level","Male","5","5","[c]","[c]"
"In post","2021","HM Treasury","Economics","SEO/HEO","Female","30","30","33660","32320"
"In post","2021","HM Treasury","Economics","SEO/HEO","Male","55","55","33070","32320"
"In post","2021","HM Treasury","Finance","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","HM Treasury","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Finance","EO","Female","10","10","[c]","[c]"
"In post","2021","HM Treasury","Finance","EO","Male","10","10","[c]","[c]"
"In post","2021","HM Treasury","Finance","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","HM Treasury","Finance","G6/G7","Male","30","30","62370","60920"
"In post","2021","HM Treasury","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Finance","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","HM Treasury","Finance","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","HM Treasury","Human Resources","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","HM Treasury","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Human Resources","EO","Female","5","5","[c]","[c]"
"In post","2021","HM Treasury","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Human Resources","G6/G7","Female","25","25","[c]","[c]"
