"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Communications","Food Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Foreign, Commonwealth and Development Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Foreign, Commonwealth and Development Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Foreign, Commonwealth and Development Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Foreign, Commonwealth and Development Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Land Registry","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Treasury","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","EO","EO","20","[c]","23650","22610"
"Leaver CS","2021","Communications","Ministry of Defence","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","SEO/HEO","HEO","15","[c]","31190","32960"
"Leaver CS","2021","Communications","Ministry of Defence","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Housing, Communities and Local Government","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Housing, Communities and Local Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Housing, Communities and Local Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Housing, Communities and Local Government","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Justice","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Justice","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Justice","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Justice","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Justice","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office for Standards in Education","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office for Standards in Education","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Qualifications and Examinations Regulation","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Qualifications and Examinations Regulation","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Qualifications and Examinations Regulation","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Rail and Road","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Rail and Road","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Rail and Road","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Other Cabinet Office Agencies","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Scottish Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Scottish Government","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","The National Archives","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","The National Archives","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","UK Supreme Court","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","United Kingdom Statistics Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","United Kingdom Statistics Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","United Kingdom Statistics Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Water Services Regulation Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Water Services Regulation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Attorney General's Departments","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Attorney General's Departments","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Attorney General's Departments","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Attorney General's Departments","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Attorney General's Departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Cabinet Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Cabinet Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Cabinet Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Cabinet Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Transport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Food Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","HM Treasury","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Department for Work and Pensions","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","HM Treasury","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","UK Export Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Attorney General's Departments","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Attorney General's Departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Attorney General's Departments","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Attorney General's Departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Attorney General's Departments","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office","G6/G7","G7","20","[c]","56860","56640"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Chancellor's other departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Competition and Markets Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Competition and Markets Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Competition and Markets Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Competition and Markets Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Competition and Markets Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Competition and Markets Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","10","[c]","34380","35540"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Education","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","G6/G7","G7","10","[c]","51290","49740"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for International Trade","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Transport","AA/AO","AO","10","[c]","21550","21590"
"Leaver CS","2021","Digital, Data & Technology","Department for Transport","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Transport","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Transport","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Transport","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Transport","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Work and Pensions","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Work and Pensions","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Work and Pensions","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Work and Pensions","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department of Health and Social Care","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department of Health and Social Care","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department of Health and Social Care","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department of Health and Social Care","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department of Health and Social Care","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department of Health and Social Care","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Food Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","SEO/HEO","HEO","10","[c]","36930","38450"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Treasury","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Treasury","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","EO","EO","20","[c]","27730","26740"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","SEO/HEO","SEO","15","[c]","42000","42510"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","G6/G7","G7","20","[c]","61240","58360"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office for Standards in Education","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office for Standards in Education","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scottish Government","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scottish Government","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scottish Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scottish Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scottish Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","The National Archives","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","The National Archives","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","The National Archives","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","The National Archives","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","UK Export Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","UK Export Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","G6/G7","G7","10","[c]","52290","51090"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Water Services Regulation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Attorney General's Departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Attorney General's Departments","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Cabinet Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Chancellor's other departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Competition and Markets Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Competition and Markets Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Digital, Culture, Media and Sport","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Digital, Culture, Media and Sport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Work and Pensions","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Work and Pensions","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department of Health and Social Care","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department of Health and Social Care","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department of Health and Social Care","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department of Health and Social Care","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department of Health and Social Care","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Food Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Food Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Foreign, Commonwealth and Development Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Foreign, Commonwealth and Development Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Foreign, Commonwealth and Development Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Foreign, Commonwealth and Development Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Foreign, Commonwealth and Development Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Land Registry","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Land Registry","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Land Registry","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Revenue and Customs","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Revenue and Customs","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Revenue and Customs","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Treasury","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Treasury","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Treasury","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","AA/AO","AO","15","[c]","21130","21130"
"Leaver CS","2021","Finance","Ministry of Defence","EO","EO","15","[c]","24300","26100"
"Leaver CS","2021","Finance","Ministry of Defence","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","G6/G7","G7","10","[c]","58730","57750"
"Leaver CS","2021","Finance","Ministry of Defence","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","SEO/HEO","HEO","30","[c]","35680","33700"
"Leaver CS","2021","Finance","Ministry of Defence","SEO/HEO","SEO","20","[c]","45190","44590"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","G6/G7","G7","10","[c]","66240","66560"
"Leaver CS","2021","Finance","Ministry of Justice","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","SEO/HEO","SEO","5","[c]","[c]","[c]"
