"Status","Year","Age","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for International Trade","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for International Trade","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for International Trade","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for International Trade","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Hampshire and Isle of Wight","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Inner London - West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","West Wales and The Valleys","AA/AO","35","[c]","20090","21590"
"Leaver CS","2021","60-64","Department for Transport","West Wales and The Valleys","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Bedfordshire and Hertfordshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Bedfordshire and Hertfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","EO","10","[c]","29100","29290"
"Leaver CS","2021","60-64","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Cheshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Cumbria","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Derbyshire and Nottinghamshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Derbyshire and Nottinghamshire","EO","10","[c]","27290","27570"
"Leaver CS","2021","60-64","Department for Work and Pensions","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Derbyshire and Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Devon","AA/AO","10","[c]","20770","21010"
"Leaver CS","2021","60-64","Department for Work and Pensions","Devon","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","East Anglia","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","East Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","East Wales","EO","15","[c]","26980","27570"
"Leaver CS","2021","60-64","Department for Work and Pensions","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Eastern Scotland","AA/AO","15","[c]","20610","21010"
"Leaver CS","2021","60-64","Department for Work and Pensions","Eastern Scotland","EO","15","[c]","27120","27570"
"Leaver CS","2021","60-64","Department for Work and Pensions","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Essex","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","27160","27570"
"Leaver CS","2021","60-64","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Greater Manchester","AA/AO","30","[c]","20360","20180"
"Leaver CS","2021","60-64","Department for Work and Pensions","Greater Manchester","EO","20","[c]","27340","27570"
"Leaver CS","2021","60-64","Department for Work and Pensions","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Greater Manchester","SEO/HEO","10","[c]","35170","34290"
"Leaver CS","2021","60-64","Department for Work and Pensions","Hampshire and Isle of Wight","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","EO","10","[c]","27130","27570"
"Leaver CS","2021","60-64","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Inner London - East","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Inner London - West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Kent","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Kent","EO","10","[c]","30290","30190"
"Leaver CS","2021","60-64","Department for Work and Pensions","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Lancashire","AA/AO","30","[c]","20620","21010"
"Leaver CS","2021","60-64","Department for Work and Pensions","Lancashire","EO","25","[c]","27370","27570"
"Leaver CS","2021","60-64","Department for Work and Pensions","Lancashire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Lancashire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","AA/AO","10","[c]","20430","20500"
"Leaver CS","2021","60-64","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Merseyside","AA/AO","10","[c]","20720","20760"
"Leaver CS","2021","60-64","Department for Work and Pensions","Merseyside","EO","25","[c]","27320","27570"
"Leaver CS","2021","60-64","Department for Work and Pensions","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Merseyside","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","North Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Northumberland and Tyne and Wear","AA/AO","40","[c]","20730","21010"
"Leaver CS","2021","60-64","Department for Work and Pensions","Northumberland and Tyne and Wear","EO","25","[c]","27210","27570"
"Leaver CS","2021","60-64","Department for Work and Pensions","Northumberland and Tyne and Wear","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Northumberland and Tyne and Wear","SEO/HEO","20","[c]","36870","34290"
"Leaver CS","2021","60-64","Department for Work and Pensions","Outer London - East and North East","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Outer London - South","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Outer London - West and North West","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Shropshire and Staffordshire","EO","10","[c]","27170","27570"
"Leaver CS","2021","60-64","Department for Work and Pensions","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","South Yorkshire","AA/AO","15","[c]","20450","20500"
"Leaver CS","2021","60-64","Department for Work and Pensions","South Yorkshire","EO","20","[c]","27180","27570"
"Leaver CS","2021","60-64","Department for Work and Pensions","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","South Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Surrey, East and West Sussex","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Surrey, East and West Sussex","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Surrey, East and West Sussex","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Tees Valley and Durham","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Tees Valley and Durham","EO","10","[c]","27120","27570"
"Leaver CS","2021","60-64","Department for Work and Pensions","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","West Central Scotland","AA/AO","15","[c]","20490","20590"
"Leaver CS","2021","60-64","Department for Work and Pensions","West Central Scotland","EO","20","[c]","26910","26890"
"Leaver CS","2021","60-64","Department for Work and Pensions","West Central Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","West Midlands","AA/AO","20","[c]","20360","20340"
"Leaver CS","2021","60-64","Department for Work and Pensions","West Midlands","EO","20","[c]","26980","27570"
"Leaver CS","2021","60-64","Department for Work and Pensions","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","West Midlands","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","West Wales and The Valleys","AA/AO","15","[c]","20670","21010"
"Leaver CS","2021","60-64","Department for Work and Pensions","West Wales and The Valleys","EO","15","[c]","27160","27570"
"Leaver CS","2021","60-64","Department for Work and Pensions","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","West Wales and The Valleys","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","West Yorkshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","West Yorkshire","EO","15","[c]","26570","26890"
"Leaver CS","2021","60-64","Department for Work and Pensions","West Yorkshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","West Yorkshire","SEO/HEO","10","[c]","36340","34290"
"Leaver CS","2021","60-64","Department of Health and Social Care","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Inner London - East","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Inner London - East","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Inner London - East","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","ESTYN","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
