"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","HM Land Registry","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","AO","Heterosexual / straight","40","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","South West (England)","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","AO","Unknown","50","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","South West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Wales","AO","Heterosexual / straight","35","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Wales","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","AO","Unknown","35","[c]","22340","22350"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","AO","Unknown","55","[c]","20150","20140"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","EO","Heterosexual / straight","45","[c]","25490","25560"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","EO","Unknown","75","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","HEO","Heterosexual / straight","35","[c]","31700","31810"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East of England","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","AO","Heterosexual / straight","35","[c]","24160","24120"
"New entrant CS","2021","HM Revenue and Customs","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","AO","Unknown","50","[c]","24130","24120"
"New entrant CS","2021","HM Revenue and Customs","London","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","EO","Unknown","40","[c]","29370","29570"
"New entrant CS","2021","HM Revenue and Customs","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","HEO","Heterosexual / straight","40","[c]","36210","36160"
"New entrant CS","2021","HM Revenue and Customs","London","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","HEO","Unknown","75","[c]","36060","36160"
"New entrant CS","2021","HM Revenue and Customs","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","AO","Heterosexual / straight","165","[c]","20250","20140"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","AO","Unknown","410","[c]","20200","20140"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","EO","Heterosexual / straight","160","[c]","25490","25560"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","EO","Unknown","205","[c]","25490","25560"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","HEO","Heterosexual / straight","35","[c]","31460","31810"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","HEO","Unknown","40","[c]","31760","31810"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North East (England)","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","AO","Heterosexual / straight","125","[c]","20150","20140"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","AO","Unknown","390","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","EO","Heterosexual / straight","55","[c]","25240","25560"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","EO","Unknown","150","[c]","25270","25560"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","HEO","Heterosexual / straight","55","[c]","31740","31810"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","HEO","Unknown","65","[c]","31720","31810"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","AO","Heterosexual / straight","50","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","AO","Unknown","110","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","AO","Heterosexual / straight","160","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Scotland","AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","AO","Unknown","425","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Scotland","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Scotland","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","AO","Unknown","70","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","AO","Heterosexual / straight","40","[c]","20680","20880"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
