"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Mixed","Crown Prosecution Service Inspectorate","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Crown Prosecution Service Inspectorate","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Crown Prosecution Service Inspectorate","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Crown Prosecution Service Inspectorate","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Crown Prosecution Service Inspectorate","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Crown Prosecution Service Inspectorate","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Crown Prosecution Service Inspectorate","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Crown Prosecution Service Inspectorate","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Crown Prosecution Service Inspectorate","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Crown Prosecution Service Inspectorate","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt Management Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt Management Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt Management Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt Management Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt Management Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt Management Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt Management Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt Management Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt Management Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt Management Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt Management Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt Management Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Electronics and Components Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Electronics and Components Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Electronics and Components Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Electronics and Components Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Electronics and Components Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Electronics and Components Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Electronics and Components Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Electronics and Components Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Electronics and Components Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Electronics and Components Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Electronics and Components Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Electronics and Components Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Electronics and Components Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Electronics and Components Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Electronics and Components Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","EO","Female","20","20","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","EO","Male","15","15","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","SEO/HEO","Female","30","30","33460","32070"
"In post","2021","Mixed","Defence Equipment and Support","SEO/HEO","Male","55","55","34610","35660"
"In post","2021","Mixed","Defence Equipment and Support","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Female","40","40","58430","54700"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Male","45","45","57900","57620"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","50","45","37740","37890"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","40","40","38630","38690"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","EO","Female","10","10","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","EO","Female","20","20","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","EO","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","G6/G7","Female","35","30","56550","53760"
"In post","2021","Mixed","Department for Education (excl. agencies)","G6/G7","Male","20","15","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","SEO/HEO","Female","45","45","37500","37040"
"In post","2021","Mixed","Department for Education (excl. agencies)","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","10","10","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Female","40","40","33860","32680"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","EO","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","SEO/HEO","Female","30","30","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","SEO/HEO","Male","15","10","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","EO","Female","10","10","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","SEO/HEO","Female","35","35","36260","35060"
"In post","2021","Mixed","Department for Transport (excl. agencies)","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","AA/AO","Female","315","275","21760","21010"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","AA/AO","Male","170","160","21650","21010"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","EO","Female","635","585","28760","27570"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","EO","Male","310","305","28670","27570"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","SEO/HEO","Female","75","75","35310","35310"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","SEO/HEO","Male","60","60","36000","36650"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care (excl. agencies)","EO","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care (excl. agencies)","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care (excl. agencies)","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care (excl. agencies)","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care (excl. agencies)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Disclosure Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Disclosure Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Disclosure Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Disclosure Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Disclosure Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Disclosure Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Disclosure Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Disclosure Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Disclosure Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Disclosure Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Disclosure Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Disclosure Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Disclosure Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Disclosure Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Disclosure Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Licensing Agency","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Licensing Agency","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Licensing Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Licensing Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Licensing Agency","EO","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Licensing Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Licensing Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Licensing Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Licensing Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Licensing Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Licensing Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Licensing Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Licensing Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Licensing Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Licensing Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","EO","Female","10","10","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","EO","Male","20","20","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","EO","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
