"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","West Midlands (England)","HEO","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","SEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","AA","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","AO","Heterosexual / straight","160","[c]","21020","21010"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","AO","Unknown","320","[c]","20850","21010"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","EO","Heterosexual / straight","160","[c]","26810","27570"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","EO","Unknown","255","[c]","27010","27570"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","G7","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","HEO","Heterosexual / straight","45","[c]","32950","32960"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","HEO","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","SEO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East of England","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East of England","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East of England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","G7","Heterosexual / straight","40","[c]","57570","56070"
"Leaver Dept.","2021","Analysis","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","HEO","Heterosexual / straight","60","[c]","33680","33930"
"Leaver Dept.","2021","Analysis","London","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","G7","Undeclared","[c]","[c]","[c]","[c]"
