"Status","Year","Profession_of_post","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Inner London - East","Female","Undeclared","210","195","33800","31060"
"In post","2021","Unknown","Inner London - East","Female","Unknown","640","565","33190","31060"
"In post","2021","Unknown","Inner London - East","Male","Heterosexual / straight","970","950","39070","31060"
"In post","2021","Unknown","Inner London - East","Male","LGBO","110","105","42910","31880"
"In post","2021","Unknown","Inner London - East","Male","Undeclared","125","120","37620","31060"
"In post","2021","Unknown","Inner London - East","Male","Unknown","415","410","37610","31060"
"In post","2021","Unknown","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","Female","Heterosexual / straight","2800","2700","47250","39960"
"In post","2021","Unknown","Inner London - West","Female","LGBO","180","175","43620","36650"
"In post","2021","Unknown","Inner London - West","Female","Undeclared","290","275","44460","38450"
"In post","2021","Unknown","Inner London - West","Female","Unknown","1755","1705","43600","34550"
"In post","2021","Unknown","Inner London - West","Male","Heterosexual / straight","2110","2090","51080","42200"
"In post","2021","Unknown","Inner London - West","Male","LGBO","315","310","47040","41880"
"In post","2021","Unknown","Inner London - West","Male","Undeclared","295","290","49280","41630"
"In post","2021","Unknown","Inner London - West","Male","Unknown","1495","1485","50310","39620"
"In post","2021","Unknown","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Kent","Female","Heterosexual / straight","805","745","29240","29290"
"In post","2021","Unknown","Kent","Female","LGBO","40","40","28740","29290"
"In post","2021","Unknown","Kent","Female","Undeclared","90","85","28150","29290"
"In post","2021","Unknown","Kent","Female","Unknown","235","200","28210","29290"
"In post","2021","Unknown","Kent","Male","Heterosexual / straight","370","365","29000","29290"
"In post","2021","Unknown","Kent","Male","LGBO","55","55","28440","29290"
"In post","2021","Unknown","Kent","Male","Undeclared","50","50","29490","29290"
"In post","2021","Unknown","Kent","Male","Unknown","115","110","29210","29290"
"In post","2021","Unknown","Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lancashire","Female","Heterosexual / straight","3120","2735","27230","27570"
"In post","2021","Unknown","Lancashire","Female","LGBO","125","120","26120","27570"
"In post","2021","Unknown","Lancashire","Female","Undeclared","350","300","27220","27570"
"In post","2021","Unknown","Lancashire","Female","Unknown","1280","1090","26270","27570"
"In post","2021","Unknown","Lancashire","Male","Heterosexual / straight","1800","1740","28080","27570"
"In post","2021","Unknown","Lancashire","Male","LGBO","135","130","26160","27570"
"In post","2021","Unknown","Lancashire","Male","Undeclared","225","215","26770","26120"
"In post","2021","Unknown","Lancashire","Male","Unknown","845","805","28230","27570"
"In post","2021","Unknown","Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Female","Heterosexual / straight","725","620","25630","27570"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Female","LGBO","30","30","26050","27570"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Female","Undeclared","90","75","25390","27570"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Female","Unknown","230","190","25380","27570"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Male","Heterosexual / straight","365","350","25810","27570"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Male","LGBO","40","35","25750","27570"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Male","Undeclared","40","35","25040","27570"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Male","Unknown","145","135","24900","27570"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lincolnshire","Female","Heterosexual / straight","265","225","26290","27570"
"In post","2021","Unknown","Lincolnshire","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Lincolnshire","Female","Undeclared","45","40","25200","27570"
"In post","2021","Unknown","Lincolnshire","Female","Unknown","75","65","26020","27570"
"In post","2021","Unknown","Lincolnshire","Male","Heterosexual / straight","115","110","27120","27570"
"In post","2021","Unknown","Lincolnshire","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Lincolnshire","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Lincolnshire","Male","Unknown","40","35","27960","27570"
"In post","2021","Unknown","Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Merseyside","Female","Heterosexual / straight","1760","1510","26430","27570"
"In post","2021","Unknown","Merseyside","Female","LGBO","40","40","26870","27570"
"In post","2021","Unknown","Merseyside","Female","Undeclared","185","155","25560","27570"
"In post","2021","Unknown","Merseyside","Female","Unknown","880","725","26340","27570"
"In post","2021","Unknown","Merseyside","Male","Heterosexual / straight","845","810","27950","27570"
"In post","2021","Unknown","Merseyside","Male","LGBO","65","65","28220","27570"
"In post","2021","Unknown","Merseyside","Male","Undeclared","110","105","26030","27570"
"In post","2021","Unknown","Merseyside","Male","Unknown","440","420","28430","27570"
"In post","2021","Unknown","Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North Eastern Scotland","Female","Heterosexual / straight","330","300","32670","29190"
"In post","2021","Unknown","North Eastern Scotland","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","North Eastern Scotland","Female","Undeclared","30","30","29460","27570"
"In post","2021","Unknown","North Eastern Scotland","Female","Unknown","120","105","30420","27570"
"In post","2021","Unknown","North Eastern Scotland","Male","Heterosexual / straight","230","220","36190","30650"
"In post","2021","Unknown","North Eastern Scotland","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","North Eastern Scotland","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","North Eastern Scotland","Male","Unknown","130","125","35510","32140"
"In post","2021","Unknown","North Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","Female","Heterosexual / straight","295","265","28310","27570"
"In post","2021","Unknown","North Yorkshire","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","Female","Undeclared","35","30","27760","27570"
"In post","2021","Unknown","North Yorkshire","Female","Unknown","170","150","27730","26670"
"In post","2021","Unknown","North Yorkshire","Male","Heterosexual / straight","195","190","30900","27570"
"In post","2021","Unknown","North Yorkshire","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","Male","Undeclared","30","30","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","Male","Unknown","115","110","27480","26670"
"In post","2021","Unknown","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Female","Heterosexual / straight","40","35","29890","25560"
"In post","2021","Unknown","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Female","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Male","Heterosexual / straight","35","35","27860","25560"
"In post","2021","Unknown","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Male","Unknown","30","30","25240","25560"
"In post","2021","Unknown","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Female","Heterosexual / straight","3425","2955","27250","27570"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Female","LGBO","155","145","27060","25560"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Female","Undeclared","290","240","26180","25550"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Female","Unknown","1120","925","25840","21010"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Male","Heterosexual / straight","2060","1980","29080","27570"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Male","LGBO","160","155","26770","25560"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Male","Undeclared","235","225","29870","27570"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Male","Unknown","785","745","29490","27570"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - East and North East","Female","Heterosexual / straight","800","730","30350","31060"
"In post","2021","Unknown","Outer London - East and North East","Female","LGBO","30","25","31540","31060"
"In post","2021","Unknown","Outer London - East and North East","Female","Undeclared","110","95","29400","31060"
"In post","2021","Unknown","Outer London - East and North East","Female","Unknown","360","305","29530","31060"
"In post","2021","Unknown","Outer London - East and North East","Male","Heterosexual / straight","415","405","30270","31060"
"In post","2021","Unknown","Outer London - East and North East","Male","LGBO","25","25","[c]","[c]"
"In post","2021","Unknown","Outer London - East and North East","Male","Undeclared","35","35","30300","31060"
"In post","2021","Unknown","Outer London - East and North East","Male","Unknown","165","160","30710","31060"
"In post","2021","Unknown","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - South","Female","Heterosexual / straight","450","425","32550","31060"
"In post","2021","Unknown","Outer London - South","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Unknown","Outer London - South","Female","Undeclared","50","45","32000","31060"
"In post","2021","Unknown","Outer London - South","Female","Unknown","195","175","33590","31060"
"In post","2021","Unknown","Outer London - South","Male","Heterosexual / straight","240","235","34640","31060"
"In post","2021","Unknown","Outer London - South","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Outer London - South","Male","Undeclared","30","30","34780","31060"
"In post","2021","Unknown","Outer London - South","Male","Unknown","100","95","36780","31060"
"In post","2021","Unknown","Outer London - South","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - West and North West","Female","Heterosexual / straight","760","710","30940","31060"
"In post","2021","Unknown","Outer London - West and North West","Female","LGBO","40","35","30620","31060"
"In post","2021","Unknown","Outer London - West and North West","Female","Undeclared","100","90","30550","31060"
"In post","2021","Unknown","Outer London - West and North West","Female","Unknown","285","245","30500","31060"
"In post","2021","Unknown","Outer London - West and North West","Male","Heterosexual / straight","395","385","31360","31060"
"In post","2021","Unknown","Outer London - West and North West","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Outer London - West and North West","Male","Undeclared","35","35","33250","31060"
"In post","2021","Unknown","Outer London - West and North West","Male","Unknown","120","115","30840","31060"
"In post","2021","Unknown","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Female","Heterosexual / straight","90","90","[c]","[c]"
"In post","2021","Unknown","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Overseas","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Overseas","Male","Heterosexual / straight","135","135","38740","33300"
"In post","2021","Unknown","Overseas","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Overseas","Male","Undeclared","30","30","[c]","[c]"
"In post","2021","Unknown","Overseas","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Shropshire and Staffordshire","Female","Heterosexual / straight","735","635","27180","27570"
"In post","2021","Unknown","Shropshire and Staffordshire","Female","LGBO","30","25","[c]","[c]"
"In post","2021","Unknown","Shropshire and Staffordshire","Female","Undeclared","75","60","25740","27570"
"In post","2021","Unknown","Shropshire and Staffordshire","Female","Unknown","250","205","27190","27570"
"In post","2021","Unknown","Shropshire and Staffordshire","Male","Heterosexual / straight","405","385","29170","27570"
"In post","2021","Unknown","Shropshire and Staffordshire","Male","LGBO","40","40","28300","27570"
"In post","2021","Unknown","Shropshire and Staffordshire","Male","Undeclared","45","45","28270","27570"
"In post","2021","Unknown","Shropshire and Staffordshire","Male","Unknown","105","95","31170","27570"
"In post","2021","Unknown","Shropshire and Staffordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South Yorkshire","Female","Heterosexual / straight","1490","1270","29780","27570"
"In post","2021","Unknown","South Yorkshire","Female","LGBO","65","60","30500","27570"
"In post","2021","Unknown","South Yorkshire","Female","Undeclared","175","145","28390","27570"
"In post","2021","Unknown","South Yorkshire","Female","Unknown","495","400","28890","27570"
"In post","2021","Unknown","South Yorkshire","Male","Heterosexual / straight","755","725","33460","27570"
"In post","2021","Unknown","South Yorkshire","Male","LGBO","65","65","31370","27570"
"In post","2021","Unknown","South Yorkshire","Male","Undeclared","90","85","32630","27570"
"In post","2021","Unknown","South Yorkshire","Male","Unknown","270","255","33750","27570"
"In post","2021","Unknown","South Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Southern Scotland","Female","Heterosexual / straight","685","590","27720","27570"
"In post","2021","Unknown","Southern Scotland","Female","LGBO","20","15","[c]","[c]"
"In post","2021","Unknown","Southern Scotland","Female","Undeclared","50","45","25390","27570"
"In post","2021","Unknown","Southern Scotland","Female","Unknown","365","310","27900","27570"
"In post","2021","Unknown","Southern Scotland","Male","Heterosexual / straight","375","365","30000","27570"
"In post","2021","Unknown","Southern Scotland","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Southern Scotland","Male","Undeclared","35","35","29660","27570"
"In post","2021","Unknown","Southern Scotland","Male","Unknown","280","270","30410","27570"
"In post","2021","Unknown","Southern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Southern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Surrey, East and West Sussex","Female","Heterosexual / straight","1110","970","26700","27570"
"In post","2021","Unknown","Surrey, East and West Sussex","Female","LGBO","75","70","27470","27570"
"In post","2021","Unknown","Surrey, East and West Sussex","Female","Undeclared","130","110","26920","27570"
"In post","2021","Unknown","Surrey, East and West Sussex","Female","Unknown","315","265","26950","27570"
"In post","2021","Unknown","Surrey, East and West Sussex","Male","Heterosexual / straight","520","500","27560","27570"
"In post","2021","Unknown","Surrey, East and West Sussex","Male","LGBO","95","90","26660","27570"
"In post","2021","Unknown","Surrey, East and West Sussex","Male","Undeclared","75","70","26770","27570"
"In post","2021","Unknown","Surrey, East and West Sussex","Male","Unknown","190","180","27640","27570"
"In post","2021","Unknown","Surrey, East and West Sussex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tees Valley and Durham","Female","Heterosexual / straight","1070","915","25610","27570"
"In post","2021","Unknown","Tees Valley and Durham","Female","LGBO","35","35","24940","27570"
"In post","2021","Unknown","Tees Valley and Durham","Female","Undeclared","115","100","23870","21010"
"In post","2021","Unknown","Tees Valley and Durham","Female","Unknown","420","330","24370","21010"
"In post","2021","Unknown","Tees Valley and Durham","Male","Heterosexual / straight","460","440","25120","27570"
"In post","2021","Unknown","Tees Valley and Durham","Male","LGBO","40","40","24510","21010"
"In post","2021","Unknown","Tees Valley and Durham","Male","Undeclared","70","65","24840","26840"
"In post","2021","Unknown","Tees Valley and Durham","Male","Unknown","200","190","25820","26120"
"In post","2021","Unknown","Tees Valley and Durham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","Heterosexual / straight","480","445","31770","27570"
"In post","2021","Unknown","Unknown","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","Undeclared","55","45","30090","27570"
"In post","2021","Unknown","Unknown","Female","Unknown","355","340","33490","29250"
"In post","2021","Unknown","Unknown","Male","Heterosexual / straight","270","265","33530","27570"
"In post","2021","Unknown","Unknown","Male","LGBO","30","30","[c]","[c]"
"In post","2021","Unknown","Unknown","Male","Undeclared","35","35","31160","27570"
"In post","2021","Unknown","Unknown","Male","Unknown","280","280","34520","30740"
"In post","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","Female","Heterosexual / straight","2815","2520","31450","27570"
"In post","2021","Unknown","West Central Scotland","Female","LGBO","145","140","32840","27570"
"In post","2021","Unknown","West Central Scotland","Female","Undeclared","335","290","27260","26160"
"In post","2021","Unknown","West Central Scotland","Female","Unknown","1080","930","29630","26160"
"In post","2021","Unknown","West Central Scotland","Male","Heterosexual / straight","1770","1705","33700","27570"
"In post","2021","Unknown","West Central Scotland","Male","LGBO","170","165","30520","27570"
"In post","2021","Unknown","West Central Scotland","Male","Undeclared","180","175","29770","27570"
"In post","2021","Unknown","West Central Scotland","Male","Unknown","720","690","32090","27570"
"In post","2021","Unknown","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands","Female","Heterosexual / straight","2125","1825","26560","27570"
"In post","2021","Unknown","West Midlands","Female","LGBO","70","65","25930","27570"
"In post","2021","Unknown","West Midlands","Female","Undeclared","265","220","25740","27570"
"In post","2021","Unknown","West Midlands","Female","Unknown","1130","930","25830","27570"
"In post","2021","Unknown","West Midlands","Male","Heterosexual / straight","1115","1070","27090","27570"
"In post","2021","Unknown","West Midlands","Male","LGBO","90","85","26340","27570"
"In post","2021","Unknown","West Midlands","Male","Undeclared","150","140","26090","27570"
"In post","2021","Unknown","West Midlands","Male","Unknown","565","535","26890","27570"
"In post","2021","Unknown","West Midlands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Wales and The Valleys","Female","Heterosexual / straight","1575","1365","25790","27570"
"In post","2021","Unknown","West Wales and The Valleys","Female","LGBO","55","55","25460","27570"
"In post","2021","Unknown","West Wales and The Valleys","Female","Undeclared","150","130","24830","27570"
"In post","2021","Unknown","West Wales and The Valleys","Female","Unknown","560","460","24810","23250"
"In post","2021","Unknown","West Wales and The Valleys","Male","Heterosexual / straight","660","630","25960","27570"
"In post","2021","Unknown","West Wales and The Valleys","Male","LGBO","70","65","25500","27570"
"In post","2021","Unknown","West Wales and The Valleys","Male","Undeclared","100","95","25490","27570"
"In post","2021","Unknown","West Wales and The Valleys","Male","Unknown","250","240","25160","26840"
"In post","2021","Unknown","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Yorkshire","Female","Heterosexual / straight","1795","1575","30170","27570"
"In post","2021","Unknown","West Yorkshire","Female","LGBO","110","105","28340","27570"
"In post","2021","Unknown","West Yorkshire","Female","Undeclared","205","175","27670","27570"
"In post","2021","Unknown","West Yorkshire","Female","Unknown","785","675","30140","27570"
"In post","2021","Unknown","West Yorkshire","Male","Heterosexual / straight","1205","1165","31570","27570"
"In post","2021","Unknown","West Yorkshire","Male","LGBO","110","105","30000","27570"
"In post","2021","Unknown","West Yorkshire","Male","Undeclared","125","120","31010","27570"
"In post","2021","Unknown","West Yorkshire","Male","Unknown","620","595","31050","27570"
"In post","2021","Unknown","West Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Bedfordshire and Hertfordshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Bedfordshire and Hertfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Bedfordshire and Hertfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Bedfordshire and Hertfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Bedfordshire and Hertfordshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Bedfordshire and Hertfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Bedfordshire and Hertfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Bedfordshire and Hertfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cheshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cheshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cheshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cheshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cheshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cheshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cheshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cheshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cheshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cornwall and Isles of Scilly","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Veterinarian","Cornwall and Isles of Scilly","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cornwall and Isles of Scilly","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cornwall and Isles of Scilly","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Veterinarian","Cornwall and Isles of Scilly","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cornwall and Isles of Scilly","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cornwall and Isles of Scilly","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cornwall and Isles of Scilly","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cumbria","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Veterinarian","Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cumbria","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cumbria","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cumbria","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Derbyshire and Nottinghamshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Derbyshire and Nottinghamshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Derbyshire and Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Derbyshire and Nottinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Derbyshire and Nottinghamshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Derbyshire and Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Derbyshire and Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
