"Status","Year","Disability","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Scotland","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Outside London","Female","45","[c]","32730","30420"
"Leaver Dept.","2021","Declared disabled","South West (England)","Outside London","Male","35","[c]","32710","32010"
"Leaver Dept.","2021","Declared disabled","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Outside London","Female","95","[c]","26030","21950"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Outside London","Male","65","[c]","25910","21790"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Outside London","Female","85","[c]","32020","29290"
"Leaver Dept.","2021","Declared non-disabled","East of England","Outside London","Male","45","[c]","33870","32570"
"Leaver Dept.","2021","Declared non-disabled","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","London","Female","1735","[c]","44800","39250"
"Leaver Dept.","2021","Declared non-disabled","London","London","Male","1350","[c]","44860","39600"
"Leaver Dept.","2021","Declared non-disabled","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Outside London","Female","245","[c]","25850","22730"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Outside London","Male","130","[c]","28180","25550"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Outside London","Female","370","[c]","29610","26890"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Outside London","Male","290","[c]","29090","27570"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Overseas","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Overseas","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Outside London","Female","225","[c]","30330","27570"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Outside London","Male","150","[c]","29980","27570"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Outside London","Female","145","[c]","30840","28650"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Outside London","Male","100","[c]","36630","29290"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Outside London","Female","270","[c]","34170","29450"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Outside London","Male","265","[c]","35130","32330"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Female","130","[c]","37020","32000"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Male","105","[c]","39850","32000"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Outside London","Female","205","[c]","30250","27570"
"Leaver Dept.","2021","Declared non-disabled","Wales","Outside London","Male","150","[c]","33150","27570"
"Leaver Dept.","2021","Declared non-disabled","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Outside London","Female","195","[c]","27300","24110"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Outside London","Male","140","[c]","28290","24300"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Outside London","Female","205","[c]","33570","28270"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Outside London","Male","155","[c]","34280","31210"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","London","Female","155","[c]","44590","42410"
"Leaver Dept.","2021","Undeclared","London","London","Male","130","[c]","43000","39120"
"Leaver Dept.","2021","Undeclared","North East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","London","Female","820","[c]","42780","38540"
"Leaver Dept.","2021","Unknown","London","London","Male","725","[c]","43800","38820"
"Leaver Dept.","2021","Unknown","London","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Outside London","Female","85","[c]","30640","27570"
"Leaver Dept.","2021","Unknown","North East (England)","Outside London","Male","65","[c]","30050","29860"
"Leaver Dept.","2021","Unknown","North West (England)","Outside London","Female","135","[c]","27100","24250"
"Leaver Dept.","2021","Unknown","North West (England)","Outside London","Male","135","[c]","31010","25190"
"Leaver Dept.","2021","Unknown","Northern Ireland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Outside London","Female","95","[c]","32540","29190"
"Leaver Dept.","2021","Unknown","Scotland","Outside London","Male","75","[c]","33110","32140"
"Leaver Dept.","2021","Unknown","South East (England)","Outside London","Female","50","[c]","32280","29100"
"Leaver Dept.","2021","Unknown","South East (England)","Outside London","Male","50","[c]","25910","23660"
"Leaver Dept.","2021","Unknown","South West (England)","Outside London","Female","75","[c]","33790","30230"
"Leaver Dept.","2021","Unknown","South West (England)","Outside London","Male","85","[c]","37610","36490"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Female","210","[c]","33410","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Male","190","[c]","34740","32000"
"Leaver Dept.","2021","Unknown","Wales","Outside London","Female","75","[c]","30870","27570"
"Leaver Dept.","2021","Unknown","Wales","Outside London","Male","85","[c]","36120","30950"
"Leaver Dept.","2021","Unknown","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Outside London","Female","75","[c]","30860","22570"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Outside London","Male","55","[c]","30450","24250"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Outside London","Female","100","[c]","32870","31840"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Outside London","Male","80","[c]","34210","30120"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Outside London","Female","115","[c]","26250","27570"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Outside London","Male","85","[c]","26170","26350"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Outside London","Female","155","[c]","25940","27570"
"New entrant CS","2021","Declared disabled","East of England","Outside London","Male","100","[c]","26490","27570"
"New entrant CS","2021","Declared disabled","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","London","Female","620","[c]","32510","31060"
"New entrant CS","2021","Declared disabled","London","London","Male","325","[c]","34080","31060"
"New entrant CS","2021","Declared disabled","London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North East (England)","Outside London","Female","125","[c]","24540","21010"
"New entrant CS","2021","Declared disabled","North East (England)","Outside London","Male","115","[c]","25490","21010"
"New entrant CS","2021","Declared disabled","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North West (England)","Outside London","Female","235","[c]","25440","24870"
"New entrant CS","2021","Declared disabled","North West (England)","Outside London","Male","215","[c]","25450","23310"
"New entrant CS","2021","Declared disabled","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland","Outside London","Female","165","[c]","25920","26160"
"New entrant CS","2021","Declared disabled","Scotland","Outside London","Male","145","[c]","27080","26160"
"New entrant CS","2021","Declared disabled","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","South East (England)","Outside London","Female","245","[c]","26750","27570"
"New entrant CS","2021","Declared disabled","South East (England)","Outside London","Male","160","[c]","27800","27570"
"New entrant CS","2021","Declared disabled","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","South West (England)","Outside London","Female","220","[c]","26060","27000"
"New entrant CS","2021","Declared disabled","South West (England)","Outside London","Male","140","[c]","28060","27570"
"New entrant CS","2021","Declared disabled","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Female","30","[c]","29850","27570"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales","Outside London","Female","115","[c]","26320","23320"
"New entrant CS","2021","Declared disabled","Wales","Outside London","Male","65","[c]","26050","22390"
"New entrant CS","2021","Declared disabled","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Outside London","Female","165","[c]","25980","27570"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Outside London","Male","100","[c]","28350","27570"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","Outside London","Female","210","[c]","27230","27570"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","Outside London","Male","135","[c]","26910","27570"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Outside London","Female","780","[c]","25930","26370"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Outside London","Male","590","[c]","26710","25560"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East of England","Outside London","Female","1075","[c]","26740","27570"
"New entrant CS","2021","Declared non-disabled","East of England","Outside London","Male","785","[c]","27830","27570"
"New entrant CS","2021","Declared non-disabled","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","London","London","Female","4435","[c]","34080","31060"
"New entrant CS","2021","Declared non-disabled","London","London","Male","3260","[c]","36250","31060"
"New entrant CS","2021","Declared non-disabled","London","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North East (England)","Outside London","Female","945","[c]","24280","21010"
"New entrant CS","2021","Declared non-disabled","North East (England)","Outside London","Male","810","[c]","24700","21010"
"New entrant CS","2021","Declared non-disabled","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","Outside London","Female","1695","[c]","25940","23140"
"New entrant CS","2021","Declared non-disabled","North West (England)","Outside London","Male","1410","[c]","26950","24060"
"New entrant CS","2021","Declared non-disabled","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Outside London","Female","55","[c]","24900","20140"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Outside London","Male","70","[c]","23690","20140"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Outside London","Female","1270","[c]","27040","26160"
"New entrant CS","2021","Declared non-disabled","Scotland","Outside London","Male","950","[c]","27280","24900"
"New entrant CS","2021","Declared non-disabled","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South East (England)","Outside London","Female","1880","[c]","27140","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Outside London","Male","1420","[c]","28690","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West (England)","Outside London","Female","1675","[c]","27540","26480"
"New entrant CS","2021","Declared non-disabled","South West (England)","Outside London","Male","1490","[c]","30660","27570"
"New entrant CS","2021","Declared non-disabled","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Female","155","[c]","28900","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Male","125","[c]","30790","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales","Outside London","Female","790","[c]","25280","22850"
"New entrant CS","2021","Declared non-disabled","Wales","Outside London","Male","670","[c]","26630","22850"
"New entrant CS","2021","Declared non-disabled","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Outside London","Female","1100","[c]","26770","25560"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Outside London","Male","770","[c]","27600","26210"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","Outside London","Female","1215","[c]","26830","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","Outside London","Male","975","[c]","28070","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Outside London","Female","55","[c]","26490","27570"
"New entrant CS","2021","Undeclared","East Midlands (England)","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Outside London","Female","60","[c]","28260","27570"
"New entrant CS","2021","Undeclared","East of England","Outside London","Male","35","[c]","28230","27570"
"New entrant CS","2021","Undeclared","London","London","Female","380","[c]","36700","32320"
"New entrant CS","2021","Undeclared","London","London","Male","325","[c]","38230","32350"
"New entrant CS","2021","Undeclared","North East (England)","Outside London","Female","40","[c]","25500","25090"
"New entrant CS","2021","Undeclared","North East (England)","Outside London","Male","40","[c]","25100","21010"
"New entrant CS","2021","Undeclared","North West (England)","Outside London","Female","90","[c]","26490","26180"
"New entrant CS","2021","Undeclared","North West (England)","Outside London","Male","65","[c]","25610","21010"
"New entrant CS","2021","Undeclared","Northern Ireland","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Outside London","Female","40","[c]","26170","26160"
"New entrant CS","2021","Undeclared","Scotland","Outside London","Male","30","[c]","27240","27060"
"New entrant CS","2021","Undeclared","South East (England)","Outside London","Female","115","[c]","28810","27570"
"New entrant CS","2021","Undeclared","South East (England)","Outside London","Male","85","[c]","29410","27570"
"New entrant CS","2021","Undeclared","South West (England)","Outside London","Female","90","[c]","29940","27570"
"New entrant CS","2021","Undeclared","South West (England)","Outside London","Male","65","[c]","32040","27570"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Outside London","Female","35","[c]","27170","23050"
"New entrant CS","2021","Undeclared","Wales","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Outside London","Female","65","[c]","28170","27570"
"New entrant CS","2021","Undeclared","West Midlands (England)","Outside London","Male","55","[c]","28610","27570"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Outside London","Female","85","[c]","28470","27570"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Outside London","Male","65","[c]","25990","27570"
"New entrant CS","2021","Unknown","East Midlands (England)","Outside London","Female","455","[c]","25420","22350"
"New entrant CS","2021","Unknown","East Midlands (England)","Outside London","Male","370","[c]","27140","24250"
"New entrant CS","2021","Unknown","East of England","Outside London","Female","455","[c]","25780","22920"
"New entrant CS","2021","Unknown","East of England","Outside London","Male","355","[c]","28110","25850"
"New entrant CS","2021","Unknown","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","London","Female","3245","[c]","35170","31060"
"New entrant CS","2021","Unknown","London","London","Male","2485","[c]","38560","32790"
"New entrant CS","2021","Unknown","London","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Outside London","Female","630","[c]","24450","21430"
"New entrant CS","2021","Unknown","North East (England)","Outside London","Male","550","[c]","24800","22350"
"New entrant CS","2021","Unknown","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Outside London","Female","1185","[c]","25990","22850"
"New entrant CS","2021","Unknown","North West (England)","Outside London","Male","1130","[c]","28550","24880"
"New entrant CS","2021","Unknown","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Outside London","Female","90","[c]","23880","20140"
"New entrant CS","2021","Unknown","Northern Ireland","Outside London","Male","125","[c]","23940","20610"
"New entrant CS","2021","Unknown","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Outside London","Female","990","[c]","28280","23340"
"New entrant CS","2021","Unknown","Scotland","Outside London","Male","895","[c]","28030","21430"
"New entrant CS","2021","Unknown","South East (England)","Outside London","Female","865","[c]","27410","24880"
"New entrant CS","2021","Unknown","South East (England)","Outside London","Male","850","[c]","28710","26350"
"New entrant CS","2021","Unknown","South East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Outside London","Female","625","[c]","28510","24960"
"New entrant CS","2021","Unknown","South West (England)","Outside London","Male","665","[c]","29170","26350"
"New entrant CS","2021","Unknown","Unknown","Unknown","Female","330","[c]","34060","28000"
"New entrant CS","2021","Unknown","Unknown","Unknown","Male","215","[c]","40680","28000"
"New entrant CS","2021","Unknown","Wales","Outside London","Female","650","[c]","24930","22350"
"New entrant CS","2021","Unknown","Wales","Outside London","Male","580","[c]","26600","23050"
"New entrant CS","2021","Unknown","Wales","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","Outside London","Female","650","[c]","27290","22850"
"New entrant CS","2021","Unknown","West Midlands (England)","Outside London","Male","545","[c]","29350","24860"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Outside London","Female","935","[c]","28060","24880"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Outside London","Male","900","[c]","28410","24880"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-16, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
