"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Met Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Met Office","Digital, Data and Technology","Outside London","35","[c]","31230","25270"
"New entrant CS","2021","Digital, Data & Technology","Met Office","Science and Engineering","Outside London","25","[c]","31200","31490"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Outside London","55","[c]","28560","26670"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Digital, Data and Technology","London","115","[c]","53880","55850"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Outside London","65","[c]","47780","47730"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","London","30","[c]","41620","40170"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","Outside London","40","[c]","31980","28840"
"New entrant CS","2021","Digital, Data & Technology","National Savings and Investments","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Outside London","10","[c]","41640","39460"
"New entrant CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","10","[c]","43500","40000"
"New entrant CS","2021","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Rail and Road","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Planning Inspectorate","Digital, Data and Technology","Outside London","15","[c]","38310","40720"
"New entrant CS","2021","Digital, Data & Technology","Public Health England","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scottish Courts and Tribunals Service","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scottish Prison Service","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Serious Fraud Office","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Submarine Delivery Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Submarine Delivery Agency","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","The National Archives","Digital, Data and Technology","London","15","[c]","34600","33630"
"New entrant CS","2021","Digital, Data & Technology","UK Export Finance","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","UK Hydrographic Office","Digital, Data and Technology","Outside London","15","[c]","30980","31290"
"New entrant CS","2021","Digital, Data & Technology","UK Intellectual Property Office","Digital, Data and Technology","Outside London","30","[c]","38060","33900"
"New entrant CS","2021","Digital, Data & Technology","UK Intellectual Property Office","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Digital, Data and Technology","London","25","[c]","47000","42000"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Digital, Data and Technology","Outside London","105","[c]","35340","32540"
"New entrant CS","2021","Digital, Data & Technology","Water Services Regulation Authority","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Advisory, Conciliation and Arbitration Service","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office (excl. agencies)","Unknown","London","10","[c]","37290","37580"
"New entrant CS","2021","Finance","Centre for Environment, Fisheries and Aquaculture Science","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Charity Commission","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Companies House","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Crown Commercial Service","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Crown Office and Procurator Fiscal Service","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Crown Prosecution Service","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Crown Prosecution Service","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Defence Equipment and Support","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Defence Equipment and Support","Finance","Outside London","50","[c]","22990","19040"
"New entrant CS","2021","Finance","Defence Equipment and Support","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Defence Equipment and Support","Other","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Defence Equipment and Support","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Defence Equipment and Support","Project Delivery","Outside London","15","[c]","38190","30000"
"New entrant CS","2021","Finance","Defence Science and Technology Laboratory","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","London","10","[c]","49130","48890"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","Finance","London","15","[c]","50590","53520"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education (excl. agencies)","Finance","Outside London","20","[c]","31820","27180"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","London","10","[c]","41040","34070"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Outside London","35","[c]","40940","38750"
"New entrant CS","2021","Finance","Department for International Trade","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for International Trade","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for International Trade","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport (excl. agencies)","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport (excl. agencies)","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport (excl. agencies)","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport (excl. agencies)","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care (excl. agencies)","Economics","London","25","[c]","33590","32790"
"New entrant CS","2021","Finance","Department of Health and Social Care (excl. agencies)","Economics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care (excl. agencies)","Finance","London","65","[c]","36630","32790"
"New entrant CS","2021","Finance","Department of Health and Social Care (excl. agencies)","Finance","Outside London","45","[c]","33530","28970"
"New entrant CS","2021","Finance","Driver and Vehicle Licensing Agency","Finance","Outside London","10","[c]","20180","18060"
"New entrant CS","2021","Finance","Driver and Vehicle Standards Agency","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Education and Skills Funding Agency","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Education and Skills Funding Agency","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Food Standards Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Forestry and Land Scotland","Unknown","Outside London","15","[c]","33350","35680"
"New entrant CS","2021","Finance","Government Legal Department","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Government Property Agency","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Government Property Agency","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Health and Safety Executive","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Courts and Tribunals Service","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Courts and Tribunals Service","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Courts and Tribunals Service","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Courts and Tribunals Service","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Courts and Tribunals Service","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Land Registry","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs (excl. agencies)","Finance","Outside London","45","[c]","28410","31810"
"New entrant CS","2021","Finance","HM Revenue and Customs (excl. agencies)","Tax","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs (excl. agencies)","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Treasury (excl. agencies)","Finance","London","20","[c]","36810","32570"
"New entrant CS","2021","Finance","HM Treasury (excl. agencies)","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Insolvency Service","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Institute for Apprenticeships and Technical Education","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Maritime and Coastguard Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence (excl. agencies)","Finance","London","10","[c]","33330","28970"
"New entrant CS","2021","Finance","Ministry of Defence (excl. agencies)","Finance","Outside London","90","[c]","30490","26350"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Justice (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Justice (excl. agencies)","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Justice (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Justice (excl. agencies)","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","National Crime Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","National Savings and Investments","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland Office","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland Office","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office for Standards in Education, Children's Services and Skills","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Gas and Electricity Markets","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Gas and Electricity Markets","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Qualifications and Examinations Regulation","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Rail and Road","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Planning Inspectorate","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Public Health England","Finance","London","25","[c]","42000","33950"
"New entrant CS","2021","Finance","Public Health England","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Registers of Scotland","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scottish Courts and Tribunals Service","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scottish Forestry","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scottish Prison Service","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Serious Fraud Office","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Serious Fraud Office","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Submarine Delivery Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Submarine Delivery Agency","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","The National Archives","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","UK Export Finance","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","UK Export Finance","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","UK Hydrographic Office","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","UK Intellectual Property Office","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","UK Space Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","United Kingdom Statistics Authority","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Vehicle Certification Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Water Services Regulation Authority","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Welsh Revenue Authority","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Wilton Park","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","HM Land Registry","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Rural Payments Agency","Operational Delivery","Outside London","55","[c]","22320","21050"
"New entrant CS","2021","Human Resources","Advisory, Conciliation and Arbitration Service","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Advisory, Conciliation and Arbitration Service","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office (excl. agencies)","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office (excl. agencies)","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office (excl. agencies)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office (excl. agencies)","Unknown","London","45","[c]","33340","28000"
"New entrant CS","2021","Human Resources","Cabinet Office (excl. agencies)","Unknown","Outside London","35","[c]","27950","23850"
"New entrant CS","2021","Human Resources","Cabinet Office (excl. agencies)","Unknown","Unknown","10","[c]","30900","27500"
"New entrant CS","2021","Human Resources","Companies House","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Competition and Markets Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Crown Commercial Service","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Crown Office and Procurator Fiscal Service","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Crown Prosecution Service","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Crown Prosecution Service","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Defence Equipment and Support","Human Resources","Outside London","30","[c]","37550","35500"
"New entrant CS","2021","Human Resources","Defence Science and Technology Laboratory","Human Resources","Outside London","20","[c]","25220","22780"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","London","15","[c]","33140","29180"
"New entrant CS","2021","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Education (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Education (excl. agencies)","Human Resources","Outside London","25","[c]","27970","25000"
"New entrant CS","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Outside London","20","[c]","33760","32000"
"New entrant CS","2021","Human Resources","Department for International Trade","Human Resources","London","15","[c]","30930","29510"
"New entrant CS","2021","Human Resources","Department for International Trade","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport (excl. agencies)","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport (excl. agencies)","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport (excl. agencies)","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport (excl. agencies)","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport (excl. agencies)","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department of Health and Social Care (excl. agencies)","Human Resources","London","40","[c]","28820","27270"
"New entrant CS","2021","Human Resources","Department of Health and Social Care (excl. agencies)","Human Resources","Outside London","10","[c]","35010","28980"
"New entrant CS","2021","Human Resources","Driver and Vehicle Licensing Agency","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Driver and Vehicle Standards Agency","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Education and Skills Funding Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Food Standards Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Food Standards Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Forestry and Land Scotland","Unknown","Outside London","25","[c]","20770","19160"
"New entrant CS","2021","Human Resources","Government Actuary's Department","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Government Internal Audit Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Government Legal Department","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Government Property Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Health and Safety Executive","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Health and Safety Executive","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Courts and Tribunals Service","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Courts and Tribunals Service","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Courts and Tribunals Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Courts and Tribunals Service","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Land Registry","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Land Registry","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Prison and Probation Service","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Prison and Probation Service","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","Outside London","40","[c]","41010","31810"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Treasury (excl. agencies)","Human Resources","London","10","[c]","45540","52500"
"New entrant CS","2021","Human Resources","HM Treasury (excl. agencies)","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Treasury (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Treasury (excl. agencies)","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Insolvency Service","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Institute for Apprenticeships and Technical Education","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Maritime and Coastguard Agency","Human Resources","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Medicines and Healthcare Products Regulatory Agency","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Met Office","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","London","20","[c]","47250","35500"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","Outside London","90","[c]","22610","20920"
"New entrant CS","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","Human Resources","Outside London","15","[c]","30130","25990"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","Operational Delivery","London","15","[c]","37650","28000"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","Operational Delivery","Outside London","10","[c]","28590","30990"
"New entrant CS","2021","Human Resources","National Crime Agency","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","National Crime Agency","Human Resources","Outside London","25","[c]","30920","28840"
"New entrant CS","2021","Human Resources","Office for Standards in Education, Children's Services and Skills","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Office of Gas and Electricity Markets","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Office of Gas and Electricity Markets","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Office of Rail and Road","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Planning Inspectorate","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Public Health England","Human Resources","London","30","[c]","32390","28390"
"New entrant CS","2021","Human Resources","Public Health England","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Registers of Scotland","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scottish Courts and Tribunals Service","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scottish Prison Service","Human Resources","Outside London","10","[c]","21090","20810"
"New entrant CS","2021","Human Resources","Scottish Prison Service","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Submarine Delivery Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Submarine Delivery Agency","Operational Delivery","Outside London","20","[c]","26540","21000"
"New entrant CS","2021","Human Resources","Submarine Delivery Agency","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","The National Archives","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","UK Export Finance","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","UK Hydrographic Office","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","UK Intellectual Property Office","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","UK Space Agency","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","United Kingdom Statistics Authority","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","United Kingdom Statistics Authority","Human Resources","Outside London","20","[c]","33500","29540"
"New entrant CS","2021","Human Resources","United Kingdom Statistics Authority","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","United Kingdom Statistics Authority","Policy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Vehicle Certification Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wales Office","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Water Services Regulation Authority","Human Resources","Outside London","5","[c]","[c]","[c]"
