"Status","Year","Disability","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Outside London","Male","30","[c]","39080","37510"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","London","Female","265","[c]","32210","30220"
"New entrant CS","2021","Declared disabled","No function","London","Male","125","[c]","34250","31800"
"New entrant CS","2021","Declared disabled","No function","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Outside London","Female","495","[c]","24910","22920"
"New entrant CS","2021","Declared disabled","No function","Outside London","Male","275","[c]","25340","22850"
"New entrant CS","2021","Declared disabled","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Outside London","Female","45","[c]","29830","27540"
"New entrant CS","2021","Declared disabled","Project Delivery","Outside London","Male","35","[c]","35640","33000"
"New entrant CS","2021","Declared disabled","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","London","Female","235","[c]","30910","31060"
"New entrant CS","2021","Declared disabled","Unknown","London","Male","105","[c]","32060","31060"
"New entrant CS","2021","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Outside London","Female","1065","[c]","26080","27570"
"New entrant CS","2021","Declared disabled","Unknown","Outside London","Male","820","[c]","26210","27570"
"New entrant CS","2021","Declared disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","London","Female","175","[c]","36480","32540"
"New entrant CS","2021","Declared non-disabled","Analysis","London","Male","200","[c]","35410","33570"
"New entrant CS","2021","Declared non-disabled","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Outside London","Female","105","[c]","30750","29540"
"New entrant CS","2021","Declared non-disabled","Analysis","Outside London","Male","110","[c]","32860","29540"
"New entrant CS","2021","Declared non-disabled","Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","London","Female","45","[c]","40270","38160"
"New entrant CS","2021","Declared non-disabled","Commercial","London","Male","50","[c]","48080","45030"
"New entrant CS","2021","Declared non-disabled","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Outside London","Female","100","[c]","31180","27830"
"New entrant CS","2021","Declared non-disabled","Commercial","Outside London","Male","85","[c]","33950","33000"
"New entrant CS","2021","Declared non-disabled","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","London","Female","85","[c]","37980","34550"
"New entrant CS","2021","Declared non-disabled","Communications","London","Male","65","[c]","36560","32880"
"New entrant CS","2021","Declared non-disabled","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Outside London","Female","165","[c]","28630","25560"
"New entrant CS","2021","Declared non-disabled","Communications","Outside London","Male","170","[c]","28060","25560"
"New entrant CS","2021","Declared non-disabled","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","Outside London","Female","140","[c]","20220","20140"
"New entrant CS","2021","Declared non-disabled","Debt","Outside London","Male","105","[c]","20400","20140"
"New entrant CS","2021","Declared non-disabled","Debt","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","London","Female","110","[c]","44570","42230"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","London","Male","145","[c]","49890","49600"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outside London","Female","195","[c]","35130","31810"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outside London","Male","345","[c]","38270","35900"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","London","Female","70","[c]","38860","32890"
"New entrant CS","2021","Declared non-disabled","Finance","London","Male","65","[c]","44590","40600"
"New entrant CS","2021","Declared non-disabled","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Outside London","Female","155","[c]","31480","29540"
"New entrant CS","2021","Declared non-disabled","Finance","Outside London","Male","105","[c]","36810","32010"
"New entrant CS","2021","Declared non-disabled","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","London","Female","110","[c]","36150","32330"
"New entrant CS","2021","Declared non-disabled","Human Resources","London","Male","45","[c]","39090","31820"
"New entrant CS","2021","Declared non-disabled","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Outside London","Female","230","[c]","30010","26550"
"New entrant CS","2021","Declared non-disabled","Human Resources","Outside London","Male","95","[c]","30610","23850"
"New entrant CS","2021","Declared non-disabled","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","London","Female","185","[c]","43240","43920"
"New entrant CS","2021","Declared non-disabled","Legal","London","Male","100","[c]","43790","43920"
"New entrant CS","2021","Declared non-disabled","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Outside London","Female","85","[c]","31180","27780"
"New entrant CS","2021","Declared non-disabled","Legal","Outside London","Male","50","[c]","30260","26550"
"New entrant CS","2021","Declared non-disabled","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","London","Female","1810","[c]","34340","32330"
"New entrant CS","2021","Declared non-disabled","No function","London","Male","1310","[c]","36170","32350"
"New entrant CS","2021","Declared non-disabled","No function","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Outside London","Female","3875","[c]","25210","22850"
"New entrant CS","2021","Declared non-disabled","No function","Outside London","Male","2745","[c]","26470","22850"
"New entrant CS","2021","Declared non-disabled","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","Female","120","[c]","39700","34020"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","Male","110","[c]","47130","39530"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outside London","Female","370","[c]","33810","32000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outside London","Male","575","[c]","36550","33300"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","Male","30","[c]","39410","34410"
"New entrant CS","2021","Declared non-disabled","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Outside London","Female","155","[c]","27630","24920"
"New entrant CS","2021","Declared non-disabled","Property","Outside London","Male","240","[c]","32360","30000"
"New entrant CS","2021","Declared non-disabled","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","Male","30","[c]","35830","28440"
"New entrant CS","2021","Declared non-disabled","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Outside London","Female","85","[c]","23780","20920"
"New entrant CS","2021","Declared non-disabled","Security","Outside London","Male","285","[c]","25700","23540"
"New entrant CS","2021","Declared non-disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","Female","1660","[c]","30800","31060"
"New entrant CS","2021","Declared non-disabled","Unknown","London","Male","1065","[c]","31550","31060"
"New entrant CS","2021","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","Female","6765","[c]","26230","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","Male","4975","[c]","26270","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Female","120","[c]","28140","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Male","100","[c]","28500","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Outside London","Female","10","[c]","[c]","[c]"
