"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Black","North East (England)","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","Tees Valley and Durham","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Cheshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Cheshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Cheshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Cheshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Cumbria","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Greater Manchester","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Greater Manchester","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Lancashire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Merseyside","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Merseyside","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Kent","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Kent","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Kent","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Devon","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Devon","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Devon","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Devon","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","East Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","West Midlands","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","West Midlands","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","West Midlands","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","West Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
