"Status","Year","Function_of_post","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Flintshire and Wrexham","Outside London","30","[c]","22960","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Glasgow City","Outside London","105","[c]","25240","26120"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Gloucestershire","Outside London","20","[c]","26420","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Greater Manchester North East","Outside London","55","[c]","26360","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Greater Manchester North West","Outside London","75","[c]","23320","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Greater Manchester South East","Outside London","60","[c]","23970","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Greater Manchester South West","Outside London","35","[c]","25930","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Gwent Valleys","Outside London","25","[c]","25810","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Gwynedd","Outside London","20","[c]","22470","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Hackney and Newham","London","50","[c]","28010","25860"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Haringey and Islington","London","20","[c]","28140","31060"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Harrow and Hillingdon","London","25","[c]","29720","31060"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Outside London","30","[c]","23640","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Hertfordshire","Outside London","55","[c]","27520","25110"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Hounslow and Richmond upon Thames","London","15","[c]","31110","31060"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","15","[c]","23630","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","London","15","[c]","31080","31060"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Kent Thames Gateway","Outside London","10","[c]","26880","24180"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Kingston upon Hull, City of","Outside London","20","[c]","25080","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Lambeth","London","20","[c]","28110","30300"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Lancaster and Wyre","Outside London","15","[c]","23320","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Leeds","Outside London","150","[c]","32930","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Leicester","Outside London","55","[c]","24700","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Lewisham and Southwark","London","25","[c]","29820","31060"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Lincolnshire","Outside London","25","[c]","26970","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Liverpool","Outside London","15","[c]","26860","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Luton","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Manchester","Outside London","70","[c]","32660","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Medway","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","London","15","[c]","30040","31060"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Mid Kent","Outside London","10","[c]","33480","29290"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Mid Lancashire","Outside London","55","[c]","23540","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Milton Keynes","Outside London","15","[c]","23150","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Monmouthshire and Newport","Outside London","15","[c]","25640","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","North and North East Lincolnshire","Outside London","20","[c]","24440","23950"
"Leaver CS","2021","Unknown","Department for Work and Pensions","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","North Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","North Lanarkshire","Outside London","35","[c]","24540","26890"
"Leaver CS","2021","Unknown","Department for Work and Pensions","North Northamptonshire","Outside London","35","[c]","24610","25080"
"Leaver CS","2021","Unknown","Department for Work and Pensions","North Nottinghamshire","Outside London","10","[c]","27820","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","North Yorkshire CC","Outside London","15","[c]","32110","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Northumberland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Norwich and East Norfolk","Outside London","25","[c]","25400","26890"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Nottingham","Outside London","40","[c]","23390","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Oxfordshire","Outside London","15","[c]","24600","26890"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Perth and Kinross and Stirling","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Peterborough","Outside London","25","[c]","23710","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Plymouth","Outside London","15","[c]","28040","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Portsmouth","Outside London","15","[c]","24720","26120"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Redbridge and Waltham Forest","London","35","[c]","29810","31060"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Sandwell","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Sefton","Outside London","40","[c]","25790","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Sheffield","Outside London","85","[c]","29340","26120"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Shropshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Solihull","Outside London","10","[c]","24880","27230"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Somerset","Outside London","25","[c]","23420","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","South and West Derbyshire","Outside London","20","[c]","28660","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","South Ayrshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","South Hampshire","Outside London","15","[c]","24310","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","South Lanarkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","South Teesside","Outside London","25","[c]","25370","26890"
"Leaver CS","2021","Unknown","Department for Work and Pensions","South West Wales","Outside London","15","[c]","25090","23950"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Southampton","Outside London","15","[c]","23570","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Southend-on-Sea","Outside London","10","[c]","26990","26530"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Staffordshire CC","Outside London","30","[c]","24890","26510"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Stoke-on-Trent","Outside London","25","[c]","25840","23570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Suffolk","Outside London","35","[c]","25280","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Sunderland","Outside London","80","[c]","24580","26120"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Swansea","Outside London","30","[c]","24000","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Swindon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Telford and Wrekin","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Torbay","Outside London","15","[c]","22440","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Tower Hamlets","London","10","[c]","28050","29590"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Tyneside","Outside London","315","[c]","25670","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Unknown","Unknown","50","[c]","25410","26890"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Wakefield","Outside London","10","[c]","26660","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Walsall","Outside London","15","[c]","24470","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Wandsworth","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Warrington","Outside London","35","[c]","22480","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Warwickshire","Outside London","30","[c]","24950","26120"
"Leaver CS","2021","Unknown","Department for Work and Pensions","West Cumbria","Outside London","15","[c]","26530","27230"
"Leaver CS","2021","Unknown","Department for Work and Pensions","West Essex","Outside London","15","[c]","29750","29290"
"Leaver CS","2021","Unknown","Department for Work and Pensions","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","West Lothian","Outside London","15","[c]","23240","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","West Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","West Surrey","Outside London","20","[c]","28960","29290"
"Leaver CS","2021","Unknown","Department for Work and Pensions","West Sussex (North East)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","West Sussex (South West)","Outside London","10","[c]","23340","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Westminster","London","115","[c]","41800","31180"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Wiltshire","Outside London","25","[c]","23730","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Wirral","Outside London","45","[c]","22950","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Wolverhampton","Outside London","30","[c]","24420","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Worcestershire","Outside London","20","[c]","25260","27230"
"Leaver CS","2021","Unknown","Department for Work and Pensions","York","Outside London","15","[c]","29630","27570"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Hertfordshire","Outside London","20","[c]","41130","38850"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Leeds","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Tower Hamlets","London","70","[c]","48790","40850"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Westminster","London","125","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Milton Keynes","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Overseas","Overseas","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Westminster","London","85","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Aberdeen City and Aberdeenshire","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Angus and Dundee City","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Belfast","Outside London","80","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Berkshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Bexley and Greenwich","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Birmingham","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Bradford","Outside London","145","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Bristol, City of","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Camden and City of London","London","245","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Cardiff and Vale of Glamorgan","Outside London","270","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","City of Edinburgh","Outside London","135","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Coventry","Outside London","100","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Croydon","London","65","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Derry City and Strabane","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Devon CC","Outside London","100","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Dudley","Outside London","80","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Durham CC","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Ealing","London","80","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","East Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Flintshire and Wrexham","Outside London","180","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Glasgow City","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Greater Manchester South West","Outside London","125","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Hackney and Newham","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Hartlepool and Stockton-on-Tees","Outside London","160","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Hertfordshire","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Kingston upon Hull, City of","Outside London","105","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Leeds","Outside London","120","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Leicester","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Lincolnshire","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Liverpool","Outside London","80","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Luton","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Manchester","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Mid Kent","Outside London","90","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Mid Lancashire","Outside London","90","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Milton Keynes","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","North and North East Lincolnshire","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","North Lanarkshire","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Nottingham","Outside London","105","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Peterborough","Outside London","125","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Portsmouth","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Sefton","Outside London","120","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Sheffield","Outside London","165","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Solihull","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","South Lanarkshire","Outside London","105","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Southend-on-Sea","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Suffolk","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Sunderland","Outside London","145","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Swansea","Outside London","85","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Telford and Wrekin","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Tower Hamlets","London","85","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Tyneside","Outside London","315","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Unknown","Unknown","330","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","West Lothian","Outside London","180","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","West Northamptonshire","Outside London","160","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","West Sussex (South West)","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Westminster","London","95","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Wolverhampton","Outside London","115","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Barnet","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Bedford","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Belfast","Outside London","25","[c]","22850","21430"
"Leaver CS","2021","Unknown","Home Office","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Camden and City of London","London","20","[c]","33770","30090"
"Leaver CS","2021","Unknown","Home Office","Cardiff and Vale of Glamorgan","Outside London","15","[c]","27860","25820"
"Leaver CS","2021","Unknown","Home Office","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Croydon","London","220","[c]","36770","29080"
"Leaver CS","2021","Unknown","Home Office","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Durham CC","Outside London","40","[c]","23080","21010"
"Leaver CS","2021","Unknown","Home Office","East Kent","Outside London","65","[c]","26090","26360"
"Leaver CS","2021","Unknown","Home Office","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Glasgow City","Outside London","40","[c]","24390","21430"
"Leaver CS","2021","Unknown","Home Office","Greater Manchester South West","Outside London","20","[c]","26140","24560"
"Leaver CS","2021","Unknown","Home Office","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Harrow and Hillingdon","London","70","[c]","31640","29240"
"Leaver CS","2021","Unknown","Home Office","Hounslow and Richmond upon Thames","London","30","[c]","27570","27760"
"Leaver CS","2021","Unknown","Home Office","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Lambeth","London","15","[c]","31060","28670"
"Leaver CS","2021","Unknown","Home Office","Leeds","Outside London","25","[c]","24690","24510"
"Leaver CS","2021","Unknown","Home Office","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Lewisham and Southwark","London","10","[c]","29230","29270"
"Leaver CS","2021","Unknown","Home Office","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Liverpool","Outside London","150","[c]","24020","21430"
"Leaver CS","2021","Unknown","Home Office","Luton","Outside London","10","[c]","25160","25850"
"Leaver CS","2021","Unknown","Home Office","Manchester","Outside London","20","[c]","29260","27370"
"Leaver CS","2021","Unknown","Home Office","Monmouthshire and Newport","Outside London","20","[c]","26800","21430"
"Leaver CS","2021","Unknown","Home Office","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Peterborough","Outside London","20","[c]","20830","21010"
"Leaver CS","2021","Unknown","Home Office","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Portsmouth","Outside London","15","[c]","27660","24890"
"Leaver CS","2021","Unknown","Home Office","Sefton","Outside London","35","[c]","23740","21010"
"Leaver CS","2021","Unknown","Home Office","Sheffield","Outside London","75","[c]","25840","21430"
"Leaver CS","2021","Unknown","Home Office","Solihull","Outside London","25","[c]","25330","22770"
"Leaver CS","2021","Unknown","Home Office","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Suffolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Thurrock","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","West Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","West Sussex (North East)","Outside London","20","[c]","25870","26100"
"Leaver CS","2021","Unknown","Home Office","Westminster","London","215","[c]","43440","37140"
"Leaver CS","2021","Unknown","Ministry of Defence","Angus and Dundee City","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Antrim and Newtownabbey","Outside London","10","[c]","27160","22990"
"Leaver CS","2021","Unknown","Ministry of Defence","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","30","[c]","40570","40580"
"Leaver CS","2021","Unknown","Ministry of Defence","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Berkshire","Outside London","20","[c]","23160","20920"
"Leaver CS","2021","Unknown","Ministry of Defence","Bexley and Greenwich","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Buckinghamshire CC","Outside London","40","[c]","30110","29930"
"Leaver CS","2021","Unknown","Ministry of Defence","Cambridgeshire CC","Outside London","25","[c]","29760","30400"
"Leaver CS","2021","Unknown","Ministry of Defence","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Cardiff and Vale of Glamorgan","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Central Bedfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Central Hampshire","Outside London","50","[c]","28040","26100"
"Leaver CS","2021","Unknown","Ministry of Defence","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
