"Status","Year","Function_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Berkshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Berkshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bexley and Greenwich","London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bexley and Greenwich","London","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Birmingham","Outside London","Female","150","[c]","29230","21180"
"Leaver CS","2021","No function","Birmingham","Outside London","Male","105","[c]","37070","23330"
"Leaver CS","2021","No function","Blackburn with Darwen","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Blackpool","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Blackpool","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bournemouth and Poole","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bournemouth and Poole","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bradford","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bradford","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Breckland and South Norfolk","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Breckland and South Norfolk","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Brent","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Brent","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bridgend and Neath Port Talbot","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bridgend and Neath Port Talbot","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Brighton and Hove","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bristol, City of","Outside London","Female","100","[c]","32040","22570"
"Leaver CS","2021","No function","Bristol, City of","Outside London","Male","95","[c]","40410","32780"
"Leaver CS","2021","No function","Bromley","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bromley","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Buckinghamshire CC","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Buckinghamshire CC","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Calderdale and Kirklees","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Calderdale and Kirklees","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cambridgeshire CC","Outside London","Female","60","[c]","37740","26600"
"Leaver CS","2021","No function","Cambridgeshire CC","Outside London","Male","65","[c]","[c]","[c]"
"Leaver CS","2021","No function","Camden and City of London","London","Female","70","[c]","31550","26130"
"Leaver CS","2021","No function","Camden and City of London","London","Male","45","[c]","32350","23500"
"Leaver CS","2021","No function","Cardiff and Vale of Glamorgan","Outside London","Female","60","[c]","28720","22490"
"Leaver CS","2021","No function","Cardiff and Vale of Glamorgan","Outside London","Male","70","[c]","[c]","[c]"
"Leaver CS","2021","No function","Central Hampshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Central Hampshire","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Central Valleys","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Central Valleys","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire East","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire East","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Chorley and West Lancashire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Chorley and West Lancashire","Outside London","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","No function","City of Edinburgh","Outside London","Female","30","[c]","26080","22220"
"Leaver CS","2021","No function","City of Edinburgh","Outside London","Male","50","[c]","34950","33650"
"Leaver CS","2021","No function","Clackmannanshire and Fife","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Clackmannanshire and Fife","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cornwall and Isles of Scilly","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cornwall and Isles of Scilly","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Coventry","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Coventry","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Croydon","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Croydon","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Darlington","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Derby","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Derby","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Devon CC","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Devon CC","Outside London","Male","85","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dorset CC","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dorset CC","Outside London","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dudley","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dudley","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Durham CC","Outside London","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","No function","Durham CC","Outside London","Male","100","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ealing","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ealing","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Ayrshire and North Ayrshire mainland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Ayrshire and North Ayrshire mainland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Cumbria","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Cumbria","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Kent","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Kent","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Lothian and Midlothian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Lothian and Midlothian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Merseyside","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Merseyside","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Riding of Yorkshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Riding of Yorkshire","Outside London","Male","75","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Surrey","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Surrey","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Sussex CC","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Sussex CC","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Enfield","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Enfield","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Essex Haven Gateway","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Essex Haven Gateway","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Essex Thames Gateway","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Essex Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Falkirk","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Falkirk","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Flintshire and Wrexham","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Flintshire and Wrexham","Outside London","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","No function","Glasgow City","Outside London","Female","55","[c]","26130","23450"
"Leaver CS","2021","No function","Glasgow City","Outside London","Male","55","[c]","31890","32320"
"Leaver CS","2021","No function","Gloucestershire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gloucestershire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester North East","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester North East","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester North West","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester North West","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester South East","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester South East","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester South West","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester South West","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gwent Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gwent Valleys","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gwynedd","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gwynedd","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hackney and Newham","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hackney and Newham","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Haringey and Islington","London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Haringey and Islington","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Harrow and Hillingdon","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Harrow and Hillingdon","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hartlepool and Stockton-on-Tees","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hartlepool and Stockton-on-Tees","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Heart of Essex","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Heart of Essex","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hertfordshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hertfordshire","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hounslow and Richmond upon Thames","London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hounslow and Richmond upon Thames","London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Isle of Anglesey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Isle of Wight","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Isle of Wight","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Kensington & Chelsea and Hammersmith & Fulham","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Kensington & Chelsea and Hammersmith & Fulham","London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Kent Thames Gateway","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Kent Thames Gateway","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Kingston upon Hull, City of","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Kingston upon Hull, City of","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Lambeth","London","Female","100","[c]","46410","41030"
"Leaver CS","2021","No function","Lambeth","London","Male","85","[c]","49780","40470"
"Leaver CS","2021","No function","Lancaster and Wyre","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Lancaster and Wyre","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Leeds","Outside London","Female","110","[c]","26380","20100"
"Leaver CS","2021","No function","Leeds","Outside London","Male","95","[c]","[c]","[c]"
"Leaver CS","2021","No function","Leicester","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Leicester","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Leicestershire CC and Rutland","Outside London","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","No function","Leicestershire CC and Rutland","Outside London","Male","70","[c]","[c]","[c]"
"Leaver CS","2021","No function","Lewisham and Southwark","London","Female","50","[c]","36670","31360"
"Leaver CS","2021","No function","Lewisham and Southwark","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Lincolnshire","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Lincolnshire","Outside London","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","No function","Liverpool","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Liverpool","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Luton","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Luton","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Manchester","Outside London","Female","110","[c]","34470","23690"
"Leaver CS","2021","No function","Manchester","Outside London","Male","100","[c]","31370","24250"
"Leaver CS","2021","No function","Medway","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medway","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Merton, Kingston upon Thames and Sutton","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Merton, Kingston upon Thames and Sutton","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Mid Kent","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Mid Kent","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Mid Lancashire","Outside London","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Mid Lancashire","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Milton Keynes","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Milton Keynes","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Monmouthshire and Newport","Outside London","Female","50","[c]","28880","21140"
"Leaver CS","2021","No function","Monmouthshire and Newport","Outside London","Male","50","[c]","29220","26890"
"Leaver CS","2021","No function","Monmouthshire and Newport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","North and North East Lincolnshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","North and North East Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","North and West Norfolk","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Hampshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Hampshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Lanarkshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Lanarkshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Nottinghamshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Nottinghamshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Yorkshire CC","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Yorkshire CC","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northumberland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Norwich and East Norfolk","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Norwich and East Norfolk","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Nottingham","Outside London","Female","85","[c]","25070","21080"
"Leaver CS","2021","No function","Nottingham","Outside London","Male","75","[c]","25680","22350"
"Leaver CS","2021","No function","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Oxfordshire","Outside London","Female","70","[c]","[c]","[c]"
"Leaver CS","2021","No function","Oxfordshire","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Perth and Kinross and Stirling","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Perth and Kinross and Stirling","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Peterborough","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Peterborough","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Plymouth","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Plymouth","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Portsmouth","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Portsmouth","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Redbridge and Waltham Forest","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sandwell","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sandwell","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sefton","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sefton","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sheffield","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sheffield","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Shetland Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Shetland Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Shropshire CC","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Shropshire CC","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Somerset","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Somerset","Outside London","Male","30","[c]","33730","30690"
"Leaver CS","2021","No function","South and West Derbyshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","South and West Derbyshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Hampshire","Outside London","Female","65","[c]","23060","19520"
"Leaver CS","2021","No function","South Hampshire","Outside London","Male","80","[c]","23160","19520"
"Leaver CS","2021","No function","South Lanarkshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Nottinghamshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Nottinghamshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Teesside","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Teesside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South West Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","South West Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Southampton","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Southampton","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Southend-on-Sea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Southend-on-Sea","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Staffordshire CC","Outside London","Female","95","[c]","[c]","[c]"
"Leaver CS","2021","No function","Staffordshire CC","Outside London","Male","100","[c]","[c]","[c]"
"Leaver CS","2021","No function","Stoke-on-Trent","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Stoke-on-Trent","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Suffolk","Outside London","Female","105","[c]","25270","20230"
"Leaver CS","2021","No function","Suffolk","Outside London","Male","80","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sunderland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sunderland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Swansea","Outside London","Female","175","[c]","21290","21590"
"Leaver CS","2021","No function","Swansea","Outside London","Male","120","[c]","21940","21590"
"Leaver CS","2021","No function","Swindon","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Telford and Wrekin","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Torbay","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Torbay","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Tower Hamlets","London","Female","35","[c]","40740","33400"
"Leaver CS","2021","No function","Tower Hamlets","London","Male","40","[c]","51420","44690"
"Leaver CS","2021","No function","Tyneside","Outside London","Female","65","[c]","29690","21590"
"Leaver CS","2021","No function","Tyneside","Outside London","Male","40","[c]","26650","22530"
"Leaver CS","2021","No function","Unknown","Unknown","Female","35","[c]","31250","28000"
"Leaver CS","2021","No function","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wakefield","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wakefield","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Walsall","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Walsall","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wandsworth","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wandsworth","London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warrington","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warrington","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warwickshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warwickshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Cumbria","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Cumbria","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Kent","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Kent","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Lothian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Lothian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Northamptonshire","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Northamptonshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Surrey","Outside London","Female","70","[c]","27240","24370"
"Leaver CS","2021","No function","West Surrey","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Sussex (North East)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Sussex (South West)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Sussex (South West)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Westminster","London","Female","380","[c]","40020","32830"
"Leaver CS","2021","No function","Westminster","London","Male","390","[c]","46270","37980"
"Leaver CS","2021","No function","Westminster","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wiltshire","Outside London","Female","90","[c]","31680","26480"
"Leaver CS","2021","No function","Wiltshire","Outside London","Male","100","[c]","30640","27240"
"Leaver CS","2021","No function","Wirral","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wirral","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wolverhampton","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Worcestershire","Outside London","Female","65","[c]","[c]","[c]"
