"Status","Year","Parent_department","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Outside London","SEO/HEO","65","[c]","35840","34290"
"Leaver CS","2021","Department of Health and Social Care","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","East of England","Outside London","AA/AO","50","[c]","20750","20230"
"Leaver CS","2021","Department of Health and Social Care","East of England","Outside London","EO","15","[c]","24760","25010"
"Leaver CS","2021","Department of Health and Social Care","East of England","Outside London","G6/G7","20","[c]","58130","55820"
"Leaver CS","2021","Department of Health and Social Care","East of England","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","East of England","Outside London","SEO/HEO","65","[c]","36260","35610"
"Leaver CS","2021","Department of Health and Social Care","London","London","AA/AO","50","[c]","22140","23030"
"Leaver CS","2021","Department of Health and Social Care","London","London","EO","85","[c]","27110","27140"
"Leaver CS","2021","Department of Health and Social Care","London","London","G6/G7","125","[c]","58040","54290"
"Leaver CS","2021","Department of Health and Social Care","London","London","SCS level","50","[c]","98830","94620"
"Leaver CS","2021","Department of Health and Social Care","London","London","SEO/HEO","190","[c]","36720","37100"
"Leaver CS","2021","Department of Health and Social Care","London","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","North East (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","North West (England)","Outside London","AA/AO","15","[c]","19860","19630"
"Leaver CS","2021","Department of Health and Social Care","North West (England)","Outside London","EO","10","[c]","24100","23690"
"Leaver CS","2021","Department of Health and Social Care","North West (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","North West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","North West (England)","Outside London","SEO/HEO","15","[c]","31400","29490"
"Leaver CS","2021","Department of Health and Social Care","South East (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","South East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","South East (England)","Outside London","SEO/HEO","25","[c]","35770","36440"
"Leaver CS","2021","Department of Health and Social Care","South West (England)","Outside London","AA/AO","45","[c]","19460","19470"
"Leaver CS","2021","Department of Health and Social Care","South West (England)","Outside London","EO","10","[c]","24380","23370"
"Leaver CS","2021","Department of Health and Social Care","South West (England)","Outside London","G6/G7","15","[c]","55830","54080"
"Leaver CS","2021","Department of Health and Social Care","South West (England)","Outside London","SCS level","10","[c]","98920","102460"
"Leaver CS","2021","Department of Health and Social Care","South West (England)","Outside London","SEO/HEO","40","[c]","34770","35600"
"Leaver CS","2021","Department of Health and Social Care","West Midlands (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","West Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","West Midlands (England)","Outside London","G6/G7","10","[c]","55590","54090"
"Leaver CS","2021","Department of Health and Social Care","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","West Midlands (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Outside London","SEO/HEO","25","[c]","38650","40360"
"Leaver CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Wales","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Wales","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","West Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","London","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","London","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","London","London","G6/G7","50","[c]","60360","60870"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","London","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","London","London","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Scotland","Outside London","SEO/HEO","10","[c]","40710","40880"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","Outside London","AA/AO","20","[c]","23860","23240"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","Outside London","EO","15","[c]","28050","26560"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","Outside London","G6/G7","20","[c]","56400","56000"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","Outside London","SEO/HEO","25","[c]","38290","37790"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East Midlands (England)","Outside London","AA/AO","15","[c]","22350","22350"
"Leaver CS","2021","HM Land Registry","East Midlands (England)","Outside London","EO","10","[c]","26920","27130"
"Leaver CS","2021","HM Land Registry","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East of England","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East of England","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East of England","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","London","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","London","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","London","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","London","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North East (England)","Outside London","AA/AO","15","[c]","22320","22350"
"Leaver CS","2021","HM Land Registry","North East (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North East (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North West (England)","Outside London","AA/AO","15","[c]","22320","22350"
"Leaver CS","2021","HM Land Registry","North West (England)","Outside London","EO","15","[c]","27130","27130"
"Leaver CS","2021","HM Land Registry","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North West (England)","Outside London","SEO/HEO","10","[c]","35220","33840"
"Leaver CS","2021","HM Land Registry","South West (England)","Outside London","AA/AO","15","[c]","22190","22350"
"Leaver CS","2021","HM Land Registry","South West (England)","Outside London","EO","25","[c]","27790","27130"
"Leaver CS","2021","HM Land Registry","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","South West (England)","Outside London","SEO/HEO","30","[c]","35810","33840"
"Leaver CS","2021","HM Land Registry","Wales","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wales","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","West Midlands (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","West Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","West Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Yorkshire and The Humber","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Yorkshire and The Humber","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Yorkshire and The Humber","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","Outside London","AA/AO","170","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","Outside London","EO","120","[c]","25590","25500"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","Outside London","SEO/HEO","100","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East of England","Outside London","AA/AO","105","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East of England","Outside London","EO","115","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East of England","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East of England","Outside London","SEO/HEO","130","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","London","AA/AO","165","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","London","EO","150","[c]","27340","28720"
"Leaver CS","2021","HM Revenue and Customs","London","London","G6/G7","105","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","London","SEO/HEO","195","[c]","45420","47340"
"Leaver CS","2021","HM Revenue and Customs","London","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","Outside London","AA/AO","440","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","Outside London","EO","140","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","Outside London","SEO/HEO","75","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Outside London","AA/AO","275","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Outside London","EO","105","[c]","25680","25500"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Outside London","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Outside London","SEO/HEO","95","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","Outside London","AA/AO","55","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","Outside London","AA/AO","375","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","Outside London","EO","110","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","Outside London","SEO/HEO","75","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Outside London","AA/AO","90","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Outside London","EO","65","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Outside London","SEO/HEO","55","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Outside London","AA/AO","50","[c]","20430","20080"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Outside London","EO","50","[c]","25030","25000"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Outside London","SEO/HEO","60","[c]","38650","42290"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Unknown","Unknown","325","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","Outside London","AA/AO","285","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","Outside London","EO","135","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","Outside London","SEO/HEO","110","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Outside London","AA/AO","205","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Outside London","EO","115","[c]","25680","26000"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Outside London","G6/G7","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Outside London","SEO/HEO","105","[c]","39360","41540"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Outside London","AA/AO","290","[c]","19810","19480"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Outside London","EO","155","[c]","25580","25500"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Outside London","G6/G7","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Outside London","SEO/HEO","150","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East of England","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","London","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North West (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","South East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East of England","Outside London","AA/AO","30","[c]","20630","21010"
"Leaver CS","2021","Home Office","East of England","Outside London","EO","35","[c]","25880","25650"
"Leaver CS","2021","Home Office","East of England","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","London","London","AA/AO","115","[c]","23620","25120"
"Leaver CS","2021","Home Office","London","London","EO","190","[c]","28920","28670"
"Leaver CS","2021","Home Office","London","London","G6/G7","85","[c]","62650","60880"
"Leaver CS","2021","Home Office","London","London","SCS level","15","[c]","96100","82920"
"Leaver CS","2021","Home Office","London","London","SEO/HEO","185","[c]","39250","38900"
"Leaver CS","2021","Home Office","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North East (England)","Outside London","AA/AO","40","[c]","20100","21010"
"Leaver CS","2021","Home Office","North East (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North West (England)","Outside London","AA/AO","110","[c]","20550","21010"
"Leaver CS","2021","Home Office","North West (England)","Outside London","EO","85","[c]","25150","24890"
"Leaver CS","2021","Home Office","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North West (England)","Outside London","SEO/HEO","30","[c]","34230","32090"
"Leaver CS","2021","Home Office","Northern Ireland","Outside London","AA/AO","20","[c]","20550","21010"
"Leaver CS","2021","Home Office","Northern Ireland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Scotland","Outside London","AA/AO","25","[c]","21130","21430"
"Leaver CS","2021","Home Office","Scotland","Outside London","EO","20","[c]","25470","24890"
"Leaver CS","2021","Home Office","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Scotland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South East (England)","Outside London","AA/AO","25","[c]","21470","21430"
"Leaver CS","2021","Home Office","South East (England)","Outside London","EO","70","[c]","26480","27200"
"Leaver CS","2021","Home Office","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South East (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South West (England)","Outside London","EO","10","[c]","25330","24890"
"Leaver CS","2021","Home Office","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","Outside London","AA/AO","20","[c]","21270","21430"
"Leaver CS","2021","Home Office","Wales","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands (England)","Outside London","AA/AO","15","[c]","20900","21010"
"Leaver CS","2021","Home Office","West Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","Outside London","AA/AO","50","[c]","20910","21010"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","Outside London","EO","40","[c]","25160","24880"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","Outside London","SEO/HEO","15","[c]","33550","32800"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","Outside London","AA/AO","65","[c]","20840","20370"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","Outside London","EO","75","[c]","29690","29930"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","Outside London","SEO/HEO","30","[c]","35540","34700"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East of England","Outside London","AA/AO","95","[c]","22810","21130"
"Leaver CS","2021","Ministry of Defence","East of England","Outside London","EO","50","[c]","27300","26800"
"Leaver CS","2021","Ministry of Defence","East of England","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East of England","Outside London","SEO/HEO","55","[c]","38410","37430"
