"Status","Year","Ethnicity","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Other ethnicity","Torbay","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tower Hamlets","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tower Hamlets","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tyneside","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wakefield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Walsall","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Walsall","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Walsall","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wandsworth","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wandsworth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Warrington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Warrington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Lothian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Surrey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Sussex (North East)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Sussex (North East)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Westminster","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Westminster","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Westminster","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Westminster","SEO/HEO","40","[c]","36500","34710"
"New entrant CS","2021","Other ethnicity","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wiltshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wirral","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wirral","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wirral","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Worcestershire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Worcestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Worcestershire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Worcestershire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","York","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","York","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","York","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","York","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","York","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","York","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnet","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnet","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnet","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnsley, Doncaster and Rotherham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bexley and Greenwich","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Birmingham","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Birmingham","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Birmingham","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Birmingham","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Blackpool","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Blackpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bournemouth and Poole","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bournemouth and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bradford","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bradford","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Brent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Brent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Brent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bristol, City of","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bromley","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Buckinghamshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cambridgeshire CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cardiff and Vale of Glamorgan","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","City of Edinburgh","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Coventry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Croydon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derby","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon CC","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dudley","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Durham CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ealing","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Enfield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Glasgow City","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Glasgow City","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester South East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Haringey and Islington","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Harrow and Hillingdon","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hartlepool and Stockton-on-Tees","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hertfordshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hounslow and Richmond upon Thames","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inverclyde, East Renfrewshire and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lambeth","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lambeth","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lambeth","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lambeth","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leeds","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leeds","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lewisham and Southwark","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lewisham and Southwark","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Luton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Manchester","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Manchester","SEO/HEO","5","[c]","[c]","[c]"
