"Status","Year","Organisation","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","UK Supreme Court","UK Supreme Court","London","Female","30","30","39960","35150"
"In post","2021","UK Supreme Court","UK Supreme Court","London","Male","25","25","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","London","Female","200","200","40650","32540"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","London","Male","165","160","45000","37050"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","London","Unknown","20","20","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Outside London","Female","2910","2535","30720","29540"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Outside London","Male","2220","2015","33180","29540"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Outside London","Unknown","30","30","30550","29540"
"In post","2021","Valuation Office Agency","HM Revenue and Customs","London","Female","320","295","38260","33750"
"In post","2021","Valuation Office Agency","HM Revenue and Customs","London","Male","345","335","42700","37450"
"In post","2021","Valuation Office Agency","HM Revenue and Customs","Outside London","Female","1500","1335","30190","26000"
"In post","2021","Valuation Office Agency","HM Revenue and Customs","Outside London","Male","1365","1310","34230","31100"
"In post","2021","Vehicle Certification Agency","Department for Transport","Outside London","Female","70","65","28900","27250"
"In post","2021","Vehicle Certification Agency","Department for Transport","Outside London","Male","135","130","37660","37340"
"In post","2021","Vehicle Certification Agency","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","Department for Transport","Overseas","Male","10","10","[c]","[c]"
"In post","2021","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Outside London","Female","100","95","39100","36590"
"In post","2021","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Outside London","Male","70","70","47750","52290"
"In post","2021","Wales Office","Wales Office","London","Female","10","5","[c]","[c]"
"In post","2021","Wales Office","Wales Office","London","Male","15","15","[c]","[c]"
"In post","2021","Wales Office","Wales Office","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Wales Office","Wales Office","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Water Services Regulation Authority","London","Female","35","35","71180","67540"
"In post","2021","Water Services Regulation Authority","Water Services Regulation Authority","London","Male","35","35","67650","65800"
"In post","2021","Water Services Regulation Authority","Water Services Regulation Authority","Outside London","Female","95","90","49510","43270"
"In post","2021","Water Services Regulation Authority","Water Services Regulation Authority","Outside London","Male","85","80","51890","50220"
"In post","2021","Welsh Government (excl. agencies)","Welsh Government","London","Female","5","5","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Welsh Government","Outside London","Female","3365","3110","39760","37410"
"In post","2021","Welsh Government (excl. agencies)","Welsh Government","Outside London","Male","2320","2265","42670","37410"
"In post","2021","Welsh Government (excl. agencies)","Welsh Government","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Welsh Government","Overseas","Male","5","5","[c]","[c]"
"In post","2021","Welsh Revenue Authority","Welsh Government","Outside London","Female","40","40","42090","39310"
"In post","2021","Welsh Revenue Authority","Welsh Government","Outside London","Male","30","30","50540","48940"
"In post","2021","Wilton Park","Foreign, Commonwealth and Development Office","Outside London","Female","60","55","33030","28640"
"In post","2021","Wilton Park","Foreign, Commonwealth and Development Office","Outside London","Male","25","25","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","Scottish Government","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outside London","Female","80","[c]","27960","24370"
"Leaver CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outside London","Male","55","[c]","29080","24920"
"Leaver CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","Attorney General's Departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","Attorney General's Departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","London","Female","95","[c]","45200","38640"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","London","Male","105","[c]","53290","54700"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Outside London","Female","30","[c]","27190","20800"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Outside London","Male","30","[c]","30030","32430"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Female","55","[c]","47040","32000"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Male","60","[c]","61380","52180"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Charity Commission","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Charity Commission","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Charity Commission","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Competition and Markets Authority","London","Female","40","[c]","51630","51810"
"Leaver CS","2021","Competition and Markets Authority","Competition and Markets Authority","London","Male","40","[c]","53450","45740"
"Leaver CS","2021","Competition and Markets Authority","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Ministry of Justice","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Ministry of Justice","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Outside London","Female","50","[c]","28400","22220"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Outside London","Male","35","[c]","37310","32930"
"Leaver CS","2021","Crown Prosecution Service","Attorney General's Departments","London","Female","35","[c]","44580","31560"
"Leaver CS","2021","Crown Prosecution Service","Attorney General's Departments","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Attorney General's Departments","Outside London","Female","120","[c]","39190","32990"
"Leaver CS","2021","Crown Prosecution Service","Attorney General's Departments","Outside London","Male","80","[c]","47850","55610"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Ministry of Defence","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Ministry of Defence","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Ministry of Defence","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Ministry of Defence","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Ministry of Defence","Outside London","Female","135","[c]","31310","28080"
"Leaver CS","2021","Defence Equipment and Support","Ministry of Defence","Outside London","Male","315","[c]","36480","32930"
"Leaver CS","2021","Defence Equipment and Support","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Outside London","Female","70","[c]","31280","28650"
"Leaver CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Outside London","Male","140","[c]","31100","28650"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","Female","80","[c]","46670","40550"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","Male","115","[c]","50590","40730"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","London","Female","85","[c]","45060","40510"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","London","Male","55","[c]","49210","53760"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Outside London","Female","70","[c]","38590","36780"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Outside London","Male","70","[c]","41390","37430"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","Female","75","[c]","35360","32240"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","Male","70","[c]","41740","34810"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Outside London","Female","65","[c]","36450","34030"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Outside London","Male","55","[c]","39500","36470"
"Leaver CS","2021","Department for International Development","Foreign, Commonwealth and Development Office","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Foreign, Commonwealth and Development Office","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Foreign, Commonwealth and Development Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Foreign, Commonwealth and Development Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Foreign, Commonwealth and Development Office","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Department for International Trade","London","Female","70","[c]","33840","25730"
"Leaver CS","2021","Department for International Trade","Department for International Trade","London","Male","65","[c]","41240","32380"
"Leaver CS","2021","Department for International Trade","Department for International Trade","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Department for International Trade","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Department for Transport","London","Female","40","[c]","38250","34510"
"Leaver CS","2021","Department for Transport (excl. agencies)","Department for Transport","London","Male","50","[c]","46120","43670"
"Leaver CS","2021","Department for Transport (excl. agencies)","Department for Transport","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Department for Transport","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Female","310","[c]","32220","31060"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Male","185","[c]","32520","31060"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outside London","Female","2425","[c]","25380","25180"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outside London","Male","1425","[c]","26280","25600"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","Female","65","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Scottish Government","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Outside London","Female","155","[c]","22080","21590"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Outside London","Male","120","[c]","24990","21590"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Department for Transport","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Department for Transport","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Outside London","Female","65","[c]","25930","26240"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Outside London","Male","135","[c]","29330","26780"
"Leaver CS","2021","Education and Skills Funding Agency","Department for Education","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Department for Education","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Department for Education","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Scottish Government","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","ESTYN","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","ESTYN","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Foreign, Commonwealth and Development Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Foreign, Commonwealth and Development Office","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Foreign, Commonwealth and Development Office","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Foreign, Commonwealth and Development Office","Outside London","Male","45","[c]","38950","33900"
"Leaver CS","2021","Food Standards Agency","Food Standards Agency","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Food Standards Agency","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Food Standards Agency","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Food Standards Agency","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","Scottish Government","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","Scottish Government","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Foreign, Commonwealth and Development Office","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Foreign, Commonwealth and Development Office","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Foreign, Commonwealth and Development Office","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Forestry and Land Scotland","Scottish Government","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Forestry and Land Scotland","Scottish Government","Outside London","Male","45","[c]","28890","27320"
"Leaver CS","2021","Government Actuary's Department","Chancellor's other departments","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Government Actuary's Department","Chancellor's other departments","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","HM Treasury","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","HM Treasury","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","HM Treasury","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Government Legal Department","Attorney General's Departments","London","Female","65","[c]","54920","53290"
"Leaver CS","2021","Government Legal Department","Attorney General's Departments","London","Male","40","[c]","57100","52730"
"Leaver CS","2021","Government Legal Department","Attorney General's Departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Legal Department","Attorney General's Departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Property Agency","Other Cabinet Office Agencies","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Property Agency","Other Cabinet Office Agencies","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Property Agency","Other Cabinet Office Agencies","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Property Agency","Other Cabinet Office Agencies","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Property Agency","Other Cabinet Office Agencies","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Government Property Agency","Other Cabinet Office Agencies","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Department for Work and Pensions","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Department for Work and Pensions","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Department for Work and Pensions","Outside London","Female","60","[c]","35290","30820"
"Leaver CS","2021","Health and Safety Executive","Department for Work and Pensions","Outside London","Male","55","[c]","48360","45240"
"Leaver CS","2021","HM Courts and Tribunals Service","Ministry of Justice","London","Female","205","[c]","28050","23140"
"Leaver CS","2021","HM Courts and Tribunals Service","Ministry of Justice","London","Male","120","[c]","29470","23360"
"Leaver CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Outside London","Female","690","[c]","21920","19930"
"Leaver CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Outside London","Male","360","[c]","21940","19930"
"Leaver CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","HM Land Registry","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","HM Land Registry","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","HM Land Registry","Outside London","Female","145","[c]","29700","27130"
"Leaver CS","2021","HM Land Registry","HM Land Registry","Outside London","Male","105","[c]","31710","27130"
"Leaver CS","2021","HM Prison and Probation Service","Ministry of Justice","London","Female","235","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Ministry of Justice","London","Male","215","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Ministry of Justice","Outside London","Female","1660","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Ministry of Justice","Outside London","Male","2025","[c]","34790","31650"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","Female","300","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","Male","300","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outside London","Female","2805","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outside London","Male","1695","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","Female","220","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","Male","110","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","HM Treasury","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","HM Treasury","London","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Home Office","London","Female","285","[c]","35260","29030"
"Leaver CS","2021","Home Office (incl. agencies)","Home Office","London","Male","305","[c]","39540","33850"
"Leaver CS","2021","Home Office (incl. agencies)","Home Office","Outside London","Female","385","[c]","24500","21430"
"Leaver CS","2021","Home Office (incl. agencies)","Home Office","Outside London","Male","350","[c]","25790","24880"
"Leaver CS","2021","Home Office (incl. agencies)","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Home Office","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outside London","Male","35","[c]","30830","28500"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Ministry of Justice","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Ministry of Justice","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Ministry of Justice","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Ministry of Justice","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Department for Transport","Outside London","Female","30","[c]","27120","26430"
