"Status","Year","Age","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Grants Management","Operational Delivery","Northumberland and Tyne and Wear","75","70","25540","24920"
"In post","2021","40-49","Grants Management","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Grants Management","Operational Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Grants Management","Operational Delivery","West Yorkshire","10","10","29250","26580"
"In post","2021","40-49","Human Resources","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Human Resources","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","35","35","39790","39810"
"In post","2021","40-49","Human Resources","Human Resources","Cheshire","25","25","44740","45480"
"In post","2021","40-49","Human Resources","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Human Resources","Cumbria","10","10","35440","33550"
"In post","2021","40-49","Human Resources","Human Resources","Derbyshire and Nottinghamshire","105","100","41090","38630"
"In post","2021","40-49","Human Resources","Human Resources","Devon","40","40","39270","33740"
"In post","2021","40-49","Human Resources","Human Resources","Dorset and Somerset","20","20","36290","33290"
"In post","2021","40-49","Human Resources","Human Resources","East Anglia","25","20","34460","31180"
"In post","2021","40-49","Human Resources","Human Resources","East Wales","95","85","40520","39160"
"In post","2021","40-49","Human Resources","Human Resources","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Human Resources","Eastern Scotland","55","50","37140","33650"
"In post","2021","40-49","Human Resources","Human Resources","Essex","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","180","165","39210","36740"
"In post","2021","40-49","Human Resources","Human Resources","Greater Manchester","110","105","36140","31810"
"In post","2021","40-49","Human Resources","Human Resources","Hampshire and Isle of Wight","55","50","38900","33300"
"In post","2021","40-49","Human Resources","Human Resources","Herefordshire, Worcestershire and Warwickshire","40","35","37880","32350"
"In post","2021","40-49","Human Resources","Human Resources","Inner London - East","100","95","55510","50580"
"In post","2021","40-49","Human Resources","Human Resources","Inner London - West","335","320","50860","48710"
"In post","2021","40-49","Human Resources","Human Resources","Kent","15","15","35630","33020"
"In post","2021","40-49","Human Resources","Human Resources","Lancashire","55","50","32520","26670"
"In post","2021","40-49","Human Resources","Human Resources","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","Human Resources","Lincolnshire","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","Human Resources","Merseyside","45","45","39960","38630"
"In post","2021","40-49","Human Resources","Human Resources","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Human Resources","North Yorkshire","30","30","40870","38180"
"In post","2021","40-49","Human Resources","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Human Resources","Northumberland and Tyne and Wear","20","20","45440","51690"
"In post","2021","40-49","Human Resources","Human Resources","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Human Resources","Outer London - South","20","20","53130","51000"
"In post","2021","40-49","Human Resources","Human Resources","Outer London - West and North West","10","10","42620","42450"
"In post","2021","40-49","Human Resources","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Human Resources","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","Human Resources","South Yorkshire","20","20","41790","45850"
"In post","2021","40-49","Human Resources","Human Resources","Southern Scotland","15","15","43270","39630"
"In post","2021","40-49","Human Resources","Human Resources","Surrey, East and West Sussex","15","15","35910","34080"
"In post","2021","40-49","Human Resources","Human Resources","Tees Valley and Durham","15","15","33740","31190"
"In post","2021","40-49","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Human Resources","West Central Scotland","120","110","25610","21580"
"In post","2021","40-49","Human Resources","Human Resources","West Midlands","45","45","43360","40320"
"In post","2021","40-49","Human Resources","Human Resources","West Wales and The Valleys","60","55","34300","32180"
"In post","2021","40-49","Human Resources","Human Resources","West Yorkshire","50","50","43020","40550"
"In post","2021","40-49","Human Resources","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","Derbyshire and Nottinghamshire","15","15","29740","31810"
"In post","2021","40-49","Human Resources","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","East Wales","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","40","35","40010","39860"
"In post","2021","40-49","Human Resources","Operational Delivery","Greater Manchester","15","15","35200","28690"
"In post","2021","40-49","Human Resources","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","Inner London - West","10","10","33560","34460"
"In post","2021","40-49","Human Resources","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","Lancashire","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","Merseyside","20","20","31490","26370"
"In post","2021","40-49","Human Resources","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","Northumberland and Tyne and Wear","25","20","24790","21440"
"In post","2021","40-49","Human Resources","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","Southern Scotland","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","Surrey, East and West Sussex","25","20","26460","25560"
"In post","2021","40-49","Human Resources","Operational Delivery","West Central Scotland","25","20","28090","25560"
"In post","2021","40-49","Human Resources","Operational Delivery","West Midlands","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","West Yorkshire","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Other","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Other","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Policy","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Policy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Policy","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Security","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","Merseyside","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","Eastern Scotland","15","15","38360","37070"
"In post","2021","40-49","Human Resources","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","Greater Manchester","35","30","42210","38630"
"In post","2021","40-49","Human Resources","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","Inner London - East","10","10","51550","50470"
"In post","2021","40-49","Human Resources","Unknown","Inner London - West","120","115","52790","54700"
"In post","2021","40-49","Human Resources","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","Northumberland and Tyne and Wear","70","65","27940","23850"
"In post","2021","40-49","Human Resources","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","South Yorkshire","15","15","43160","49700"
"In post","2021","40-49","Human Resources","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","West Yorkshire","20","20","43880","38890"
"In post","2021","40-49","Internal Audit","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Devon","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Essex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","40890","40120"
"In post","2021","40-49","Internal Audit","Internal Audit","Greater Manchester","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Hampshire and Isle of Wight","10","10","32290","33300"
"In post","2021","40-49","Internal Audit","Internal Audit","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Inner London - West","50","45","56840","54130"
"In post","2021","40-49","Internal Audit","Internal Audit","Lancashire","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","North Yorkshire","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Northumberland and Tyne and Wear","10","10","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","South Yorkshire","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","West Central Scotland","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","West Midlands","10","10","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","West Yorkshire","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","Other","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Policy","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Policy","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Legal","Bedfordshire and Hertfordshire","40","35","54800","54770"
"In post","2021","40-49","Legal","Legal","Berkshire, Buckinghamshire and Oxfordshire","40","35","55650","55000"
"In post","2021","40-49","Legal","Legal","Cheshire","10","10","42170","39930"
"In post","2021","40-49","Legal","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Legal","Cumbria","10","10","50220","51470"
"In post","2021","40-49","Legal","Legal","Derbyshire and Nottinghamshire","60","55","48530","48830"
"In post","2021","40-49","Legal","Legal","Devon","25","20","49290","49210"
"In post","2021","40-49","Legal","Legal","Dorset and Somerset","10","10","43390","41630"
"In post","2021","40-49","Legal","Legal","East Anglia","25","20","50450","50400"
"In post","2021","40-49","Legal","Legal","East Wales","65","60","52010","53350"
"In post","2021","40-49","Legal","Legal","East Yorkshire and Northern Lincolnshire","15","15","49690","48080"
"In post","2021","40-49","Legal","Legal","Eastern Scotland","90","80","57780","58080"
"In post","2021","40-49","Legal","Legal","Essex","35","35","51560","51120"
"In post","2021","40-49","Legal","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","75","70","51580","50930"
"In post","2021","40-49","Legal","Legal","Greater Manchester","110","95","52370","52580"
"In post","2021","40-49","Legal","Legal","Hampshire and Isle of Wight","60","55","55430","54390"
"In post","2021","40-49","Legal","Legal","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2021","40-49","Legal","Legal","Highlands and Islands","10","10","[c]","[c]"
"In post","2021","40-49","Legal","Legal","Inner London - East","95","90","69340","66330"
"In post","2021","40-49","Legal","Legal","Inner London - West","1000","900","62450","64220"
"In post","2021","40-49","Legal","Legal","Kent","35","35","46710","50520"
"In post","2021","40-49","Legal","Legal","Lancashire","55","50","48380","48080"
"In post","2021","40-49","Legal","Legal","Leicestershire, Rutland and Northamptonshire","40","35","49620","49760"
"In post","2021","40-49","Legal","Legal","Lincolnshire","5","5","[c]","[c]"
"In post","2021","40-49","Legal","Legal","Merseyside","55","50","50280","51470"
"In post","2021","40-49","Legal","Legal","North Eastern Scotland","10","10","[c]","[c]"
"In post","2021","40-49","Legal","Legal","North Yorkshire","40","40","56580","55610"
"In post","2021","40-49","Legal","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Legal","Northumberland and Tyne and Wear","45","40","49240","48830"
"In post","2021","40-49","Legal","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Legal","Outer London - South","25","25","56610","61110"
"In post","2021","40-49","Legal","Legal","Outer London - West and North West","20","20","52970","48830"
"In post","2021","40-49","Legal","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Legal","Shropshire and Staffordshire","20","20","47810","51470"
"In post","2021","40-49","Legal","Legal","South Yorkshire","30","25","44540","42010"
"In post","2021","40-49","Legal","Legal","Southern Scotland","25","20","57870","59480"
"In post","2021","40-49","Legal","Legal","Surrey, East and West Sussex","30","30","52600","51120"
"In post","2021","40-49","Legal","Legal","Tees Valley and Durham","35","30","44970","44090"
"In post","2021","40-49","Legal","Legal","West Central Scotland","80","70","60840","59480"
"In post","2021","40-49","Legal","Legal","West Midlands","130","115","52700","51470"
"In post","2021","40-49","Legal","Legal","West Wales and The Valleys","25","20","49390","52410"
"In post","2021","40-49","Legal","Legal","West Yorkshire","95","90","50340","49580"
"In post","2021","40-49","Legal","Operational Delivery","Bedfordshire and Hertfordshire","20","20","26860","27760"
"In post","2021","40-49","Legal","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","40-49","Legal","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Operational Delivery","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","40-49","Legal","Operational Delivery","Cumbria","10","5","[c]","[c]"
"In post","2021","40-49","Legal","Operational Delivery","Derbyshire and Nottinghamshire","35","30","27190","27350"
"In post","2021","40-49","Legal","Operational Delivery","Devon","15","15","28820","28430"
"In post","2021","40-49","Legal","Operational Delivery","East Anglia","20","15","29300","28150"
"In post","2021","40-49","Legal","Operational Delivery","East Wales","40","35","27500","25820"
"In post","2021","40-49","Legal","Operational Delivery","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2021","40-49","Legal","Operational Delivery","Eastern Scotland","190","175","29790","29350"
"In post","2021","40-49","Legal","Operational Delivery","Essex","30","30","28840","28110"
"In post","2021","40-49","Legal","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","31050","28150"
"In post","2021","40-49","Legal","Operational Delivery","Greater Manchester","75","65","29080","28430"
"In post","2021","40-49","Legal","Operational Delivery","Hampshire and Isle of Wight","25","25","34310","30110"
"In post","2021","40-49","Legal","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Operational Delivery","Highlands and Islands","15","15","27830","29350"
"In post","2021","40-49","Legal","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Operational Delivery","Inner London - West","190","170","32900","30110"
"In post","2021","40-49","Legal","Operational Delivery","Kent","15","15","27630","29170"
"In post","2021","40-49","Legal","Operational Delivery","Lancashire","55","50","28350","28130"
"In post","2021","40-49","Legal","Operational Delivery","Leicestershire, Rutland and Northamptonshire","15","15","24060","23470"
"In post","2021","40-49","Legal","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Operational Delivery","Merseyside","40","35","29300","28430"
"In post","2021","40-49","Legal","Operational Delivery","North Eastern Scotland","10","10","25020","22820"
"In post","2021","40-49","Legal","Operational Delivery","North Yorkshire","10","10","31450","25920"
"In post","2021","40-49","Legal","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Operational Delivery","Northumberland and Tyne and Wear","30","25","25610","23470"
"In post","2021","40-49","Legal","Operational Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Operational Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Operational Delivery","Shropshire and Staffordshire","15","15","23960","21950"
"In post","2021","40-49","Legal","Operational Delivery","South Yorkshire","25","20","25340","21950"
"In post","2021","40-49","Legal","Operational Delivery","Southern Scotland","40","35","25460","22820"
"In post","2021","40-49","Legal","Operational Delivery","Surrey, East and West Sussex","20","20","29150","27760"
"In post","2021","40-49","Legal","Operational Delivery","Tees Valley and Durham","20","15","24830","23470"
"In post","2021","40-49","Legal","Operational Delivery","West Central Scotland","70","65","28210","29350"
"In post","2021","40-49","Legal","Operational Delivery","West Midlands","60","55","27760","25520"
"In post","2021","40-49","Legal","Operational Delivery","West Wales and The Valleys","10","10","29830","25650"
"In post","2021","40-49","Legal","Operational Delivery","West Yorkshire","40","35","28670","25490"
"In post","2021","40-49","Legal","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Other","Inner London - West","45","40","30870","27580"
"In post","2021","40-49","Legal","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Other","Outer London - South","10","10","[c]","[c]"
"In post","2021","40-49","Legal","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Policy","Inner London - East","5","5","[c]","[c]"
"In post","2021","40-49","Legal","Policy","Inner London - West","5","5","[c]","[c]"
"In post","2021","40-49","Legal","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Tax","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Tax","East Wales","10","10","[c]","[c]"
"In post","2021","40-49","Legal","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Tax","Greater Manchester","15","15","37850","31810"
"In post","2021","40-49","Legal","Tax","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","40-49","Legal","Tax","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Tax","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Tax","Lancashire","5","5","[c]","[c]"
"In post","2021","40-49","Legal","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Tax","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Tax","West Central Scotland","10","10","36610","38630"
"In post","2021","40-49","Legal","Tax","West Midlands","10","10","[c]","[c]"
"In post","2021","40-49","Legal","Tax","West Yorkshire","10","10","36970","31810"
"In post","2021","40-49","Legal","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Unknown","Greater Manchester","5","5","[c]","[c]"
"In post","2021","40-49","Legal","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Unknown","Inner London - West","35","30","72990","79760"
"In post","2021","40-49","Legal","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Commercial","Greater Manchester","5","5","[c]","[c]"
"In post","2021","40-49","No function","Commercial","Inner London - West","30","30","62190","65440"
"In post","2021","40-49","No function","Commercial","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Commercial","South Yorkshire","10","10","[c]","[c]"
"In post","2021","40-49","No function","Commercial","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2021","40-49","No function","Commercial","West Midlands","10","10","47290","43120"
"In post","2021","40-49","No function","Commercial","West Yorkshire","5","5","[c]","[c]"
"In post","2021","40-49","No function","Communications","Devon","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Communications","Inner London - West","20","20","50020","47200"
"In post","2021","40-49","No function","Communications","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Communications","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Corporate Finance","Inner London - West","5","5","[c]","[c]"
"In post","2021","40-49","No function","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
