"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Female","190","165","27420","27570"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Male","135","130","27560","27570"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Female","55","50","35340","33410"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Male","95","90","36950","36460"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Bedford","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","Unknown","Bedford","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Bedford","EO","Female","95","80","27970","27570"
"In post","2021","Unknown","Bedford","EO","Male","40","40","28000","27570"
"In post","2021","Unknown","Bedford","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bedford","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bedford","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Bedford","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Belfast","AA/AO","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Belfast","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Belfast","EO","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Belfast","EO","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Belfast","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Belfast","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Belfast","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Belfast","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Belfast","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Belfast","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Berkshire","AA/AO","Female","55","45","23980","24180"
"In post","2021","Unknown","Berkshire","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Berkshire","EO","Female","240","220","29720","29290"
"In post","2021","Unknown","Berkshire","EO","Male","105","105","29490","29290"
"In post","2021","Unknown","Berkshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Berkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Berkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Berkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Berkshire","SEO/HEO","Female","30","30","37050","36400"
"In post","2021","Unknown","Berkshire","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Bexley and Greenwich","AA/AO","Female","30","25","24440","25110"
"In post","2021","Unknown","Bexley and Greenwich","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Bexley and Greenwich","EO","Female","225","210","31130","31060"
"In post","2021","Unknown","Bexley and Greenwich","EO","Male","95","90","31200","31060"
"In post","2021","Unknown","Bexley and Greenwich","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bexley and Greenwich","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bexley and Greenwich","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Bexley and Greenwich","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Birmingham","AA/AO","Female","375","300","20570","21010"
"In post","2021","Unknown","Birmingham","AA/AO","Male","230","220","20520","21010"
"In post","2021","Unknown","Birmingham","EO","Female","905","785","27260","27570"
"In post","2021","Unknown","Birmingham","EO","Male","540","520","27300","27570"
"In post","2021","Unknown","Birmingham","G6/G7","Female","30","25","[c]","[c]"
"In post","2021","Unknown","Birmingham","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Birmingham","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Birmingham","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Birmingham","SEO/HEO","Female","195","180","33480","32000"
"In post","2021","Unknown","Birmingham","SEO/HEO","Male","155","150","33600","31990"
"In post","2021","Unknown","Birmingham","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Birmingham","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Blackburn with Darwen","AA/AO","Female","70","55","20840","21010"
"In post","2021","Unknown","Blackburn with Darwen","AA/AO","Male","40","35","20960","21010"
"In post","2021","Unknown","Blackburn with Darwen","EO","Female","115","95","27480","27570"
"In post","2021","Unknown","Blackburn with Darwen","EO","Male","85","85","27540","27570"
"In post","2021","Unknown","Blackburn with Darwen","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Blackburn with Darwen","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Blackburn with Darwen","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Blackburn with Darwen","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Blackburn with Darwen","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Blackburn with Darwen","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Blackpool","AA/AO","Female","1070","920","20830","21010"
"In post","2021","Unknown","Blackpool","AA/AO","Male","640","620","20930","21010"
"In post","2021","Unknown","Blackpool","EO","Female","1190","1030","27430","27570"
"In post","2021","Unknown","Blackpool","EO","Male","655","630","27520","27570"
"In post","2021","Unknown","Blackpool","G6/G7","Female","195","180","53090","49170"
"In post","2021","Unknown","Blackpool","G6/G7","Male","200","190","57720","56330"
"In post","2021","Unknown","Blackpool","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Blackpool","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Blackpool","SEO/HEO","Female","595","555","34130","33180"
"In post","2021","Unknown","Blackpool","SEO/HEO","Male","380","365","34550","34290"
"In post","2021","Unknown","Bournemouth and Poole","AA/AO","Female","20","15","[c]","[c]"
"In post","2021","Unknown","Bournemouth and Poole","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Bournemouth and Poole","EO","Female","150","120","27430","27570"
"In post","2021","Unknown","Bournemouth and Poole","EO","Male","75","70","27520","27570"
"In post","2021","Unknown","Bournemouth and Poole","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bournemouth and Poole","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bournemouth and Poole","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2021","Unknown","Bournemouth and Poole","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Bradford","AA/AO","Female","215","170","20660","21010"
"In post","2021","Unknown","Bradford","AA/AO","Male","160","150","20750","21010"
"In post","2021","Unknown","Bradford","EO","Female","315","270","27380","27570"
"In post","2021","Unknown","Bradford","EO","Male","190","180","27360","27570"
"In post","2021","Unknown","Bradford","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Bradford","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Bradford","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bradford","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bradford","SEO/HEO","Female","50","50","33140","32280"
"In post","2021","Unknown","Bradford","SEO/HEO","Male","30","30","34320","33170"
"In post","2021","Unknown","Breckland and South Norfolk","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Breckland and South Norfolk","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Breckland and South Norfolk","EO","Female","35","25","27520","27570"
"In post","2021","Unknown","Breckland and South Norfolk","EO","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Breckland and South Norfolk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Breckland and South Norfolk","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Brent","AA/AO","Female","25","20","[c]","[c]"
"In post","2021","Unknown","Brent","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Brent","EO","Female","140","130","30910","31060"
"In post","2021","Unknown","Brent","EO","Male","75","70","31180","31060"
"In post","2021","Unknown","Brent","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Brent","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","AA/AO","Female","120","95","20950","21010"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","AA/AO","Male","65","60","20960","21010"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","EO","Female","180","155","27520","27570"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","EO","Male","50","50","27520","27570"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","SEO/HEO","Female","30","30","33750","33860"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Brighton and Hove","AA/AO","Female","25","20","[c]","[c]"
"In post","2021","Unknown","Brighton and Hove","AA/AO","Male","20","15","[c]","[c]"
"In post","2021","Unknown","Brighton and Hove","EO","Female","135","120","27820","27570"
"In post","2021","Unknown","Brighton and Hove","EO","Male","80","75","27890","27570"
"In post","2021","Unknown","Brighton and Hove","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Brighton and Hove","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Brighton and Hove","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Brighton and Hove","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Bristol, City of","AA/AO","Female","195","155","20860","21010"
"In post","2021","Unknown","Bristol, City of","AA/AO","Male","120","115","20830","21010"
"In post","2021","Unknown","Bristol, City of","EO","Female","335","285","27350","27570"
"In post","2021","Unknown","Bristol, City of","EO","Male","235","220","27320","27570"
"In post","2021","Unknown","Bristol, City of","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Bristol, City of","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Bristol, City of","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bristol, City of","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bristol, City of","SEO/HEO","Female","80","75","33310","31990"
"In post","2021","Unknown","Bristol, City of","SEO/HEO","Male","65","65","32460","31810"
"In post","2021","Unknown","Bromley","AA/AO","Female","30","25","[c]","[c]"
"In post","2021","Unknown","Bromley","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Bromley","EO","Female","155","140","31290","31060"
"In post","2021","Unknown","Bromley","EO","Male","60","60","31240","31060"
"In post","2021","Unknown","Bromley","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bromley","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bromley","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Bromley","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Buckinghamshire CC","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","Unknown","Buckinghamshire CC","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Buckinghamshire CC","EO","Female","120","110","27960","27570"
"In post","2021","Unknown","Buckinghamshire CC","EO","Male","50","45","27800","27570"
"In post","2021","Unknown","Buckinghamshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Buckinghamshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Buckinghamshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Buckinghamshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Buckinghamshire CC","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2021","Unknown","Buckinghamshire CC","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","AA/AO","Female","30","25","22780","22230"
"In post","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","EO","Female","45","45","28250","27570"
"In post","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","EO","Male","40","40","30260","29190"
"In post","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Calderdale and Kirklees","AA/AO","Female","75","55","20730","21010"
"In post","2021","Unknown","Calderdale and Kirklees","AA/AO","Male","45","40","20920","21010"
"In post","2021","Unknown","Calderdale and Kirklees","EO","Female","340","290","27370","27570"
"In post","2021","Unknown","Calderdale and Kirklees","EO","Male","210","205","27530","27570"
"In post","2021","Unknown","Calderdale and Kirklees","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Calderdale and Kirklees","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Calderdale and Kirklees","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Calderdale and Kirklees","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Calderdale and Kirklees","SEO/HEO","Female","45","45","33560","32470"
"In post","2021","Unknown","Calderdale and Kirklees","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Cambridgeshire CC","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","Unknown","Cambridgeshire CC","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Cambridgeshire CC","EO","Female","120","110","27720","27570"
"In post","2021","Unknown","Cambridgeshire CC","EO","Male","80","80","27690","27570"
"In post","2021","Unknown","Cambridgeshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cambridgeshire CC","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Cambridgeshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cambridgeshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cambridgeshire CC","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Cambridgeshire CC","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Camden and City of London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Camden and City of London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Camden and City of London","EO","Female","50","45","30850","31060"
"In post","2021","Unknown","Camden and City of London","EO","Male","30","30","30380","31060"
"In post","2021","Unknown","Camden and City of London","G6/G7","Female","40","40","59800","57350"
"In post","2021","Unknown","Camden and City of London","G6/G7","Male","65","60","61030","59160"
"In post","2021","Unknown","Camden and City of London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Camden and City of London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Camden and City of London","SEO/HEO","Female","30","25","[c]","[c]"
"In post","2021","Unknown","Camden and City of London","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","AA/AO","Female","225","195","20630","21010"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","AA/AO","Male","185","175","20530","20140"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","EO","Female","505","455","27310","27570"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","EO","Male","310","305","27300","27570"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","G6/G7","Female","15","10","[c]","[c]"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","SEO/HEO","Female","125","120","32770","31990"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","SEO/HEO","Male","100","95","32830","31990"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Bedfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Bedfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Bedfordshire","EO","Female","20","15","[c]","[c]"
"In post","2021","Unknown","Central Bedfordshire","EO","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Central Bedfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Bedfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Bedfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Bedfordshire","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Central Hampshire","AA/AO","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Central Hampshire","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Central Hampshire","EO","Female","75","60","27280","27570"
"In post","2021","Unknown","Central Hampshire","EO","Male","40","40","27560","27570"
"In post","2021","Unknown","Central Hampshire","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Central Hampshire","G6/G7","Male","15","10","[c]","[c]"
"In post","2021","Unknown","Central Hampshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Hampshire","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Central Hampshire","SEO/HEO","Female","30","30","35090","33300"
"In post","2021","Unknown","Central Hampshire","SEO/HEO","Male","30","30","35570","33800"
"In post","2021","Unknown","Central Valleys","AA/AO","Female","135","110","20730","21010"
"In post","2021","Unknown","Central Valleys","AA/AO","Male","50","50","20960","21010"
"In post","2021","Unknown","Central Valleys","EO","Female","250","220","27440","27570"
"In post","2021","Unknown","Central Valleys","EO","Male","105","100","27490","27570"
"In post","2021","Unknown","Central Valleys","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Central Valleys","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Central Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Valleys","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Valleys","SEO/HEO","Female","35","35","34510","32890"
"In post","2021","Unknown","Central Valleys","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Cheshire East","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","Unknown","Cheshire East","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Cheshire East","EO","Female","80","75","27470","27570"
"In post","2021","Unknown","Cheshire East","EO","Male","40","40","27510","27570"
"In post","2021","Unknown","Cheshire East","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cheshire East","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cheshire East","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Cheshire East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cheshire West and Chester","AA/AO","Female","55","50","21010","21010"
"In post","2021","Unknown","Cheshire West and Chester","AA/AO","Male","65","60","21010","21010"
"In post","2021","Unknown","Cheshire West and Chester","EO","Female","105","90","27400","27570"
"In post","2021","Unknown","Cheshire West and Chester","EO","Male","55","50","27510","27570"
"In post","2021","Unknown","Cheshire West and Chester","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Cheshire West and Chester","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Chorley and West Lancashire","AA/AO","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Chorley and West Lancashire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chorley and West Lancashire","EO","Female","65","55","27490","27570"
"In post","2021","Unknown","Chorley and West Lancashire","EO","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Chorley and West Lancashire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chorley and West Lancashire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chorley and West Lancashire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Chorley and West Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","City of Edinburgh","AA/AO","Female","530","495","22810","22230"
"In post","2021","Unknown","City of Edinburgh","AA/AO","Male","525","515","23760","22230"
"In post","2021","Unknown","City of Edinburgh","EO","Female","590","560","27730","27570"
"In post","2021","Unknown","City of Edinburgh","EO","Male","525","520","28640","28120"
"In post","2021","Unknown","City of Edinburgh","G6/G7","Female","1025","950","61750","61010"
"In post","2021","Unknown","City of Edinburgh","G6/G7","Male","795","780","62770","61010"
"In post","2021","Unknown","City of Edinburgh","SCS level","Female","80","75","91210","83230"
"In post","2021","Unknown","City of Edinburgh","SCS level","Male","95","95","90260","83230"
"In post","2021","Unknown","City of Edinburgh","SEO/HEO","Female","1595","1500","38200","38450"
"In post","2021","Unknown","City of Edinburgh","SEO/HEO","Male","1270","1245","39710","39090"
"In post","2021","Unknown","Clackmannanshire and Fife","AA/AO","Female","95","80","20700","21010"
"In post","2021","Unknown","Clackmannanshire and Fife","AA/AO","Male","30","30","20710","21010"
"In post","2021","Unknown","Clackmannanshire and Fife","EO","Female","175","155","27520","27570"
"In post","2021","Unknown","Clackmannanshire and Fife","EO","Male","60","60","27640","27570"
"In post","2021","Unknown","Clackmannanshire and Fife","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Clackmannanshire and Fife","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Clackmannanshire and Fife","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Clackmannanshire and Fife","SEO/HEO","Male","20","15","[c]","[c]"
"In post","2021","Unknown","Conwy and Denbighshire","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Conwy and Denbighshire","AA/AO","Male","10","5","[c]","[c]"
"In post","2021","Unknown","Conwy and Denbighshire","EO","Female","70","60","27360","27570"
"In post","2021","Unknown","Conwy and Denbighshire","EO","Male","30","30","27430","27570"
"In post","2021","Unknown","Conwy and Denbighshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Conwy and Denbighshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Conwy and Denbighshire","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Conwy and Denbighshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","AA/AO","Female","235","200","20870","21010"
"In post","2021","Unknown","Cornwall and Isles of Scilly","AA/AO","Male","90","90","20900","21010"
"In post","2021","Unknown","Cornwall and Isles of Scilly","EO","Female","295","260","27540","27570"
"In post","2021","Unknown","Cornwall and Isles of Scilly","EO","Male","145","135","27510","27570"
"In post","2021","Unknown","Cornwall and Isles of Scilly","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","SEO/HEO","Female","35","35","33680","33180"
"In post","2021","Unknown","Cornwall and Isles of Scilly","SEO/HEO","Male","25","20","[c]","[c]"
"In post","2021","Unknown","Coventry","AA/AO","Female","85","65","20890","21010"
"In post","2021","Unknown","Coventry","AA/AO","Male","50","45","20890","21010"
"In post","2021","Unknown","Coventry","EO","Female","170","150","27360","27570"
"In post","2021","Unknown","Coventry","EO","Male","90","90","27530","27570"
"In post","2021","Unknown","Coventry","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Coventry","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Coventry","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Coventry","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Coventry","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2021","Unknown","Coventry","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Croydon","AA/AO","Female","40","40","24460","25110"
"In post","2021","Unknown","Croydon","AA/AO","Male","35","35","24520","24120"
"In post","2021","Unknown","Croydon","EO","Female","155","145","30720","31060"
"In post","2021","Unknown","Croydon","EO","Male","80","75","30480","31060"
"In post","2021","Unknown","Croydon","G6/G7","Female","30","30","[c]","[c]"
"In post","2021","Unknown","Croydon","G6/G7","Male","40","40","67110","67680"
"In post","2021","Unknown","Croydon","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Croydon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Croydon","SEO/HEO","Female","75","75","34940","36160"
"In post","2021","Unknown","Croydon","SEO/HEO","Male","50","50","35490","36160"
"In post","2021","Unknown","Darlington","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Darlington","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Darlington","EO","Female","35","30","27410","27570"
"In post","2021","Unknown","Darlington","EO","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Darlington","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Darlington","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Darlington","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Darlington","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Darlington","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Darlington","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Derby","AA/AO","Female","230","185","20790","21010"
"In post","2021","Unknown","Derby","AA/AO","Male","115","110","20860","21010"
"In post","2021","Unknown","Derby","EO","Female","165","140","27530","27570"
