"Status","Year","Region_ITL2","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Outer London - West and North West","London","SEO","Female","420","395","42590","41990"
"In post","2021","Outer London - West and North West","London","SEO","Male","380","375","43910","43400"
"In post","2021","Outer London - West and North West","London","Unknown","Female","195","185","32420","28690"
"In post","2021","Outer London - West and North West","London","Unknown","Male","60","60","32550","29960"
"In post","2021","Overseas","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Overseas","AO","Female","25","25","[c]","[c]"
"In post","2021","Overseas","Overseas","AO","Male","25","25","[c]","[c]"
"In post","2021","Overseas","Overseas","EO","Female","125","125","27990","27160"
"In post","2021","Overseas","Overseas","EO","Male","150","150","28040","27370"
"In post","2021","Overseas","Overseas","G6","Female","185","185","65950","65210"
"In post","2021","Overseas","Overseas","G6","Male","270","270","66990","65470"
"In post","2021","Overseas","Overseas","G7","Female","370","365","56230","55540"
"In post","2021","Overseas","Overseas","G7","Male","515","510","56670","55290"
"In post","2021","Overseas","Overseas","HEO","Female","450","450","37080","34450"
"In post","2021","Overseas","Overseas","HEO","Male","625","620","36260","34260"
"In post","2021","Overseas","Overseas","SCS level","Female","110","110","84260","75880"
"In post","2021","Overseas","Overseas","SCS level","Male","175","175","87050","78410"
"In post","2021","Overseas","Overseas","SEO","Female","130","130","44380","41500"
"In post","2021","Overseas","Overseas","SEO","Male","340","340","48650","43140"
"In post","2021","Overseas","Overseas","Unknown","Female","100","100","[c]","[c]"
"In post","2021","Overseas","Overseas","Unknown","Male","155","155","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Outside London","AA","Female","235","215","20000","20600"
"In post","2021","Shropshire and Staffordshire","Outside London","AA","Male","300","285","20050","20600"
"In post","2021","Shropshire and Staffordshire","Outside London","AO","Female","1525","1345","21850","21010"
"In post","2021","Shropshire and Staffordshire","Outside London","AO","Male","1190","1145","24900","24120"
"In post","2021","Shropshire and Staffordshire","Outside London","EO","Female","1330","1185","27130","27570"
"In post","2021","Shropshire and Staffordshire","Outside London","EO","Male","1140","1105","28210","27570"
"In post","2021","Shropshire and Staffordshire","Outside London","G6","Female","45","40","70560","64670"
"In post","2021","Shropshire and Staffordshire","Outside London","G6","Male","70","65","69720","64670"
"In post","2021","Shropshire and Staffordshire","Outside London","G7","Female","210","200","54390","52580"
"In post","2021","Shropshire and Staffordshire","Outside London","G7","Male","180","175","55090","52580"
"In post","2021","Shropshire and Staffordshire","Outside London","HEO","Female","535","500","32830","33300"
"In post","2021","Shropshire and Staffordshire","Outside London","HEO","Male","440","425","34350","33520"
"In post","2021","Shropshire and Staffordshire","Outside London","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Outside London","SCS level","Male","20","20","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Outside London","SEO","Female","410","385","41300","40580"
"In post","2021","Shropshire and Staffordshire","Outside London","SEO","Male","320","315","43000","40580"
"In post","2021","Shropshire and Staffordshire","Outside London","Unknown","Female","235","210","29750","30210"
"In post","2021","Shropshire and Staffordshire","Outside London","Unknown","Male","120","110","32940","34320"
"In post","2021","South Yorkshire","Outside London","AA","Female","175","155","19620","20600"
"In post","2021","South Yorkshire","Outside London","AA","Male","130","120","19770","20600"
"In post","2021","South Yorkshire","Outside London","AO","Female","1595","1320","21460","21010"
"In post","2021","South Yorkshire","Outside London","AO","Male","1190","1140","23330","21430"
"In post","2021","South Yorkshire","Outside London","EO","Female","1660","1425","26820","27570"
"In post","2021","South Yorkshire","Outside London","EO","Male","1075","1030","27340","27370"
"In post","2021","South Yorkshire","Outside London","G6","Female","140","135","64050","62390"
"In post","2021","South Yorkshire","Outside London","G6","Male","140","140","65770","63780"
"In post","2021","South Yorkshire","Outside London","G7","Female","440","410","52020","50630"
"In post","2021","South Yorkshire","Outside London","G7","Male","440","430","53530","52070"
"In post","2021","South Yorkshire","Outside London","HEO","Female","820","750","31850","31990"
"In post","2021","South Yorkshire","Outside London","HEO","Male","615","590","32520","31990"
"In post","2021","South Yorkshire","Outside London","SCS level","Female","35","35","79540","75020"
"In post","2021","South Yorkshire","Outside London","SCS level","Male","45","45","81040","76590"
"In post","2021","South Yorkshire","Outside London","SEO","Female","575","530","38830","37450"
"In post","2021","South Yorkshire","Outside London","SEO","Male","515","505","39370","37460"
"In post","2021","South Yorkshire","Outside London","Unknown","Female","280","250","29070","28200"
"In post","2021","South Yorkshire","Outside London","Unknown","Male","65","60","29830","30210"
"In post","2021","Southern Scotland","Outside London","AA","Female","95","80","20970","20810"
"In post","2021","Southern Scotland","Outside London","AA","Male","80","80","20100","20070"
"In post","2021","Southern Scotland","Outside London","AO","Female","1285","1050","21230","21010"
"In post","2021","Southern Scotland","Outside London","AO","Male","765","720","21900","20780"
"In post","2021","Southern Scotland","Outside London","EO","Female","1105","950","26950","27570"
"In post","2021","Southern Scotland","Outside London","EO","Male","795","750","26810","27150"
"In post","2021","Southern Scotland","Outside London","G6","Female","60","55","65690","64670"
"In post","2021","Southern Scotland","Outside London","G6","Male","75","75","65290","64670"
"In post","2021","Southern Scotland","Outside London","G7","Female","195","185","51400","51960"
"In post","2021","Southern Scotland","Outside London","G7","Male","160","160","52250","52580"
"In post","2021","Southern Scotland","Outside London","HEO","Female","490","455","32510","32420"
"In post","2021","Southern Scotland","Outside London","HEO","Male","395","380","32690","32710"
"In post","2021","Southern Scotland","Outside London","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Southern Scotland","Outside London","SCS level","Male","20","20","[c]","[c]"
"In post","2021","Southern Scotland","Outside London","SEO","Female","255","245","40940","39630"
"In post","2021","Southern Scotland","Outside London","SEO","Male","225","220","40330","39630"
"In post","2021","Surrey, East and West Sussex","Outside London","AA","Female","205","180","20820","20230"
"In post","2021","Surrey, East and West Sussex","Outside London","AA","Male","215","205","21220","20600"
"In post","2021","Surrey, East and West Sussex","Outside London","AO","Female","1370","1195","23720","21440"
"In post","2021","Surrey, East and West Sussex","Outside London","AO","Male","1135","1085","26440","24370"
"In post","2021","Surrey, East and West Sussex","Outside London","EO","Female","1775","1570","27940","27570"
"In post","2021","Surrey, East and West Sussex","Outside London","EO","Male","1220","1135","28650","27570"
"In post","2021","Surrey, East and West Sussex","Outside London","G6","Female","50","45","69110","64670"
"In post","2021","Surrey, East and West Sussex","Outside London","G6","Male","50","50","67930","65880"
"In post","2021","Surrey, East and West Sussex","Outside London","G7","Female","190","175","56000","53870"
"In post","2021","Surrey, East and West Sussex","Outside London","G7","Male","185","180","56220","53870"
"In post","2021","Surrey, East and West Sussex","Outside London","HEO","Female","505","465","33760","33120"
"In post","2021","Surrey, East and West Sussex","Outside London","HEO","Male","415","400","34700","33510"
"In post","2021","Surrey, East and West Sussex","Outside London","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Outside London","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Outside London","SEO","Female","275","260","41920","40020"
"In post","2021","Surrey, East and West Sussex","Outside London","SEO","Male","290","275","42610","40670"
"In post","2021","Surrey, East and West Sussex","Outside London","Unknown","Female","315","275","29650","30210"
"In post","2021","Surrey, East and West Sussex","Outside London","Unknown","Male","80","75","28960","24320"
"In post","2021","Tees Valley and Durham","Outside London","AA","Female","265","225","19940","20600"
"In post","2021","Tees Valley and Durham","Outside London","AA","Male","265","245","20140","20600"
"In post","2021","Tees Valley and Durham","Outside London","AO","Female","2330","1975","22120","21300"
"In post","2021","Tees Valley and Durham","Outside London","AO","Male","1815","1705","24850","22850"
"In post","2021","Tees Valley and Durham","Outside London","EO","Female","1445","1265","27130","27570"
"In post","2021","Tees Valley and Durham","Outside London","EO","Male","925","875","28110","27570"
"In post","2021","Tees Valley and Durham","Outside London","G6","Female","30","30","68570","64670"
"In post","2021","Tees Valley and Durham","Outside London","G6","Male","40","40","68590","63280"
"In post","2021","Tees Valley and Durham","Outside London","G7","Female","165","155","53350","50630"
"In post","2021","Tees Valley and Durham","Outside London","G7","Male","130","130","53420","50630"
"In post","2021","Tees Valley and Durham","Outside London","HEO","Female","490","460","31890","31870"
"In post","2021","Tees Valley and Durham","Outside London","HEO","Male","360","345","33410","33350"
"In post","2021","Tees Valley and Durham","Outside London","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Tees Valley and Durham","Outside London","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Tees Valley and Durham","Outside London","SEO","Female","345","320","40240","38280"
"In post","2021","Tees Valley and Durham","Outside London","SEO","Male","245","240","43340","40840"
"In post","2021","Tees Valley and Durham","Outside London","Unknown","Female","290","265","29290","28200"
"In post","2021","Tees Valley and Durham","Outside London","Unknown","Male","75","75","30200","30210"
"In post","2021","Unknown","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","AA","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","AO","Female","155","135","22490","21010"
"In post","2021","Unknown","Unknown","AO","Male","75","70","22120","21010"
"In post","2021","Unknown","Unknown","EO","Female","355","330","28060","27570"
"In post","2021","Unknown","Unknown","EO","Male","230","225","28000","27570"
"In post","2021","Unknown","Unknown","G6","Female","35","30","66100","64500"
"In post","2021","Unknown","Unknown","G6","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","G7","Female","75","70","52500","51580"
"In post","2021","Unknown","Unknown","G7","Male","65","65","54700","54700"
"In post","2021","Unknown","Unknown","HEO","Female","325","315","32120","32000"
"In post","2021","Unknown","Unknown","HEO","Male","295","295","33130","32000"
"In post","2021","Unknown","Unknown","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO","Female","75","75","39650","38230"
"In post","2021","Unknown","Unknown","SEO","Male","65","65","42630","41950"
"In post","2021","Unknown","Unknown","Unknown","Female","165","165","33050","32700"
"In post","2021","Unknown","Unknown","Unknown","Male","1745","1745","37670","34160"
"In post","2021","West Central Scotland","Outside London","AA","Female","465","415","20390","20060"
"In post","2021","West Central Scotland","Outside London","AA","Male","650","620","20230","20060"
"In post","2021","West Central Scotland","Outside London","AO","Female","3345","2800","21370","21010"
"In post","2021","West Central Scotland","Outside London","AO","Male","2525","2420","23960","21010"
"In post","2021","West Central Scotland","Outside London","EO","Female","2800","2515","27300","27570"
"In post","2021","West Central Scotland","Outside London","EO","Male","2390","2280","28740","27570"
"In post","2021","West Central Scotland","Outside London","G6","Female","230","220","70070","69760"
"In post","2021","West Central Scotland","Outside London","G6","Male","215","210","70680","70170"
"In post","2021","West Central Scotland","Outside London","G7","Female","500","480","55610","54540"
"In post","2021","West Central Scotland","Outside London","G7","Male","465","460","56160","54540"
"In post","2021","West Central Scotland","Outside London","HEO","Female","1275","1200","32690","32100"
"In post","2021","West Central Scotland","Outside London","HEO","Male","1250","1205","33940","32420"
"In post","2021","West Central Scotland","Outside London","SCS level","Female","30","30","86520","83230"
"In post","2021","West Central Scotland","Outside London","SCS level","Male","40","40","86350","83230"
"In post","2021","West Central Scotland","Outside London","SEO","Female","825","780","42370","41140"
"In post","2021","West Central Scotland","Outside London","SEO","Male","835","805","42860","42080"
"In post","2021","West Central Scotland","Outside London","Unknown","Female","25","25","[c]","[c]"
"In post","2021","West Central Scotland","Outside London","Unknown","Male","50","50","43160","45130"
"In post","2021","West Midlands","Outside London","AA","Female","225","195","18620","17610"
"In post","2021","West Midlands","Outside London","AA","Male","175","165","18770","18900"
"In post","2021","West Midlands","Outside London","AO","Female","3055","2585","20890","20880"
"In post","2021","West Midlands","Outside London","AO","Male","1820","1740","21450","20880"
"In post","2021","West Midlands","Outside London","EO","Female","3560","3150","26710","27570"
"In post","2021","West Midlands","Outside London","EO","Male","2240","2165","26910","27570"
"In post","2021","West Midlands","Outside London","G6","Female","185","180","66320","64670"
"In post","2021","West Midlands","Outside London","G6","Male","205","200","67930","65310"
"In post","2021","West Midlands","Outside London","G7","Female","725","685","53140","51470"
"In post","2021","West Midlands","Outside London","G7","Male","650","640","54100","52580"
"In post","2021","West Midlands","Outside London","HEO","Female","1490","1400","32220","31810"
"In post","2021","West Midlands","Outside London","HEO","Male","1270","1245","32770","31810"
"In post","2021","West Midlands","Outside London","SCS level","Female","85","80","96020","87320"
"In post","2021","West Midlands","Outside London","SCS level","Male","85","80","97280","89500"
"In post","2021","West Midlands","Outside London","SEO","Female","910","860","39860","38630"
"In post","2021","West Midlands","Outside London","SEO","Male","760","750","40570","38630"
"In post","2021","West Midlands","Outside London","Unknown","Female","575","520","28840","28200"
"In post","2021","West Midlands","Outside London","Unknown","Male","180","175","30360","28200"
"In post","2021","West Wales and The Valleys","Outside London","AA","Female","920","670","18140","18060"
"In post","2021","West Wales and The Valleys","Outside London","AA","Male","515","475","19000","18060"
"In post","2021","West Wales and The Valleys","Outside London","AO","Female","3785","3195","21540","21590"
"In post","2021","West Wales and The Valleys","Outside London","AO","Male","1970","1885","22150","21590"
"In post","2021","West Wales and The Valleys","Outside London","EO","Female","2405","2135","27250","27570"
"In post","2021","West Wales and The Valleys","Outside London","EO","Male","1510","1455","27530","27570"
"In post","2021","West Wales and The Valleys","Outside London","G6","Female","75","70","76650","74730"
"In post","2021","West Wales and The Valleys","Outside London","G6","Male","115","110","74280","74730"
"In post","2021","West Wales and The Valleys","Outside London","G7","Female","265","250","56200","56620"
"In post","2021","West Wales and The Valleys","Outside London","G7","Male","355","350","58250","60720"
"In post","2021","West Wales and The Valleys","Outside London","HEO","Female","1095","1015","34370","33840"
"In post","2021","West Wales and The Valleys","Outside London","HEO","Male","760","735","34410","33840"
"In post","2021","West Wales and The Valleys","Outside London","SCS level","Female","20","20","[c]","[c]"
"In post","2021","West Wales and The Valleys","Outside London","SCS level","Male","25","25","[c]","[c]"
"In post","2021","West Wales and The Valleys","Outside London","SEO","Female","625","590","43380","44090"
"In post","2021","West Wales and The Valleys","Outside London","SEO","Male","660","640","44090","43760"
"In post","2021","West Wales and The Valleys","Outside London","Unknown","Female","490","455","29300","28200"
"In post","2021","West Wales and The Valleys","Outside London","Unknown","Male","125","120","31240","30210"
"In post","2021","West Yorkshire","Outside London","AA","Female","260","230","19590","20600"
"In post","2021","West Yorkshire","Outside London","AA","Male","250","235","20150","20600"
"In post","2021","West Yorkshire","Outside London","AO","Female","2495","2110","21680","21010"
"In post","2021","West Yorkshire","Outside London","AO","Male","2065","1965","22940","21010"
"In post","2021","West Yorkshire","Outside London","EO","Female","2835","2520","26720","27570"
"In post","2021","West Yorkshire","Outside London","EO","Male","2240","2170","27150","27570"
"In post","2021","West Yorkshire","Outside London","G6","Female","245","230","64710","63730"
"In post","2021","West Yorkshire","Outside London","G6","Male","240","235","66070","64670"
"In post","2021","West Yorkshire","Outside London","G7","Female","745","695","51830","51580"
"In post","2021","West Yorkshire","Outside London","G7","Male","685","675","52890","52580"
"In post","2021","West Yorkshire","Outside London","HEO","Female","1560","1445","31770","31810"
"In post","2021","West Yorkshire","Outside London","HEO","Male","1230","1190","32450","31810"
"In post","2021","West Yorkshire","Outside London","SCS level","Female","80","75","85010","76560"
"In post","2021","West Yorkshire","Outside London","SCS level","Male","90","85","88290","79880"
"In post","2021","West Yorkshire","Outside London","SEO","Female","920","860","39020","38630"
"In post","2021","West Yorkshire","Outside London","SEO","Male","765","750","40000","38630"
"In post","2021","West Yorkshire","Outside London","Unknown","Female","425","390","30080","30210"
"In post","2021","West Yorkshire","Outside London","Unknown","Male","120","115","30500","31340"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","AO","Female","95","[c]","22340","21940"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","AO","Male","75","[c]","22670","22450"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","EO","Female","70","[c]","27970","29290"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","EO","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","Female","130","[c]","21680","21010"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","Male","155","[c]","25620","23140"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","Female","65","[c]","25890","27570"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","Male","85","[c]","29070","29290"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Outside London","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Outside London","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Outside London","AO","Female","65","[c]","20660","21010"
"Leaver CS","2021","Cheshire","Outside London","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Outside London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Outside London","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Outside London","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Outside London","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Outside London","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Outside London","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Outside London","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Outside London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Outside London","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Outside London","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Outside London","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Outside London","AO","Female","145","[c]","20260","20500"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Outside London","AO","Male","130","[c]","21770","21010"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Outside London","EO","Female","85","[c]","25510","26890"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Outside London","EO","Male","65","[c]","25890","26470"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Outside London","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Outside London","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Outside London","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Outside London","HEO","Female","40","[c]","32830","33210"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Outside London","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Outside London","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Outside London","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Outside London","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Outside London","AA","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Outside London","AO","Female","120","[c]","20900","21010"
"Leaver CS","2021","Devon","Outside London","AO","Male","105","[c]","22110","21010"
"Leaver CS","2021","Devon","Outside London","EO","Female","55","[c]","27620","27130"
"Leaver CS","2021","Devon","Outside London","EO","Male","75","[c]","26280","27130"
"Leaver CS","2021","Devon","Outside London","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Outside London","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Outside London","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Outside London","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Outside London","HEO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Outside London","HEO","Male","50","[c]","[c]","[c]"
