"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Education","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Finance","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Finance","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Finance","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Finance","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Operational Delivery","London","20","[c]","45480","40860"
"Leaver CS","2021","Department for Education","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Operational Delivery","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Operational Delivery","South West (England)","10","[c]","38400","36780"
"Leaver CS","2021","Department for Education","Operational Delivery","West Midlands (England)","10","[c]","41900","42220"
"Leaver CS","2021","Department for Education","Operational Delivery","Yorkshire and The Humber","10","[c]","44250","36940"
"Leaver CS","2021","Department for Education","Policy","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Policy","London","100","[c]","50380","53420"
"Leaver CS","2021","Department for Education","Policy","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Policy","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Policy","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Policy","Yorkshire and The Humber","15","[c]","41560","36940"
"Leaver CS","2021","Department for Education","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Property","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Communications","London","10","[c]","40320","38750"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","East of England","15","[c]","35410","31410"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","North East (England)","10","[c]","22460","21050"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","North West (England)","40","[c]","22790","21050"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","South East (England)","30","[c]","28110","24370"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","South West (England)","25","[c]","25080","24430"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","West Midlands (England)","25","[c]","23720","21050"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","Yorkshire and The Humber","20","[c]","27420","22740"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Policy","London","110","[c]","37350","30990"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Policy","South West (England)","15","[c]","36880","35960"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Policy","Yorkshire and The Humber","10","[c]","38090","27480"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Property","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","East of England","15","[c]","37940","37280"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","South East (England)","35","[c]","27390","24370"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","South West (England)","15","[c]","26660","21260"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Communications","London","15","[c]","49320","40070"
"Leaver CS","2021","Department for International Trade","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Digital, Data and Technology","London","10","[c]","42270","51970"
"Leaver CS","2021","Department for International Trade","Economics","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","International Trade","London","40","[c]","41260","32120"
"Leaver CS","2021","Department for International Trade","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Other","London","15","[c]","25470","18200"
"Leaver CS","2021","Department for International Trade","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Policy","London","10","[c]","27100","18200"
"Leaver CS","2021","Department for International Trade","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Statistics","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Digital, Data and Technology","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Digital, Data and Technology","Wales","30","[c]","36480","30730"
"Leaver CS","2021","Department for Transport","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Operational Delivery","East Midlands (England)","25","[c]","26090","26380"
"Leaver CS","2021","Department for Transport","Operational Delivery","East of England","15","[c]","28660","26380"
"Leaver CS","2021","Department for Transport","Operational Delivery","London","20","[c]","31660","30540"
"Leaver CS","2021","Department for Transport","Operational Delivery","North East (England)","15","[c]","24820","23970"
"Leaver CS","2021","Department for Transport","Operational Delivery","North West (England)","30","[c]","31690","26780"
"Leaver CS","2021","Department for Transport","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Operational Delivery","Scotland","35","[c]","31850","26780"
"Leaver CS","2021","Department for Transport","Operational Delivery","South East (England)","40","[c]","32070","26780"
"Leaver CS","2021","Department for Transport","Operational Delivery","South West (England)","20","[c]","28740","26780"
"Leaver CS","2021","Department for Transport","Operational Delivery","Wales","255","[c]","20900","21590"
"Leaver CS","2021","Department for Transport","Operational Delivery","West Midlands (England)","20","[c]","27550","26430"
"Leaver CS","2021","Department for Transport","Operational Delivery","Yorkshire and The Humber","20","[c]","29930","26380"
"Leaver CS","2021","Department for Transport","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Policy","South East (England)","15","[c]","41600","39790"
"Leaver CS","2021","Department for Transport","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Science and Engineering","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Unknown","London","90","[c]","42450","35330"
"Leaver CS","2021","Department for Transport","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Unknown","South East (England)","10","[c]","51230","36490"
"Leaver CS","2021","Department for Transport","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Digital, Data and Technology","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Operational Delivery","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Operational Delivery","North West (England)","30","[c]","39830","29940"
"Leaver CS","2021","Department for Work and Pensions","Operational Delivery","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Operational Delivery","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Operational Delivery","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Operational Delivery","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Operational Delivery","Yorkshire and The Humber","10","[c]","34620","40340"
"Leaver CS","2021","Department for Work and Pensions","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Policy","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Science and Engineering","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","East Midlands (England)","245","[c]","24880","25480"
"Leaver CS","2021","Department for Work and Pensions","Unknown","East of England","265","[c]","26450","27570"
"Leaver CS","2021","Department for Work and Pensions","Unknown","London","490","[c]","32330","31060"
"Leaver CS","2021","Department for Work and Pensions","Unknown","North East (England)","480","[c]","25250","21010"
"Leaver CS","2021","Department for Work and Pensions","Unknown","North West (England)","840","[c]","25550","21010"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Scotland","375","[c]","24650","21010"
"Leaver CS","2021","Department for Work and Pensions","Unknown","South East (England)","345","[c]","26280","26890"
"Leaver CS","2021","Department for Work and Pensions","Unknown","South West (England)","285","[c]","24580","21010"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Unknown","50","[c]","25410","26890"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Wales","230","[c]","24430","21010"
"Leaver CS","2021","Department for Work and Pensions","Unknown","West Midlands (England)","320","[c]","25180","26120"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Yorkshire and The Humber","460","[c]","28660","27570"
"Leaver CS","2021","Department of Health and Social Care","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Communications","London","15","[c]","37470","36700"
"Leaver CS","2021","Department of Health and Social Care","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Digital, Data and Technology","London","20","[c]","43230","39910"
"Leaver CS","2021","Department of Health and Social Care","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Finance","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Human Resources","London","10","[c]","39980","36250"
"Leaver CS","2021","Department of Health and Social Care","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Knowledge and Information Management","London","30","[c]","39970","34170"
"Leaver CS","2021","Department of Health and Social Care","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Knowledge and Information Management","Yorkshire and The Humber","15","[c]","32230","28130"
"Leaver CS","2021","Department of Health and Social Care","Medicine","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Medicine","London","25","[c]","83820","82100"
"Leaver CS","2021","Department of Health and Social Care","Medicine","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Medicine","North West (England)","10","[c]","78420","90250"
"Leaver CS","2021","Department of Health and Social Care","Medicine","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Medicine","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Medicine","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Operational Delivery","East of England","25","[c]","37870","39380"
"Leaver CS","2021","Department of Health and Social Care","Operational Delivery","London","140","[c]","41130","32650"
"Leaver CS","2021","Department of Health and Social Care","Operational Delivery","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Operational Delivery","North West (England)","10","[c]","34550","23690"
