"Status","Year","Disability","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","London","Tower Hamlets","AA/AO","35","[c]","22690","22680"
"Leaver CS","2021","Declared non-disabled","London","Tower Hamlets","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","Tower Hamlets","G6/G7","90","[c]","63420","61650"
"Leaver CS","2021","Declared non-disabled","London","Tower Hamlets","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","Tower Hamlets","SEO/HEO","80","[c]","39180","38700"
"Leaver CS","2021","Declared non-disabled","London","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","Wandsworth","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","Wandsworth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","Westminster","AA/AO","185","[c]","23590","23520"
"Leaver CS","2021","Declared non-disabled","London","Westminster","EO","175","[c]","28230","28000"
"Leaver CS","2021","Declared non-disabled","London","Westminster","G6/G7","425","[c]","61180","58800"
"Leaver CS","2021","Declared non-disabled","London","Westminster","SCS level","130","[c]","99510","90670"
"Leaver CS","2021","Declared non-disabled","London","Westminster","SEO/HEO","405","[c]","38040","37470"
"Leaver CS","2021","Declared non-disabled","London","Westminster","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Darlington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Darlington","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Darlington","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Darlington","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Durham CC","AA/AO","125","[c]","20590","21010"
"Leaver CS","2021","Declared non-disabled","North East (England)","Durham CC","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Durham CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Durham CC","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","AA/AO","85","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Northumberland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Northumberland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","South Teesside","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","South Teesside","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","South Teesside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Sunderland","AA/AO","90","[c]","20510","20500"
"Leaver CS","2021","Declared non-disabled","North East (England)","Sunderland","EO","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Sunderland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Tyneside","AA/AO","240","[c]","20580","21010"
"Leaver CS","2021","Declared non-disabled","North East (England)","Tyneside","EO","90","[c]","26730","27570"
"Leaver CS","2021","Declared non-disabled","North East (England)","Tyneside","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North East (England)","Tyneside","SEO/HEO","65","[c]","36620","34990"
"Leaver CS","2021","Declared non-disabled","North East (England)","Tyneside","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Blackburn with Darwen","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Blackburn with Darwen","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Blackpool","AA/AO","105","[c]","20700","21010"
"Leaver CS","2021","Declared non-disabled","North West (England)","Blackpool","EO","50","[c]","27080","27570"
"Leaver CS","2021","Declared non-disabled","North West (England)","Blackpool","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Blackpool","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Cheshire East","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Cheshire East","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Cheshire West and Chester","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Chorley and West Lancashire","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Chorley and West Lancashire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Chorley and West Lancashire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","East Cumbria","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","East Cumbria","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","East Lancashire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","East Lancashire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","East Merseyside","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","East Merseyside","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester North East","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester North East","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester North West","AA/AO","45","[c]","20320","20230"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester North West","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester North West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester South East","AA/AO","40","[c]","20660","21010"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester South East","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester South East","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester South East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester South West","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester South West","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester South West","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester South West","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Greater Manchester South West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Lancaster and Wyre","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Lancaster and Wyre","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Liverpool","AA/AO","120","[c]","20800","21010"
"Leaver CS","2021","Declared non-disabled","North West (England)","Liverpool","EO","80","[c]","25100","24890"
"Leaver CS","2021","Declared non-disabled","North West (England)","Liverpool","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Liverpool","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Liverpool","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Manchester","AA/AO","90","[c]","20450","20880"
"Leaver CS","2021","Declared non-disabled","North West (England)","Manchester","EO","60","[c]","26110","26000"
"Leaver CS","2021","Declared non-disabled","North West (England)","Manchester","G6/G7","45","[c]","61790","59230"
"Leaver CS","2021","Declared non-disabled","North West (England)","Manchester","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Manchester","SEO/HEO","75","[c]","34680","33830"
"Leaver CS","2021","Declared non-disabled","North West (England)","Manchester","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Mid Lancashire","AA/AO","95","[c]","20360","21010"
"Leaver CS","2021","Declared non-disabled","North West (England)","Mid Lancashire","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Mid Lancashire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Mid Lancashire","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Sefton","AA/AO","70","[c]","19790","19960"
"Leaver CS","2021","Declared non-disabled","North West (England)","Sefton","EO","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Sefton","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Sefton","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Sefton","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Warrington","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Warrington","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Warrington","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","West Cumbria","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","West Cumbria","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","West Cumbria","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Wirral","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Wirral","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Wirral","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","North West (England)","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Antrim and Newtownabbey","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Ards and North Down","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Ards and North Down","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Belfast","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Belfast","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Belfast","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Derry City and Strabane","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Derry City and Strabane","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Derry City and Strabane","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Lisburn and Castlereagh","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Lisburn and Castlereagh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Newry, Mourne and Down","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","Overseas","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","Overseas","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Aberdeen City and Aberdeenshire","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Aberdeen City and Aberdeenshire","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Aberdeen City and Aberdeenshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Aberdeen City and Aberdeenshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Angus and Dundee City","AA/AO","35","[c]","20710","21010"
"Leaver CS","2021","Declared non-disabled","Scotland","Angus and Dundee City","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Angus and Dundee City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Angus and Dundee City","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Caithness and Sutherland and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Caithness and Sutherland and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","City of Edinburgh","AA/AO","70","[c]","22200","21490"
"Leaver CS","2021","Declared non-disabled","Scotland","City of Edinburgh","EO","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","City of Edinburgh","G6/G7","45","[c]","64270","61010"
"Leaver CS","2021","Declared non-disabled","Scotland","City of Edinburgh","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","City of Edinburgh","SEO/HEO","65","[c]","39810","36610"
"Leaver CS","2021","Declared non-disabled","Scotland","Clackmannanshire and Fife","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Clackmannanshire and Fife","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Clackmannanshire and Fife","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Dumfries and Galloway","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","East Ayrshire and North Ayrshire mainland","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","East Ayrshire and North Ayrshire mainland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","East Ayrshire and North Ayrshire mainland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","30","[c]","27040","21600"
"Leaver CS","2021","Declared non-disabled","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Falkirk","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Falkirk","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Falkirk","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Falkirk","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Glasgow City","AA/AO","100","[c]","20820","21010"
"Leaver CS","2021","Declared non-disabled","Scotland","Glasgow City","EO","55","[c]","25810","26120"
"Leaver CS","2021","Declared non-disabled","Scotland","Glasgow City","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Glasgow City","SEO/HEO","65","[c]","37260","35480"
"Leaver CS","2021","Declared non-disabled","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","North Lanarkshire","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","North Lanarkshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","North Lanarkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Orkney Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Perth and Kinross and Stirling","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Perth and Kinross and Stirling","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland","Perth and Kinross and Stirling","G6/G7","[c]","[c]","[c]","[c]"
