"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","G6/G7","Female","10","5","[c]","[c]"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","SEO/HEO","Female","50","40","36780","33840"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","SEO/HEO","Male","30","30","36350","33840"
"In post","2021","HM Land Registry","Tees Valley and Durham","AA/AO","Female","175","165","22350","22350"
"In post","2021","HM Land Registry","Tees Valley and Durham","AA/AO","Male","90","85","22350","22350"
"In post","2021","HM Land Registry","Tees Valley and Durham","EO","Female","185","165","27130","27130"
"In post","2021","HM Land Registry","Tees Valley and Durham","EO","Male","75","70","27190","27130"
"In post","2021","HM Land Registry","Tees Valley and Durham","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Tees Valley and Durham","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Tees Valley and Durham","SEO/HEO","Female","90","80","36230","33840"
"In post","2021","HM Land Registry","Tees Valley and Durham","SEO/HEO","Male","75","70","36150","33840"
"In post","2021","HM Land Registry","West Midlands","AA/AO","Female","45","45","22350","22350"
"In post","2021","HM Land Registry","West Midlands","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","HM Land Registry","West Midlands","EO","Female","65","55","27130","27130"
"In post","2021","HM Land Registry","West Midlands","EO","Male","25","20","[c]","[c]"
"In post","2021","HM Land Registry","West Midlands","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","HM Land Registry","West Midlands","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","HM Land Registry","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","West Midlands","SEO/HEO","Female","50","40","35910","33840"
"In post","2021","HM Land Registry","West Midlands","SEO/HEO","Male","40","35","37120","33840"
"In post","2021","HM Land Registry","West Wales and The Valleys","AA/AO","Female","135","125","22350","22350"
"In post","2021","HM Land Registry","West Wales and The Valleys","AA/AO","Male","80","75","22350","22350"
"In post","2021","HM Land Registry","West Wales and The Valleys","EO","Female","185","160","27130","27130"
"In post","2021","HM Land Registry","West Wales and The Valleys","EO","Male","95","90","27130","27130"
"In post","2021","HM Land Registry","West Wales and The Valleys","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","HM Land Registry","West Wales and The Valleys","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","HM Land Registry","West Wales and The Valleys","SEO/HEO","Female","95","85","35540","33840"
"In post","2021","HM Land Registry","West Wales and The Valleys","SEO/HEO","Male","105","95","36590","33840"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","EO","Female","20","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","EO","Male","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","40","35","21360","20140"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","90","85","20640","20140"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","75","70","27770","28130"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","60","60","27730","25560"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","25","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","75","70","36680","36160"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","95","90","36470","35000"
"In post","2021","HM Revenue and Customs","Cheshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cheshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","AA/AO","Female","345","290","20560","20140"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","AA/AO","Male","305","290","20370","20140"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","EO","Female","445","405","25940","25560"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","EO","Male","445","430","25810","25560"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","G6/G7","Female","215","205","54470","52580"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","G6/G7","Male","270","260","55640","52580"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","SCS level","Female","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","SCS level","Male","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","SEO/HEO","Female","730","680","34280","31810"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","SEO/HEO","Male","700","680","34040","31810"
"In post","2021","HM Revenue and Customs","Devon","AA/AO","Female","145","125","20830","21100"
"In post","2021","HM Revenue and Customs","Devon","AA/AO","Male","90","85","20830","21100"
"In post","2021","HM Revenue and Customs","Devon","EO","Female","50","45","25610","25860"
"In post","2021","HM Revenue and Customs","Devon","EO","Male","35","35","25800","25860"
"In post","2021","HM Revenue and Customs","Devon","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Devon","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Devon","SEO/HEO","Female","35","30","37490","39640"
"In post","2021","HM Revenue and Customs","Devon","SEO/HEO","Male","50","45","36340","33250"
"In post","2021","HM Revenue and Customs","East Anglia","AA/AO","Female","100","85","20890","21400"
"In post","2021","HM Revenue and Customs","East Anglia","AA/AO","Male","65","65","20780","20660"
"In post","2021","HM Revenue and Customs","East Anglia","EO","Female","135","120","26530","25560"
"In post","2021","HM Revenue and Customs","East Anglia","EO","Male","90","90","26540","25560"
"In post","2021","HM Revenue and Customs","East Anglia","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Anglia","G6/G7","Male","35","35","56590","54990"
"In post","2021","HM Revenue and Customs","East Anglia","SEO/HEO","Female","95","85","34190","31870"
"In post","2021","HM Revenue and Customs","East Anglia","SEO/HEO","Male","140","130","35060","33250"
"In post","2021","HM Revenue and Customs","East Wales","AA/AO","Female","810","670","20590","20140"
"In post","2021","HM Revenue and Customs","East Wales","AA/AO","Male","680","645","20350","20140"
"In post","2021","HM Revenue and Customs","East Wales","EO","Female","625","565","25670","25560"
"In post","2021","HM Revenue and Customs","East Wales","EO","Male","615","595","25680","25560"
"In post","2021","HM Revenue and Customs","East Wales","G6/G7","Female","115","115","53550","52580"
"In post","2021","HM Revenue and Customs","East Wales","G6/G7","Male","150","145","54840","52580"
"In post","2021","HM Revenue and Customs","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Wales","SCS level","Male","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Wales","SEO/HEO","Female","615","580","33700","31810"
"In post","2021","HM Revenue and Customs","East Wales","SEO/HEO","Male","665","645","33400","31810"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","AA/AO","Female","10","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","EO","Female","20","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","EO","Male","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","25","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","Eastern Scotland","AA/AO","Female","555","500","20440","20140"
"In post","2021","HM Revenue and Customs","Eastern Scotland","AA/AO","Male","550","535","20330","20140"
"In post","2021","HM Revenue and Customs","Eastern Scotland","EO","Female","235","210","26070","25560"
"In post","2021","HM Revenue and Customs","Eastern Scotland","EO","Male","220","210","26200","25560"
"In post","2021","HM Revenue and Customs","Eastern Scotland","G6/G7","Female","65","65","54860","52580"
"In post","2021","HM Revenue and Customs","Eastern Scotland","G6/G7","Male","110","105","55920","52580"
"In post","2021","HM Revenue and Customs","Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Eastern Scotland","SEO/HEO","Female","305","290","33360","31810"
"In post","2021","HM Revenue and Customs","Eastern Scotland","SEO/HEO","Male","325","315","33850","31810"
"In post","2021","HM Revenue and Customs","Essex","AA/AO","Female","140","110","20920","21320"
"In post","2021","HM Revenue and Customs","Essex","AA/AO","Male","65","60","20790","20640"
"In post","2021","HM Revenue and Customs","Essex","EO","Female","155","130","26570","25560"
"In post","2021","HM Revenue and Customs","Essex","EO","Male","100","95","26450","25560"
"In post","2021","HM Revenue and Customs","Essex","G6/G7","Female","50","50","52890","52580"
"In post","2021","HM Revenue and Customs","Essex","G6/G7","Male","75","70","55560","52580"
"In post","2021","HM Revenue and Customs","Essex","SCS level","Female","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Essex","SCS level","Male","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Essex","SEO/HEO","Female","265","240","35410","35000"
"In post","2021","HM Revenue and Customs","Essex","SEO/HEO","Male","245","225","35830","35000"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","80","70","20720","20140"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","75","70","20650","20140"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","165","145","26110","25560"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","180","170","26220","25560"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","100","90","55670","52580"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","160","155","57320","52580"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","275","255","34380","31810"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","360","350","34050","31810"
"In post","2021","HM Revenue and Customs","Greater Manchester","AA/AO","Female","715","620","20530","20140"
"In post","2021","HM Revenue and Customs","Greater Manchester","AA/AO","Male","650","620","20370","20140"
"In post","2021","HM Revenue and Customs","Greater Manchester","EO","Female","615","560","25730","25560"
"In post","2021","HM Revenue and Customs","Greater Manchester","EO","Male","765","745","25610","25560"
"In post","2021","HM Revenue and Customs","Greater Manchester","G6/G7","Female","355","335","55440","52580"
"In post","2021","HM Revenue and Customs","Greater Manchester","G6/G7","Male","410","400","55250","52580"
"In post","2021","HM Revenue and Customs","Greater Manchester","SCS level","Female","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Greater Manchester","SCS level","Male","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","Greater Manchester","SEO/HEO","Female","1045","980","34020","31810"
"In post","2021","HM Revenue and Customs","Greater Manchester","SEO/HEO","Male","1200","1170","34090","31810"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","AA/AO","Female","290","235","20600","20140"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","AA/AO","Male","175","165","20480","20140"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","EO","Female","180","150","26470","25930"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","EO","Male","90","85","26490","25560"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","G6/G7","Female","30","30","55600","52580"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","G6/G7","Male","40","35","57350","54990"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","SEO/HEO","Female","140","125","33730","31870"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","SEO/HEO","Male","145","135","35260","35000"
"In post","2021","HM Revenue and Customs","Highlands and Islands","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Highlands and Islands","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Highlands and Islands","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Highlands and Islands","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Highlands and Islands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Highlands and Islands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Inner London - East","AA/AO","Female","220","185","25020","25630"
"In post","2021","HM Revenue and Customs","Inner London - East","AA/AO","Male","100","95","25100","25630"
"In post","2021","HM Revenue and Customs","Inner London - East","EO","Female","330","300","30800","30560"
"In post","2021","HM Revenue and Customs","Inner London - East","EO","Male","200","195","30720","30680"
"In post","2021","HM Revenue and Customs","Inner London - East","G6/G7","Female","330","315","62710","59160"
"In post","2021","HM Revenue and Customs","Inner London - East","G6/G7","Male","395","380","63230","59160"
"In post","2021","HM Revenue and Customs","Inner London - East","SCS level","Female","35","35","88310","81900"
"In post","2021","HM Revenue and Customs","Inner London - East","SCS level","Male","40","40","86600","80500"
"In post","2021","HM Revenue and Customs","Inner London - East","SEO/HEO","Female","560","535","39120","38430"
"In post","2021","HM Revenue and Customs","Inner London - East","SEO/HEO","Male","585","565","39650","39800"
"In post","2021","HM Revenue and Customs","Inner London - West","AA/AO","Female","110","95","24980","25630"
"In post","2021","HM Revenue and Customs","Inner London - West","AA/AO","Male","80","80","24920","25630"
"In post","2021","HM Revenue and Customs","Inner London - West","EO","Female","315","295","30390","29570"
"In post","2021","HM Revenue and Customs","Inner London - West","EO","Male","290","285","30400","29570"
"In post","2021","HM Revenue and Customs","Inner London - West","G6/G7","Female","460","435","63160","59160"
"In post","2021","HM Revenue and Customs","Inner London - West","G6/G7","Male","585","565","63410","59160"
"In post","2021","HM Revenue and Customs","Inner London - West","SCS level","Female","70","70","89540","82470"
"In post","2021","HM Revenue and Customs","Inner London - West","SCS level","Male","80","75","88190","79930"
"In post","2021","HM Revenue and Customs","Inner London - West","SEO/HEO","Female","560","535","38290","36160"
"In post","2021","HM Revenue and Customs","Inner London - West","SEO/HEO","Male","700","690","39080","38920"
"In post","2021","HM Revenue and Customs","Kent","AA/AO","Female","20","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Kent","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Kent","EO","Female","70","60","26450","25560"
"In post","2021","HM Revenue and Customs","Kent","EO","Male","70","65","26700","26000"
"In post","2021","HM Revenue and Customs","Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Kent","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Kent","SEO/HEO","Female","35","30","34030","32100"
"In post","2021","HM Revenue and Customs","Kent","SEO/HEO","Male","65","65","35580","32970"
"In post","2021","HM Revenue and Customs","Lancashire","AA/AO","Female","535","420","20720","20140"
"In post","2021","HM Revenue and Customs","Lancashire","AA/AO","Male","460","425","20510","20140"
"In post","2021","HM Revenue and Customs","Lancashire","EO","Female","235","205","25880","25560"
"In post","2021","HM Revenue and Customs","Lancashire","EO","Male","150","140","25500","25560"
"In post","2021","HM Revenue and Customs","Lancashire","G6/G7","Female","70","70","53310","52580"
"In post","2021","HM Revenue and Customs","Lancashire","G6/G7","Male","70","70","54850","52580"
"In post","2021","HM Revenue and Customs","Lancashire","SCS level","Female","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Lancashire","SEO/HEO","Female","225","205","34870","33340"
"In post","2021","HM Revenue and Customs","Lancashire","SEO/HEO","Male","210","200","34260","32100"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","145","115","20750","20640"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","90","85","20670","20140"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","EO","Female","55","45","26800","27460"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","EO","Male","30","30","26030","26660"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","50","40","34220","31870"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","55","55","34030","32030"
"In post","2021","HM Revenue and Customs","Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Lincolnshire","EO","Female","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Lincolnshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Lincolnshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Lincolnshire","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Merseyside","AA/AO","Female","1240","1015","20670","20140"
"In post","2021","HM Revenue and Customs","Merseyside","AA/AO","Male","795","760","20480","20140"
"In post","2021","HM Revenue and Customs","Merseyside","EO","Female","635","560","25620","25560"
"In post","2021","HM Revenue and Customs","Merseyside","EO","Male","445","425","25670","25560"
"In post","2021","HM Revenue and Customs","Merseyside","G6/G7","Female","270","255","53940","52580"
"In post","2021","HM Revenue and Customs","Merseyside","G6/G7","Male","285","275","54740","52580"
"In post","2021","HM Revenue and Customs","Merseyside","SCS level","Female","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Merseyside","SCS level","Male","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Merseyside","SEO/HEO","Female","775","730","33720","31810"
"In post","2021","HM Revenue and Customs","Merseyside","SEO/HEO","Male","670","650","34190","31810"
"In post","2021","HM Revenue and Customs","North Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","North Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","North Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","North Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","North Eastern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","North Eastern Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Northern Ireland","AA/AO","Female","370","315","20550","20140"
"In post","2021","HM Revenue and Customs","Northern Ireland","AA/AO","Male","340","330","20350","20140"
"In post","2021","HM Revenue and Customs","Northern Ireland","EO","Female","300","270","26190","25560"
"In post","2021","HM Revenue and Customs","Northern Ireland","EO","Male","255","245","25680","25560"
"In post","2021","HM Revenue and Customs","Northern Ireland","G6/G7","Female","65","65","53450","52580"
"In post","2021","HM Revenue and Customs","Northern Ireland","G6/G7","Male","90","85","55340","52580"
"In post","2021","HM Revenue and Customs","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Northern Ireland","SEO/HEO","Female","275","260","33580","31810"
"In post","2021","HM Revenue and Customs","Northern Ireland","SEO/HEO","Male","290","285","33470","31810"
"In post","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","AA/AO","Female","3120","2390","20730","20140"
"In post","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","AA/AO","Male","1620","1495","20530","20140"
"In post","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","EO","Female","1240","1100","25880","25560"
"In post","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","EO","Male","1070","1030","25700","25560"
"In post","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","G6/G7","Female","370","355","53530","52580"
"In post","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","G6/G7","Male","460","450","53770","52580"
"In post","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","SCS level","Female","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","SCS level","Male","25","25","[c]","[c]"
"In post","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","SEO/HEO","Female","1300","1215","33860","31810"
"In post","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","SEO/HEO","Male","1250","1215","34400","31810"
"In post","2021","HM Revenue and Customs","Outer London - East and North East","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Outer London - East and North East","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Outer London - South","AA/AO","Female","230","205","24730","24290"
"In post","2021","HM Revenue and Customs","Outer London - South","AA/AO","Male","150","145","24590","24120"
"In post","2021","HM Revenue and Customs","Outer London - South","EO","Female","300","275","30340","29570"
"In post","2021","HM Revenue and Customs","Outer London - South","EO","Male","315","305","30160","29570"
"In post","2021","HM Revenue and Customs","Outer London - South","G6/G7","Female","165","155","62650","59160"
"In post","2021","HM Revenue and Customs","Outer London - South","G6/G7","Male","255","245","63490","59910"
"In post","2021","HM Revenue and Customs","Outer London - South","SCS level","Female","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Outer London - South","SCS level","Male","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Outer London - South","SEO/HEO","Female","435","410","38420","36160"
"In post","2021","HM Revenue and Customs","Outer London - South","SEO/HEO","Male","550","530","38940","36890"
"In post","2021","HM Revenue and Customs","Outer London - West and North West","AA/AO","Female","45","40","25060","25000"
"In post","2021","HM Revenue and Customs","Outer London - West and North West","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","Outer London - West and North West","EO","Female","45","40","30830","29950"
"In post","2021","HM Revenue and Customs","Outer London - West and North West","EO","Male","40","35","30080","29570"
"In post","2021","HM Revenue and Customs","Outer London - West and North West","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Outer London - West and North West","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Outer London - West and North West","SEO/HEO","Female","35","35","40440","37380"
"In post","2021","HM Revenue and Customs","Outer London - West and North West","SEO/HEO","Male","45","40","40990","37380"
"In post","2021","HM Revenue and Customs","Shropshire and Staffordshire","AA/AO","Female","55","40","20750","21100"
"In post","2021","HM Revenue and Customs","Shropshire and Staffordshire","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","Shropshire and Staffordshire","EO","Female","80","65","26400","25560"
"In post","2021","HM Revenue and Customs","Shropshire and Staffordshire","EO","Male","65","65","25980","25560"
"In post","2021","HM Revenue and Customs","Shropshire and Staffordshire","G6/G7","Female","90","90","54280","52580"
"In post","2021","HM Revenue and Customs","Shropshire and Staffordshire","G6/G7","Male","145","140","56050","52580"
"In post","2021","HM Revenue and Customs","Shropshire and Staffordshire","SCS level","Female","5","5","[c]","[c]"
