"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Black","Other","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Science and Engineering","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Science and Engineering","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
