"Status","Year","Disability","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Hampshire and Isle of Wight","North Hampshire","Undeclared","25","25","[c]","[c]"
"In post","2021","Undeclared","Hampshire and Isle of Wight","North Hampshire","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Portsmouth","Heterosexual / straight","95","90","30470","26670"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Portsmouth","Undeclared","155","150","33430","31840"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Portsmouth","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Hampshire and Isle of Wight","South Hampshire","Heterosexual / straight","100","85","26840","26350"
"In post","2021","Undeclared","Hampshire and Isle of Wight","South Hampshire","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Hampshire and Isle of Wight","South Hampshire","Undeclared","55","50","32040","33300"
"In post","2021","Undeclared","Hampshire and Isle of Wight","South Hampshire","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Southampton","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Southampton","Undeclared","35","35","32190","27370"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Southampton","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Heterosexual / straight","45","40","26670","26780"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Undeclared","25","25","[c]","[c]"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Heterosexual / straight","130","125","30520","31650"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Worcestershire","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Undeclared","75","75","30690","30810"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Unknown","95","85","31630","31900"
"In post","2021","Undeclared","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Inner London - East","Hackney and Newham","Heterosexual / straight","55","50","32990","31060"
"In post","2021","Undeclared","Inner London - East","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Inner London - East","Hackney and Newham","Undeclared","55","55","38670","35330"
"In post","2021","Undeclared","Inner London - East","Hackney and Newham","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Inner London - East","Haringey and Islington","Heterosexual / straight","50","50","32440","31060"
"In post","2021","Undeclared","Inner London - East","Haringey and Islington","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Inner London - East","Haringey and Islington","Undeclared","25","25","[c]","[c]"
"In post","2021","Undeclared","Inner London - East","Haringey and Islington","Unknown","70","65","32970","35900"
"In post","2021","Undeclared","Inner London - East","Lambeth","Heterosexual / straight","100","85","42000","39480"
"In post","2021","Undeclared","Inner London - East","Lambeth","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Inner London - East","Lambeth","Undeclared","110","95","44660","39410"
"In post","2021","Undeclared","Inner London - East","Lambeth","Unknown","55","50","45700","35900"
"In post","2021","Undeclared","Inner London - East","Lewisham and Southwark","Heterosexual / straight","50","45","31530","31060"
"In post","2021","Undeclared","Inner London - East","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Inner London - East","Lewisham and Southwark","Undeclared","30","30","36730","29080"
"In post","2021","Undeclared","Inner London - East","Lewisham and Southwark","Unknown","65","55","32680","32740"
"In post","2021","Undeclared","Inner London - East","Tower Hamlets","Heterosexual / straight","115","110","42780","37360"
"In post","2021","Undeclared","Inner London - East","Tower Hamlets","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","Inner London - East","Tower Hamlets","Undeclared","125","120","50750","50580"
"In post","2021","Undeclared","Inner London - East","Tower Hamlets","Unknown","45","40","43470","39830"
"In post","2021","Undeclared","Inner London - West","Camden and City of London","Heterosexual / straight","85","80","33240","28010"
"In post","2021","Undeclared","Inner London - West","Camden and City of London","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Inner London - West","Camden and City of London","Undeclared","130","125","37980","36160"
"In post","2021","Undeclared","Inner London - West","Camden and City of London","Unknown","25","25","[c]","[c]"
"In post","2021","Undeclared","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","45","40","36780","35320"
"In post","2021","Undeclared","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Unknown","25","25","[c]","[c]"
"In post","2021","Undeclared","Inner London - West","Wandsworth","Heterosexual / straight","55","50","34690","34850"
"In post","2021","Undeclared","Inner London - West","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Inner London - West","Wandsworth","Undeclared","25","20","[c]","[c]"
"In post","2021","Undeclared","Inner London - West","Wandsworth","Unknown","60","55","31880","31530"
"In post","2021","Undeclared","Inner London - West","Westminster","Heterosexual / straight","1190","1165","46560","41040"
"In post","2021","Undeclared","Inner London - West","Westminster","LGBO","160","160","44810","38600"
"In post","2021","Undeclared","Inner London - West","Westminster","Undeclared","1120","1100","48680","46120"
"In post","2021","Undeclared","Inner London - West","Westminster","Unknown","715","705","45120","42470"
"In post","2021","Undeclared","Kent","East Kent","Heterosexual / straight","90","85","28050","26590"
"In post","2021","Undeclared","Kent","East Kent","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Kent","East Kent","Undeclared","185","165","29570","27370"
"In post","2021","Undeclared","Kent","East Kent","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Kent","Kent Thames Gateway","Heterosexual / straight","110","100","31010","31650"
"In post","2021","Undeclared","Kent","Kent Thames Gateway","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Kent","Kent Thames Gateway","Undeclared","40","35","31860","31810"
"In post","2021","Undeclared","Kent","Kent Thames Gateway","Unknown","75","70","29870","31650"
"In post","2021","Undeclared","Kent","Medway","Heterosexual / straight","65","60","31020","30450"
"In post","2021","Undeclared","Kent","Medway","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Kent","Medway","Undeclared","35","35","30480","31250"
"In post","2021","Undeclared","Kent","Medway","Unknown","35","35","30410","31650"
"In post","2021","Undeclared","Kent","Mid Kent","Heterosexual / straight","35","30","29720","29290"
"In post","2021","Undeclared","Kent","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Kent","Mid Kent","Undeclared","25","25","[c]","[c]"
"In post","2021","Undeclared","Kent","Mid Kent","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Kent","West Kent","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Kent","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Kent","West Kent","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Kent","West Kent","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Lancashire","Blackburn with Darwen","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","Lancashire","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Lancashire","Blackburn with Darwen","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Lancashire","Blackburn with Darwen","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Lancashire","Blackpool","Heterosexual / straight","145","135","28490","27570"
"In post","2021","Undeclared","Lancashire","Blackpool","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Lancashire","Blackpool","Undeclared","45","45","28980","27570"
"In post","2021","Undeclared","Lancashire","Blackpool","Unknown","55","50","27800","27570"
"In post","2021","Undeclared","Lancashire","Chorley and West Lancashire","Heterosexual / straight","75","65","30700","31650"
"In post","2021","Undeclared","Lancashire","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Lancashire","Chorley and West Lancashire","Undeclared","35","35","29890","28220"
"In post","2021","Undeclared","Lancashire","Chorley and West Lancashire","Unknown","75","65","31210","31650"
"In post","2021","Undeclared","Lancashire","East Lancashire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","Lancashire","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Lancashire","East Lancashire","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Lancashire","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Lancashire","Lancaster and Wyre","Heterosexual / straight","50","45","29480","27630"
"In post","2021","Undeclared","Lancashire","Lancaster and Wyre","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Lancashire","Lancaster and Wyre","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Lancashire","Lancaster and Wyre","Unknown","35","35","27810","31650"
"In post","2021","Undeclared","Lancashire","Mid Lancashire","Heterosexual / straight","155","145","26690","21710"
"In post","2021","Undeclared","Lancashire","Mid Lancashire","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Lancashire","Mid Lancashire","Undeclared","165","145","28930","26210"
"In post","2021","Undeclared","Lancashire","Mid Lancashire","Unknown","75","65","27150","27570"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicester","Heterosexual / straight","50","50","24370","22350"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicester","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicester","Undeclared","60","55","29360","27570"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","25","25","[c]","[c]"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Heterosexual / straight","85","80","28880","30280"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Undeclared","60","55","28590","28220"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","45","40","32480","31650"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Heterosexual / straight","35","35","26260","25400"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Undeclared","40","40","26010","24000"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Lincolnshire","Lincolnshire","Heterosexual / straight","115","110","28180","27570"
"In post","2021","Undeclared","Lincolnshire","Lincolnshire","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Lincolnshire","Lincolnshire","Undeclared","95","90","31010","27720"
"In post","2021","Undeclared","Lincolnshire","Lincolnshire","Unknown","40","35","27790","27570"
"In post","2021","Undeclared","Merseyside","East Merseyside","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Undeclared","Merseyside","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Merseyside","East Merseyside","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Merseyside","East Merseyside","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Liverpool","Heterosexual / straight","215","195","27800","25560"
"In post","2021","Undeclared","Merseyside","Liverpool","LGBO","20","20","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Liverpool","Undeclared","200","190","30500","26550"
"In post","2021","Undeclared","Merseyside","Liverpool","Unknown","80","65","28520","31650"
"In post","2021","Undeclared","Merseyside","Sefton","Heterosexual / straight","100","90","31790","27570"
"In post","2021","Undeclared","Merseyside","Sefton","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Sefton","Undeclared","115","105","33220","30820"
"In post","2021","Undeclared","Merseyside","Sefton","Unknown","25","20","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Wirral","Heterosexual / straight","30","30","27730","27570"
"In post","2021","Undeclared","Merseyside","Wirral","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Wirral","Undeclared","25","20","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Wirral","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","Undeclared","25","25","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","North Yorkshire CC","Heterosexual / straight","55","50","26810","22640"
"In post","2021","Undeclared","North Yorkshire","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","North Yorkshire CC","Undeclared","65","60","30770","27570"
"In post","2021","Undeclared","North Yorkshire","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","York","Heterosexual / straight","125","120","35490","35190"
"In post","2021","Undeclared","North Yorkshire","York","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","York","Undeclared","65","60","34380","33300"
"In post","2021","Undeclared","North Yorkshire","York","Unknown","10","5","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Antrim and Newtownabbey","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Antrim and Newtownabbey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Ards and North Down","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Armagh City, Banbridge and Craigavon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Armagh City, Banbridge and Craigavon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Belfast","Heterosexual / straight","80","70","31450","30580"
"In post","2021","Undeclared","Northern Ireland","Belfast","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Belfast","Undeclared","55","50","29700","27370"
"In post","2021","Undeclared","Northern Ireland","Belfast","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Derry City and Strabane","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Derry City and Strabane","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Fermanagh and Omagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Lisburn and Castlereagh","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Lisburn and Castlereagh","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Mid and East Antrim","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Newry, Mourne and Down","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Northumberland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Northumberland","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Sunderland","Heterosexual / straight","85","70","25260","25560"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Sunderland","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Sunderland","Undeclared","90","75","25030","21440"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Sunderland","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Tyneside","Heterosexual / straight","300","280","29200","25560"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Tyneside","LGBO","40","40","27000","27570"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Tyneside","Undeclared","300","285","31890","28590"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Tyneside","Unknown","100","85","28530","25560"
"In post","2021","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","Bexley and Greenwich","Heterosexual / straight","85","80","33500","33180"
"In post","2021","Undeclared","Outer London - East and North East","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","Bexley and Greenwich","Undeclared","50","50","32150","31880"
"In post","2021","Undeclared","Outer London - East and North East","Bexley and Greenwich","Unknown","70","65","31480","34750"
"In post","2021","Undeclared","Outer London - East and North East","Enfield","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","Enfield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","Enfield","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Outer London - South","Bromley","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","Outer London - South","Bromley","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - South","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - South","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - South","Croydon","Heterosexual / straight","185","170","37250","33300"
"In post","2021","Undeclared","Outer London - South","Croydon","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Outer London - South","Croydon","Undeclared","295","280","40290","36160"
"In post","2021","Undeclared","Outer London - South","Croydon","Unknown","35","35","37460","32300"
"In post","2021","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","Barnet","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","Barnet","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","Barnet","Undeclared","40","35","49860","40070"
"In post","2021","Undeclared","Outer London - West and North West","Barnet","Unknown","10","5","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","Brent","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","Brent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","Brent","Undeclared","20","20","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","Brent","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","Ealing","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","Ealing","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","Harrow and Hillingdon","Heterosexual / straight","80","70","30640","29080"
"In post","2021","Undeclared","Outer London - West and North West","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","Harrow and Hillingdon","Undeclared","120","110","33970","30500"
"In post","2021","Undeclared","Outer London - West and North West","Harrow and Hillingdon","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","Heterosexual / straight","85","80","32150","31060"
"In post","2021","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","Undeclared","60","55","36000","35200"
"In post","2021","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","50","50","34980","35290"
"In post","2021","Undeclared","Overseas","Overseas","Heterosexual / straight","50","50","45740","40000"
"In post","2021","Undeclared","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","Overseas","Undeclared","105","105","47430","41960"
"In post","2021","Undeclared","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Shropshire and Staffordshire","Shropshire CC","Heterosexual / straight","50","50","31100","29670"
"In post","2021","Undeclared","Shropshire and Staffordshire","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
