"Status","Year","Disability","Parent_department","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Ministry of Defence","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","East of England","Suffolk","40","40","23600","21130"
"In post","2021","Declared disabled","Ministry of Defence","East of England","West Essex","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","London","Bexley and Greenwich","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","London","Camden and City of London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","London","Harrow and Hillingdon","35","35","27940","25640"
"In post","2021","Declared disabled","Ministry of Defence","London","Hounslow and Richmond upon Thames","35","30","31790","29250"
"In post","2021","Declared disabled","Ministry of Defence","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","London","Westminster","295","290","44020","42200"
"In post","2021","Declared disabled","Ministry of Defence","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North East (England)","Northumberland","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North East (England)","Tyneside","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North West (England)","East Cumbria","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North West (England)","Greater Manchester South East","25","25","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North West (England)","Lancaster and Wyre","50","45","27850","26670"
"In post","2021","Declared disabled","Ministry of Defence","North West (England)","Liverpool","50","45","25440","22080"
"In post","2021","Declared disabled","Ministry of Defence","North West (England)","Manchester","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North West (England)","Mid Lancashire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North West (England)","Warrington","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North West (England)","West Cumbria","25","25","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Northern Ireland","Antrim and Newtownabbey","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Northern Ireland","Ards and North Down","20","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Northern Ireland","Belfast","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Northern Ireland","Lisburn and Castlereagh","30","30","26180","22330"
"In post","2021","Declared disabled","Ministry of Defence","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Overseas","Overseas","25","25","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","City of Edinburgh","20","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","Clackmannanshire and Fife","35","35","30530","26930"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","East Ayrshire and North Ayrshire mainland","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","75","70","30770","30620"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","Glasgow City","95","90","25250","21580"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","20","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","Perth and Kinross and Stirling","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","Berkshire","85","80","34650","37320"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","Buckinghamshire CC","70","70","33850","29930"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","Central Hampshire","360","350","35350","33300"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","East Kent","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","Medway","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","North Hampshire","50","50","29200","26670"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","Oxfordshire","105","100","31550","33000"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","Portsmouth","185","180","30680","27750"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","South Hampshire","75","70","29670","26670"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","West Kent","35","35","35480","37320"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","West Surrey","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","1185","1140","37390","35010"
"In post","2021","Declared disabled","Ministry of Defence","South West (England)","Bournemouth and Poole","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","25","25","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","South West (England)","Devon CC","35","30","23250","20920"
"In post","2021","Declared disabled","Ministry of Defence","South West (England)","Dorset CC","55","55","30950","30930"
"In post","2021","Declared disabled","Ministry of Defence","South West (England)","Gloucestershire","35","35","27020","22500"
"In post","2021","Declared disabled","Ministry of Defence","South West (England)","Plymouth","90","90","28450","22880"
"In post","2021","Declared disabled","Ministry of Defence","South West (England)","Somerset","135","130","32290","29750"
"In post","2021","Declared disabled","Ministry of Defence","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","South West (England)","Wiltshire","615","590","35470","33300"
"In post","2021","Declared disabled","Ministry of Defence","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Wales","Cardiff and Vale of Glamorgan","20","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Wales","Flintshire and Wrexham","30","30","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Wales","Isle of Anglesey","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Wales","Powys","20","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","West Midlands (England)","Birmingham","30","30","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","West Midlands (England)","Herefordshire, County of","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","West Midlands (England)","Shropshire CC","70","65","28890","28060"
"In post","2021","Declared disabled","Ministry of Defence","West Midlands (England)","Staffordshire CC","80","80","33400","33300"
"In post","2021","Declared disabled","Ministry of Defence","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","West Midlands (England)","Telford and Wrekin","40","40","30260","26670"
"In post","2021","Declared disabled","Ministry of Defence","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","West Midlands (England)","Warwickshire","20","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Yorkshire and The Humber","East Riding of Yorkshire","45","45","26590","26930"
"In post","2021","Declared disabled","Ministry of Defence","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Yorkshire and The Humber","Leeds","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Yorkshire and The Humber","North Yorkshire CC","90","80","27610","22080"
"In post","2021","Declared disabled","Ministry of Defence","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Yorkshire and The Humber","York","20","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","East of England","Hertfordshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","London","Westminster","200","200","45490","40910"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","North West (England)","Manchester","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","North West (England)","Warrington","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","South West (England)","Bristol, City of","65","60","34360","27530"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","West Midlands (England)","Birmingham","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Leeds","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","East Midlands (England)","Derby","25","25","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","East Midlands (England)","East Derbyshire","25","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","East Midlands (England)","Leicester","90","85","25350","22260"
"In post","2021","Declared disabled","Ministry of Justice","East Midlands (England)","Leicestershire CC and Rutland","130","120","28830","25620"
"In post","2021","Declared disabled","Ministry of Justice","East Midlands (England)","Lincolnshire","125","115","30370","28200"
"In post","2021","Declared disabled","Ministry of Justice","East Midlands (England)","North Northamptonshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","East Midlands (England)","North Nottinghamshire","60","55","29330","25800"
"In post","2021","Declared disabled","Ministry of Justice","East Midlands (England)","Nottingham","255","235","25280","22110"
"In post","2021","Declared disabled","Ministry of Justice","East Midlands (England)","South and West Derbyshire","55","55","32300","31650"
"In post","2021","Declared disabled","Ministry of Justice","East Midlands (England)","South Nottinghamshire","45","45","30660","31410"
"In post","2021","Declared disabled","Ministry of Justice","East Midlands (England)","West Northamptonshire","100","90","24340","20790"
"In post","2021","Declared disabled","Ministry of Justice","East of England","Bedford","50","50","29290","27850"
"In post","2021","Declared disabled","Ministry of Justice","East of England","Breckland and South Norfolk","35","35","28270","28220"
"In post","2021","Declared disabled","Ministry of Justice","East of England","Cambridgeshire CC","130","120","30890","31010"
"In post","2021","Declared disabled","Ministry of Justice","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","East of England","Essex Thames Gateway","30","25","25710","23380"
"In post","2021","Declared disabled","Ministry of Justice","East of England","Heart of Essex","60","55","27350","25840"
"In post","2021","Declared disabled","Ministry of Justice","East of England","Hertfordshire","70","65","28320","27240"
"In post","2021","Declared disabled","Ministry of Justice","East of England","Luton","35","30","24060","22260"
"In post","2021","Declared disabled","Ministry of Justice","East of England","North and West Norfolk","50","45","28910","30810"
"In post","2021","Declared disabled","Ministry of Justice","East of England","Norwich and East Norfolk","65","60","28090","24920"
"In post","2021","Declared disabled","Ministry of Justice","East of England","Peterborough","40","35","30930","28200"
"In post","2021","Declared disabled","Ministry of Justice","East of England","Southend-on-Sea","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","East of England","Suffolk","125","115","29360","29060"
"In post","2021","Declared disabled","Ministry of Justice","East of England","West Essex","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","London","Barking & Dagenham and Havering","20","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","London","Barnet","20","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","London","Bexley and Greenwich","105","105","31010","30600"
"In post","2021","Declared disabled","Ministry of Justice","London","Brent","20","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","London","Bromley","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","London","Camden and City of London","105","100","26480","23500"
"In post","2021","Declared disabled","Ministry of Justice","London","Croydon","120","115","37200","31180"
"In post","2021","Declared disabled","Ministry of Justice","London","Ealing","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","London","Enfield","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","London","Hackney and Newham","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","London","Haringey and Islington","105","105","33310","34160"
"In post","2021","Declared disabled","Ministry of Justice","London","Harrow and Hillingdon","20","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","London","Hounslow and Richmond upon Thames","95","90","32320","33590"
"In post","2021","Declared disabled","Ministry of Justice","London","Kensington & Chelsea and Hammersmith & Fulham","40","35","33000","33260"
"In post","2021","Declared disabled","Ministry of Justice","London","Lambeth","35","35","33280","31530"
"In post","2021","Declared disabled","Ministry of Justice","London","Lewisham and Southwark","75","70","33630","29860"
"In post","2021","Declared disabled","Ministry of Justice","London","Merton, Kingston upon Thames and Sutton","25","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","London","Redbridge and Waltham Forest","25","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","London","Tower Hamlets","130","125","38870","33930"
"In post","2021","Declared disabled","Ministry of Justice","London","Wandsworth","75","75","33010","33260"
"In post","2021","Declared disabled","Ministry of Justice","London","Westminster","470","455","39250","34400"
"In post","2021","Declared disabled","Ministry of Justice","North East (England)","Darlington","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","North East (England)","Durham CC","155","145","30340","30880"
"In post","2021","Declared disabled","Ministry of Justice","North East (England)","Hartlepool and Stockton-on-Tees","80","75","30010","31540"
"In post","2021","Declared disabled","Ministry of Justice","North East (England)","Northumberland","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","North East (England)","South Teesside","50","45","26180","23970"
"In post","2021","Declared disabled","Ministry of Justice","North East (England)","Sunderland","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","North East (England)","Tyneside","150","135","25230","22030"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","Blackburn with Darwen","20","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","Blackpool","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","Cheshire East","40","35","28720","27530"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","Cheshire West and Chester","25","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","Chorley and West Lancashire","100","90","28860","26830"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","East Cumbria","15","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","East Lancashire","20","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","East Merseyside","40","40","28130","23840"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","Greater Manchester North East","40","35","31650","31650"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","Greater Manchester North West","60","50","26950","23840"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","Greater Manchester South East","30","30","27260","23610"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","Greater Manchester South West","75","75","27970","23700"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","Lancaster and Wyre","25","25","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","Liverpool","165","155","26840","23240"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","Manchester","185","175","28030","23970"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","Mid Lancashire","120","110","29420","27680"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","Sefton","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","Warrington","70","60","29150","27660"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","West Cumbria","30","25","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","Wirral","25","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Scotland","Glasgow City","75","65","22850","21330"
"In post","2021","Declared disabled","Ministry of Justice","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","Berkshire","50","45","27180","24440"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","Brighton and Hove","30","30","26810","23130"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","Buckinghamshire CC","80","75","28400","28200"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","Central Hampshire","40","40","30650","30060"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","East Kent","45","40","25480","23360"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","East Surrey","70","65","31640","30950"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","East Sussex CC","40","40","27220","24340"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","Isle of Wight","75","70","28380","25830"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","Kent Thames Gateway","125","120","29670","30400"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","Medway","85","80","32730","30990"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","Mid Kent","65","60","28040","24550"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","Milton Keynes","55","55","29170","31180"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","North Hampshire","20","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","Oxfordshire","100","95","31640","30400"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","Portsmouth","25","25","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","South Hampshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","Southampton","35","35","25170","22260"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","West Surrey","65","60","27500","24970"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","West Sussex (South West)","30","30","30610","26120"
"In post","2021","Declared disabled","Ministry of Justice","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","75","65","31570","31300"
"In post","2021","Declared disabled","Ministry of Justice","South West (England)","Bournemouth and Poole","35","35","25300","21120"
"In post","2021","Declared disabled","Ministry of Justice","South West (England)","Bristol, City of","100","90","27120","23970"
"In post","2021","Declared disabled","Ministry of Justice","South West (England)","Cornwall and Isles of Scilly","15","15","[c]","[c]"
